taxid,scientific_name,level,total,unique,signature,unique_signature,weighted_support,unique_weighted_support,superkingdom,phylum,class,order,family,genus,species
76634,Mycetocola,genus,3317,2207,1394,1018,1797,1286,2,201174,1760,85006,85023,76634,
2079792,Mycetocola sp. 449,species,3296,2192,1392,1016,1676,1208,2,201174,1760,85006,85023,76634,2079792
2070,Pseudonocardiaceae,family,15657,10761,1389,1007,5029,3495,2,201174,1760,85010,2070,,
85010,Pseudonocardiales,order,15657,10761,1389,1007,5674,3946,2,201174,1760,85010,,,
1827,Rhodococcus,genus,12768,8619,1377,968,3734,2573,2,201174,1760,85007,85025,1827,
85085,Pseudarthrobacter chlorophenolicus,species,33787,21520,1372,997,5441,3672,2,201174,1760,85006,1268,1742993,85085
28216,Betaproteobacteria,class,7361,5210,1329,972,3688,2621,2,1224,28216,,,,
1269,Micrococcus,genus,15429,10210,1287,937,4436,3044,2,201174,1760,85006,1268,1269,
2020486,Arthrobacter sp. YN,species,25153,15409,1273,857,3957,2600,2,201174,1760,85006,1268,1663,2020486
69578,Cryobacterium,genus,8797,5981,1259,905,2924,2043,2,201174,1760,85006,85023,69578,
2020130,Arthrobacter sp. 7749,species,12102,7565,1258,821,2762,1782,2,201174,1760,85006,1268,1663,2020130
80840,Burkholderiales,order,6389,4520,1170,846,2772,1962,2,1224,28216,80840,,,
169133,Citricoccus,genus,14176,9389,1161,823,4057,2761,2,201174,1760,85006,1268,169133,
204457,Sphingomonadales,order,3422,2622,1155,924,1875,1472,2,1224,28211,204457,,,
85021,Intrasporangiaceae,family,12560,8552,1113,768,4094,2793,2,201174,1760,85006,85021,,
1670,Arthrobacter citreus,species,3409,2225,1109,740,1609,1063,2,201174,1760,85006,1268,1663,1670
1839,Nocardioides,genus,11114,7606,1076,821,3139,2221,2,201174,1760,85009,85015,1839,
37927,Sinomonas atrocyanea,species,13889,8887,1069,752,2802,1898,2,201174,1760,85006,1268,596707,37927
7711,Chordata,phylum,2060,1463,1035,673,1373,930,2759,7711,,,,,
85030,Geodermatophilaceae,family,4129,2983,1016,774,1782,1317,2,201174,1760,1643682,85030,,
1643682,Geodermatophilales,order,4129,2983,1016,774,1920,1416,2,201174,1760,1643682,,,
31957,Propionibacteriaceae,family,10221,6851,1014,694,3380,2300,2,201174,1760,85009,31957,,
145358,Bogoriellaceae,family,6615,4620,1003,760,2482,1778,2,201174,1760,85006,145358,,
154116,Georgenia,genus,6612,4617,1003,760,2150,1562,2,201174,1760,85006,145358,154116,
40674,Mammalia,class,1896,1334,1002,642,1267,843,2759,7711,40674,,,,
1277358,Arthrobacter sp. GN16,species,1103,716,1002,656,1030,670,2,201174,1760,85006,1268,1663,1277358
1707,Cellulomonas,genus,9327,6415,997,757,2643,1903,2,201174,1760,85006,85016,1707,
2049,Actinomycetaceae,family,10132,6777,936,660,3503,2376,2,201174,1760,2037,2049,,
85012,Streptosporangiales,order,10517,7292,935,659,3764,2629,2,201174,1760,85012,,,
2037,Actinomycetales,order,10132,6777,934,658,4181,2815,2,201174,1760,2037,,,
41297,Sphingomonadaceae,family,3001,2309,925,740,1488,1176,2,1224,28211,204457,41297,,
85020,Dermabacteraceae,family,9537,6487,920,633,3300,2257,2,201174,1760,85006,85020,,
9443,Primates,order,1527,1052,905,574,1072,699,2759,7711,40674,9443,,,
388357,Kocuria turfanensis,species,11945,8009,862,609,2432,1699,2,201174,1760,85006,1268,57493,388357
381294,Arthrobacter sp. Cjts,species,1128,778,862,583,938,638,2,201174,1760,85006,1268,1663,381294
43668,Brachybacterium,genus,8628,5917,849,579,2447,1684,2,201174,1760,85006,85020,43668,
2020377,Sinomonas sp. R1AF57,species,11454,7468,833,582,2259,1541,2,201174,1760,85006,1268,596707,2020377
1270,Micrococcus luteus,species,15062,9976,810,594,2819,1968,2,201174,1760,85006,1268,1269,1270
1478,Bacillus simplex,species,6487,4786,800,602,2958,2191,2,1239,91061,1385,186817,1386,1478
121292,Pseudarthrobacter sulfonivorans,species,33273,21056,794,545,4553,3048,2,201174,1760,85006,1268,1742993,121292
1195818,bacterium EBAD27,species,16758,6822,786,294,5607,2305,2,1195818,1195818,1195818,1195818,1195818,1195818
1654,Actinomyces,genus,7779,5255,729,502,2221,1523,2,201174,1760,2037,2049,1654,
9604,Hominidae,family,1520,1046,708,453,944,616,2759,7711,40674,9443,9604,,
1588021,Arthrobacter sp. Hiyo4,species,30123,19052,703,521,4027,2728,2,201174,1760,85006,1268,1663,1588021
2590775,Pseudarthrobacter sp. NIBRBAC000502772,species,30187,19194,687,493,4162,2815,2,201174,1760,85006,1268,1742993,2590775
446860,Kocuria flava,species,10283,6834,676,492,2024,1409,2,201174,1760,85006,1268,57493,446860
85017,Promicromonosporaceae,family,8513,5948,660,496,2659,1888,2,201174,1760,85006,85017,,
1763,Mycobacterium,genus,9442,6580,653,464,2390,1686,2,201174,1760,85007,1762,1763,1763
2599292,Devosia sp. Gsoil 520,species,5865,4422,644,498,2428,1848,2,1224,28211,356,45401,46913,2599292
1817,Nocardia,genus,7958,5518,635,462,2016,1437,2,201174,1760,85007,85025,1817,
1933880,Glutamicibacter halophytocola,species,11624,7449,633,442,2023,1344,2,201174,1760,85006,1268,1742989,1933880
412690,Microterricola viridarii,species,5727,3878,624,429,1272,886,2,201174,1760,85006,85023,518733,412690
518733,Microterricola,genus,5727,3878,624,429,1589,1100,2,201174,1760,85006,85023,518733,
1569,Sporosarcina,genus,1458,1084,581,429,822,608,2,1239,91061,1385,186818,1569,
1696,Brevibacterium,genus,7625,5087,565,421,2062,1414,2,201174,1760,85006,85019,1696,
85019,Brevibacteriaceae,family,7625,5087,565,421,2665,1814,2,201174,1760,85006,85019,,
72274,Pseudomonadales,order,3823,2647,565,419,1511,1071,2,1224,1236,72274,,,
28031,Lysinibacillus fusiformis,species,4684,3449,553,390,1311,952,2,1239,91061,1385,186817,400634,28031
9605,Homo,genus,1496,1024,543,343,802,520,2759,7711,40674,9443,9604,9605,
9606,Homo sapiens,species,1496,1024,543,343,776,502,2759,7711,40674,9443,9604,9605,9606
186803,Lachnospiraceae,family,956,681,542,403,669,494,2,1239,186801,186802,186803,,
33877,Agromyces,genus,7011,4731,533,378,1737,1199,2,201174,1760,85006,85023,33877,
256701,Glutamicibacter arilaitensis,species,9761,6192,527,380,1650,1107,2,201174,1760,85006,1268,1742989,256701
186826,Lactobacillales,order,1642,1205,525,384,993,728,2,1239,91061,186826,,,
88138,Modestobacter,genus,2175,1583,524,397,885,657,2,201174,1760,1643682,85030,88138,
1866885,Mycolicibacterium,genus,8522,5968,513,384,2042,1465,2,201174,1760,85007,1762,1866885,
477641,Modestobacter marinus,species,2164,1575,512,388,796,594,2,201174,1760,1643682,85030,88138,477641
13687,Sphingomonas,genus,1875,1447,505,396,822,648,2,1224,28211,204457,41297,13687,
421767,Bacillus butanolivorans,species,3031,2201,504,357,1189,853,2,1239,91061,1385,186817,1386,421767
135621,Pseudomonadaceae,family,3697,2558,502,373,1308,931,2,1224,1236,72274,135621,,
286,Pseudomonas,genus,3623,2511,499,372,1178,843,2,1224,1236,72274,135621,286,
1865,Actinoplanes,genus,5155,3525,490,353,1458,1015,2,201174,1760,85008,28056,1865,
1978566,Cryobacterium sp. LW097,species,4420,2946,487,348,1072,741,2,201174,1760,85006,85023,69578,1978566
110932,Leifsonia,genus,6002,3988,474,342,1507,1049,2,201174,1760,85006,85023,110932,
82115,Rhizobiaceae,family,4490,3370,474,371,1691,1283,2,1224,28211,356,82115,,
2590785,Pseudarthrobacter sp. NIBRBAC000502770,species,33663,21622,468,343,4707,3193,2,201174,1760,85006,1268,1742993,2590785
71999,Kocuria palustris,species,6793,4517,454,334,1257,891,2,201174,1760,85006,1268,57493,71999
2590774,Pseudarthrobacter sp. NIBRBAC000502771,species,33351,21416,444,322,4684,3169,2,201174,1760,85006,1268,1742993,2590774
1813,Amycolatopsis,genus,5473,3612,423,310,1385,950,2,201174,1760,85010,2070,1813,
204455,Rhodobacterales,order,4264,3111,419,304,1693,1251,2,1224,28211,204455,,,
2585135,Georgenia sp. Z294,species,2331,1689,404,310,705,528,2,201174,1760,85006,145358,154116,2585135
31989,Rhodobacteraceae,family,4089,2983,402,292,1381,1024,2,1224,28211,204455,31989,,
1476,Sporosarcina psychrophila,species,730,549,402,302,463,348,2,1239,91061,1385,186818,1569,1476
1573,Clavibacter,genus,4521,3084,400,282,1178,822,2,201174,1760,85006,85023,1573,
28447,Clavibacter michiganensis,species,4515,3080,400,282,929,653,2,201174,1760,85006,85023,1573,28447
2070463,Lysinibacillus sp. SGAir0095,species,2617,1923,396,281,778,562,2,1239,91061,1385,186817,400634,2070463
33886,Rathayibacter,genus,4992,3222,395,281,1271,844,2,201174,1760,85006,85023,33886,
91347,Enterobacterales,order,2012,1443,382,274,814,584,2,1224,1236,91347,,,
53387,Friedmanniella,genus,2470,1761,379,297,794,588,2,201174,1760,85009,85015,53387,
80864,Comamonadaceae,family,2291,1655,376,287,840,619,2,1224,28216,80840,80864,,
1581038,Bacillus sp. FJAT-22090,species,1696,1261,364,270,637,475,2,1239,91061,1385,186817,1386,1581038
2607911,Paenibacillus sp. 37,species,2245,1652,356,280,1243,927,2,1239,91061,1385,186822,44249,2607911
204441,Rhodospirillales,order,3340,2358,354,260,1232,886,2,1224,28211,204441,,,
2283160,Psychrobacillus sp. PB01,species,1625,1211,353,254,614,454,2,1239,91061,1385,186817,1221880,2283160
125287,Ornithinimicrobium,genus,4976,3403,351,255,1228,859,2,201174,1760,85006,85021,125287,
2034,Curtobacterium,genus,4896,3255,350,248,1209,827,2,201174,1760,85006,85023,2034,
2541726,Microbacterium sp. dk512,species,2732,1810,346,263,729,515,2,201174,1760,85006,85023,33882,2541726
83676,Nocardiopsaceae,family,4463,3106,345,245,1360,957,2,201174,1760,85012,83676,,
2483799,Georgenia sp. ZLJ0423,species,2073,1499,344,269,602,457,2,201174,1760,85006,145358,154116,2483799
2053,Gordonia,genus,4805,3326,335,247,1194,846,2,201174,1760,85007,85026,2053,
85026,Gordoniaceae,family,4805,3326,335,247,1408,988,2,201174,1760,85007,85026,,
265976,Serinicoccus,genus,4157,2835,334,217,1062,716,2,201174,1760,85006,85021,265976,
2081964,Lysinibacillus sp. B2A1,species,2656,1935,333,240,706,513,2,1239,91061,1385,186817,400634,2081964
2083786,Devosia sp. I507,species,3763,2799,330,259,1397,1054,2,1224,28211,356,45401,46913,2083786
1618207,Psychromicrobium lacuslunae,species,6077,3485,313,207,978,596,2,201174,1760,85006,1268,2078575,1618207
2078575,Psychromicrobium,genus,6077,3485,313,207,1681,988,2,201174,1760,85006,1268,2078575,
90964,Staphylococcaceae,family,1477,1083,313,238,700,518,2,1239,91061,1385,90964,,
2004,Streptosporangiaceae,family,3682,2548,309,214,1112,772,2,201174,1760,85012,2004,,
162491,Oerskovia,genus,2940,1823,308,232,791,534,2,201174,1760,85006,85016,162491,
1049583,Kocuria indica,species,5443,3563,306,213,912,620,2,201174,1760,85006,1268,57493,1049583
1179673,Oerskovia sp. KBS0722,species,2922,1811,306,231,663,452,2,201174,1760,85006,85016,162491,1179673
60919,Sanguibacter,genus,2961,1937,292,207,800,544,2,201174,1760,85006,145360,60919,
145360,Sanguibacteraceae,family,2961,1937,292,207,970,647,2,201174,1760,85006,145360,,
556325,Neomicrococcus aestuarii,species,5401,3170,291,204,959,616,2,201174,1760,85006,1268,1868332,556325
1868332,Neomicrococcus,genus,5401,3170,291,204,1442,900,2,201174,1760,85006,1268,1868332,
235888,Salinibacterium,genus,2985,1824,291,223,820,546,2,201174,1760,85006,85023,235888,
60920,Sanguibacter keddieii,species,2949,1930,290,206,643,443,2,201174,1760,85006,145360,60919,60920
546871,Friedmanniella luteola,species,1612,1139,289,225,495,365,2,201174,1760,85009,85015,53387,546871
32207,Rothia,genus,4135,2573,280,192,1105,715,2,201174,1760,85006,1268,32207,
31953,Bifidobacteriaceae,family,3670,2479,279,201,1206,832,2,201174,1760,85004,31953,,
85004,Bifidobacteriales,order,3670,2479,279,201,1407,963,2,201174,1760,85004,,,
1649,Kurthia,genus,1764,1290,279,201,657,482,2,1239,91061,1385,186818,1649,
1678,Bifidobacterium,genus,3535,2389,272,196,924,646,2,201174,1760,85004,31953,1678,
2012,Thermomonosporaceae,family,3693,2545,268,194,1014,712,2,201174,1760,85012,2012,,
1847,Pseudonocardia,genus,3707,2643,263,199,938,678,2,201174,1760,85010,2070,1847,
31979,Clostridiaceae,family,713,511,263,192,412,295,2,1239,186801,186802,31979,,
1300,Streptococcaceae,family,578,433,260,200,356,270,2,1239,91061,186826,1300,,
119060,Burkholderiaceae,family,2303,1614,259,177,806,543,2,1224,28216,80840,119060,,
1279,Staphylococcus,genus,1282,937,257,192,543,398,2,1239,91061,1385,90964,1279,
135614,Xanthomonadales,order,2699,1933,253,180,988,707,2,1224,1236,135614,,,
69277,Phyllobacteriaceae,family,3396,2568,251,189,1186,899,2,1224,28211,356,69277,,
1652545,Arthrobacter sp. YC-RL1,species,17461,11186,250,179,2706,1821,2,201174,1760,85006,1268,1663,1652545
1421,Lysinibacillus sphaericus,species,4933,3651,249,169,1160,854,2,1239,91061,1385,186817,400634,1421
1806905,Arthrobacter sp. ZXY-2,species,23450,14165,247,169,2996,1925,2,201174,1760,85006,1268,1663,1806905
37914,Dietzia,genus,2412,1624,246,164,641,440,2,201174,1760,85007,85029,37914,
85029,Dietziaceae,family,2412,1624,246,164,735,501,2,201174,1760,85007,85029,,
186804,Peptostreptococcaceae,family,378,250,245,172,281,197,2,1239,186801,186802,186804,,
53460,Nakamurella,genus,2934,1955,244,167,740,505,2,201174,1760,1643684,85031,53460,
85031,Nakamurellaceae,family,2934,1955,244,167,882,599,2,201174,1760,1643684,85031,,
1643684,Nakamurellales,order,2934,1955,244,167,1027,692,2,201174,1760,1643684,,,
709883,Micromonospora zamorensis,species,1742,1242,243,194,470,359,2,201174,1760,85008,28056,1873,709883
145357,Dermacoccaceae,family,4495,2938,239,182,1340,882,2,201174,1760,85006,145357,,
1690248,Arthrobacter sp. LS16,species,17111,11129,234,172,2679,1815,2,201174,1760,85006,1268,1663,1690248
254250,Isoptericola,genus,3435,2416,234,177,820,586,2,201174,1760,85006,85017,254250,
2013,Nocardiopsis,genus,3170,2201,234,167,803,569,2,201174,1760,85012,83676,2013,
1301,Streptococcus,genus,511,387,233,182,303,234,2,1239,91061,186826,1300,1301,
29404,Microlunatus,genus,2207,1532,231,174,626,448,2,201174,1760,85009,31957,29404,
1711,Cellulomonas flavigena,species,1902,1343,230,180,441,338,2,201174,1760,85006,85016,1707,1711
32033,Xanthomonadaceae,family,2383,1702,228,160,766,544,2,1224,1236,135614,32033,,
543,Enterobacteriaceae,family,1370,994,225,163,484,353,2,1224,1236,91347,543,,
1461583,Lysinibacillus saudimassiliensis,species,1509,1114,222,167,436,329,2,1239,91061,1385,186817,400634,1461583
1485,Clostridium,genus,619,437,221,163,323,231,2,1239,186801,186802,31979,1485,
43675,Rothia mucilaginosa,species,3110,1995,219,151,595,402,2,201174,1760,85006,1268,32207,43675
225326,Corynebacterium halotolerans,species,1342,920,219,162,370,268,2,201174,1760,85007,1653,1716,225326
2220095,Cryobacterium sp. GCJ02,species,4495,2980,218,158,840,579,2,201174,1760,85006,85023,69578,2220095
2040,Aeromicrobium,genus,3044,2117,215,167,757,537,2,201174,1760,85009,85015,2040,
1372,Planococcus,genus,1186,870,215,165,463,343,2,1239,91061,1385,186818,1372,
670052,Cryobacterium arcticum,species,4583,3057,214,162,855,599,2,201174,1760,85006,85023,69578,670052
41294,Bradyrhizobiaceae,family,2786,2090,214,168,868,656,2,1224,28211,356,41294,,
35493,Streptophyta,phylum,2527,1765,213,159,1086,764,2759,35493,,,,,
190323,Plantibacter,genus,2479,1640,213,160,640,447,2,201174,1760,85006,85023,190323,
2589797,Georgenia sp. Z443,species,2719,1820,211,144,558,386,2,201174,1760,85006,145358,154116,2589797
1575,Leifsonia xyli,species,3511,2340,210,150,594,421,2,201174,1760,85006,85023,110932,1575
447237,Frondihabitans,genus,2884,1924,204,153,673,468,2,201174,1760,85006,85023,447237,
1860,Geodermatophilus,genus,1561,1115,204,155,496,360,2,201174,1760,1643682,85030,1860,
1861,Geodermatophilus obscurus,species,1561,1115,204,155,434,318,2,201174,1760,1643682,85030,1860,1861
1771959,Arthrobacter sp. ATCC 21022,species,23221,14014,202,135,2913,1866,2,201174,1760,85006,1268,1663,1771959
506,Alcaligenaceae,family,1860,1301,201,139,577,407,2,1224,28216,80840,506,,
1703,Brevibacterium linens,species,3225,2165,200,135,600,412,2,201174,1760,85006,85019,1696,1703
110937,Rathayibacter festucae,species,2723,1775,197,140,517,349,2,201174,1760,85006,85023,33886,110937
541000,Ruminococcaceae,family,483,369,195,149,259,198,2,1239,186801,186802,541000,,
46352,Agrococcus,genus,2823,1926,194,144,668,471,2,201174,1760,85006,85023,46352,
1645,Renibacterium,genus,5174,2823,193,143,1339,781,2,201174,1760,85006,1268,1645,
1646,Renibacterium salmoninarum,species,5174,2823,193,143,747,458,2,201174,1760,85006,1268,1645,1646
2072025,Lysinibacillus sp. YS11,species,2843,2090,192,144,564,419,2,1239,91061,1385,186817,400634,2072025
68287,Mesorhizobium,genus,2544,1938,190,142,807,616,2,1224,28211,356,69277,68287,
2079791,Salinibacterium sp. CGMCC 1.16371,species,1482,951,189,145,366,257,2,201174,1760,85006,85023,235888,2079791
2499145,Rhodococcus sp. X156,species,1880,1238,187,116,402,260,2,201174,1760,85007,85025,1827,2499145
2591145,Cellulomonas sp. Y8,species,3023,2052,185,127,570,397,2,201174,1760,85006,85016,1707,2591145
41295,Rhodospirillaceae,family,2287,1586,182,127,668,466,2,1224,28211,204441,41295,,
1155384,Glutamicibacter sp. ZJUTW,species,13425,8692,176,128,1974,1326,2,201174,1760,85006,1268,1742989,1155384
33981,Kineococcus,genus,2673,1774,176,134,639,446,2,201174,1760,622452,83778,33981,
83778,Kineosporiaceae,family,2673,1774,176,134,783,540,2,201174,1760,622452,83778,,
131568,Kineococcus radiotolerans,species,2673,1774,176,134,508,358,2,201174,1760,622452,83778,33981,131568
622452,Kineosporiales,order,2673,1774,176,134,966,660,2,201174,1760,622452,,,
104336,Microbacterium foliorum,species,2860,1872,175,119,506,341,2,201174,1760,85006,85023,33882,104336
53461,Nakamurella multipartita,species,1762,1156,175,118,380,255,2,201174,1760,1643684,85031,53460,53461
1988,Actinomadura,genus,2659,1839,174,125,597,422,2,201174,1760,85012,2012,1988,
1640342,Arthrobacter sp. MAKA63,species,432,264,173,113,240,148,2,201174,1760,85006,1268,1663,1640342
157920,Cellulosimicrobium,genus,2788,1953,172,130,636,466,2,201174,1760,85006,85017,157920,
83681,Nonomuraea,genus,1914,1310,172,117,502,344,2,201174,1760,85012,2004,83681,
2483798,Nocardioides sp. 603,species,1778,1221,172,134,423,304,2,201174,1760,85009,85015,1839,2483798
1501226,Romboutsia,genus,255,187,172,121,201,143,2,1239,186801,186802,186804,1501226,
