TaxID,Scientific_Name,Level,Total_Hits,Unique_Hits,Signature_Hits,Unique_Signature_Hits,Weighted_Support,Unique_Weighted_Support,Exp_Unique_Hits,Exp_Unique_Signature_Hits,Exp_Prop(USH/UH),Obs_Prop(USH/UH),P_value,Significant,User_Filter,Cohens H,Superkingdom,Phylum,Class,Order,Family,Genus,Species
128827,Erysipelotrichaceae,family,251,136,190,103,214,115,,,,0.75735,,,False,,2,1239.00000,526524.00000,526525.00000,128827.00000,,
526525,Erysipelotrichales,order,251,136,190,103,215,116,,,,0.75735,,,False,,2,1239.00000,526524.00000,526525.00000,,,
526524,Erysipelotrichia,class,251,136,190,103,216,117,,,,0.75735,,,False,,2,1239.00000,526524.00000,,,,
191303,Turicibacter,genus,235,126,187,102,204,111,9794.00000,9392.00000,0.95895,0.80952,0.45904,False,False,0.49525,2,1239.00000,526524.00000,526525.00000,128827.00000,191303.00000,
1712675,Turicibacter sp. H121,species,235,126,187,102,196,107,98965.00000,95219.00000,0.96215,0.80952,0.60535,False,False,0.51166,2,1239.00000,526524.00000,526525.00000,128827.00000,191303.00000,1712675.00000
38820,Poales,order,2695,1348,230,102,745,356,,,,0.07567,,,False,,2759,35493.00000,4447.00000,38820.00000,,,
4479,Poaceae,family,2695,1348,230,102,726,347,,,,0.07567,,,False,,2759,35493.00000,4447.00000,38820.00000,4479.00000,,
200644,Flavobacteriales,order,264,112,236,101,247,105,,,,0.90179,,,False,,2,976.00000,117743.00000,200644.00000,,,
117743,Flavobacteriia,class,264,112,236,101,248,105,,,,0.90179,,,False,,2,976.00000,117743.00000,,,,
49546,Flavobacteriaceae,family,258,109,232,100,243,103,,,,0.91743,,,False,,2,976.00000,117743.00000,200644.00000,49546.00000,,
91347,Enterobacterales,order,2936,1648,193,99,804,441,,,,0.06007,,,False,,2,1224.00000,1236.00000,91347.00000,,,
2607911,Paenibacillus sp. 37,species,1294,687,162,99,703,380,25163.00000,11946.00000,0.47474,0.14410,1.00000,False,False,0.74151,2,1239.00000,91061.00000,1385.00000,186822.00000,44249.00000,2607911.00000
45401,Hyphomicrobiaceae,family,155,100,140,92,144,94,,,,0.92000,,,False,,2,1224.00000,28211.00000,356.00000,45401.00000,,
46913,Devosia,genus,147,96,138,90,141,92,46951.00000,36919.00000,0.78633,0.93750,0.40287,False,False,0.45569,2,1224.00000,28211.00000,356.00000,45401.00000,46913.00000,
90964,Staphylococcaceae,family,396,171,222,89,291,120,,,,0.52047,,,False,,2,1239.00000,91061.00000,1385.00000,90964.00000,,
31979,Clostridiaceae,family,461,250,162,89,254,138,,,,0.35600,,,False,,2,1239.00000,186801.00000,186802.00000,31979.00000,,
1115758,Romboutsia ilealis,species,413,228,180,87,238,120,98518.00000,91236.00000,0.92608,0.38158,1.00000,False,False,1.25923,2,1239.00000,186801.00000,186802.00000,186804.00000,1501226.00000,1115758.00000
1485,Clostridium,genus,367,191,153,85,211,112,52137.00000,44285.00000,0.84940,0.44503,1.00000,False,False,0.88388,2,1239.00000,186801.00000,186802.00000,31979.00000,1485.00000,
1279,Staphylococcus,genus,379,168,205,85,273,116,65001.00000,43697.00000,0.67225,0.50595,0.01388,True,False,0.33980,2,1239.00000,91061.00000,1385.00000,90964.00000,1279.00000,
2499144,Devosia sp. 1566,species,135,87,130,84,131,85,99422.00000,94906.00000,0.95458,0.96552,0.05484,False,False,0.05599,2,1224.00000,28211.00000,356.00000,45401.00000,46913.00000,2499144.00000
34062,Moraxella osloensis,species,200,84,186,76,189,78,,,,0.90476,,,False,,2,1224.00000,1236.00000,72274.00000,468.00000,475.00000,34062.00000
475,Moraxella,genus,202,85,186,76,191,79,18787.00000,17771.00000,0.94592,0.89412,0.00001,True,False,0.19346,2,1224.00000,1236.00000,72274.00000,468.00000,475.00000,
4210,Asteraceae,family,282,104,188,74,198,78,,,,0.71154,,,False,,2759,35493.00000,4209.00000,4209.00000,4210.00000,,
85007,Corynebacteriales,order,284,142,144,69,202,98,,,,0.48592,,,False,,2,201174.00000,1760.00000,85007.00000,,,
91561,Artiodactyla,order,980,481,155,66,332,147,,,,0.13721,,,False,,2759,7711.00000,40674.00000,91561.00000,,,
1873,Micromonospora,genus,176,127,85,65,117,87,55145.00000,48787.00000,0.88470,0.51181,1.00000,False,False,0.85429,2,201174.00000,1760.00000,85008.00000,28056.00000,1873.00000,
118882,Brucellaceae,family,136,63,136,63,136,63,,,,1.00000,,,False,,2,1224.00000,28211.00000,356.00000,118882.00000,,
32630,synthetic construct,species,20671,7721,112,63,5970,2177,96832.00000,62607.00000,0.64655,0.00816,1.00000,False,False,1.68736,32630,32630.00000,32630.00000,32630.00000,32630.00000,32630.00000,32630.00000
528,Ochrobactrum,genus,136,63,129,59,132,61,,,,0.93651,,,False,,2,1224.00000,28211.00000,356.00000,118882.00000,528.00000,
543,Enterobacteriaceae,family,2864,1611,108,58,723,401,,,,0.03600,,,False,,2,1224.00000,1236.00000,91347.00000,543.00000,,
147550,Sordariomycetes,class,378,211,106,58,153,85,,,,0.27488,,,False,,2759,4890.00000,147550.00000,,,,
40215,Acinetobacter junii,species,177,99,106,54,120,63,,,,0.54545,,,False,,2,1224.00000,1236.00000,72274.00000,468.00000,469.00000,40215.00000
5139,Sordariales,order,169,103,99,53,110,61,,,,0.51456,,,False,,2759,4890.00000,147550.00000,5139.00000,,,
5148,Sordariaceae,family,165,99,99,53,109,59,,,,0.53535,,,False,,2759,4890.00000,147550.00000,5139.00000,5148.00000,,
4069,Solanales,order,1736,782,128,52,396,172,,,,0.06650,,,False,,2759,35493.00000,4069.00000,4069.00000,,,
5140,Neurospora,genus,164,98,94,50,104,57,,,,0.51020,,,False,,2759,4890.00000,147550.00000,5139.00000,5148.00000,5140.00000,
237258,Cloacibacterium normanense,species,116,48,113,47,113,47,,,,0.97917,,,False,,2,976.00000,117743.00000,200644.00000,49546.00000,501783.00000,237258.00000
501783,Cloacibacterium,genus,116,48,113,47,114,47,,,,0.97917,,,False,,2,976.00000,117743.00000,200644.00000,49546.00000,501783.00000,
4564,Triticum,genus,591,288,106,46,200,91,9516.00000,3369.00000,0.35404,0.15972,0.27435,False,False,0.45228,2759,35493.00000,4447.00000,38820.00000,4479.00000,4564.00000,
9895,Bovidae,family,618,312,106,46,192,88,,,,0.14744,,,False,,2759,7711.00000,40674.00000,91561.00000,9895.00000,,
82115,Rhizobiaceae,family,118,57,97,44,101,47,,,,0.77193,,,False,,2,1224.00000,28211.00000,356.00000,82115.00000,,
35608,Artemisia annua,species,202,66,121,42,125,43,,,,0.63636,,,False,,2759,35493.00000,4209.00000,4209.00000,4210.00000,4219.00000,35608.00000
1446379,Cupressales,order,116,46,102,42,107,43,,,,0.91304,,,False,,2759,35493.00000,1446379.00000,1446379.00000,,,
4219,Artemisia,genus,203,67,121,42,128,45,,,,0.62687,,,False,,2759,35493.00000,4209.00000,4209.00000,4210.00000,4219.00000,
1643682,Geodermatophilales,order,87,50,75,42,79,45,,,,0.84000,,,False,,2,201174.00000,1760.00000,1643682.00000,,,
85030,Geodermatophilaceae,family,87,50,75,42,79,45,,,,0.84000,,,False,,2,201174.00000,1760.00000,1643682.00000,85030.00000,,
59732,Chryseobacterium,genus,104,42,101,41,102,41,,,,0.97619,,,False,,2,976.00000,117743.00000,200644.00000,49546.00000,59732.00000,
2054914,Pseudomonas sp. 02C 26,species,85,54,62,41,64,43,,,,0.75926,,,False,,2,1224.00000,1236.00000,72274.00000,135621.00000,286.00000,2054914.00000
80865,Delftia,genus,169,80,97,41,117,51,,,,0.51250,,,False,,2,1224.00000,28216.00000,80840.00000,80864.00000,80865.00000,
260554,Bacillus halotolerans,species,296,128,99,40,128,53,,,,0.31250,,,False,,2,1239.00000,91061.00000,1385.00000,186817.00000,1386.00000,260554.00000
8782,Aves,class,613,305,91,39,178,83,,,,0.12787,,,False,,2759,7711.00000,8782.00000,,,,
1405,Bacillus mycoides,species,306,154,68,39,100,54,,,,0.25325,,,False,,2,1239.00000,91061.00000,1385.00000,186817.00000,1386.00000,1405.00000
119060,Burkholderiaceae,family,335,166,76,38,126,66,,,,0.22892,,,False,,2,1224.00000,28216.00000,80840.00000,119060.00000,,
135614,Xanthomonadales,order,188,102,80,37,116,58,,,,0.36275,,,False,,2,1224.00000,1236.00000,135614.00000,,,
5141,Neurospora crassa,species,158,96,56,37,80,48,,,,0.38542,,,False,,2759,4890.00000,147550.00000,5139.00000,5148.00000,5140.00000,5141.00000
186818,Planococcaceae,family,203,104,68,37,122,64,,,,0.35577,,,False,,2,1239.00000,91061.00000,1385.00000,186818.00000,,
5052,Aspergillus,genus,124,74,58,37,81,49,,,,0.50000,,,False,,2759,4890.00000,147545.00000,5042.00000,1131492.00000,5052.00000,
32033,Xanthomonadaceae,family,188,102,75,36,110,55,,,,0.35294,,,False,,2,1224.00000,1236.00000,135614.00000,32033.00000,,
5204,Basidiomycota,phylum,241,133,63,35,112,60,,,,0.26316,,,False,,2759,5204.00000,,,,,
1542,Clostridium novyi,species,83,46,66,33,73,38,,,,0.71739,,,False,,2,1239.00000,186801.00000,186802.00000,31979.00000,1485.00000,1542.00000
529,Ochrobactrum anthropi,species,62,37,52,32,54,33,,,,0.86486,,,False,,2,1224.00000,28211.00000,356.00000,118882.00000,528.00000,529.00000
40323,Stenotrophomonas,genus,146,76,64,31,90,46,,,,0.40789,,,False,,2,1224.00000,1236.00000,135614.00000,32033.00000,40323.00000,
204457,Sphingomonadales,order,103,56,61,30,75,39,,,,0.53571,,,False,,2,1224.00000,28211.00000,204457.00000,,,
77133,uncultured bacterium,species,4392,2256,36,30,824,435,98573.00000,62662.00000,0.63569,0.01330,1.00000,False,False,1.61448,2,77133.00000,77133.00000,77133.00000,77133.00000,77133.00000,77133.00000
1538075,Malasseziomycetes,class,64,36,57,29,59,31,,,,0.80556,,,False,,2759,5204.00000,1538075.00000,,,,
742845,Malasseziaceae,family,64,36,57,29,59,31,,,,0.80556,,,False,,2759,5204.00000,1538075.00000,162474.00000,742845.00000,,
162474,Malasseziales,order,64,36,57,29,59,31,,,,0.80556,,,False,,2759,5204.00000,1538075.00000,162474.00000,,,
76775,Malassezia restricta,species,64,36,57,29,58,30,,,,0.80556,,,False,,2759,5204.00000,1538075.00000,162474.00000,742845.00000,55193.00000,76775.00000
55193,Malassezia,genus,64,36,57,29,59,31,,,,0.80556,,,False,,2759,5204.00000,1538075.00000,162474.00000,742845.00000,55193.00000,
3646,Malpighiales,order,186,106,48,28,82,47,,,,0.26415,,,False,,2759,35493.00000,3646.00000,3646.00000,,,
3502,Fagales,order,160,70,58,28,93,42,,,,0.40000,,,False,,2759,35493.00000,3502.00000,3502.00000,,,
1178537,Bacillus xiamenensis,species,8696,4191,49,27,1865,902,,,,0.00644,,,False,,2,1239.00000,91061.00000,1385.00000,186817.00000,1386.00000,1178537.00000
1569,Sporosarcina,genus,73,38,51,27,59,31,16776.00000,14795.00000,0.88191,0.71053,0.28328,False,False,0.43462,2,1239.00000,91061.00000,1385.00000,186818.00000,1569.00000,
2598861,Bacillus sp. AK13,species,105,50,59,27,75,36,,,,0.54000,,,False,,2,1239.00000,91061.00000,1385.00000,186817.00000,1386.00000,2598861.00000
867076,Paenibacillus sp. IHB B 3084,species,128,55,64,27,79,33,,,,0.49091,,,False,,2,1239.00000,91061.00000,1385.00000,186822.00000,44249.00000,867076.00000
9031,Gallus gallus,species,421,214,59,26,94,43,,,,0.12150,,,False,,2759,7711.00000,8782.00000,8976.00000,9005.00000,9030.00000,9031.00000
9030,Gallus,genus,421,214,59,26,101,47,,,,0.12150,,,False,,2759,7711.00000,8782.00000,8976.00000,9005.00000,9030.00000,
8976,Galliformes,order,424,215,59,26,109,51,,,,0.12093,,,False,,2759,7711.00000,8782.00000,8976.00000,,,
4070,Solanaceae,family,861,384,64,26,184,80,,,,0.06771,,,False,,2759,35493.00000,4069.00000,4069.00000,4070.00000,,
756828,Bacillus sp. WP8,species,17200,8377,39,26,4822,2373,,,,0.00310,,,False,,2,1239.00000,91061.00000,1385.00000,186817.00000,1386.00000,756828.00000
1476,Sporosarcina psychrophila,species,58,30,50,26,53,27,38833.00000,37423.00000,0.96369,0.86667,0.07422,False,False,0.36414,2,1239.00000,91061.00000,1385.00000,186818.00000,1569.00000,1476.00000
9005,Phasianidae,family,424,215,59,26,107,51,,,,0.12093,,,False,,2759,7711.00000,8782.00000,8976.00000,9005.00000,,
1762,Mycobacteriaceae,family,123,78,46,25,75,45,,,,0.32051,,,False,,2,201174.00000,1760.00000,85007.00000,1762.00000,,
400634,Lysinibacillus,genus,122,65,49,25,75,39,39135.00000,35078.00000,0.89633,0.38462,1.00000,False,False,1.14804,2,1239.00000,91061.00000,1385.00000,186817.00000,400634.00000,
41297,Sphingomonadaceae,family,95,50,54,25,67,33,,,,0.50000,,,False,,2,1224.00000,28211.00000,204457.00000,41297.00000,,
9903,Bos,genus,565,284,59,25,140,65,19206.00000,5715.00000,0.29756,0.08803,0.71065,False,False,0.55150,2759,7711.00000,40674.00000,91561.00000,9895.00000,9903.00000,
1653,Corynebacteriaceae,family,101,38,52,24,72,29,,,,0.63158,,,False,,2,201174.00000,1760.00000,85007.00000,1653.00000,,
106589,Cupriavidus,genus,131,69,56,24,67,32,8271.00000,6414.00000,0.77548,0.34783,0.99993,False,False,0.89277,2,1224.00000,28216.00000,80840.00000,119060.00000,106589.00000,
909932,Negativicutes,class,92,35,71,24,79,28,,,,0.68571,,,False,,2,1239.00000,909932.00000,,,,
1898203,Lachnospiraceae bacterium,species,286,148,42,24,87,44,62464.00000,13387.00000,0.21432,0.16216,0.00058,True,False,0.13371,2,1239.00000,186801.00000,186802.00000,186803.00000,1898203.00000,1898203.00000
28090,Acinetobacter lwoffii,species,107,50,50,23,60,28,,,,0.46000,,,False,,2,1224.00000,1236.00000,72274.00000,468.00000,469.00000,28090.00000
188787,Deinococci,class,51,27,35,22,41,24,,,,0.81481,,,False,,2,1297.00000,188787.00000,,,,
1297,Deinococcus-Thermus,phylum,51,27,35,22,41,24,,,,0.81481,,,False,,2,1297.00000,,,,,
1716,Corynebacterium,genus,101,38,48,22,66,28,104305.00000,98722.00000,0.94647,0.57895,1.00000,False,False,0.94529,2,201174.00000,1760.00000,85007.00000,1653.00000,1716.00000,
65047,Mitsuaria,genus,106,56,44,22,59,30,,,,0.39286,,,False,,2,1224.00000,28216.00000,80840.00000,65047.00000,65047.00000,
1860,Geodermatophilus,genus,60,33,43,21,49,26,5541.00000,4670.00000,0.84281,0.63636,0.43753,False,False,0.47922,2,201174.00000,1760.00000,1643682.00000,85030.00000,1860.00000,
1290,Staphylococcus hominis,species,66,27,59,21,62,23,65593.00000,24092.00000,0.36730,0.77778,0.96060,False,False,0.85766,2,1239.00000,91061.00000,1385.00000,90964.00000,1279.00000,1290.00000
3367,Cupressaceae,family,58,23,51,21,53,22,,,,0.91304,,,False,,2759,35493.00000,1446379.00000,1446379.00000,3367.00000,,
200643,Bacteroidia,class,62,30,46,21,51,23,,,,0.70000,,,False,,2,976.00000,200643.00000,,,,
171549,Bacteroidales,order,60,28,46,21,51,23,,,,0.75000,,,False,,2,976.00000,200643.00000,171549.00000,,,
2109691,Lachnospiraceae bacterium GAM79,species,168,96,34,20,56,31,99764.00000,85311.00000,0.85513,0.20833,1.00000,False,False,1.41269,2,1239.00000,186801.00000,186802.00000,186803.00000,2109691.00000,2109691.00000
1270,Micrococcus luteus,species,272,124,58,20,151,66,53839.00000,16824.00000,0.31249,0.16129,0.12430,False,False,0.35982,2,201174.00000,1760.00000,85006.00000,1268.00000,1269.00000,1270.00000
283,Comamonas,genus,84,53,24,20,36,26,,,,0.37736,,,False,,2,1224.00000,28216.00000,80840.00000,80864.00000,283.00000,
1861,Geodermatophilus obscurus,species,56,32,39,20,45,24,55608.00000,46700.00000,0.83981,0.62500,0.48379,False,False,0.49456,2,201174.00000,1760.00000,1643682.00000,85030.00000,1860.00000,1861.00000
55080,Brevibacillus,genus,54,32,30,19,40,24,,,,0.59375,,,False,,2,1239.00000,91061.00000,1385.00000,186822.00000,55080.00000,
85023,Microbacteriaceae,family,100,45,39,19,60,27,,,,0.42222,,,False,,2,201174.00000,1760.00000,85006.00000,85023.00000,,
203491,Fusobacteriales,order,59,29,44,19,48,22,,,,0.65517,,,False,,2,32066.00000,203490.00000,203491.00000,,,
9823,Sus scrofa,species,533,261,48,19,105,45,,,,0.07280,,,False,,2759,7711.00000,40674.00000,91561.00000,9821.00000,9822.00000,9823.00000
9821,Suidae,family,533,261,48,19,125,55,,,,0.07280,,,False,,2759,7711.00000,40674.00000,91561.00000,9821.00000,,
