taxid,scientific_name,level,total,unique,signature,unique_signature,weighted_support,unique_weighted_support,superkingdom,phylum,class,order,family,genus,species
28031,Lysinibacillus fusiformis,species,1121,620,144,81,318,175,2,1239,91061,1385,186817,400634,28031
85009,Propionibacteriales,order,664,327,141,66,333,159,2,201174,1760,85009,,,
28056,Micromonosporaceae,family,307,163,138,64,182,90,2,201174,1760,85008,28056,,
85008,Micromonosporales,order,307,163,138,64,188,93,2,201174,1760,85008,,,
37928,Arthrobacter crystallopoietes,species,810,448,133,74,231,130,2,201174,1760,85006,1268,1663,37928
450367,[Brevibacterium] frigoritolerans,species,513,270,133,71,288,153,2,1239,91061,1385,186817,1386,450367
186826,Lactobacillales,order,403,198,132,64,243,120,2,1239,91061,186826,,,
1569,Sporosarcina,genus,313,170,122,60,167,86,2,1239,91061,1385,186818,1569,
2283160,Psychrobacillus sp. PB01,species,449,228,115,55,184,89,2,1239,91061,1385,186817,1221880,2283160
468,Moraxellaceae,family,148,69,115,48,127,56,2,1224,1236,72274,468,,
45401,Hyphomicrobiaceae,family,122,79,113,72,115,73,2,1224,28211,356,45401,,
46913,Devosia,genus,118,76,113,72,114,73,2,1224,28211,356,45401,46913,
1452,Bacillus atrophaeus,species,753,266,111,36,360,125,2,1239,91061,1385,186817,1386,1452
4447,Liliopsida,class,711,405,110,47,235,117,2759,35493,4447,,,,
31957,Propionibacteriaceae,family,406,184,110,47,213,93,2,201174,1760,85009,31957,,
2499144,Devosia sp. 1566,species,111,72,108,69,110,70,2,1224,28211,356,45401,46913,2499144
2070463,Lysinibacillus sp. SGAir0095,species,637,332,101,52,191,98,2,1239,91061,1385,186817,400634,2070463
2062,Streptomycetaceae,family,534,315,101,56,235,136,2,201174,1760,85011,2062,,
85011,Streptomycetales,order,534,315,101,56,253,146,2,201174,1760,85011,,,
1883,Streptomyces,genus,522,307,99,54,206,117,2,201174,1760,85011,2062,1883,
1742989,Glutamicibacter,genus,651,381,97,55,237,140,2,201174,1760,85006,1268,1742989,
1476,Sporosarcina psychrophila,species,173,84,96,46,113,54,2,1239,91061,1385,186818,1569,1476
1873,Micromonospora,genus,207,107,92,43,118,57,2,201174,1760,85008,28056,1873,
38820,Poales,order,683,394,88,43,203,106,2759,35493,4447,38820,,,
4479,Poaceae,family,679,392,88,43,200,104,2759,35493,4447,38820,4479,,
91561,Artiodactyla,order,425,261,88,28,155,68,2759,7711,40674,91561,,,
90964,Staphylococcaceae,family,358,188,88,42,170,89,2,1239,91061,1385,90964,,
469,Acinetobacter,genus,120,54,86,32,98,40,2,1224,1236,72274,468,469,
1275,Kocuria rosea,species,823,473,85,53,203,119,2,201174,1760,85006,1268,57493,1275
77133,uncultured bacterium,species,756,402,84,24,210,97,2,77133,77133,77133,77133,77133,77133
1279,Staphylococcus,genus,322,167,82,38,143,73,2,1239,91061,1385,90964,1279,
2081964,Lysinibacillus sp. B2A1,species,625,351,79,47,171,95,2,1239,91061,1385,186817,400634,2081964
1912216,Cutibacterium,genus,219,90,76,32,142,58,2,201174,1760,85009,31957,1912216,
1649,Kurthia,genus,477,259,71,39,170,91,2,1239,91061,1385,186818,1649,
1581038,Bacillus sp. FJAT-22090,species,376,202,70,38,131,70,2,1239,91061,1385,186817,1386,1581038
361575,Pseudarthrobacter phenanthrenivorans,species,745,411,66,41,151,87,2,201174,1760,85006,1268,1742993,361575
91347,Enterobacterales,order,449,249,65,23,154,75,2,1224,1236,91347,,,
1372,Planococcus,genus,331,167,65,28,116,56,2,1239,91061,1385,186818,1372,
1747,Cutibacterium acnes,species,200,81,65,28,127,53,2,201174,1760,85009,31957,1912216,1747
33958,Lactobacillaceae,family,141,71,63,29,81,40,2,1239,91061,186826,33958,,
1578,Lactobacillus,genus,140,70,63,29,77,37,2,1239,91061,186826,33958,1578,
656366,Arthrobacter alpinus,species,693,391,62,35,157,89,2,201174,1760,85006,1268,1663,656366
2079227,Arthrobacter sp. PGP41,species,683,403,61,37,138,82,2,201174,1760,85006,1268,1663,2079227
33882,Microbacterium,genus,480,265,57,34,150,84,2,201174,1760,85006,85023,33882,
1849032,Arthrobacter sp. U41,species,814,456,56,36,155,90,2,201174,1760,85006,1268,1663,1849032
1478,Bacillus simplex,species,454,235,55,25,217,110,2,1239,91061,1385,186817,1386,1478
1421,Lysinibacillus sphaericus,species,1167,641,54,25,266,140,2,1239,91061,1385,186817,400634,1421
1653,Corynebacteriaceae,family,313,185,54,36,124,78,2,201174,1760,85007,1653,,
1716,Corynebacterium,genus,313,185,54,36,108,68,2,201174,1760,85007,1653,1716,
2017685,Arthrobacter sp. PM3,species,680,382,53,25,125,69,2,201174,1760,85006,1268,1663,2017685
1461583,Lysinibacillus saudimassiliensis,species,392,204,53,29,107,55,2,1239,91061,1385,186817,400634,1461583
1423,Bacillus subtilis,species,1182,447,51,13,390,139,2,1239,91061,1385,186817,1386,1423
2072025,Lysinibacillus sp. YS11,species,685,379,51,32,137,76,2,1239,91061,1385,186817,400634,2072025
1494608,Arthrobacter sp. PAMC 25486,species,386,217,50,25,96,52,2,201174,1760,85006,1268,1663,1494608
528,Ochrobactrum,genus,55,18,49,16,52,17,2,1224,28211,356,118882,528,
118882,Brucellaceae,family,55,18,49,16,52,17,2,1224,28211,356,118882,,
9821,Suidae,family,184,94,48,9,69,18,2759,7711,40674,91561,9821,,
9822,Sus,genus,184,94,48,9,65,16,2759,7711,40674,91561,9821,9822,
9823,Sus scrofa,species,184,94,48,9,62,15,2759,7711,40674,91561,9821,9822,9823
286,Pseudomonas,genus,141,85,48,28,66,40,2,1224,1236,72274,135621,286,
135621,Pseudomonadaceae,family,141,85,48,28,69,41,2,1224,1236,72274,135621,,
1269,Micrococcus,genus,339,176,47,24,106,55,2,201174,1760,85006,1268,1269,
2578107,Arthrobacter sp. KBS0702,species,775,449,46,26,137,80,2,201174,1760,85006,1268,1663,2578107
182709,Oceanobacillus,genus,131,60,46,25,69,34,2,1239,91061,1385,186817,182709,
37921,Arthrobacter agilis,species,604,337,45,27,139,79,2,201174,1760,85006,1268,1663,37921
1704044,Arthrobacter sp. ERGS1:01,species,640,351,44,23,137,73,2,201174,1760,85006,1268,1663,1704044
85012,Streptosporangiales,order,242,136,44,24,104,58,2,201174,1760,85012,,,
1300,Streptococcaceae,family,137,62,44,18,74,30,2,1239,91061,186826,1300,,
85021,Intrasporangiaceae,family,284,146,43,26,102,56,2,201174,1760,85006,85021,,
147550,Sordariomycetes,class,113,76,42,14,50,21,2759,4890,147550,,,,
5139,Sordariales,order,66,33,42,14,44,15,2759,4890,147550,5139,,,
2211210,Arthrobacter sp. DCT-5,species,550,301,41,26,108,61,2,201174,1760,85006,1268,1663,2211210
1762,Mycobacteriaceae,family,345,200,41,26,135,77,2,201174,1760,85007,1762,,
5148,Sordariaceae,family,57,26,41,13,42,14,2759,4890,147550,5139,5148,,
2109691,Lachnospiraceae bacterium GAM79,species,56,26,40,14,45,18,2,1239,186801,186802,186803,2109691,2109691
29388,Staphylococcus capitis,species,48,16,40,11,42,12,2,1239,91061,1385,90964,1279,29388
169133,Citricoccus,genus,297,161,39,22,94,51,2,201174,1760,85006,1268,169133,
33554,Carnivora,order,127,61,39,14,59,22,2759,7711,40674,33554,,,
80864,Comamonadaceae,family,126,60,39,20,60,29,2,1224,28216,80840,80864,,
529,Ochrobactrum anthropi,species,39,11,39,11,39,11,2,1224,28211,356,118882,528,529
596707,Sinomonas,genus,368,210,38,21,113,65,2,201174,1760,85006,1268,596707,
1301,Streptococcus,genus,117,47,38,14,63,23,2,1239,91061,186826,1300,1301,
2020130,Arthrobacter sp. 7749,species,244,146,37,22,64,39,2,201174,1760,85006,1268,1663,2020130
1650,Kurthia zopfii,species,343,180,36,17,85,42,2,1239,91061,1385,186818,1649,1650
9608,Canidae,family,151,69,36,13,61,23,2759,7711,40674,33554,9608,9608,9608
9611,Canis,genus,127,61,36,13,53,20,2759,7711,40674,33554,9608,9611,
9612,Canis lupus,species,127,61,36,13,46,18,2759,7711,40674,33554,9608,9611,9612
976,Bacteroidetes,phylum,68,32,36,15,47,21,2,976,,,,,
1446380,Pinales,order,42,14,36,10,37,11,2759,35493,1446380,1446380,,,
1402861,Bacillus filamentosus,species,70,37,34,15,40,18,2,1239,91061,1385,186817,1386,1402861
204457,Sphingomonadales,order,66,29,34,14,45,19,2,1224,28211,204457,,,
2600159,Arthrobacter sp. UKPF54-2,species,782,446,33,23,127,79,2,201174,1760,85006,1268,1663,2600159
388357,Kocuria turfanensis,species,253,151,33,18,65,38,2,201174,1760,85006,1268,57493,388357
1357915,Arthrobacter sp. QXT-31,species,767,434,32,19,117,69,2,201174,1760,85006,1268,1663,1357915
2575374,Arthrobacter sp. 24S4-2,species,671,385,32,20,106,62,2,201174,1760,85006,1268,1663,2575374
728066,Pseudarthrobacter equi,species,662,363,32,18,105,58,2,201174,1760,85006,1268,1742993,728066
85085,Pseudarthrobacter chlorophenolicus,species,684,384,31,22,112,68,2,201174,1760,85006,1268,1742993,85085
1536771,Paenibacillus sp. FSL R5-0912,species,103,64,31,24,54,37,2,1239,91061,1385,186822,44249,1536771
5140,Neurospora,genus,57,26,31,11,37,13,2759,4890,147550,5139,5148,5140,
2565366,Arthrobacter sp. PAMC25564,species,743,405,30,19,121,69,2,201174,1760,85006,1268,1663,2565366
85025,Nocardiaceae,family,318,184,30,17,114,63,2,201174,1760,85007,85025,,
1903409,Erwiniaceae,family,45,13,30,8,36,10,2,1224,1236,91347,1903409,,
9895,Bovidae,family,326,224,28,17,83,50,2759,7711,40674,91561,9895,,
85015,Nocardioidaceae,family,315,172,28,17,99,57,2,201174,1760,85009,85015,,
1750719,Kurthia sp. 11kri321,species,299,171,28,18,63,36,2,1239,91061,1385,186818,1649,1750719
162496,Glutamicibacter creatinolyticus,species,282,175,28,17,60,36,2,201174,1760,85006,1268,1742989,162496
1670,Arthrobacter citreus,species,84,45,28,19,42,26,2,201174,1760,85006,1268,1663,1670
1571833,Arthrobacter sp. MN05-02,species,588,330,27,15,125,68,2,201174,1760,85006,1268,1663,1571833
160795,Ureibacillus,genus,218,113,27,14,64,35,2,1239,91061,1385,186818,160795,
1536769,Paenibacillus sp. FSL P4-0081,species,107,61,27,14,55,30,2,1239,91061,1385,186822,44249,1536769
648802,Rummeliibacillus,genus,302,153,26,13,86,42,2,1239,91061,1385,186818,648802,
241244,Rummeliibacillus stabekisii,species,301,152,26,13,60,28,2,1239,91061,1385,186818,648802,241244
651660,Paenisporosarcina,genus,275,153,26,13,77,41,2,1239,91061,1385,186818,651660,
41297,Sphingomonadaceae,family,61,26,26,13,37,17,2,1224,28211,204457,41297,,
1588023,Arthrobacter sp. Hiyo8,species,536,302,25,16,87,49,2,201174,1760,85006,1268,1663,1588023
41294,Bradyrhizobiaceae,family,50,23,25,7,29,9,2,1224,28211,356,41294,,
1933880,Glutamicibacter halophytocola,species,255,140,24,10,51,27,2,201174,1760,85006,1268,1742989,1933880
712,Pasteurellaceae,family,50,19,24,7,30,10,2,1224,1236,135625,712,,
135625,Pasteurellales,order,50,19,24,7,32,11,2,1224,1236,135625,,,
171549,Bacteroidales,order,34,13,24,9,26,10,2,976,200643,171549,,,
200643,Bacteroidia,class,34,13,24,9,26,10,2,976,200643,,,,
79880,Bacillus clausii,species,32,15,24,10,26,11,2,1239,91061,1385,186817,1386,79880
135614,Xanthomonadales,order,266,151,23,11,106,59,2,1224,1236,135614,,,
32033,Xanthomonadaceae,family,263,149,23,11,85,47,2,1224,1236,135614,32033,,
475,Moraxella,genus,35,20,23,13,28,16,2,1224,1236,72274,468,475,
34062,Moraxella osloensis,species,35,20,23,13,25,14,2,1224,1236,72274,468,475,34062
8782,Aves,class,209,124,22,3,50,21,2759,7711,8782,,,,
2037,Actinomycetales,order,166,104,22,10,72,44,2,201174,1760,2037,,,
2049,Actinomycetaceae,family,166,104,22,10,62,37,2,201174,1760,2037,2049,,
32630,synthetic construct,species,3612,1526,21,14,1072,460,32630,32630,32630,32630,32630,32630,32630
1839,Nocardioides,genus,191,106,21,13,59,33,2,201174,1760,85009,85015,1839,
8976,Galliformes,order,141,79,21,2,36,12,2759,7711,8782,8976,,,
9005,Phasianidae,family,141,79,21,2,35,11,2759,7711,8782,8976,9005,,
9030,Gallus,genus,140,78,21,2,32,10,2759,7711,8782,8976,9005,9030,
9031,Gallus gallus,species,140,78,21,2,32,10,2759,7711,8782,8976,9005,9030,9031
1654,Actinomyces,genus,135,83,21,9,45,25,2,201174,1760,2037,2049,1654,
83676,Nocardiopsaceae,family,106,55,21,9,44,20,2,201174,1760,85012,83676,,
86664,Bacillus flexus,species,87,51,21,10,35,19,2,1239,91061,1385,186817,1386,86664
160799,Paenibacillus borealis,species,75,52,21,17,37,27,2,1239,91061,1385,186822,44249,160799
290399,Arthrobacter sp. FB24,species,632,380,20,14,81,52,2,201174,1760,85006,1268,1663,290399
6231,Nematoda,phylum,468,246,20,10,128,67,2759,6231,,,,,
119089,Chromadorea,class,468,246,20,10,115,59,2759,6231,119089,,,,
6236,Rhabditida,order,442,227,20,10,104,53,2759,6231,119089,6236,,,
1827,Rhodococcus,genus,223,128,20,10,66,35,2,201174,1760,85007,85025,1827,
85016,Cellulomonadaceae,family,202,125,20,15,70,46,2,201174,1760,85006,85016,,
119060,Burkholderiaceae,family,117,54,20,12,45,22,2,1224,28216,80840,119060,,
125287,Ornithinimicrobium,genus,99,49,20,11,33,18,2,201174,1760,85006,85021,125287,
13687,Sphingomonas,genus,36,17,20,11,25,12,2,1224,28211,204457,41297,13687,
121292,Pseudarthrobacter sulfonivorans,species,638,365,19,11,91,53,2,201174,1760,85006,1268,1742993,121292
2070,Pseudonocardiaceae,family,274,148,19,8,86,45,2,201174,1760,85010,2070,,
85010,Pseudonocardiales,order,274,148,19,8,99,52,2,201174,1760,85010,,,
37927,Sinomonas atrocyanea,species,246,144,19,13,47,29,2,201174,1760,85006,1268,596707,37927
2020377,Sinomonas sp. R1AF57,species,208,111,19,8,40,21,2,201174,1760,85006,1268,596707,2020377
1696,Brevibacterium,genus,181,80,19,9,51,23,2,201174,1760,85006,85019,1696,
85019,Brevibacteriaceae,family,181,80,19,9,65,29,2,201174,1760,85006,85019,,
186820,Listeriaceae,family,125,65,19,10,50,26,2,1239,91061,1385,186820,,
1637,Listeria,genus,108,54,19,10,40,21,2,1239,91061,1385,186820,1637,
724,Haemophilus,genus,32,10,19,5,21,6,2,1224,1236,135625,712,724,
543,Enterobacteriaceae,family,383,224,18,11,100,58,2,1224,1236,91347,543,,
417367,Paenisporosarcina antarctica,species,137,78,18,11,31,19,2,1239,91061,1385,186818,651660,417367
4564,Triticum,genus,121,72,18,7,36,17,2759,35493,4447,38820,4479,4564,
71999,Kocuria palustris,species,113,70,18,6,27,12,2,201174,1760,85006,1268,57493,71999
6296,Onchocercidae,family,103,47,18,8,31,15,2759,6231,119089,6236,6296,,
33986,Exiguobacterium,genus,94,38,18,6,33,13,2,1239,91061,1385,33986,33986,
2004,Streptosporangiaceae,family,87,49,18,11,34,21,2,201174,1760,85012,2004,,
1742359,Bacillus sp. FJAT-25496,species,77,38,18,7,27,12,2,1239,91061,1385,186817,1386,1742359
150247,Anoxybacillus,genus,59,33,18,7,27,13,2,1239,91061,1385,186817,150247,
186617,uncultured marine virus,species,48,18,18,6,29,11,10239,186617,186617,186617,186617,186617,186617
3318,Pinaceae,family,21,7,18,5,18,5,2759,35493,1446380,1446380,3318,,
3337,Pinus,genus,21,7,18,5,18,5,2759,35493,1446380,1446380,3318,3337,
245014,butyrate-producing bacterium SS3/4,species,21,6,18,3,18,3,2,1239,186801,186802,245014,245014,245014
1147740,Elaeophora,genus,18,8,18,8,18,8,2759,6231,119089,6236,6296,1147740,
1147741,Elaeophora elaphi,species,18,8,18,8,18,8,2759,6231,119089,6236,6296,1147740,1147741
85017,Promicromonosporaceae,family,170,97,17,9,54,32,2,201174,1760,85006,85017,,
2497860,Cellulosilyticum sp. WCF-2,species,166,78,17,6,77,35,2,1239,186801,186802,186803,698776,2497860
5141,Neurospora crassa,species,57,26,17,6,28,10,2759,4890,147550,5139,5148,5140,5141
838,Prevotella,genus,17,7,17,7,17,7,2,976,200643,171549,171552,838,
171552,Prevotellaceae,family,17,7,17,7,17,7,2,976,200643,171549,171552,,
4069,Solanales,order,474,212,16,10,91,42,2759,35493,4069,4069,,,
1270,Micrococcus luteus,species,333,174,16,10,64,35,2,201174,1760,85006,1268,1269,1270
85020,Dermabacteraceae,family,175,109,16,12,56,38,2,201174,1760,85006,85020,,
69578,Cryobacterium,genus,155,97,16,11,47,29,2,201174,1760,85006,85023,69578,
4575,Zea,genus,116,88,16,4,27,14,2759,35493,4447,38820,4479,4575,
4577,Zea mays,species,116,88,16,4,26,13,2759,35493,4447,38820,4479,4575,4577
85030,Geodermatophilaceae,family,74,41,16,12,32,20,2,201174,1760,1643682,85030,,
1643682,Geodermatophilales,order,74,41,16,12,34,21,2,201174,1760,1643682,,,
2219696,Sphingomonas sp. FARSPH,species,24,8,16,7,20,8,2,1224,28211,204457,41297,13687,2219696
381294,Arthrobacter sp. Cjts,species,16,11,16,11,16,11,2,201174,1760,85006,1268,1663,381294
51173,Ureibacillus thermosphaericus,species,173,91,15,7,32,16,2,1239,91061,1385,186818,160795,51173
421767,Bacillus butanolivorans,species,147,68,15,5,49,20,2,1239,91061,1385,186817,1386,421767
2013,Nocardiopsis,genus,86,43,15,5,31,13,2,201174,1760,85012,83676,2013,
182710,Oceanobacillus iheyensis,species,75,29,15,7,22,9,2,1239,91061,1385,186817,182709,182710
841,Roseburia,genus,53,27,15,7,24,11,2,1239,186801,186802,186803,841,
303,Pseudomonas putida,species,52,27,15,5,18,7,2,1224,1236,72274,135621,286,303
629680,Brevibacterium sandarakinum,species,49,21,15,5,18,7,2,201174,1760,85006,85019,1696,629680
673534,Plantactinospora,genus,45,21,15,4,23,8,2,201174,1760,85008,28056,673534,
225326,Corynebacterium halotolerans,species,32,28,15,15,19,18,2,201174,1760,85007,1653,1716,225326
80865,Delftia,genus,29,13,15,6,20,8,2,1224,28216,80840,80864,80865,
1640342,Arthrobacter sp. MAKA63,species,23,9,15,5,17,6,2,201174,1760,85006,1268,1663,1640342
72025,Fabales,order,408,294,14,10,73,49,2759,35493,72025,72025,,,
40323,Stenotrophomonas,genus,238,133,14,6,54,29,2,1224,1236,135614,32033,40323,
43668,Brachybacterium,genus,156,94,14,10,40,26,2,201174,1760,85006,85020,43668,
31979,Clostridiaceae,family,122,62,14,7,46,24,2,1239,186801,186802,31979,,
84406,Virgibacillus,genus,119,53,14,8,38,18,2,1239,91061,1385,186817,84406,
1485,Clostridium,genus,108,51,14,7,33,16,2,1239,186801,186802,31979,1485,
5204,Basidiomycota,phylum,81,53,14,7,33,17,2759,5204,,,,,
1397,Bacillus circulans,species,56,34,14,8,26,15,2,1239,91061,1385,186817,1386,1397
589436,Prevotella fusca,species,14,4,14,4,14,4,2,976,200643,171549,171552,838,589436
1652545,Arthrobacter sp. YC-RL1,species,343,192,13,3,60,31,2,201174,1760,85006,1268,1663,1652545
556325,Neomicrococcus aestuarii,species,125,76,13,6,26,14,2,201174,1760,85006,1268,1868332,556325
1868332,Neomicrococcus,genus,125,76,13,6,36,20,2,201174,1760,85006,1268,1868332,
32207,Rothia,genus,98,48,13,10,33,17,2,201174,1760,85006,1268,32207,
1571,Sporosarcina ureae,species,91,60,13,8,23,14,2,1239,91061,1385,186818,1569,1571
1865,Actinoplanes,genus,90,56,13,8,29,18,2,201174,1760,85008,28056,1865,
189381,Bacillus marisflavi,species,79,38,13,4,25,10,2,1239,91061,1385,186817,1386,189381
83681,Nonomuraea,genus,40,22,13,6,17,9,2,201174,1760,85012,2004,83681,
108981,Acinetobacter schindleri,species,22,11,13,5,15,6,2,1224,1236,72274,468,469,108981
85413,Bosea,genus,16,4,13,2,13,2,2,1224,28211,356,41294,85413,
2590785,Pseudarthrobacter sp. NIBRBAC000502770,species,673,377,12,9,88,52,2,201174,1760,85006,1268,1742993,2590785
4143,Lamiales,order,322,222,12,10,86,58,2759,35493,4143,4143,,,
1866885,Mycolicibacterium,genus,180,104,12,8,50,29,2,201174,1760,85007,1762,1866885,
29360,Cellulosilyticum lentocellum,species,164,81,12,7,72,36,2,1239,186801,186802,186803,698776,29360
1499687,Planococcus massiliensis,species,104,52,12,4,18,7,2,1239,91061,1385,186818,1372,1499687
1898203,Lachnospiraceae bacterium,species,82,46,12,8,32,16,2,1239,186801,186802,186803,1898203,1898203
265976,Serinicoccus,genus,77,44,12,7,28,15,2,201174,1760,85006,85021,265976,
2014,Nocardiopsis dassonvillei,species,54,26,12,4,21,8,2,201174,1760,85012,83676,2013,2014
129985,Bacillus jeotgali,species,53,28,12,6,21,10,2,1239,91061,1385,186817,1386,129985
1670641,Bacillus ciccensis,species,49,27,12,8,16,10,2,1239,91061,1385,186817,1386,1670641
356851,Micromonospora chokoriensis,species,47,25,12,6,17,9,2,201174,1760,85008,28056,1873,356851
1877,Micromonospora echinospora,species,39,20,12,5,15,7,2,201174,1760,85008,28056,1873,1877
129337,Geobacillus,genus,38,19,12,5,18,8,2,1239,91061,1385,186817,129337,
2201999,Micromonospora sp. B006,species,34,17,12,2,15,4,2,201174,1760,85008,28056,1873,2201999
1297,Deinococcus-Thermus,phylum,33,20,12,6,22,12,2,1297,,,,,
188787,Deinococci,class,33,20,12,6,21,12,2,1297,188787,,,,
71647,Pinus pinaster,species,18,5,12,3,14,4,2759,35493,1446380,1446380,3318,3337,71647
174815,Mastigamoebidae,family,12,4,12,4,12,4,2759,174815,174815,174815,174815,,
1588021,Arthrobacter sp. Hiyo4,species,620,345,11,5,79,42,2,201174,1760,85006,1268,1663,1588021
1406,Paenibacillus polymyxa,species,114,48,11,8,39,19,2,1239,91061,1385,186822,44249,1406
