taxid,scientific_name,level,total,unique,signature,unique_signature,weighted_support,unique_weighted_support,superkingdom,phylum,class,order,family,genus,species
561879,Bacillus safensis,species,23560,11644,1496,815,8241,4159,2,1239,91061,1385,186817,1386,561879
28216,Betaproteobacteria,class,1862,899,1408,682,1557,757,2,1224,28216,,,,
80840,Burkholderiales,order,1768,858,1334,645,1476,716,2,1224,28216,80840,,,
4890,Ascomycota,phylum,1612,805,1274,613,1349,655,2759,4890,,,,,
72274,Pseudomonadales,order,1419,757,1197,623,1274,668,2,1224,1236,72274,,,
35493,Streptophyta,phylum,4876,2420,1181,516,2214,1042,2759,35493,,,,,
147545,Eurotiomycetes,class,1201,575,1111,522,1143,538,2759,4890,147545,,,,
5042,Eurotiales,order,1181,557,1107,518,1136,533,2759,4890,147545,5042,,,
1131492,Aspergillaceae,family,1181,557,1105,517,1134,532,2759,4890,147545,5042,1131492,,
186801,Clostridia,class,1436,770,1055,569,1202,646,2,1239,186801,,,,
5073,Penicillium,genus,1080,496,1040,476,1054,482,2759,4890,147545,5042,1131492,5073,
186802,Clostridiales,order,1421,761,1039,559,1179,633,2,1239,186801,186802,,,
1108849,Penicillium rubens,species,1074,492,999,456,1019,466,2759,4890,147545,5042,1131492,5073,1108849
186826,Lactobacillales,order,1268,516,967,381,1080,432,2,1239,91061,186826,,,
1446380,Pinales,order,1030,444,936,400,981,420,2759,35493,1446380,1446380,,,
75682,Oxalobacteraceae,family,922,426,772,352,830,379,2,1224,28216,80840,75682,,
85009,Propionibacteriales,order,1220,572,765,358,979,459,2,201174,1760,85009,,,
31957,Propionibacteriaceae,family,1190,558,757,354,962,450,2,201174,1760,85009,31957,,
963,Herbaspirillum,genus,870,396,726,330,783,355,2,1224,28216,80840,75682,963,
1912216,Cutibacterium,genus,1164,546,636,308,876,417,2,201174,1760,85009,31957,1912216,
468,Moraxellaceae,family,672,317,620,281,638,294,2,1224,1236,72274,468,,
135621,Pseudomonadaceae,family,760,450,577,342,632,372,2,1224,1236,72274,135621,,
1747,Cutibacterium acnes,species,1135,529,570,272,820,387,2,201174,1760,85009,31957,1912216,1747
286,Pseudomonas,genus,759,449,570,337,625,367,2,1224,1236,72274,135621,286,
28211,Alphaproteobacteria,class,697,363,557,285,606,310,2,1224,28211,,,,
863372,Herbaspirillum huttiense,species,822,379,534,248,639,294,2,1224,28216,80840,75682,963,863372
33958,Lactobacillaceae,family,662,269,468,186,555,221,2,1239,91061,186826,33958,,
3318,Pinaceae,family,515,222,468,200,491,210,2759,35493,1446380,1446380,3318,,
186804,Peptostreptococcaceae,family,568,313,446,243,487,266,2,1239,186801,186802,186804,,
469,Acinetobacter,genus,482,238,429,202,445,214,2,1224,1236,72274,468,469,
3337,Pinus,genus,481,211,429,187,450,198,2759,35493,1446380,1446380,3318,3337,
356,Rhizobiales,order,481,259,417,216,434,228,2,1224,28211,356,,,
85006,Micrococcales,order,506,235,412,194,448,209,2,201174,1760,85006,,,
4209,Asterales,order,566,210,376,148,413,160,2759,35493,4209,4209,,,
1300,Streptococcaceae,family,499,201,372,145,402,160,2,1239,91061,186826,1300,,
1301,Streptococcus,genus,382,159,346,137,360,146,2,1239,91061,186826,1300,1301,
33554,Carnivora,order,561,257,343,158,399,182,2759,7711,40674,33554,,,
1578,Lactobacillus,genus,630,264,335,137,451,186,2,1239,91061,186826,33958,1578,1578
293387,Bacillus altitudinis,species,12463,6078,331,166,3079,1518,2,1239,91061,1385,186817,1386,293387
9608,Canidae,family,525,244,327,149,370,169,2759,7711,40674,33554,9608,9608,9608
9611,Canis,genus,521,242,323,146,363,164,2759,7711,40674,33554,9608,9611,
1268,Micrococcaceae,family,393,178,320,148,348,159,2,201174,1760,85006,1268,,
9612,Canis lupus,species,512,240,299,139,339,156,2759,7711,40674,33554,9608,9611,9612
976,Bacteroidetes,phylum,332,146,292,126,307,132,2,976,,,,,
186803,Lachnospiraceae,family,479,256,270,141,339,178,2,1239,186801,186802,186803,,
80864,Comamonadaceae,family,490,254,256,131,327,167,2,1224,28216,80840,80864,,
1501226,Romboutsia,genus,460,255,249,123,303,157,2,1239,186801,186802,186804,1501226,
4447,Liliopsida,class,2747,1378,247,110,803,386,2759,35493,4447,,,,
3352,Pinus taeda,species,432,193,243,109,314,140,2759,35493,1446380,1446380,3318,3337,3352
117743,Flavobacteriia,class,264,112,236,101,248,105,2,976,117743,,,,
200644,Flavobacteriales,order,264,112,236,101,247,105,2,976,117743,200644,,,
49546,Flavobacteriaceae,family,258,109,232,100,243,103,2,976,117743,200644,49546,,
1269,Micrococcus,genus,283,131,231,107,248,115,2,201174,1760,85006,1268,1269,
4479,Poaceae,family,2695,1348,230,102,726,347,2759,35493,4447,38820,4479,,
38820,Poales,order,2695,1348,230,102,745,356,2759,35493,4447,38820,,,
90964,Staphylococcaceae,family,396,171,222,89,291,120,2,1239,91061,1385,90964,,
1279,Staphylococcus,genus,379,168,205,85,273,116,2,1239,91061,1385,90964,1279,
91347,Enterobacterales,order,2936,1648,193,99,804,441,2,1224,1236,91347,,,
128827,Erysipelotrichaceae,family,251,136,190,103,214,115,2,1239,526524,526525,128827,,
526524,Erysipelotrichia,class,251,136,190,103,216,117,2,1239,526524,,,,
526525,Erysipelotrichales,order,251,136,190,103,215,116,2,1239,526524,526525,,,
28056,Micromonosporaceae,family,235,161,189,132,206,142,2,201174,1760,85008,28056,,
85008,Micromonosporales,order,235,161,189,132,206,142,2,201174,1760,85008,,,
4210,Asteraceae,family,282,104,188,74,198,78,2759,35493,4209,4209,4210,,
191303,Turicibacter,genus,235,126,187,102,204,111,2,1239,526524,526525,128827,191303,
1712675,Turicibacter sp. H121,species,235,126,187,102,196,107,2,1239,526524,526525,128827,191303,1712675
475,Moraxella,genus,202,85,186,76,191,79,2,1224,1236,72274,468,475,
34062,Moraxella osloensis,species,200,84,186,76,189,78,2,1224,1236,72274,468,475,34062
1115758,Romboutsia ilealis,species,413,228,180,87,238,120,2,1239,186801,186802,186804,1501226,1115758
2607911,Paenibacillus sp. 37,species,1294,687,162,99,703,380,2,1239,91061,1385,186822,44249,2607911
31979,Clostridiaceae,family,461,250,162,89,254,138,2,1239,186801,186802,31979,,
91561,Artiodactyla,order,980,481,155,66,332,147,2759,7711,40674,91561,,,
1485,Clostridium,genus,367,191,153,85,211,112,2,1239,186801,186802,31979,1485,
85007,Corynebacteriales,order,284,142,144,69,202,98,2,201174,1760,85007,,,
45401,Hyphomicrobiaceae,family,155,100,140,92,144,94,2,1224,28211,356,45401,,
46913,Devosia,genus,147,96,138,90,141,92,2,1224,28211,356,45401,46913,
118882,Brucellaceae,family,136,63,136,63,136,63,2,1224,28211,356,118882,,
2499144,Devosia sp. 1566,species,135,87,130,84,131,85,2,1224,28211,356,45401,46913,2499144
528,Ochrobactrum,genus,136,63,129,59,132,61,2,1224,28211,356,118882,528,
4069,Solanales,order,1736,782,128,52,396,172,2759,35493,4069,4069,,,
4219,Artemisia,genus,203,67,121,42,128,45,2759,35493,4209,4209,4210,4219,
35608,Artemisia annua,species,202,66,121,42,125,43,2759,35493,4209,4209,4210,4219,35608
237258,Cloacibacterium normanense,species,116,48,113,47,113,47,2,976,117743,200644,49546,501783,237258
501783,Cloacibacterium,genus,116,48,113,47,114,47,2,976,117743,200644,49546,501783,
32630,synthetic construct,species,20671,7721,112,63,5970,2177,32630,32630,32630,32630,32630,32630,32630
543,Enterobacteriaceae,family,2864,1611,108,58,723,401,2,1224,1236,91347,543,,
9895,Bovidae,family,618,312,106,46,192,88,2759,7711,40674,91561,9895,,
4564,Triticum,genus,591,288,106,46,200,91,2759,35493,4447,38820,4479,4564,
147550,Sordariomycetes,class,378,211,106,58,153,85,2759,4890,147550,,,,
40215,Acinetobacter junii,species,177,99,106,54,120,63,2,1224,1236,72274,468,469,40215
1446379,Cupressales,order,116,46,102,42,107,43,2759,35493,1446379,1446379,,,
59732,Chryseobacterium,genus,104,42,101,41,102,41,2,976,117743,200644,49546,59732,
260554,Bacillus halotolerans,species,296,128,99,40,128,53,2,1239,91061,1385,186817,1386,260554
5139,Sordariales,order,169,103,99,53,110,61,2759,4890,147550,5139,,,
5148,Sordariaceae,family,165,99,99,53,109,59,2759,4890,147550,5139,5148,,
80865,Delftia,genus,169,80,97,41,117,51,2,1224,28216,80840,80864,80865,
82115,Rhizobiaceae,family,118,57,97,44,101,47,2,1224,28211,356,82115,,
5140,Neurospora,genus,164,98,94,50,104,57,2759,4890,147550,5139,5148,5140,
8782,Aves,class,613,305,91,39,178,83,2759,7711,8782,,,,
1873,Micromonospora,genus,176,127,85,65,117,87,2,201174,1760,85008,28056,1873,
135614,Xanthomonadales,order,188,102,80,37,116,58,2,1224,1236,135614,,,
119060,Burkholderiaceae,family,335,166,76,38,126,66,2,1224,28216,80840,119060,,
32033,Xanthomonadaceae,family,188,102,75,36,110,55,2,1224,1236,135614,32033,,
85030,Geodermatophilaceae,family,87,50,75,42,79,45,2,201174,1760,1643682,85030,,
1643682,Geodermatophilales,order,87,50,75,42,79,45,2,201174,1760,1643682,,,
909932,Negativicutes,class,92,35,71,24,79,28,2,1239,909932,,,,
1405,Bacillus mycoides,species,306,154,68,39,100,54,2,1239,91061,1385,186817,1386,1405
186818,Planococcaceae,family,203,104,68,37,122,64,2,1239,91061,1385,186818,,
1542,Clostridium novyi,species,83,46,66,33,73,38,2,1239,186801,186802,31979,1485,1542
4070,Solanaceae,family,861,384,64,26,184,80,2759,35493,4069,4069,4070,,
40323,Stenotrophomonas,genus,146,76,64,31,90,46,2,1224,1236,135614,32033,40323,
867076,Paenibacillus sp. IHB B 3084,species,128,55,64,27,79,33,2,1239,91061,1385,186822,44249,867076
5204,Basidiomycota,phylum,241,133,63,35,112,60,2759,5204,,,,,
2054914,Pseudomonas sp. 02C 26,species,85,54,62,41,64,43,2,1224,1236,72274,135621,286,2054914
204457,Sphingomonadales,order,103,56,61,30,75,39,2,1224,28211,204457,,,
9903,Bos,genus,565,284,59,25,140,65,2759,7711,40674,91561,9895,9903,
8976,Galliformes,order,424,215,59,26,109,51,2759,7711,8782,8976,,,
9005,Phasianidae,family,424,215,59,26,107,51,2759,7711,8782,8976,9005,,
9030,Gallus,genus,421,214,59,26,101,47,2759,7711,8782,8976,9005,9030,
9031,Gallus gallus,species,421,214,59,26,94,43,2759,7711,8782,8976,9005,9030,9031
2598861,Bacillus sp. AK13,species,105,50,59,27,75,36,2,1239,91061,1385,186817,1386,2598861
1290,Staphylococcus hominis,species,66,27,59,21,62,23,2,1239,91061,1385,90964,1279,1290
1270,Micrococcus luteus,species,272,124,58,20,151,66,2,201174,1760,85006,1268,1269,1270
3502,Fagales,order,160,70,58,28,93,42,2759,35493,3502,3502,,,
5052,Aspergillus,genus,124,74,58,37,81,49,2759,4890,147545,5042,1131492,5052,
55193,Malassezia,genus,64,36,57,29,59,31,2759,5204,1538075,162474,742845,55193,
76775,Malassezia restricta,species,64,36,57,29,58,30,2759,5204,1538075,162474,742845,55193,76775
162474,Malasseziales,order,64,36,57,29,59,31,2759,5204,1538075,162474,,,
742845,Malasseziaceae,family,64,36,57,29,59,31,2759,5204,1538075,162474,742845,,
1538075,Malasseziomycetes,class,64,36,57,29,59,31,2759,5204,1538075,,,,
5141,Neurospora crassa,species,158,96,56,37,80,48,2759,4890,147550,5139,5148,5140,5141
106589,Cupriavidus,genus,131,69,56,24,67,32,2,1224,28216,80840,119060,106589,
31977,Veillonellaceae,family,61,17,56,13,57,14,2,1239,909932,1843489,31977,,
1843489,Veillonellales,order,61,17,56,13,58,14,2,1239,909932,1843489,,,
29465,Veillonella,genus,59,15,56,13,57,14,2,1239,909932,1843489,31977,29465,
41297,Sphingomonadaceae,family,95,50,54,25,67,33,2,1224,28211,204457,41297,,
1653,Corynebacteriaceae,family,101,38,52,24,72,29,2,201174,1760,85007,1653,,
529,Ochrobactrum anthropi,species,62,37,52,32,54,33,2,1224,28211,356,118882,528,529
1569,Sporosarcina,genus,73,38,51,27,59,31,2,1239,91061,1385,186818,1569,
3367,Cupressaceae,family,58,23,51,21,53,22,2759,35493,1446379,1446379,3367,,
28090,Acinetobacter lwoffii,species,107,50,50,23,60,28,2,1224,1236,72274,468,469,28090
1476,Sporosarcina psychrophila,species,58,30,50,26,53,27,2,1239,91061,1385,186818,1569,1476
1178537,Bacillus xiamenensis,species,8696,4191,49,27,1865,902,2,1239,91061,1385,186817,1386,1178537
400634,Lysinibacillus,genus,122,65,49,25,75,39,2,1239,91061,1385,186817,400634,
9821,Suidae,family,533,261,48,19,125,55,2759,7711,40674,91561,9821,,
9822,Sus,genus,533,261,48,19,113,49,2759,7711,40674,91561,9821,9822,
9823,Sus scrofa,species,533,261,48,19,105,45,2759,7711,40674,91561,9821,9822,9823
3646,Malpighiales,order,186,106,48,28,82,47,2759,35493,3646,3646,,,
1716,Corynebacterium,genus,101,38,48,22,66,28,2,201174,1760,85007,1653,1716,
1762,Mycobacteriaceae,family,123,78,46,25,75,45,2,201174,1760,85007,1762,,
357,Agrobacterium,genus,102,44,46,15,69,27,2,1224,28211,356,82115,357,
1664069,Bacillus glycinifermentans,species,97,43,46,17,51,20,2,1239,91061,1385,186817,1386,1664069
200643,Bacteroidia,class,62,30,46,21,51,23,2,976,200643,,,,
171549,Bacteroidales,order,60,28,46,21,51,23,2,976,200643,171549,,,
65047,Mitsuaria,genus,106,56,44,22,59,30,2,1224,28216,80840,65047,65047,
32066,Fusobacteria,phylum,59,29,44,19,49,22,2,32066,,,,,
203490,Fusobacteriia,class,59,29,44,19,48,22,2,32066,203490,,,,
203491,Fusobacteriales,order,59,29,44,19,48,22,2,32066,203490,203491,,,
1860,Geodermatophilus,genus,60,33,43,21,49,26,2,201174,1760,1643682,85030,1860,
4107,Solanum,genus,407,207,42,14,87,38,2759,35493,4069,4069,4070,4107,
1898203,Lachnospiraceae bacterium,species,286,148,42,24,87,44,2,1239,186801,186802,186803,1898203,1898203
358,Agrobacterium tumefaciens,species,95,41,42,13,52,18,2,1224,28211,356,82115,357,358
1903409,Erwiniaceae,family,74,40,42,18,50,23,2,1224,1236,91347,1903409,,
572511,Blautia,genus,163,82,40,16,65,28,2,1239,186801,186802,186803,572511,
756828,Bacillus sp. WP8,species,17200,8377,39,26,4822,2373,2,1239,91061,1385,186817,1386,756828
85023,Microbacteriaceae,family,100,45,39,19,60,27,2,201174,1760,85006,85023,,
1280,Staphylococcus aureus,species,98,39,39,10,54,16,2,1239,91061,1385,90964,1279,1280
85025,Nocardiaceae,family,59,26,39,15,45,18,2,201174,1760,85007,85025,,
1861,Geodermatophilus obscurus,species,56,32,39,20,45,24,2,201174,1760,1643682,85030,1860,1861
203492,Fusobacteriaceae,family,52,26,38,17,41,19,2,32066,203490,203491,203492,,
1506553,Lachnoclostridium,genus,192,100,37,18,69,32,2,1239,186801,186802,186803,1506553,
77133,uncultured bacterium,species,4392,2256,36,30,824,435,2,77133,77133,77133,77133,77133,77133
848,Fusobacterium,genus,50,25,36,16,39,18,2,32066,203490,203491,203492,848,
3368,Cryptomeria,genus,47,16,36,13,40,14,2759,35493,1446379,1446379,3367,3368,
3369,Cryptomeria japonica,species,47,16,36,13,40,14,2759,35493,1446379,1446379,3367,3368,3369
47770,Lactobacillus crispatus,species,36,16,36,16,36,16,2,1239,91061,186826,33958,1578,47770
1297,Deinococcus-Thermus,phylum,51,27,35,22,41,24,2,1297,,,,,
188787,Deinococci,class,51,27,35,22,41,24,2,1297,188787,,,,
3699,Brassicales,order,1432,816,34,18,288,159,2759,35493,3699,3699,,,
9913,Bos taurus,species,526,268,34,14,104,49,2759,7711,40674,91561,9895,9903,9913
2109691,Lachnospiraceae bacterium GAM79,species,168,96,34,20,56,31,2,1239,186801,186802,186803,2109691,2109691
1827,Rhodococcus,genus,55,24,34,13,41,16,2,201174,1760,85007,85025,1827,
1404,Bacillus megaterium,species,295,104,33,18,98,39,2,1239,91061,1385,186817,1386,1404
1253,Pediococcus,genus,249,94,33,6,115,40,2,1239,91061,186826,33958,1253,
51663,Pediococcus damnosus,species,159,64,33,6,49,14,2,1239,91061,186826,33958,1253,51663
40214,Acinetobacter johnsonii,species,99,51,33,16,45,23,2,1224,1236,72274,468,469,40214
68895,Cupriavidus basilensis,species,54,24,33,14,37,15,2,1224,28216,80840,119060,106589,68895
32207,Rothia,genus,33,17,33,17,33,17,2,201174,1760,85006,1268,32207,
9989,Rodentia,order,2664,1333,32,16,568,278,2759,7711,40674,9989,,,
10066,Muridae,family,2639,1325,32,16,482,242,2759,7711,40674,9989,10066,,
93681,Roseateles,genus,112,58,32,14,51,24,2,1224,28216,80840,93681,93681,
186820,Listeriaceae,family,81,37,31,11,48,20,2,1239,91061,1385,186820,,
76892,Caulobacteraceae,family,52,22,31,14,40,17,2,1224,28211,204458,76892,,
204458,Caulobacterales,order,52,22,31,14,40,17,2,1224,28211,204458,,,
41294,Bradyrhizobiaceae,family,45,21,31,10,34,12,2,1224,28211,356,41294,,
72025,Fabales,order,1256,760,30,16,313,179,2759,35493,72025,72025,,,
1507512,Romboutsia hominis,species,232,139,30,17,78,44,2,1239,186801,186802,186804,1501226,1507512
673534,Plantactinospora,genus,91,51,30,16,49,27,2,201174,1760,85008,28056,673534,
88,Leptothrix,genus,82,44,30,10,38,16,2,1224,28216,80840,88,88,
186617,uncultured marine virus,species,78,48,30,12,38,18,10239,186617,186617,186617,186617,186617,186617
33882,Microbacterium,genus,70,31,30,15,41,19,2,201174,1760,85006,85023,33882,
698776,Cellulosilyticum,genus,61,35,30,18,36,21,2,1239,186801,186802,186803,698776,
55080,Brevibacillus,genus,54,32,30,19,40,24,2,1239,91061,1385,186822,55080,
29385,Staphylococcus saprophyticus,species,40,15,30,12,31,12,2,1239,91061,1385,90964,1279,29385
3503,Fagaceae,family,80,35,29,14,47,21,2759,35493,3502,3502,3503,,
1405805,Aspergillus pseudoglaucus,species,73,47,29,17,39,24,2759,4890,147545,5042,1131492,5052,1405805
33011,Cutibacterium granulosum,species,39,22,29,17,31,18,2,201174,1760,85009,31957,1912216,33011
3328,Picea,genus,50,18,28,8,37,12,2759,35493,1446380,1446380,3318,3328,
374,Bradyrhizobium,genus,36,15,27,9,28,10,2,1224,28211,356,41294,374,
10088,Mus,genus,2502,1243,26,11,362,178,2759,7711,40674,9989,10066,10088,
10090,Mus musculus,species,2502,1243,26,11,284,136,2759,7711,40674,9989,10066,10088,10090
80842,Herbaspirillum rubrisubalbicans,species,205,89,26,7,81,32,2,1224,28216,80840,75682,963,80842
1505,Paeniclostridium sordellii,species,202,116,26,12,61,32,2,1239,186801,186802,186804,1849828,1505
1849828,Paeniclostridium,genus,202,116,26,12,68,36,2,1239,186801,186802,186804,1849828,
1357,Lactococcus,genus,117,42,26,8,38,13,2,1239,91061,186826,1300,1357,
1358,Lactococcus lactis,species,114,41,26,8,36,12,2,1239,91061,186826,1300,1357,1358
300825,Bacillus lehensis,species,70,38,26,15,42,24,2,1239,91061,1385,186817,1386,300825
13687,Sphingomonas,genus,63,30,26,9,37,15,2,1224,28211,204457,41297,13687,
271865,Ochrobactrum quorumnocens,species,39,15,26,8,30,10,2,1224,28211,356,118882,528,271865
270,Thermus,genus,26,18,26,18,26,18,2,1297,188787,68933,188786,270,
68933,Thermales,order,26,18,26,18,26,18,2,1297,188787,68933,,,
188786,Thermaceae,family,26,18,26,18,26,18,2,1297,188787,68933,188786,,
1496,Clostridioides difficile,species,173,107,25,17,53,34,2,1239,186801,186802,186804,1870884,1496
1870884,Clostridioides,genus,173,107,25,17,57,37,2,1239,186801,186802,186804,1870884,
316,Pseudomonas stutzeri,species,98,49,25,6,40,15,2,1224,1236,72274,135621,286,316
3511,Quercus,genus,80,35,25,12,40,19,2759,35493,3502,3502,3503,3511,
79883,Bacillus horikoshii,species,52,27,25,15,28,16,2,1239,91061,1385,186817,1386,79883
40216,Acinetobacter radioresistens,species,49,20,25,8,28,10,2,1224,1236,72274,468,469,40216
41275,Brevundimonas,genus,48,20,25,11,34,14,2,1224,28211,204458,76892,41275,
2755,Brochothrix,genus,27,10,25,8,25,8,2,1239,91061,1385,186820,2755,
2756,Brochothrix thermosphacta,species,27,10,25,8,25,8,2,1239,91061,1385,186820,2755,2756
4113,Solanum tuberosum,species,204,108,24,4,51,18,2759,35493,4069,4069,4070,4107,4113
316612,Methylibium,genus,140,88,24,16,52,32,2,1224,28216,80840,316612,316612,
283,Comamonas,genus,84,53,24,20,36,26,2,1224,28216,80840,80864,283,
541000,Ruminococcaceae,family,68,35,24,9,36,16,2,1239,186801,186802,541000,,
29466,Veillonella parvula,species,34,11,24,8,26,9,2,1239,909932,1843489,31977,29465,29466
4231,Helianthus,genus,33,18,24,10,26,12,2759,35493,4209,4209,4210,4231,
12916,Acidovorax,genus,159,78,23,10,55,25,2,1224,28216,80840,80864,12916,
506,Alcaligenaceae,family,120,68,23,13,49,28,2,1224,28216,80840,506,,
38942,Quercus robur,species,56,26,23,10,29,13,2759,35493,3502,3502,3503,3511,38942
9596,Pan,genus,4716,1924,22,6,1324,532,2759,7711,40674,9443,9604,9596,9596
9598,Pan troglodytes,species,4715,1923,22,6,1290,516,2759,7711,40674,9443,9604,9596,9598
561,Escherichia,genus,2748,1549,22,12,501,281,2,1224,1236,91347,543,561,561
108981,Acinetobacter schindleri,species,68,31,22,7,29,11,2,1224,1236,72274,468,469,108981
1658665,Mitsuaria sp. 7,species,53,28,22,11,28,14,2,1224,28216,80840,65047,65047,1658665
43675,Rothia mucilaginosa,species,23,12,22,11,22,11,2,201174,1760,85006,1268,32207,43675
28037,Streptococcus mitis,species,209,86,21,10,60,28,2,1239,91061,186826,1300,1301,28037
8960,Aquila,genus,61,28,21,9,28,12,2759,7711,8782,2558200,56259,8960,
8962,Aquila chrysaetos,species,61,28,21,9,28,12,2759,7711,8782,2558200,56259,8960,8962
56259,Accipitridae,family,61,28,21,9,29,12,2759,7711,8782,2558200,56259,,
2558200,Accipitriformes,order,61,28,21,9,29,12,2759,7711,8782,2558200,,,
1402861,Bacillus filamentosus,species,44,24,21,12,23,13,2,1239,91061,1385,186817,1386,1402861
31989,Rhodobacteraceae,family,43,21,21,8,28,12,2,1224,28211,204455,31989,,
204455,Rhodobacterales,order,43,21,21,8,29,12,2,1224,28211,204455,,,
165695,Sphingobium,genus,33,21,21,12,24,14,2,1224,28211,204457,41297,165695,
1464,Paenibacillus larvae,species,25,9,21,8,21,8,2,1239,91061,1385,186822,44249,1464
1632780,Phreatobacter,genus,24,6,21,3,21,3,2,1224,28211,1632780,1632780,1632780,
207244,Anaerostipes,genus,95,53,20,9,35,18,2,1239,186801,186802,186803,207244,
649756,Anaerostipes hadrus,species,87,49,20,9,31,16,2,1239,186801,186802,186803,207244,649756
642,Aeromonas,genus,63,33,20,10,30,15,2,1224,1236,135624,84642,642,
84642,Aeromonadaceae,family,63,33,20,10,32,15,2,1224,1236,135624,84642,,
135624,Aeromonadales,order,63,33,20,10,33,16,2,1224,1236,135624,,,
3330,Picea glauca,species,40,14,20,6,27,8,2759,35493,1446380,1446380,3318,3328,3330
838,Prevotella,genus,31,13,20,9,25,10,2,976,200643,171549,171552,838,
171552,Prevotellaceae,family,31,13,20,9,25,10,2,976,200643,171549,171552,,
38501,Blastococcus,genus,26,15,20,11,22,13,2,201174,1760,1643682,85030,38501,
138336,Blastococcus saxobsidens,species,26,15,20,11,22,13,2,201174,1760,1643682,85030,38501,138336
43768,Corynebacterium matruchotii,species,20,6,20,6,20,6,2,201174,1760,85007,1653,1716,43768
309035,cyanobacterium endosymbiont of Rhopalodia gibba,species,20,5,20,5,20,5,2,1117,309035,309035,309035,309035,309035
562,Escherichia coli,species,2736,1544,19,10,317,176,2,1224,1236,91347,543,561,562
186623,Actinopteri,class,1040,581,19,15,202,113,2759,7711,186623,,,,
1303,Streptococcus oralis,species,199,69,19,11,47,21,2,1239,91061,186826,1300,1301,1303
1274359,Pseudomonas sihuiensis,species,168,119,19,16,58,42,2,1224,1236,72274,135621,286,1274359
40324,Stenotrophomonas maltophilia,species,89,45,19,12,34,19,2,1224,1236,135614,32033,40323,40324
222,Achromobacter,genus,81,43,19,9,28,14,2,1224,28216,80840,506,222,
3688,Salicaceae,family,53,33,19,12,28,17,2759,35493,3646,3646,3688,,
1421,Lysinibacillus sphaericus,species,51,26,19,7,24,11,2,1239,91061,1385,186817,400634,1421
1117,Cyanobacteria,phylum,32,14,19,7,23,9,2,1117,,,,,
1452,Bacillus atrophaeus,species,444,198,18,11,160,73,2,1239,91061,1385,186817,1386,1452
28883,Caudovirales,order,384,204,18,15,159,88,10239,28883,28883,28883,,,
318147,Paucibacter,genus,70,36,18,8,33,14,2,1224,28216,80840,318147,318147,
150247,Anoxybacillus,genus,55,29,18,9,32,17,2,1239,91061,1385,186817,150247,
33986,Exiguobacterium,genus,48,28,18,10,30,17,2,1239,91061,1385,33986,33986,
2037,Actinomycetales,order,37,20,18,10,25,14,2,201174,1760,2037,,,
2049,Actinomycetaceae,family,37,20,18,10,24,13,2,201174,1760,2037,2049,,
29343,[Clostridium] cellulosi,species,22,6,18,2,18,2,2,1239,186801,186802,541000,29343,29343
1890424,Synechococcales,order,22,10,18,8,19,8,2,1117,1890424,1890424,,,
3700,Brassicaceae,family,469,264,17,9,89,49,2759,35493,3699,3699,3700,,
1590,Lactobacillus plantarum,species,318,122,17,4,63,22,2,1239,91061,186826,33958,1578,1590
225991,Comamonas aquatica,species,47,32,17,15,22,18,2,1224,28216,80840,80864,283,225991
129337,Geobacillus,genus,39,14,17,3,26,8,2,1239,91061,1385,186817,129337,
1588,Lactobacillus hilgardii,species,38,14,17,8,23,9,2,1239,91061,186826,33958,1578,1588
1654,Actinomyces,genus,33,17,17,9,21,11,2,201174,1760,2037,2049,1654,
