taxid,scientific_name,level,total,unique,signature,unique_signature,weighted_support,unique_weighted_support,superkingdom,phylum,class,order,family,genus,species
147549,Pezizomycetes,class,1812,1657,1392,1287,1504,1386,2759,4890,147549,,,,
5185,Pezizales,order,1812,1657,1386,1281,1490,1373,2759,4890,147549,5185,,,
1789762,Methanosphaera sp. BMS,species,1561,1529,1375,1347,1423,1395,2157,28890,183925,2158,2159,2316,1789762
543,Enterobacteriaceae,family,8233,8074,1341,1320,2910,2858,2,1224,1236,91347,543,,
4564,Triticum,genus,5333,5187,1334,1295,2529,2459,2759,35493,4447,38820,4479,4564,
6231,Nematoda,phylum,15702,14226,1323,498,5411,4397,2759,6231,,,,,
119089,Chromadorea,class,15693,14217,1321,496,5203,4197,2759,6231,119089,,,,
85023,Microbacteriaceae,family,2103,2047,1305,1279,1501,1469,2,201174,1760,85006,85023,,
1643822,Eggerthellales,order,2790,2735,1302,1285,1818,1788,2,201174,84998,1643822,,,
1643826,Eggerthellaceae,family,2790,2735,1302,1285,1745,1717,2,201174,84998,1643822,1643826,,
1263,Ruminococcus,genus,5991,5462,1277,1238,2154,2047,2,1239,186801,186802,541000,1263,
171550,Rikenellaceae,family,3020,2831,1270,1220,1712,1632,2,976,200643,171549,171550,,
5189,Ascobolaceae,family,1746,1592,1263,1167,1398,1288,2759,4890,147549,5185,5189,,
5190,Ascobolus,genus,1743,1589,1260,1164,1390,1280,2759,4890,147549,5185,5189,5190,
3318,Pinaceae,family,1396,1363,1224,1195,1281,1250,2759,35493,1446380,1446380,3318,,
1643824,Atopobiaceae,family,2526,2470,1216,1187,1629,1591,2,201174,84998,84999,1643824,,
946234,Flavonifractor,genus,6657,6035,1214,1178,2263,2157,2,1239,186801,186802,541000,946234,
292800,Flavonifractor plautii,species,6612,5994,1207,1172,2189,2091,2,1239,186801,186802,541000,946234,292800
3337,Pinus,genus,1346,1314,1196,1167,1249,1219,2759,35493,1446380,1446380,3318,3337,
239759,Alistipes,genus,2683,2548,1182,1137,1536,1473,2,976,200643,171549,171550,239759,
1400053,Bacteroidales bacterium CF,species,3624,3237,1155,1050,1682,1524,2,976,200643,171549,1400053,1400053,1400053
3524,Caryophyllales,order,2144,2054,1134,1108,1389,1350,2759,35493,3524,3524,,,
5191,Ascobolus immersus,species,1209,1118,1126,1043,1144,1060,2759,4890,147549,5185,5189,5190,5191
1898203,Lachnospiraceae bacterium,species,8004,7696,1078,1040,2532,2447,2,1239,186801,186802,186803,1898203,1898203
6236,Rhabditida,order,12876,11706,956,169,3738,2853,2759,6231,119089,6236,,,
6296,Onchocercidae,family,8120,7123,938,152,2433,1600,2759,6231,119089,6236,6296,,
572511,Blautia,genus,4942,4775,904,882,1874,1823,2,1239,186801,186802,186803,572511,
1506553,Lachnoclostridium,genus,4884,4690,901,877,1776,1717,2,1239,186801,186802,186803,1506553,
1424456,mixed culture bacterium PEN_P_1,species,894,852,894,852,894,852,2,1424456,1424456,1424456,1424456,1424456,1424456
3352,Pinus taeda,species,1261,1231,858,837,1012,988,2759,35493,1446380,1446380,3318,3337,3352
1502,Clostridium perfringens,species,3563,3361,855,832,1343,1299,2,1239,186801,186802,31979,1485,1502
72004,Bos mutus,species,31066,30271,849,832,10327,10089,2759,7711,40674,91561,9895,9903,72004
1899017,Candidatus Melainabacteria bacterium MEL.A1,species,1275,1235,840,815,968,941,2,1798710,1899017,1899017,1899017,1899017,1899017
186826,Lactobacillales,order,3542,3319,829,792,1755,1662,2,1239,91061,186826,,,
28216,Betaproteobacteria,class,3340,3204,826,801,1610,1551,2,1224,28216,,,,
1573,Clavibacter,genus,1067,1044,813,796,888,869,2,201174,1760,85006,85023,1573,
28447,Clavibacter michiganensis,species,1067,1044,813,796,871,853,2,201174,1760,85006,85023,1573,28447
6292,Wuchereria,genus,1726,893,806,22,911,115,2759,6231,119089,6236,6296,6292,
6293,Wuchereria bancrofti,species,1726,893,806,22,904,108,2759,6231,119089,6236,6296,6292,6293
356,Rhizobiales,order,2323,2259,777,762,1198,1172,2,1224,28211,356,,,
2607911,Paenibacillus sp. 37,species,5923,5803,759,742,3218,3154,2,1239,91061,1385,186822,44249,2607911
2109691,Lachnospiraceae bacterium GAM79,species,3068,2958,754,738,1130,1102,2,1239,186801,186802,186803,2109691,2109691
186804,Peptostreptococcaceae,family,2483,2352,701,689,1164,1125,2,1239,186801,186802,186804,,
74201,Verrucomicrobia,phylum,1253,1190,687,650,881,835,2,74201,,,,,
4520,Lolium,genus,1591,1560,677,665,935,917,2759,35493,4447,38820,4479,4520,
1478,Bacillus simplex,species,4559,4267,666,645,1693,1625,2,1239,91061,1385,186817,1386,1478
117743,Flavobacteriia,class,2633,2489,639,613,1262,1205,2,976,117743,,,,
200644,Flavobacteriales,order,2633,2489,639,613,1238,1183,2,976,117743,200644,,,
39492,[Eubacterium] siraeum,species,3838,3306,638,586,1123,1023,2,1239,186801,186802,541000,39492,39492
4522,Lolium perenne,species,1574,1544,638,627,863,847,2759,35493,4447,38820,4479,4520,4522
909932,Negativicutes,class,2104,2009,621,604,1107,1070,2,1239,909932,,,,
2005473,Muribaculaceae,family,2021,1929,617,602,966,935,2,976,200643,171549,2005473,,
2173,Methanobrevibacter smithii,species,2812,2734,614,601,1275,1247,2157,28890,183925,2158,2159,2172,2173
2048654,Solibacillus sp. R5-41,species,3004,2844,613,602,1174,1141,2,1239,91061,1385,186818,648800,2048654
128827,Erysipelotrichaceae,family,1910,1826,608,592,999,967,2,1239,526524,526525,128827,,
526524,Erysipelotrichia,class,1910,1826,608,592,1067,1030,2,1239,526524,,,,
526525,Erysipelotrichales,order,1910,1826,608,592,1050,1013,2,1239,526524,526525,,,
49546,Flavobacteriaceae,family,2384,2255,599,574,1042,997,2,976,117743,200644,49546,,
133925,Olsenella,genus,2112,2075,581,567,1017,998,2,201174,84998,84999,1643824,133925,
80840,Burkholderiales,order,2537,2434,569,552,1093,1051,2,1224,28216,80840,,,
459786,Oscillibacter,genus,8533,7647,566,552,2525,2367,2,1239,186801,186802,216572,459786,
28221,Deltaproteobacteria,class,2824,2707,564,548,1242,1200,2,1224,28221,,,,
48461,Verrucomicrobiales,order,959,909,563,531,687,648,2,74201,203494,48461,,,
203494,Verrucomicrobiae,class,959,909,563,531,691,653,2,74201,203494,,,,
245014,butyrate-producing bacterium SS3/4,species,1896,1830,543,528,875,850,2,1239,186801,186802,245014,245014,245014
239934,Akkermansia,genus,889,844,533,502,632,596,2,74201,203494,48461,1647988,239934,
1647988,Akkermansiaceae,family,889,844,533,502,640,604,2,74201,203494,48461,1647988,,
1268,Micrococcaceae,family,1639,1574,519,512,774,756,2,201174,1760,85006,1268,,
4512,Hordeum,genus,3533,3456,499,489,1474,1442,2759,35493,4447,38820,4479,4512,
351091,Oscillibacter valericigenes,species,4095,3443,496,483,1009,929,2,1239,186801,186802,216572,459786,351091
310298,Bacteroides coprocola,species,3076,2865,495,477,922,879,2,976,200643,171549,815,816,310298
544448,Tenericutes,phylum,1806,1713,495,479,950,907,2,544448,,,,,
4513,Hordeum vulgare,species,3506,3433,466,460,1146,1125,2759,35493,4447,38820,4479,4512,4513
72025,Fabales,order,2992,2866,456,444,965,931,2759,35493,72025,72025,,,
1221880,Psychrobacillus,genus,1471,1398,456,440,739,709,2,1239,91061,1385,186817,1221880,
3615,Polygonaceae,family,703,684,455,445,531,518,2759,35493,3524,3524,3615,,
31969,Mollicutes,class,1691,1604,448,435,812,778,2,544448,31969,,,,
543314,Clostridiales Family XIII. Incertae Sedis,family,1280,1249,439,433,645,633,2,1239,186801,186802,543314,,
830,Butyrivibrio,genus,1558,1515,424,411,678,659,2,1239,186801,186802,186803,830,
1918540,Muribaculum,genus,1828,1742,401,390,736,711,2,976,200643,171549,2005473,1918540,
768503,Cytophagia,class,2041,1880,390,375,875,825,2,976,768503,,,,
768507,Cytophagales,order,2041,1880,390,375,854,806,2,976,768503,768507,,,
561,Escherichia,genus,7579,7443,387,382,1794,1763,2,1224,1236,91347,543,561,561
1161942,Ruminococcus champanellensis,species,2553,2228,386,378,704,664,2,1239,186801,186802,541000,1263,1161942
839,Prevotella ruminicola,species,1423,1349,381,370,535,516,2,976,200643,171549,171552,838,839
1231728,Prevotella sp. Sc00028,species,394,371,381,360,383,361,2,976,200643,171549,171552,838,1231728
5758,Entamoeba,genus,556,516,380,355,428,400,2759,33084,33084,33084,33084,5758,
85007,Corynebacteriales,order,1872,1801,379,368,781,754,2,201174,1760,85007,,,
817,Bacteroides fragilis,species,3003,2841,376,360,724,695,2,976,200643,171549,815,816,817
421767,Bacillus butanolivorans,species,3107,2860,364,354,914,869,2,1239,91061,1385,186817,1386,421767
2303505,Psychrobacillus sp. AK 1817,species,1043,990,364,353,484,468,2,1239,91061,1385,186817,1221880,2303505
841,Roseburia,genus,1986,1917,361,351,659,640,2,1239,186801,186802,186803,841,
72274,Pseudomonadales,order,1556,1515,355,345,674,657,2,1224,1236,72274,,,
182773,Clostridium isatidis,species,2158,1999,353,340,616,589,2,1239,186801,186802,31979,1485,182773
6308,Strongylida,order,3836,3479,345,324,1252,1136,2759,6231,119089,6308,,,
147550,Sordariomycetes,class,949,914,345,334,498,481,2759,4890,147550,,,,
990719,Christensenellaceae,family,1292,1240,344,335,567,548,2,1239,186801,186802,990719,,
90964,Staphylococcaceae,family,1728,1643,341,327,777,741,2,1239,91061,1385,90964,,
4544,Poa,genus,370,356,335,323,344,331,2759,35493,4447,38820,4479,4544,
450367,[Brevibacterium] frigoritolerans,species,3658,3417,334,327,1188,1140,2,1239,91061,1385,186817,1386,450367
821,Bacteroides vulgatus,species,3985,3753,333,320,1118,1069,2,976,200643,171549,815,816,821
990721,Christensenella,genus,1218,1172,326,318,509,493,2,1239,186801,186802,990719,990721,
126387,Haemonchidae,family,2671,2364,323,304,787,723,2759,6231,119089,6308,126387,,
6288,Haemonchus,genus,2628,2323,323,304,708,652,2759,6231,119089,6308,126387,6288,
4545,Poa pratensis,species,333,321,322,310,326,314,2759,35493,4447,38820,4479,4544,4545
228899,Bacillus asahii,species,2166,1945,319,305,613,576,2,1239,91061,1385,186817,1386,228899
2005525,Tannerellaceae,family,1991,1882,315,300,740,705,2,976,200643,171549,2005525,,
2564099,Ruminococcus sp. JE7A12,species,1955,1697,314,302,517,486,2,1239,186801,186802,541000,1263,2564099
1407,Bacillus psychrosaccharolyticus,species,556,493,313,302,391,364,2,1239,91061,1385,186817,1386,1407
6290,Haemonchus placei,species,2338,2076,305,286,562,517,2759,6231,119089,6308,126387,6288,6290
135621,Pseudomonadaceae,family,1296,1261,302,293,538,524,2,1224,1236,72274,135621,,
740972,Tritrichomonadida,order,996,933,297,285,541,512,2759,740972,740972,740972,,,
47678,Bacteroides caccae,species,2223,2102,293,289,509,495,2,976,200643,171549,815,816,47678
1279,Staphylococcus,genus,1496,1418,293,279,619,588,2,1239,91061,1385,90964,1279,
286,Pseudomonas,genus,1261,1228,292,284,493,482,2,1224,1236,72274,135621,286,
84108,Slackia,genus,899,884,291,288,419,413,2,201174,84998,1643822,1643826,84108,
84110,Slackia heliotrinireducens,species,892,877,291,288,405,400,2,201174,84998,1643822,1643826,84108,84110
376805,Bacteroides salanitronis,species,1787,1700,288,281,502,486,2,976,200643,171549,815,816,376805
41945,Ericales,order,704,690,280,278,399,394,2759,35493,41945,41945,,,
253703,Paenibacillus antarcticus,species,490,482,276,273,324,320,2,1239,91061,1385,186822,44249,253703
1663,Arthrobacter,genus,956,938,270,267,433,427,2,201174,1760,85006,1268,1663,
84107,Coriobacteriaceae,family,1325,1286,265,258,598,580,2,201174,84998,84999,84107,,
1501226,Romboutsia,genus,820,784,265,263,386,379,2,1239,186801,186802,186804,1501226,
562,Escherichia coli,species,7548,7412,264,261,1093,1075,2,1224,1236,91347,543,561,562
31953,Bifidobacteriaceae,family,1166,1110,264,258,474,458,2,201174,1760,85004,31953,,
85004,Bifidobacteriales,order,1166,1110,264,258,519,501,2,201174,1760,85004,,,
4565,Triticum aestivum,species,5242,5098,261,254,1585,1541,2759,35493,4447,38820,4479,4564,4565
2109690,Lachnospiraceae bacterium Choco86,species,2488,2366,254,244,568,546,2,1239,186801,186802,186803,2109690,2109690
1264,Ruminococcus albus,species,1798,1563,248,242,437,412,2,1239,186801,186802,541000,1263,1264
371601,Bacteroides xylanisolvens,species,2784,2641,247,240,580,561,2,976,200643,171549,815,816,371601
28131,Prevotella intermedia,species,1205,1142,247,239,361,348,2,976,200643,171549,171552,838,28131
2086585,Christensenella sp. Marseille-P3954,species,807,784,247,243,355,347,2,1239,186801,186802,990719,990721,2086585
2304686,Hungateiclostridiaceae,family,3891,3504,241,235,1069,1007,2,1239,186801,186802,2304686,,
1678,Bifidobacterium,genus,1122,1067,241,236,424,411,2,201174,1760,85004,31953,1678,
909929,Selenomonadales,order,1112,1049,237,229,504,483,2,1239,909932,909929,,,
1300,Streptococcaceae,family,931,888,237,230,428,412,2,1239,91061,186826,1300,,
1550024,Ruthenibacterium lactatiformans,species,1871,1623,236,229,443,418,2,1239,186801,186802,541000,1905344,1550024
1905344,Ruthenibacterium,genus,1871,1623,236,229,469,441,2,1239,186801,186802,541000,1905344,
171551,Porphyromonadaceae,family,1688,1562,235,227,572,540,2,976,200643,171549,171551,,
375288,Parabacteroides,genus,1509,1433,233,220,545,519,2,976,200643,171549,2005525,375288,
3803,Fabaceae,family,1494,1431,228,222,462,446,2759,35493,72025,72025,3803,,
1042156,Clostridium sp. SY8519,species,848,814,226,220,302,294,2,1239,186801,186802,31979,1485,1042156
1796613,Bacteroides caecimuris,species,2455,2336,225,221,482,470,2,976,200643,171549,815,816,1796613
147541,Dothideomycetes,class,647,621,222,217,344,335,2759,4890,147541,,,,
644652,Gordonibacter,genus,1126,1106,217,214,443,437,2,201174,84998,1643822,1643826,644652,
909930,Acidaminococcaceae,family,605,585,217,213,323,316,2,1239,909932,1843488,909930,,
1843488,Acidaminococcales,order,605,585,217,213,337,329,2,1239,909932,1843488,,,
33958,Lactobacillaceae,family,1430,1342,215,211,509,485,2,1239,91061,186826,33958,,
213115,Desulfovibrionales,order,1143,1104,211,204,468,453,2,1224,28221,213115,,,
32630,synthetic construct,species,20657,19936,210,189,4301,4143,32630,32630,32630,32630,32630,32630,32630
33038,[Ruminococcus] gnavus,species,1646,1571,209,201,416,401,2,1239,186801,186802,186803,572511,33038
357276,Bacteroides dorei,species,3948,3717,207,198,975,932,2,976,200643,171549,815,816,357276
166486,Roseburia intestinalis,species,1453,1396,207,200,384,372,2,1239,186801,186802,186803,841,166486
2062,Streptomycetaceae,family,1105,1077,206,197,421,406,2,201174,1760,85011,2062,,
85011,Streptomycetales,order,1105,1077,206,197,447,432,2,201174,1760,85011,,,
119060,Burkholderiaceae,family,1007,949,206,200,376,359,2,1224,28216,80840,119060,,
1301,Streptococcus,genus,786,751,206,202,345,335,2,1239,91061,186826,1300,1301,
5139,Sordariales,order,480,463,205,196,267,257,2759,4890,147550,5139,,,
818,Bacteroides thetaiotaomicron,species,2458,2336,204,198,468,454,2,976,200643,171549,815,816,818
207244,Anaerostipes,genus,1324,1264,203,198,399,384,2,1239,186801,186802,186803,207244,
1843491,Selenomonadaceae,family,828,792,203,196,371,357,2,1239,909932,909929,1843491,,
1679444,Akkermansia glycaniphila,species,594,564,202,190,320,302,2,74201,203494,48461,1647988,239934,1679444
186806,Eubacteriaceae,family,1636,1567,201,197,540,524,2,1239,186801,186802,186806,,
194924,Desulfovibrionaceae,family,1072,1037,198,191,405,393,2,1224,28221,213115,194924,,
82115,Rhizobiaceae,family,721,710,198,196,326,322,2,1224,28211,356,82115,,
6656,Arthropoda,phylum,4710,4333,196,189,1423,1315,2759,6656,,,,,
1737404,Tissierellia,class,1255,1199,195,189,567,544,2,1239,1737404,,,,
33042,Coprococcus,genus,1227,1177,193,185,371,357,2,1239,186801,186802,186803,33042,
264697,Bacillus muralis,species,2495,2284,190,180,600,565,2,1239,91061,1385,186817,1386,264697
1578,Lactobacillus,genus,1378,1290,190,186,437,419,2,1239,91061,186826,33958,1578,
1653,Corynebacteriaceae,family,1086,1038,188,183,397,381,2,201174,1760,85007,1653,,
1883,Streptomyces,genus,1068,1041,188,180,375,362,2,201174,1760,85011,2062,1883,
1730,Eubacterium,genus,1479,1421,187,184,407,396,2,1239,186801,186802,186806,1730,1730
204457,Sphingomonadales,order,740,716,187,181,327,318,2,1224,28211,204457,,,
577309,Paraprevotella,genus,1281,1204,186,182,466,444,2,976,200643,171549,171552,577309,
1716,Corynebacterium,genus,1102,1054,186,181,378,363,2,201174,1760,85007,1653,1716,1716
85009,Propionibacteriales,order,1035,1009,185,178,415,402,2,201174,1760,85009,,,
1117,Cyanobacteria,phylum,836,815,183,178,395,386,2,1117,,,,,
1115758,Romboutsia ilealis,species,678,648,183,181,272,267,2,1239,186801,186802,186804,1501226,1115758
1572656,Ruminococcaceae bacterium CPB6,species,2594,2228,182,168,510,458,2,1239,186801,186802,541000,1572656,1572656
454155,Paraprevotella xylaniphila,species,1266,1190,182,178,314,304,2,976,200643,171549,171552,577309,454155
32066,Fusobacteria,phylum,549,536,182,179,317,311,2,32066,,,,,
203490,Fusobacteriia,class,549,536,182,179,306,300,2,32066,203490,,,,
203491,Fusobacteriales,order,549,536,182,179,302,296,2,32066,203490,203491,,,
92860,Pleosporales,order,446,429,182,178,247,240,2759,4890,147541,92860,,,
2005519,Barnesiellaceae,family,1062,1011,181,175,371,357,2,976,200643,171549,2005519,,
397864,Barnesiella,genus,1056,1005,181,175,351,338,2,976,200643,171549,2005519,397864,
397865,Barnesiella viscericola,species,1048,997,181,175,280,270,2,976,200643,171549,2005519,397864,397865
1491,Clostridium botulinum,species,5423,5159,180,173,687,658,2,1239,186801,186802,31979,1485,1491
204455,Rhodobacterales,order,1040,1000,179,170,408,391,2,1224,28211,204455,,,
329854,Bacteroides intestinalis,species,2210,2085,178,176,442,429,2,976,200643,171549,815,816,329854
1890424,Synechococcales,order,996,972,178,172,397,388,2,1117,1890424,1890424,,,
2060094,Aminipila,genus,646,633,178,175,271,266,2,1239,186801,186802,543314,2060094,
836,Porphyromonas,genus,1269,1169,177,171,402,381,2,976,200643,171549,171551,836,
186807,Peptococcaceae,family,1186,1122,177,173,401,385,2,1239,186801,186802,186807,,
43305,Butyrivibrio proteoclasticus,species,737,712,177,171,287,279,2,1239,186801,186802,186803,830,43305
2507160,Aminipila sp. JN-39,species,639,626,177,174,254,249,2,1239,186801,186802,543314,2060094,2507160
3744,Rosales,order,798,786,176,176,311,307,2759,35493,3744,3744,,,
203691,Spirochaetes,phylum,602,577,175,170,302,291,2,203691,,,,,
203692,Spirochaetia,class,602,577,175,170,285,276,2,203691,203692,,,,
33039,[Ruminococcus] torques,species,1359,1306,174,171,348,339,2,1239,186801,186802,186803,572511,33039
1737405,Tissierellales,order,1162,1108,173,169,495,474,2,1239,1737404,1737405,,,
50557,Insecta,class,4194,3848,172,166,1187,1094,2759,6656,50557,,,,
1569,Sporosarcina,genus,1103,1015,171,166,437,407,2,1239,91061,1385,186818,1569,
2530390,Muribaculum sp. TLL-A4,species,1108,1045,170,167,317,306,2,976,200643,171549,2005473,1918540,2530390
117747,Sphingobacteriia,class,943,850,170,161,389,359,2,976,117747,,,,
200666,Sphingobacteriales,order,924,833,170,161,380,351,2,976,117747,200666,,,
84566,Sphingobacteriaceae,family,912,823,170,161,349,324,2,976,117747,200666,84566,,
2109685,Olsenella sp. GAM18,species,868,848,170,166,314,308,2,201174,84998,84999,1643824,133925,2109685
102106,Collinsella,genus,853,829,169,164,331,321,2,201174,84998,84999,84107,102106,
204441,Rhodospirillales,order,1310,1250,168,165,473,454,2,1224,28211,204441,,,
74426,Collinsella aerofaciens,species,848,824,168,163,315,305,2,201174,84998,84999,84107,102106,74426
1798710,Candidatus Melainabacteria,phylum,255,247,168,163,202,196,2,1798710,,,,,
1981033,Mordavella,genus,1335,1265,167,162,361,347,2,1239,186801,186802,31979,1981033,
2086584,Mordavella sp. Marseille-P3756,species,1323,1253,167,162,328,316,2,1239,186801,186802,31979,1981033,2086584
239935,Akkermansia muciniphila,species,608,576,165,157,300,283,2,74201,203494,48461,1647988,239934,239935
1160721,Ruminococcus bicirculans,species,1811,1559,161,159,367,343,2,1239,186801,186802,541000,1263,1160721
970,Selenomonas,genus,614,588,160,154,270,260,2,1239,909932,909929,1843491,970,
39488,Anaerobutyricum hallii,species,1063,1010,159,156,285,276,2,1239,186801,186802,186803,2569097,39488
2569097,Anaerobutyricum,genus,1063,1010,159,156,312,301,2,1239,186801,186802,186803,2569097,
