TaxID,Scientific_Name,Level,Total_Hits,Unique_Hits,Signature_Hits,Unique_Signature_Hits,Weighted_Support,Unique_Weighted_Support,Exp_Unique_Hits,Exp_Unique_Signature_Hits,Exp_Prop(USH/UH),Obs_Prop(USH/UH),P_value,Significant,User_Filter,Cohens H,Superkingdom,Phylum,Class,Order,Family,Genus,Species
2607911,Paenibacillus sp. 37,species,4165,4122,540,535,2256,2234,99277.00000,65619.00000,0.66097,0.12979,1.00000,False,True,1.16147,2,1239.00000,91061.00000,1385.00000,186822.00000,44249.00000,2607911.00000
572511,Blautia,genus,2795,2734,533,528,1060,1044,19226.00000,15997.00000,0.83205,0.19312,1.00000,False,True,1.38710,2,1239.00000,186801.00000,186802.00000,186803.00000,572511.00000,
117743,Flavobacteriia,class,1901,1813,521,510,959,925,,,,0.28130,,,True,,2,976.00000,117743.00000,,,,
200644,Flavobacteriales,order,1901,1813,521,510,943,910,,,,0.28130,,,True,,2,976.00000,117743.00000,200644.00000,,,
208596,Carnobacterium sp. 17-4,species,634,622,515,507,551,542,98787.00000,88107.00000,0.89189,0.81511,0.00000,True,True,0.21888,2,1239.00000,91061.00000,186826.00000,186828.00000,2747.00000,208596.00000
2173,Methanobrevibacter smithii,species,2564,2506,503,494,1125,1103,96127.00000,87286.00000,0.90803,0.19713,1.00000,False,True,1.60526,2157,28890.00000,183925.00000,2158.00000,2159.00000,2172.00000,2173.00000
49546,Flavobacteriaceae,family,1726,1647,485,476,809,783,,,,0.28901,,,True,,2,976.00000,117743.00000,200644.00000,49546.00000,,
450367,[Brevibacterium] frigoritolerans,species,2782,2718,477,471,1196,1178,7193.00000,3478.00000,0.48353,0.17329,1.00000,False,True,0.67914,2,1239.00000,91061.00000,1385.00000,186817.00000,1386.00000,450367.00000
1898203,Lachnospiraceae bacterium,species,4206,4094,478,464,1212,1182,60223.00000,13422.00000,0.22287,0.11334,0.00000,True,True,0.29660,2,1239.00000,186801.00000,186802.00000,186803.00000,1898203.00000,1898203.00000
310298,Bacteroides coprocola,species,2606,2434,468,449,811,776,80687.00000,51496.00000,0.63822,0.18447,1.00000,False,True,0.96301,2,976.00000,200643.00000,171549.00000,815.00000,816.00000,310298.00000
128827,Erysipelotrichaceae,family,1400,1340,447,436,727,706,,,,0.32537,,,True,,2,1239.00000,526524.00000,526525.00000,128827.00000,,
526524,Erysipelotrichia,class,1400,1340,447,436,780,754,,,,0.32537,,,True,,2,1239.00000,526524.00000,,,,
526525,Erysipelotrichales,order,1400,1340,447,436,766,741,,,,0.32537,,,True,,2,1239.00000,526524.00000,526525.00000,,,
2303505,Psychrobacillus sp. AK 1817,species,1475,1404,434,430,587,579,98994.00000,95212.00000,0.96180,0.30627,1.00000,False,True,1.57522,2,1239.00000,91061.00000,1385.00000,186817.00000,1221880.00000,2303505.00000
182773,Clostridium isatidis,species,2234,2080,419,408,695,668,97465.00000,92479.00000,0.94884,0.19615,1.00000,False,True,1.76764,2,1239.00000,186801.00000,186802.00000,31979.00000,1485.00000,182773.00000
459786,Oscillibacter,genus,6079,5613,421,408,1885,1793,9728.00000,9543.00000,0.98098,0.07269,1.00000,False,True,2.31893,2,1239.00000,186801.00000,186802.00000,216572.00000,459786.00000,
28221,Deltaproteobacteria,class,1943,1873,412,402,875,850,,,,0.21463,,,True,,2,1224.00000,28221.00000,,,,
85007,Corynebacteriales,order,2320,2279,406,400,1009,992,,,,0.17552,,,True,,2,201174.00000,1760.00000,85007.00000,,,
245014,butyrate-producing bacterium SS3/4,species,1194,1167,396,393,582,575,98843.00000,91079.00000,0.92145,0.33676,1.00000,False,True,1.33523,2,1239.00000,186801.00000,186802.00000,245014.00000,245014.00000,245014.00000
909932,Negativicutes,class,1417,1367,400,392,728,709,,,,0.28676,,,True,,2,1239.00000,909932.00000,,,,
39492,[Eubacterium] siraeum,species,2652,2424,392,386,734,708,99187.00000,97469.00000,0.98268,0.15924,1.00000,False,True,2.05665,2,1239.00000,186801.00000,186802.00000,541000.00000,39492.00000,39492.00000
186804,Peptostreptococcaceae,family,1469,1402,391,383,676,653,,,,0.27318,,,True,,2,1239.00000,186801.00000,186802.00000,186804.00000,186804.00000,186804.00000
1478,Bacillus simplex,species,2982,2916,379,373,1186,1167,27536.00000,4897.00000,0.17784,0.12791,0.00000,True,True,0.13916,2,1239.00000,91061.00000,1385.00000,186817.00000,1386.00000,1478.00000
80840,Burkholderiales,order,1694,1641,370,364,727,708,,,,0.22182,,,True,,2,1224.00000,28216.00000,80840.00000,,,
4520,Lolium,genus,803,792,360,357,488,482,9808.00000,7584.00000,0.77325,0.45076,1.00000,False,True,0.67682,2759,35493.00000,4447.00000,38820.00000,4479.00000,4520.00000,
133925,Olsenella,genus,1318,1296,363,356,624,614,9853.00000,9073.00000,0.92084,0.27469,1.00000,False,True,1.46783,2,201174.00000,84998.00000,84999.00000,1643824.00000,133925.00000,
2005473,Muribaculaceae,family,1211,1158,354,350,556,544,,,,0.30225,,,True,,2,976.00000,200643.00000,171549.00000,2005473.00000,,
6236,Rhabditida,order,16041,15441,352,348,4146,4035,,,,0.02254,,,True,,2759,6231.00000,119089.00000,6236.00000,,,
830,Butyrivibrio,genus,968,951,350,343,493,483,9599.00000,9459.00000,0.98542,0.36067,1.00000,False,True,1.61106,2,1239.00000,186801.00000,186802.00000,186803.00000,830.00000,
6296,Onchocercidae,family,14671,14168,338,334,3297,3219,,,,0.02357,,,True,,2759,6231.00000,119089.00000,6236.00000,6296.00000,,
42157,Onchocerca ochengi,species,13612,13176,337,333,2132,2082,99661.00000,21644.00000,0.21718,0.02527,1.00000,False,True,0.65027,2759,6231.00000,119089.00000,6236.00000,6296.00000,6281.00000,42157.00000
6281,Onchocerca,genus,13632,13196,337,333,2590,2531,9865.00000,2386.00000,0.24187,0.02523,1.00000,False,True,0.70925,2759,6231.00000,119089.00000,6236.00000,6296.00000,6281.00000,
1742993,Pseudarthrobacter,genus,2583,2532,336,331,1045,1026,,,,0.13073,,,True,,2,201174.00000,1760.00000,85006.00000,1268.00000,1742993.00000,
4522,Lolium perenne,species,790,779,331,329,448,443,98986.00000,72390.00000,0.73132,0.42234,0.99999,False,True,0.63692,2759,35493.00000,4447.00000,38820.00000,4479.00000,4520.00000,4522.00000
356,Rhizobiales,order,1339,1308,332,326,599,586,,,,0.24924,,,True,,2,1224.00000,28211.00000,356.00000,,,
351091,Oscillibacter valericigenes,species,2852,2497,331,325,694,650,98071.00000,96104.00000,0.97994,0.13016,1.00000,False,True,2.11920,2,1239.00000,186801.00000,186802.00000,216572.00000,459786.00000,351091.00000
5758,Entamoeba,genus,487,471,323,314,375,364,,,,0.66667,,,True,,2759,33084.00000,33084.00000,33084.00000,33084.00000,5758.00000,
2062,Streptomycetaceae,family,1596,1566,318,312,665,653,,,,0.19923,,,True,,2,201174.00000,1760.00000,85011.00000,2062.00000,,
85011,Streptomycetales,order,1596,1566,318,312,715,702,,,,0.19923,,,True,,2,201174.00000,1760.00000,85011.00000,,,
72274,Pseudomonadales,order,1237,1204,315,308,554,541,,,,0.25581,,,True,,2,1224.00000,1236.00000,72274.00000,,,
2109691,Lachnospiraceae bacterium GAM79,species,1696,1646,316,306,528,511,99655.00000,84827.00000,0.85121,0.18591,1.00000,False,True,1.45801,2,1239.00000,186801.00000,186802.00000,186803.00000,2109691.00000,2109691.00000
3694,Populus trichocarpa,species,646,640,309,305,425,420,97717.00000,27506.00000,0.28149,0.47656,0.00405,True,True,0.40540,2759,35493.00000,3646.00000,3646.00000,3688.00000,3689.00000,3694.00000
4544,Poa,genus,332,316,308,298,318,305,7077.00000,4946.00000,0.69888,0.94304,0.96858,False,True,0.67973,2759,35493.00000,4447.00000,38820.00000,4479.00000,4544.00000,
817,Bacteroides fragilis,species,2350,2237,301,296,578,565,95528.00000,74477.00000,0.77964,0.13232,1.00000,False,True,1.41970,2,976.00000,200643.00000,171549.00000,815.00000,816.00000,817.00000
147549,Pezizomycetes,class,375,363,303,291,321,309,,,,0.80165,,,True,,2759,4890.00000,147549.00000,,,,
5185,Pezizales,order,375,363,303,291,319,307,,,,0.80165,,,True,,2759,4890.00000,147549.00000,5185.00000,,,
4545,Poa pratensis,species,318,302,296,286,306,293,71318.00000,43388.00000,0.60837,0.94702,0.99999,False,True,0.88780,2759,35493.00000,4447.00000,38820.00000,4479.00000,4544.00000,4545.00000
740972,Tritrichomonadida,order,906,858,285,285,496,479,,,,0.33217,,,True,,2759,740972.00000,740972.00000,740972.00000,,,
1883,Streptomyces,genus,1543,1514,289,284,579,569,,,,0.18758,,,True,,2,201174.00000,1760.00000,85011.00000,2062.00000,1883.00000,1883.00000
5189,Ascobolaceae,family,357,345,289,277,308,296,,,,0.80290,,,True,,2759,4890.00000,147549.00000,5185.00000,5189.00000,,
5190,Ascobolus,genus,357,345,288,276,307,295,6601.00000,6532.00000,0.98955,0.80000,1.00000,False,True,0.72246,2759,4890.00000,147549.00000,5185.00000,5189.00000,5190.00000,
5191,Ascobolus immersus,species,291,280,280,269,282,271,66445.00000,65849.00000,0.99103,0.96071,0.00000,True,True,0.20935,2759,4890.00000,147549.00000,5185.00000,5189.00000,5190.00000,5191.00000
1796613,Bacteroides caecimuris,species,2035,1941,273,267,480,468,98133.00000,41595.00000,0.42386,0.13756,1.00000,False,True,0.65800,2,976.00000,200643.00000,171549.00000,815.00000,816.00000,1796613.00000
543314,Clostridiales Family XIII. Incertae Sedis,family,817,795,268,262,405,395,,,,0.32956,,,True,,2,1239.00000,186801.00000,186802.00000,543314.00000,,
6308,Strongylida,order,5850,3201,2666,257,3405,925,,,,0.08029,,,True,,2759,6231.00000,119089.00000,6308.00000,,,
421767,Bacillus butanolivorans,species,1848,1794,261,252,615,599,47900.00000,36846.00000,0.76923,0.14047,1.00000,False,True,1.37106,2,1239.00000,91061.00000,1385.00000,186817.00000,1386.00000,421767.00000
768507,Cytophagales,order,1499,1391,259,251,609,578,,,,0.18045,,,True,,2,976.00000,768503.00000,768507.00000,,,
768503,Cytophagia,class,1499,1391,259,251,621,589,,,,0.18045,,,True,,2,976.00000,768503.00000,,,,
37104,Trichomonadida,order,915,867,249,246,481,462,,,,0.28374,,,True,,2759,37104.00000,37104.00000,37104.00000,,,
1161942,Ruminococcus champanellensis,species,1774,1617,254,244,467,445,97209.00000,94870.00000,0.97594,0.15090,1.00000,False,True,2.03219,2,1239.00000,186801.00000,186802.00000,541000.00000,1263.00000,1161942.00000
1918540,Muribaculum,genus,1090,1042,239,237,428,419,9799.00000,9438.00000,0.96316,0.22745,1.00000,False,True,1.76104,2,976.00000,200643.00000,171549.00000,2005473.00000,1918540.00000,
91347,Enterobacterales,order,1007,993,238,235,450,445,,,,0.23666,,,True,,2,1224.00000,1236.00000,91347.00000,,,
