taxid,scientific_name,level,total,unique,signature,unique_signature,weighted_support,unique_weighted_support,superkingdom,phylum,class,order,family,genus,species
1386,Bacillus,genus,10914,10553,5389,5292,7077,6923,2,1239,91061,1385,186817,1386,
400634,Lysinibacillus,genus,12312,11770,5097,4995,7634,7418,2,1239,91061,1385,186817,400634,
1485,Clostridium,genus,15584,14855,4985,4825,6535,6303,2,1239,186801,186802,31979,1485,1485
541000,Ruminococcaceae,family,13126,12502,4332,4242,6696,6501,2,1239,186801,186802,541000,,
77133,uncultured bacterium,species,24720,22830,4284,4056,10510,9855,2,77133,77133,77133,77133,77133,77133
35493,Streptophyta,phylum,15457,14512,4233,4162,7198,6872,2759,35493,,,,,
1609968,Methanobrevibacter sp. YE315,species,7349,7212,4153,4078,5293,5200,2157,28890,183925,2158,2159,2172,1609968
186803,Lachnospiraceae,family,7942,7707,3768,3689,5056,4938,2,1239,186801,186802,186803,186803,186803
1918454,Flintibacter,genus,13024,12320,3762,3690,6030,5862,2,1239,186801,186802,1918454,1918454,
2316,Methanosphaera,genus,3922,3867,3710,3661,3792,3741,2157,28890,183925,2158,2159,2316,
2169540,Lysinibacillus sp. 2017,species,9027,8592,3675,3598,5082,4944,2,1239,91061,1385,186817,400634,2169540
230361,Methanobrevibacter millerae,species,6715,6589,3633,3566,4720,4636,2157,28890,183925,2158,2159,2172,230361
1789762,Methanosphaera sp. BMS,species,3813,3762,3568,3522,3641,3594,2157,28890,183925,2158,2159,2316,1789762
1663,Arthrobacter,genus,8070,7935,3537,3487,5011,4934,2,201174,1760,85006,1268,1663,
1224,Proteobacteria,phylum,12244,11537,3444,3385,6385,6125,2,1224,,,,,
2109688,Clostridiales bacterium CCNA10,species,15363,14466,3219,3159,6051,5862,2,1239,186801,186802,2109688,2109688,2109688
6231,Nematoda,phylum,20374,17178,3019,606,8147,5531,2759,6231,,,,,
119089,Chromadorea,class,20369,17174,3019,606,7964,5360,2759,6231,119089,,,,
4447,Liliopsida,class,4705,4491,2999,2943,3377,3289,2759,35493,4447,,,,
38820,Poales,order,4643,4431,2988,2933,3330,3247,2759,35493,4447,38820,,,
4479,Poaceae,family,4643,4431,2987,2932,3269,3191,2759,35493,4447,38820,4479,,
6308,Strongylida,order,5850,3201,2666,257,3405,925,2759,6231,119089,6308,,,
6312,Angiostrongylus,genus,2484,42,2416,19,2446,26,2759,6231,119089,6308,33275,6312,
33275,Angiostrongylidae,family,2484,42,2416,19,2446,26,2759,6231,119089,6308,33275,,
334426,Angiostrongylus costaricensis,species,2477,35,2415,18,2444,24,2759,6231,119089,6308,33275,6312,334426
84998,Coriobacteriia,class,3416,3339,2057,2013,2582,2525,2,201174,84998,,,,
72004,Bos mutus,species,60159,58915,1976,1944,20651,20320,2759,7711,40674,91561,9895,9903,72004
216572,Oscillospiraceae,family,6194,5725,1952,1881,2947,2806,2,1239,186801,186802,216572,,
2610895,Flintibacter sp. KGMB00164,species,6487,6136,1881,1845,2896,2821,2,1239,186801,186802,1918454,1918454,2610895
216851,Faecalibacterium,genus,4421,4213,1760,1734,2363,2312,2,1239,186801,186802,541000,216851,216851
853,Faecalibacterium prausnitzii,species,4409,4201,1755,1729,2303,2257,2,1239,186801,186802,541000,216851,853
3646,Malpighiales,order,2730,2672,1452,1438,1691,1668,2759,35493,3646,3646,,,
1461584,Arthrobacter saudimassiliensis,species,3325,3272,1372,1351,1768,1742,2,201174,1760,85006,1268,1663,1461584
33084,Entamoebidae,family,1956,1892,1296,1260,1527,1482,2759,33084,33084,33084,33084,,
186826,Lactobacillales,order,3255,3129,1170,1147,1877,1823,2,1239,91061,186826,,,
1236,Gammaproteobacteria,class,6951,6421,1145,1128,2716,2562,2,1224,1236,,,,
171552,Prevotellaceae,family,3332,3170,1142,1115,1803,1740,2,976,200643,171549,171552,,
528191,Paenibacillus xylanexedens,species,4786,4725,1125,1105,2851,2813,2,1239,91061,1385,186822,44249,528191
83816,Methanobrevibacter ruminantium,species,2624,2579,1047,1033,1561,1538,2157,28890,183925,2158,2159,2172,83816
171550,Rikenellaceae,family,2173,2063,1010,981,1304,1258,2,976,200643,171549,171550,,
294671,Methanobrevibacter olleyae,species,2439,2391,967,951,1455,1429,2157,28890,183925,2158,2159,2172,294671
84999,Coriobacteriales,order,2037,2003,966,951,1352,1331,2,201174,84998,84999,,,
838,Prevotella,genus,2736,2616,947,930,1430,1388,2,976,200643,171549,171552,838,
1643822,Eggerthellales,order,1845,1793,929,903,1251,1214,2,201174,84998,1643822,,,
1643826,Eggerthellaceae,family,1845,1793,929,903,1204,1169,2,201174,84998,1643822,1643826,,
239759,Alistipes,genus,1866,1794,927,903,1152,1119,2,976,200643,171549,171550,239759,
2048654,Solibacillus sp. R5-41,species,5124,4756,828,808,1755,1684,2,1239,91061,1385,186818,648800,2048654
946234,Flavonifractor,genus,4416,4111,827,813,1515,1467,2,1239,186801,186802,541000,946234,
292800,Flavonifractor plautii,species,4387,4082,824,810,1466,1421,2,1239,186801,186802,541000,946234,292800
28211,Alphaproteobacteria,class,3552,3391,798,785,1631,1575,2,1224,28211,,,,
1263,Ruminococcus,genus,3948,3700,785,766,1355,1310,2,1239,186801,186802,541000,1263,
74201,Verrucomicrobia,phylum,1345,1268,775,731,972,916,2,74201,,,,,
3688,Salicaceae,family,831,824,721,714,761,754,2759,35493,3646,3646,3688,,
1502,Clostridium perfringens,species,3172,3007,720,700,1167,1130,2,1239,186801,186802,31979,1485,1502
1400053,Bacteroidales bacterium CF,species,2367,2235,720,696,1053,1012,2,976,200643,171549,1400053,1400053,1400053
1643824,Atopobiaceae,family,1560,1536,698,686,966,951,2,201174,84998,84999,1643824,,
3689,Populus,genus,829,822,696,689,736,729,2759,35493,3646,3646,3688,3689,
48461,Verrucomicrobiales,order,1128,1060,666,626,803,755,2,74201,203494,48461,,,
203494,Verrucomicrobiae,class,1128,1060,666,626,807,759,2,74201,203494,,,,
239934,Akkermansia,genus,1051,987,629,591,739,694,2,74201,203494,48461,1647988,239934,
1647988,Akkermansiaceae,family,1051,987,629,591,748,703,2,74201,203494,48461,1647988,,
186828,Carnobacteriaceae,family,1051,1023,611,601,722,708,2,1239,91061,186826,186828,,
4890,Ascomycota,phylum,958,936,602,583,713,693,2759,4890,,,,,
2747,Carnobacterium,genus,907,879,599,589,665,652,2,1239,91061,186826,186828,2747,
1221880,Psychrobacillus,genus,1887,1803,560,554,887,869,2,1239,91061,1385,186817,1221880,
85023,Microbacteriaceae,family,2024,1981,559,552,997,981,2,201174,1760,85006,85023,,
1506553,Lachnoclostridium,genus,2831,2751,558,549,1054,1029,2,1239,186801,186802,186803,1506553,
4564,Triticum,genus,2606,2519,553,549,1054,1040,2759,35493,4447,38820,4479,4564,
28216,Betaproteobacteria,class,2240,2179,542,535,1075,1052,2,1224,28216,,,,
2607911,Paenibacillus sp. 37,species,4165,4122,540,535,2256,2234,2,1239,91061,1385,186822,44249,2607911
572511,Blautia,genus,2795,2734,533,528,1060,1044,2,1239,186801,186802,186803,572511,
117743,Flavobacteriia,class,1901,1813,521,510,959,925,2,976,117743,,,,
200644,Flavobacteriales,order,1901,1813,521,510,943,910,2,976,117743,200644,,,
208596,Carnobacterium sp. 17-4,species,634,622,515,507,551,542,2,1239,91061,186826,186828,2747,208596
2173,Methanobrevibacter smithii,species,2564,2506,503,494,1125,1103,2157,28890,183925,2158,2159,2172,2173
49546,Flavobacteriaceae,family,1726,1647,485,476,809,783,2,976,117743,200644,49546,,
1898203,Lachnospiraceae bacterium,species,4206,4094,478,464,1212,1182,2,1239,186801,186802,186803,1898203,1898203
450367,[Brevibacterium] frigoritolerans,species,2782,2718,477,471,1196,1178,2,1239,91061,1385,186817,1386,450367
310298,Bacteroides coprocola,species,2606,2434,468,449,811,776,2,976,200643,171549,815,816,310298
128827,Erysipelotrichaceae,family,1400,1340,447,436,727,706,2,1239,526524,526525,128827,,
526524,Erysipelotrichia,class,1400,1340,447,436,780,754,2,1239,526524,,,,
526525,Erysipelotrichales,order,1400,1340,447,436,766,741,2,1239,526524,526525,,,
2303505,Psychrobacillus sp. AK 1817,species,1475,1404,434,430,587,579,2,1239,91061,1385,186817,1221880,2303505
459786,Oscillibacter,genus,6079,5613,421,408,1885,1793,2,1239,186801,186802,216572,459786,
182773,Clostridium isatidis,species,2234,2080,419,408,695,668,2,1239,186801,186802,31979,1485,182773
28221,Deltaproteobacteria,class,1943,1873,412,402,875,850,2,1224,28221,,,,
85007,Corynebacteriales,order,2320,2279,406,400,1009,992,2,201174,1760,85007,,,
909932,Negativicutes,class,1417,1367,400,392,728,709,2,1239,909932,,,,
245014,butyrate-producing bacterium SS3/4,species,1194,1167,396,393,582,575,2,1239,186801,186802,245014,245014,245014
39492,[Eubacterium] siraeum,species,2652,2424,392,386,734,708,2,1239,186801,186802,541000,39492,39492
186804,Peptostreptococcaceae,family,1469,1402,391,383,676,653,2,1239,186801,186802,186804,186804,186804
1478,Bacillus simplex,species,2982,2916,379,373,1186,1167,2,1239,91061,1385,186817,1386,1478
80840,Burkholderiales,order,1694,1641,370,364,727,708,2,1224,28216,80840,,,
133925,Olsenella,genus,1318,1296,363,356,624,614,2,201174,84998,84999,1643824,133925,
4520,Lolium,genus,803,792,360,357,488,482,2759,35493,4447,38820,4479,4520,
2005473,Muribaculaceae,family,1211,1158,354,350,556,544,2,976,200643,171549,2005473,,
6236,Rhabditida,order,16041,15441,352,348,4146,4035,2759,6231,119089,6236,,,
830,Butyrivibrio,genus,968,951,350,343,493,483,2,1239,186801,186802,186803,830,
6296,Onchocercidae,family,14671,14168,338,334,3297,3219,2759,6231,119089,6236,6296,,
6281,Onchocerca,genus,13632,13196,337,333,2590,2531,2759,6231,119089,6236,6296,6281,
42157,Onchocerca ochengi,species,13612,13176,337,333,2132,2082,2759,6231,119089,6236,6296,6281,42157
1742993,Pseudarthrobacter,genus,2583,2532,336,331,1045,1026,2,201174,1760,85006,1268,1742993,
356,Rhizobiales,order,1339,1308,332,326,599,586,2,1224,28211,356,,,
351091,Oscillibacter valericigenes,species,2852,2497,331,325,694,650,2,1239,186801,186802,216572,459786,351091
4522,Lolium perenne,species,790,779,331,329,448,443,2759,35493,4447,38820,4479,4520,4522
5758,Entamoeba,genus,487,471,323,314,375,364,2759,33084,33084,33084,33084,5758,
2062,Streptomycetaceae,family,1596,1566,318,312,665,653,2,201174,1760,85011,2062,,
85011,Streptomycetales,order,1596,1566,318,312,715,702,2,201174,1760,85011,,,
2109691,Lachnospiraceae bacterium GAM79,species,1696,1646,316,306,528,511,2,1239,186801,186802,186803,2109691,2109691
72274,Pseudomonadales,order,1237,1204,315,308,554,541,2,1224,1236,72274,,,
3694,Populus trichocarpa,species,646,640,309,305,425,420,2759,35493,3646,3646,3688,3689,3694
4544,Poa,genus,332,316,308,298,318,305,2759,35493,4447,38820,4479,4544,
5185,Pezizales,order,375,363,303,291,319,307,2759,4890,147549,5185,,,
147549,Pezizomycetes,class,375,363,303,291,321,309,2759,4890,147549,,,,
817,Bacteroides fragilis,species,2350,2237,301,296,578,565,2,976,200643,171549,815,816,817
4545,Poa pratensis,species,318,302,296,286,306,293,2759,35493,4447,38820,4479,4544,4545
1883,Streptomyces,genus,1543,1514,289,284,579,569,2,201174,1760,85011,2062,1883,1883
5189,Ascobolaceae,family,357,345,289,277,308,296,2759,4890,147549,5185,5189,,
5190,Ascobolus,genus,357,345,288,276,307,295,2759,4890,147549,5185,5189,5190,
740972,Tritrichomonadida,order,906,858,285,285,496,479,2759,740972,740972,740972,,,
5191,Ascobolus immersus,species,291,280,280,269,282,271,2759,4890,147549,5185,5189,5190,5191
1796613,Bacteroides caecimuris,species,2035,1941,273,267,480,468,2,976,200643,171549,815,816,1796613
543314,Clostridiales Family XIII. Incertae Sedis,family,817,795,268,262,405,395,2,1239,186801,186802,543314,,
421767,Bacillus butanolivorans,species,1848,1794,261,252,615,599,2,1239,91061,1385,186817,1386,421767
768503,Cytophagia,class,1499,1391,259,251,621,589,2,976,768503,,,,
768507,Cytophagales,order,1499,1391,259,251,609,578,2,976,768503,768507,,,
1161942,Ruminococcus champanellensis,species,1774,1617,254,244,467,445,2,1239,186801,186802,541000,1263,1161942
37104,Trichomonadida,order,915,867,249,246,481,462,2759,37104,37104,37104,,,
1918540,Muribaculum,genus,1090,1042,239,237,428,419,2,976,200643,171549,2005473,1918540,
91347,Enterobacterales,order,1007,993,238,235,450,445,2,1224,1236,91347,,,
1679444,Akkermansia glycaniphila,species,768,717,236,226,397,374,2,74201,203494,48461,1647988,239934,1679444
9935,Ovis,genus,33652,33052,235,232,12547,12350,2759,7711,40674,91561,9895,9935,
376805,Bacteroides salanitronis,species,1356,1297,234,229,408,399,2,976,200643,171549,815,816,376805
57493,Kocuria,genus,1844,1759,233,230,637,621,2,201174,1760,85006,1268,57493,
90964,Staphylococcaceae,family,1476,1427,228,223,621,603,2,1239,91061,1385,90964,,
544448,Tenericutes,phylum,1238,1172,215,207,530,509,2,544448,,,,,
37174,Ovis canadensis,species,32554,32002,209,206,8484,8349,2759,7711,40674,91561,9895,9935,37174
839,Prevotella ruminicola,species,840,803,207,205,299,294,2,976,200643,171549,171552,838,839
84108,Slackia,genus,578,564,205,201,290,283,2,201174,84998,1643822,1643826,84108,
84110,Slackia heliotrinireducens,species,572,558,205,201,281,275,2,201174,84998,1643822,1643826,84108,84110
126387,Haemonchidae,family,1753,1598,204,194,521,488,2759,6231,119089,6308,126387,,
2005525,Tannerellaceae,family,1359,1294,203,199,501,485,2,976,200643,171549,2005525,,
28031,Lysinibacillus fusiformis,species,3377,3092,199,196,655,626,2,1239,91061,1385,186817,400634,28031
31969,Mollicutes,class,1162,1098,196,189,445,427,2,544448,31969,,,,
818,Bacteroides thetaiotaomicron,species,1989,1894,195,189,408,396,2,976,200643,171549,815,816,818
1300,Streptococcaceae,family,713,694,195,191,327,320,2,1239,91061,186826,1300,,
4512,Hordeum,genus,1416,1394,194,192,584,576,2759,35493,4447,38820,4479,4512,
1279,Staphylococcus,genus,1262,1220,194,190,471,458,2,1239,91061,1385,90964,1279,
6288,Haemonchus,genus,1647,1497,193,184,446,418,2759,6231,119089,6308,126387,6288,
990719,Christensenellaceae,family,748,726,192,192,319,315,2,1239,186801,186802,990719,,
2094242,Victivallales bacterium CCUG 44730,species,396,384,189,183,236,228,2,256845,1313211,278082,2094242,2094242,2094242
3744,Rosales,order,358,352,188,186,223,221,2759,35493,3744,3744,,,
990721,Christensenella,genus,721,700,187,187,291,289,2,1239,186801,186802,990719,990721,
4513,Hordeum vulgare,species,1409,1387,186,184,461,455,2759,35493,4447,38820,4479,4512,4513
46867,Clostridium chauvoei,species,2165,2018,185,180,507,485,2,1239,186801,186802,31979,1485,46867
821,Bacteroides vulgatus,species,3130,2948,182,180,820,791,2,976,200643,171549,815,816,821
1424456,mixed culture bacterium PEN_P_1,species,180,180,180,180,180,180,2,1424456,1424456,1424456,1424456,1424456,1424456
85009,Propionibacteriales,order,1287,1261,177,173,513,503,2,201174,1760,85009,,,
909929,Selenomonadales,order,769,732,177,173,350,338,2,1239,909932,909929,,,
1501226,Romboutsia,genus,495,472,177,173,246,239,2,1239,186801,186802,186804,1501226,
37928,Arthrobacter crystallopoietes,species,1003,987,176,174,319,315,2,201174,1760,85006,1268,1663,37928
135621,Pseudomonadaceae,family,943,918,176,174,349,343,2,1224,1236,72274,135621,,
286,Pseudomonas,genus,920,897,176,174,327,322,2,1224,1236,72274,135621,286,
84107,Coriobacteriaceae,family,845,829,176,174,382,376,2,201174,84998,84999,84107,,
2564099,Ruminococcus sp. JE7A12,species,1300,1187,174,173,312,303,2,1239,186801,186802,541000,1263,2564099
1301,Streptococcus,genus,593,581,173,170,268,263,2,1239,91061,186826,1300,1301,
6290,Haemonchus placei,species,1455,1336,166,157,333,313,2759,6231,119089,6308,126387,6288,6290
72025,Fabales,order,824,784,166,162,319,307,2759,35493,72025,72025,,,
1550024,Ruthenibacterium lactatiformans,species,1367,1236,164,164,317,306,2,1239,186801,186802,541000,1905344,1550024
1905344,Ruthenibacterium,genus,1367,1236,164,164,336,324,2,1239,186801,186802,541000,1905344,
1843491,Selenomonadaceae,family,593,574,163,159,274,266,2,1239,909932,909929,1843491,,
239935,Akkermansia muciniphila,species,732,682,161,155,334,314,2,74201,203494,48461,1647988,239934,239935
31953,Bifidobacteriaceae,family,697,664,161,157,289,278,2,201174,1760,85004,31953,,
85004,Bifidobacteriales,order,697,664,161,157,315,302,2,201174,1760,85004,,,
371601,Bacteroides xylanisolvens,species,2218,2106,160,157,434,423,2,976,200643,171549,815,816,371601
841,Roseburia,genus,1021,990,160,156,310,301,2,1239,186801,186802,186803,841,
47678,Bacteroides caccae,species,1750,1662,159,159,333,327,2,976,200643,171549,815,816,47678
43305,Butyrivibrio proteoclasticus,species,500,489,158,156,229,225,2,1239,186801,186802,186803,830,43305
357276,Bacteroides dorei,species,3208,3018,157,154,789,759,2,976,200643,171549,815,816,357276
213115,Desulfovibrionales,order,809,786,157,153,328,320,2,1224,28221,213115,,,
1264,Ruminococcus albus,species,1257,1152,156,151,289,278,2,1239,186801,186802,541000,1263,1264
1504,Clostridium septicum,species,2042,1909,154,152,464,447,2,1239,186801,186802,31979,1485,1504
2070463,Lysinibacillus sp. SGAir0095,species,2009,1858,154,153,412,398,2,1239,91061,1385,186817,400634,2070463
1653,Corynebacteriaceae,family,1015,1000,154,151,370,365,2,201174,1760,85007,1653,,
28131,Prevotella intermedia,species,746,705,154,149,221,214,2,976,200643,171549,171552,838,28131
9900,Bison,genus,5475,5184,152,151,949,918,2759,7711,40674,91561,9895,9900,
1899017,Candidatus Melainabacteria bacterium MEL.A1,species,330,320,150,145,202,196,2,1798710,1899017,1899017,1899017,1899017,1899017
1716,Corynebacterium,genus,1019,1004,149,147,337,333,2,201174,1760,85007,1653,1716,1716
577309,Paraprevotella,genus,884,823,149,139,341,320,2,976,200643,171549,171552,577309,
1678,Bifidobacterium,genus,675,642,149,145,260,250,2,201174,1760,85004,31953,1678,
1649,Kurthia,genus,1366,1289,148,144,426,411,2,1239,91061,1385,186818,1649,
171551,Porphyromonadaceae,family,1262,1181,148,145,418,397,2,976,200643,171549,171551,,
454155,Paraprevotella xylaniphila,species,872,811,147,137,236,222,2,976,200643,171549,171552,577309,454155
375288,Parabacteroides,genus,1025,975,146,142,362,350,2,976,200643,171549,2005525,375288,
194924,Desulfovibrionaceae,family,750,730,146,143,283,277,2,1224,28221,213115,194924,,
329854,Bacteroides intestinalis,species,1770,1677,145,142,349,339,2,976,200643,171549,815,816,329854
33958,Lactobacillaceae,family,1057,1002,141,136,356,341,2,1239,91061,186826,33958,,
644652,Gordonibacter,genus,696,680,140,138,281,275,2,201174,84998,1643822,1643826,644652,
79603,Denitrobacterium,genus,305,292,140,132,172,163,2,201174,84998,1643822,1643826,79603,
79604,Denitrobacterium detoxificans,species,304,291,140,132,168,159,2,201174,84998,1643822,1643826,79603,79604
1491,Clostridium botulinum,species,8391,7933,139,138,840,807,2,1239,186801,186802,31979,1485,1491
468,Moraxellaceae,family,304,296,138,133,179,173,2,1224,1236,72274,468,,
6656,Arthropoda,phylum,2410,2249,134,131,821,771,2759,6656,,,,,
2086585,Christensenella sp. Marseille-P3954,species,449,435,134,134,194,192,2,1239,186801,186802,990719,990721,2086585
1115758,Romboutsia ilealis,species,409,387,133,131,180,176,2,1239,186801,186802,186804,1501226,1115758
2039240,Anaerotignum,genus,483,462,131,128,207,201,2,1239,186801,186802,186803,2039240,
970,Selenomonas,genus,448,433,131,128,203,197,2,1239,909932,909929,1843491,970,
28446,Anaerotignum propionicum,species,447,427,130,127,189,184,2,1239,186801,186802,186803,2039240,28446
469,Acinetobacter,genus,251,244,129,124,157,151,2,1224,1236,72274,468,469,
5738,Diplomonadida,order,174,171,129,129,145,144,2759,5738,5738,5738,,,
1578,Lactobacillus,genus,1026,971,128,123,304,291,2,1239,91061,186826,33958,1578,
33042,Coprococcus,genus,791,766,128,126,240,234,2,1239,186801,186802,186803,33042,
2109685,Olsenella sp. GAM18,species,580,569,128,124,218,212,2,201174,84998,84999,1643824,133925,2109685
253703,Paenibacillus antarcticus,species,254,252,128,127,156,155,2,1239,91061,1385,186822,44249,253703
32630,synthetic construct,species,13762,13251,126,105,2804,2665,32630,32630,32630,32630,32630,32630,32630
1572656,Ruminococcaceae bacterium CPB6,species,1702,1522,126,118,341,309,2,1239,186801,186802,541000,1572656,1572656
33039,[Ruminococcus] torques,species,825,798,126,124,219,215,2,1239,186801,186802,186803,572511,33039
4565,Triticum aestivum,species,2580,2493,125,123,682,671,2759,35493,4447,38820,4479,4564,4565
2109690,Lachnospiraceae bacterium Choco86,species,1412,1346,124,120,299,288,2,1239,186801,186802,186803,2109690,2109690
119060,Burkholderiaceae,family,685,651,124,121,245,235,2,1224,28216,80840,119060,,
2304686,Hungateiclostridiaceae,family,2449,2248,122,118,653,619,2,1239,186801,186802,2304686,,
1569,Sporosarcina,genus,1009,943,121,118,341,326,2,1239,91061,1385,186818,1569,
186807,Peptococcaceae,family,804,769,121,120,274,266,2,1239,186801,186802,186807,,
33882,Microbacterium,genus,739,723,121,121,253,250,2,201174,1760,85006,85023,33882,
1042156,Clostridium sp. SY8519,species,459,454,120,119,160,158,2,1239,186801,186802,31979,1485,1042156
1561,Clostridium baratii,species,1277,1201,119,117,259,252,2,1239,186801,186802,31979,1485,1561
2037,Actinomycetales,order,692,679,119,118,289,285,2,201174,1760,2037,,,
2049,Actinomycetaceae,family,691,678,119,118,258,254,2,201174,1760,2037,2049,,
872,Desulfovibrio,genus,652,633,118,115,225,219,2,1224,28221,213115,194924,872,
1573,Clavibacter,genus,253,247,118,115,147,143,2,201174,1760,85006,85023,1573,
28447,Clavibacter michiganensis,species,253,247,118,115,139,135,2,201174,1760,85006,85023,1573,28447
28113,Bacteroides heparinolyticus,species,1406,1313,116,115,245,237,2,976,200643,171549,815,816,28113
909930,Acidaminococcaceae,family,388,381,115,115,191,190,2,1239,909932,1843488,909930,,
1843488,Acidaminococcales,order,388,381,115,115,200,199,2,1239,909932,1843488,,,
1581038,Bacillus sp. FJAT-22090,species,1039,981,114,112,253,248,2,1239,91061,1385,186817,1386,1581038
50557,Insecta,class,2140,1989,113,110,673,631,2759,6656,50557,,,,
1275,Kocuria rosea,species,940,927,113,111,245,241,2,201174,1760,85006,1268,57493,1275
207244,Anaerostipes,genus,782,747,113,110,225,218,2,1239,186801,186802,186803,207244,
29343,[Clostridium] cellulosi,species,1422,1274,112,108,265,250,2,1239,186801,186802,541000,29343,29343
117747,Sphingobacteriia,class,621,592,111,109,252,244,2,976,117747,,,,
200666,Sphingobacteriales,order,611,583,111,109,247,238,2,976,117747,200666,,,
84566,Sphingobacteriaceae,family,601,573,111,109,224,216,2,976,117747,200666,84566,,
85025,Nocardiaceae,family,818,804,110,110,288,284,2,201174,1760,85007,85025,,
1890424,Synechococcales,order,634,628,110,108,257,253,2,1117,1890424,1890424,,,
1216932,Clostridium bornimense,species,595,550,108,105,160,154,2,1239,186801,186802,31979,1485,1216932
102106,Collinsella,genus,566,556,108,107,214,211,2,201174,84998,84999,84107,102106,
74426,Collinsella aerofaciens,species,563,553,108,107,203,200,2,201174,84998,84999,84107,102106,74426
204441,Rhodospirillales,order,1079,993,107,104,373,344,2,1224,28211,204441,,,
1392389,Intestinimonas,genus,7054,6422,106,106,1505,1412,2,1239,186801,186802,1392389,1392389,
186806,Eubacteriaceae,family,962,930,105,105,296,290,2,1239,186801,186802,186806,,
68295,Thermoanaerobacterales,order,690,659,105,105,285,277,2,1239,186801,68295,,,
1853232,Hymenobacteraceae,family,550,515,105,103,207,201,2,976,768503,768507,1853232,,
2081964,Lysinibacillus sp. B2A1,species,1581,1533,104,102,318,310,2,1239,91061,1385,186817,400634,2081964
1531429,Coriobacteriaceae bacterium 68-1-3,species,484,472,104,102,173,169,2,201174,84998,84999,84107,1531429,1531429
147550,Sordariomycetes,class,245,242,103,100,144,141,2759,4890,147550,,,,
246787,Bacteroides cellulosilyticus,species,1747,1648,102,99,309,297,2,976,200643,171549,815,816,246787
836,Porphyromonas,genus,908,851,102,100,275,261,2,976,200643,171549,171551,836,
2060094,Aminipila,genus,401,389,102,99,161,157,2,1239,186801,186802,543314,2060094,
