taxid,scientific_name,level,total,unique,signature,unique_signature,weighted_support,unique_weighted_support,superkingdom,phylum,class,order,family,genus,species
38820,Poales,order,8040,7811,4801,4691,5554,5414,2759,35493,4447,38820,,,
4479,Poaceae,family,8031,7802,4792,4682,5461,5328,2759,35493,4447,38820,4479,,
186822,Paenibacillaceae,family,6211,6020,4557,4459,5012,4894,2,1239,91061,1385,186822,,
230361,Methanobrevibacter millerae,species,8950,8669,4448,4319,6074,5897,2157,28890,183925,2158,2159,2172,230361
44249,Paenibacillus,genus,5591,5459,4395,4306,4696,4595,2,1239,91061,1385,186822,44249,
186818,Planococcaceae,family,6676,6440,3559,3481,4827,4685,2,1239,91061,1385,186818,,
648800,Solibacillus,genus,4662,4553,3120,3058,3697,3621,2,1239,91061,1385,186818,648800,
84998,Coriobacteriia,class,5225,5079,3086,3008,3902,3801,2,201174,84998,,,,
1760,Actinobacteria,class,7329,7070,3063,2996,4415,4291,2,201174,1760,,,,
294671,Methanobrevibacter olleyae,species,6299,6089,3029,2950,4283,4160,2157,28890,183925,2158,2159,2172,294671
83816,Methanobrevibacter ruminantium,species,6377,6160,2876,2798,4201,4077,2157,28890,183925,2158,2159,2172,83816
2610895,Flintibacter sp. KGMB00164,species,9841,9105,2848,2775,4371,4221,2,1239,186801,186802,1918454,1918454,2610895
76853,Solibacillus silvestris,species,4107,4020,2848,2799,3196,3140,2,1239,91061,1385,186818,648800,76853
216851,Faecalibacterium,genus,6835,6331,2782,2711,3701,3563,2,1239,186801,186802,541000,216851,216851
853,Faecalibacterium prausnitzii,species,6822,6319,2778,2707,3609,3481,2,1239,186801,186802,541000,216851,853
9913,Bos taurus,species,33956,33185,2754,2693,12914,12632,2759,7711,40674,91561,9895,9903,9913
1236,Gammaproteobacteria,class,11148,10789,2490,2435,4908,4766,2,1224,1236,,,,
216572,Oscillospiraceae,family,8693,7790,2404,2302,3827,3593,2,1239,186801,186802,216572,,
171552,Prevotellaceae,family,5424,5199,2390,2322,3281,3176,2,976,200643,171549,171552,,
2316,Methanosphaera,genus,2635,2566,2330,2280,2453,2396,2157,28890,183925,2158,2159,2316,
1789762,Methanosphaera sp. BMS,species,2472,2408,2158,2111,2246,2195,2157,28890,183925,2158,2159,2316,1789762
838,Prevotella,genus,4677,4500,2117,2061,2794,2714,2,976,200643,171549,171552,838,
4890,Ascomycota,phylum,2932,2699,2105,1905,2349,2138,2759,4890,,,,,
186826,Lactobacillales,order,4871,4696,2076,2026,2995,2908,2,1239,91061,186826,,,
3646,Malpighiales,order,3138,3046,1928,1878,2208,2152,2759,35493,3646,3646,,,
1898203,Lachnospiraceae bacterium,species,9884,9468,1672,1606,3449,3315,2,1239,186801,186802,186803,1898203,1898203
84999,Coriobacteriales,order,3264,3164,1612,1572,2202,2142,2,201174,84998,84999,,,
28211,Alphaproteobacteria,class,4889,4747,1596,1547,2618,2543,2,1224,28211,,,,
1263,Ruminococcus,genus,6946,6330,1528,1482,2544,2427,2,1239,186801,186802,541000,1263,
5185,Pezizales,order,1813,1603,1520,1337,1591,1401,2759,4890,147549,5185,,,
147549,Pezizomycetes,class,1813,1603,1520,1337,1597,1407,2759,4890,147549,,,,
5189,Ascobolaceae,family,1769,1559,1432,1259,1531,1347,2759,4890,147549,5185,5189,,
5190,Ascobolus,genus,1768,1558,1426,1253,1524,1340,2759,4890,147549,5185,5189,5190,
33084,Entamoebidae,family,1976,1912,1384,1356,1577,1537,2759,33084,33084,33084,33084,,
5191,Ascobolus immersus,species,1410,1233,1338,1171,1356,1186,2759,4890,147549,5185,5189,5190,5191
1446380,Pinales,order,1540,1512,1298,1270,1374,1346,2759,35493,1446380,1446380,,,
946234,Flavonifractor,genus,6772,6125,1243,1210,2290,2182,2,1239,186801,186802,541000,946234,
292800,Flavonifractor plautii,species,6724,6081,1238,1205,2217,2116,2,1239,186801,186802,541000,946234,292800
85006,Micrococcales,order,2931,2833,1226,1194,1697,1650,2,201174,1760,85006,,,
171550,Rikenellaceae,family,2809,2640,1225,1177,1615,1543,2,976,200643,171549,171550,,
1643822,Eggerthellales,order,2668,2601,1211,1182,1728,1687,2,201174,84998,1643822,,,
1643826,Eggerthellaceae,family,2668,2601,1211,1182,1654,1615,2,201174,84998,1643822,1643826,,
91347,Enterobacterales,order,5993,5870,1197,1174,2372,2325,2,1224,1236,91347,,,
572511,Blautia,genus,5955,5725,1197,1162,2389,2308,2,1239,186801,186802,186803,572511,
1643824,Atopobiaceae,family,2450,2376,1182,1151,1577,1534,2,201174,84998,84999,1643824,,
186828,Carnobacteriaceae,family,1693,1642,1154,1129,1295,1264,2,1239,91061,186826,186828,,
239759,Alistipes,genus,2493,2371,1147,1102,1460,1400,2,976,200643,171549,171550,239759,
2747,Carnobacterium,genus,1477,1433,1117,1094,1200,1173,2,1239,91061,186826,186828,2747,
1506553,Lachnoclostridium,genus,5542,5299,1108,1084,2080,2011,2,1239,186801,186802,186803,1506553,
1400053,Bacteroidales bacterium CF,species,3399,3075,1029,960,1502,1391,2,976,200643,171549,1400053,1400053,1400053
4564,Triticum,genus,3893,3806,997,974,1878,1836,2759,35493,4447,38820,4479,4564,
3688,Salicaceae,family,1243,1207,952,927,1043,1016,2759,35493,3646,3646,3688,,
543,Enterobacteriaceae,family,5222,5115,932,913,1922,1883,2,1224,1236,91347,543,,
2173,Methanobrevibacter smithii,species,3917,3776,882,854,1831,1774,2157,28890,183925,2158,2159,2172,2173
186804,Peptostreptococcaceae,family,2813,2685,863,848,1372,1330,2,1239,186801,186802,186804,,
28216,Betaproteobacteria,class,3277,3137,830,800,1590,1527,2,1224,28216,,,,
2109691,Lachnospiraceae bacterium GAM79,species,3238,3134,810,796,1207,1182,2,1239,186801,186802,186803,2109691,2109691
3689,Populus,genus,1214,1181,807,785,922,899,2759,35493,3646,3646,3688,3689,
39492,[Eubacterium] siraeum,species,4368,3760,798,746,1325,1218,2,1239,186801,186802,541000,39492,39492
1424456,mixed culture bacterium PEN_P_1,species,780,756,780,756,780,756,2,1424456,1424456,1424456,1424456,1424456,1424456
72004,Bos mutus,species,29417,28767,777,764,9813,9614,2759,7711,40674,91561,9895,9903,72004
85023,Microbacteriaceae,family,1481,1441,776,757,948,925,2,201174,1760,85006,85023,,
526524,Erysipelotrichia,class,2301,2218,763,745,1325,1285,2,1239,526524,,,,
526525,Erysipelotrichales,order,2301,2218,763,745,1303,1264,2,1239,526524,526525,,,
356,Rhizobiales,order,2319,2259,762,744,1178,1149,2,1224,28211,356,,,
128827,Erysipelotrichaceae,family,2301,2218,761,743,1249,1214,2,1239,526524,526525,128827,,
1899017,Candidatus Melainabacteria bacterium MEL.A1,species,1225,1200,760,755,898,884,2,1798710,1899017,1899017,1899017,1899017,1899017
1502,Clostridium perfringens,species,3016,2880,739,719,1160,1127,2,1239,186801,186802,31979,1485,1502
117743,Flavobacteriia,class,2721,2586,726,703,1366,1308,2,976,117743,,,,
200644,Flavobacteriales,order,2720,2585,725,702,1339,1283,2,976,117743,200644,,,
3524,Caryophyllales,order,1422,1378,710,700,893,875,2759,35493,3524,3524,,,
49546,Flavobacteriaceae,family,2460,2336,678,655,1134,1088,2,976,117743,200644,49546,,
208596,Carnobacterium sp. 17-4,species,857,845,660,650,720,710,2,1239,91061,186826,186828,2747,208596
909932,Negativicutes,class,2265,2154,658,645,1195,1153,2,1239,909932,,,,
544448,Tenericutes,phylum,2112,2025,657,634,1181,1137,2,544448,,,,,
3318,Pinaceae,family,770,756,649,635,685,671,2759,35493,1446380,1446380,3318,,
528191,Paenibacillus xylanexedens,species,2850,2792,641,629,1679,1645,2,1239,91061,1385,186822,44249,528191
3337,Pinus,genus,739,725,629,615,665,651,2759,35493,1446380,1446380,3318,3337,
1520,Clostridium beijerinckii,species,2266,2167,615,599,888,863,2,1239,186801,186802,31979,1485,1520
245014,butyrate-producing bacterium SS3/4,species,2181,2112,609,591,971,943,2,1239,186801,186802,245014,245014,245014
2005473,Muribaculaceae,family,1970,1878,602,584,940,906,2,976,200643,171549,2005473,,
31969,Mollicutes,class,1957,1874,602,581,1016,978,2,544448,31969,,,,
459786,Oscillibacter,genus,8543,7647,587,571,2492,2341,2,1239,186801,186802,216572,459786,
80840,Burkholderiales,order,2459,2350,570,547,1078,1030,2,1224,28216,80840,,,
28221,Deltaproteobacteria,class,2747,2635,565,549,1213,1172,2,1224,28221,,,,
133925,Olsenella,genus,2022,1966,564,545,973,946,2,201174,84998,84999,1643824,133925,
543314,Clostridiales Family XIII. Incertae Sedis,family,1493,1430,522,509,760,736,2,1239,186801,186802,543314,,
3694,Populus trichocarpa,species,973,946,522,504,625,606,2759,35493,3646,3646,3688,3689,3694
830,Butyrivibrio,genus,1823,1766,519,503,817,791,2,1239,186801,186802,186803,830,
4520,Lolium,genus,1219,1195,497,491,699,688,2759,35493,4447,38820,4479,4520,
310298,Bacteroides coprocola,species,3003,2836,486,465,895,854,2,976,200643,171549,815,816,310298
351091,Oscillibacter valericigenes,species,4069,3437,484,472,975,901,2,1239,186801,186802,216572,459786,351091
1231728,Prevotella sp. Sc00028,species,493,473,477,458,479,460,2,976,200643,171549,171552,838,1231728
4522,Lolium perenne,species,1196,1173,456,450,637,627,2759,35493,4447,38820,4479,4520,4522
1161942,Ruminococcus champanellensis,species,2912,2497,451,428,811,747,2,1239,186801,186802,541000,1263,1161942
74201,Verrucomicrobia,phylum,923,880,450,435,616,590,2,74201,,,,,
1573,Clavibacter,genus,603,589,444,432,488,475,2,201174,1760,85006,85023,1573,
28447,Clavibacter michiganensis,species,602,588,444,432,479,467,2,201174,1760,85006,85023,1573,28447
2564099,Ruminococcus sp. JE7A12,species,2392,2084,434,423,688,655,2,1239,186801,186802,541000,1263,2564099
839,Prevotella ruminicola,species,1427,1367,421,411,557,543,2,976,200643,171549,171552,838,839
3352,Pinus taeda,species,674,662,415,406,511,500,2759,35493,1446380,1446380,3318,3337,3352
740972,Tritrichomonadida,order,1056,1017,411,399,637,616,2759,740972,740972,740972,,,
6231,Nematoda,phylum,12220,11669,401,392,3841,3680,2759,6231,,,,,
119089,Chromadorea,class,12213,11662,401,392,3678,3524,2759,6231,119089,,,,
1918540,Muribaculum,genus,1759,1668,401,388,714,685,2,976,200643,171549,2005473,1918540,
4512,Hordeum,genus,2696,2632,400,387,1132,1103,2759,35493,4447,38820,4479,4512,
817,Bacteroides fragilis,species,2999,2851,386,372,741,715,2,976,200643,171549,815,816,817
4513,Hordeum vulgare,species,2680,2616,384,372,895,871,2759,35493,4447,38820,4479,4512,4513
841,Roseburia,genus,2174,2085,380,375,718,700,2,1239,186801,186802,186803,841,
85007,Corynebacteriales,order,1814,1755,377,369,771,749,2,201174,1760,85007,,,
48461,Verrucomicrobiales,order,660,633,357,344,455,437,2,74201,203494,48461,,,
203494,Verrucomicrobiae,class,660,633,357,344,459,441,2,74201,203494,,,,
1501226,Romboutsia,genus,918,874,353,346,481,469,2,1239,186801,186802,186804,1501226,
72025,Fabales,order,2036,1960,352,346,691,672,2759,35493,72025,72025,,,
1478,Bacillus simplex,species,2810,2611,347,337,919,880,2,1239,91061,1385,186817,1386,1478
5758,Entamoeba,genus,494,478,346,339,388,378,2759,33084,33084,33084,33084,5758,
2109690,Lachnospiraceae bacterium Choco86,species,2962,2796,342,336,729,703,2,1239,186801,186802,186803,2109690,2109690
2607911,Paenibacillus sp. 37,species,2547,2501,340,338,1375,1351,2,1239,91061,1385,186822,44249,2607911
239934,Akkermansia,genus,591,567,339,326,414,397,2,74201,203494,48461,1647988,239934,
1647988,Akkermansiaceae,family,591,567,339,326,418,401,2,74201,203494,48461,1647988,,
768503,Cytophagia,class,1925,1783,333,318,804,754,2,976,768503,,,,
768507,Cytophagales,order,1925,1783,333,318,783,736,2,976,768503,768507,,,
990719,Christensenellaceae,family,1284,1226,331,319,556,535,2,1239,186801,186802,990719,,
990721,Christensenella,genus,1233,1176,321,309,508,490,2,1239,186801,186802,990719,990721,
72274,Pseudomonadales,order,1528,1484,314,308,636,622,2,1224,1236,72274,,,
90964,Staphylococcaceae,family,1487,1439,312,304,671,651,2,1239,91061,1385,90964,,
561,Escherichia,genus,4544,4462,301,295,1145,1125,2,1224,1236,91347,543,561,561
207244,Anaerostipes,genus,1549,1470,301,293,529,510,2,1239,186801,186802,186803,207244,
2751,Carnobacterium maltaromaticum,species,389,371,301,290,316,304,2,1239,91061,186826,186828,2747,2751
3615,Polygonaceae,family,437,432,299,296,343,340,2759,35493,3524,3524,3615,,
1407,Bacillus psychrosaccharolyticus,species,557,502,296,288,382,358,2,1239,91061,1385,186817,1386,1407
84108,Slackia,genus,900,873,295,288,431,420,2,201174,84998,1643822,1643826,84108,
84110,Slackia heliotrinireducens,species,889,862,295,288,418,407,2,201174,84998,1643822,1643826,84108,84110
821,Bacteroides vulgatus,species,4028,3801,291,283,1103,1057,2,976,200643,171549,815,816,821
909929,Selenomonadales,order,1228,1147,289,280,578,550,2,1239,909932,909929,,,
84107,Coriobacteriaceae,family,1315,1273,288,284,612,597,2,201174,84998,84999,84107,,
6308,Strongylida,order,3601,3269,286,279,1162,1070,2759,6231,119089,6308,,,
31953,Bifidobacteriaceae,family,1122,1072,286,279,486,472,2,201174,1760,85004,31953,,
85004,Bifidobacteriales,order,1122,1072,286,279,526,509,2,201174,1760,85004,,,
1300,Streptococcaceae,family,989,968,284,281,468,461,2,1239,91061,186826,1300,,
2304686,Hungateiclostridiaceae,family,4291,3857,276,271,1208,1135,2,1239,186801,186802,2304686,,
1268,Micrococcaceae,family,1147,1104,275,267,473,459,2,201174,1760,85006,1268,,
1115758,Romboutsia ilealis,species,753,711,275,268,363,352,2,1239,186801,186802,186804,1501226,1115758
186806,Eubacteriaceae,family,1842,1749,274,268,638,614,2,1239,186801,186802,186806,,
33039,[Ruminococcus] torques,species,1728,1636,274,264,498,478,2,1239,186801,186802,186803,572511,33039
1279,Staphylococcus,genus,1305,1261,272,265,548,532,2,1239,91061,1385,90964,1279,1279
126387,Haemonchidae,family,2610,2302,270,263,740,688,2759,6231,119089,6308,126387,,
1221880,Psychrobacillus,genus,861,825,270,264,442,427,2,1239,91061,1385,186817,1221880,
6288,Haemonchus,genus,2572,2265,267,260,660,616,2759,6231,119089,6308,126387,6288,
1550024,Ruthenibacterium lactatiformans,species,2058,1800,266,261,484,459,2,1239,186801,186802,541000,1905344,1550024
1905344,Ruthenibacterium,genus,2058,1800,266,261,511,483,2,1239,186801,186802,541000,1905344,
135621,Pseudomonadaceae,family,1288,1247,265,259,507,495,2,1224,1236,72274,135621,,
1678,Bifidobacterium,genus,1063,1013,263,256,434,420,2,201174,1760,85004,31953,1678,
376805,Bacteroides salanitronis,species,1799,1727,262,257,491,479,2,976,200643,171549,815,816,376805
1264,Ruminococcus albus,species,2042,1754,260,257,477,454,2,1239,186801,186802,541000,1263,1264
182773,Clostridium isatidis,species,1693,1600,260,255,478,465,2,1239,186801,186802,31979,1485,182773
6290,Haemonchus placei,species,2288,2020,259,252,515,485,2759,6231,119089,6308,126387,6288,6290
2005525,Tannerellaceae,family,1931,1822,256,248,688,657,2,976,200643,171549,2005525,,
1843491,Selenomonadaceae,family,919,876,256,249,440,422,2,1239,909932,909929,1843491,,
47678,Bacteroides caccae,species,2206,2091,255,249,476,462,2,976,200643,171549,815,816,47678
1301,Streptococcus,genus,832,817,255,253,391,387,2,1239,91061,186826,1300,1301,
1730,Eubacterium,genus,1690,1609,253,249,491,477,2,1239,186801,186802,186806,1730,1730
286,Pseudomonas,genus,1249,1209,252,246,467,455,2,1224,1236,72274,135621,286,
2060094,Aminipila,genus,723,691,245,239,337,327,2,1239,186801,186802,543314,2060094,
2507160,Aminipila sp. JN-39,species,715,683,245,239,321,311,2,1239,186801,186802,543314,2060094,2507160
33958,Lactobacillaceae,family,1518,1454,244,240,548,531,2,1239,91061,186826,33958,,
228899,Bacillus asahii,species,1612,1464,241,233,459,434,2,1239,91061,1385,186817,1386,228899
171551,Porphyromonadaceae,family,1727,1615,240,230,593,561,2,976,200643,171549,171551,,
1796613,Bacteroides caecimuris,species,2453,2323,239,231,493,474,2,976,200643,171549,815,816,1796613
1491,Clostridium botulinum,species,5022,4832,238,229,736,711,2,1239,186801,186802,31979,1485,1491
1042156,Clostridium sp. SY8519,species,963,928,237,230,329,320,2,1239,186801,186802,31979,1485,1042156
43305,Butyrivibrio proteoclasticus,species,916,883,236,227,372,357,2,1239,186801,186802,186803,830,43305
28131,Prevotella intermedia,species,1192,1139,230,226,349,340,2,976,200643,171549,171552,838,28131
1737404,Tissierellia,class,1483,1419,229,221,665,637,2,1239,1737404,,,,
33038,[Ruminococcus] gnavus,species,1946,1856,227,223,499,483,2,1239,186801,186802,186803,572511,33038
818,Bacteroides thetaiotaomicron,species,2561,2426,224,213,510,487,2,976,200643,171549,815,816,818
2085,Mycoplasmatales,order,824,803,224,220,400,391,2,544448,31969,2085,,,
32066,Fusobacteria,phylum,681,663,224,218,397,387,2,32066,,,,,
203490,Fusobacteriia,class,681,663,224,218,382,372,2,32066,203490,,,,
203491,Fusobacteriales,order,681,663,224,218,376,367,2,32066,203490,203491,,,
213115,Desulfovibrionales,order,1099,1060,223,217,454,439,2,1224,28221,213115,,,
649756,Anaerostipes hadrus,species,991,944,223,216,338,325,2,1239,186801,186802,186803,207244,649756
2086585,Christensenella sp. Marseille-P3954,species,781,747,223,214,335,322,2,1239,186801,186802,990719,990721,2086585
4544,Poa,genus,259,250,223,214,232,223,2759,35493,4447,38820,4479,4544,
166486,Roseburia intestinalis,species,1586,1511,222,218,425,412,2,1239,186801,186802,186803,841,166486
4565,Triticum aestivum,species,3834,3748,221,216,1192,1165,2759,35493,4447,38820,4479,4564,4565
2092,Mycoplasmataceae,family,816,795,220,216,376,367,2,544448,31969,2085,2092,,
2303505,Psychrobacillus sp. AK 1817,species,560,539,219,215,282,275,2,1239,91061,1385,186817,1221880,2303505
1578,Lactobacillus,genus,1466,1404,217,215,473,461,2,1239,91061,186826,33958,1578,
1869227,bacterium,species,4404,4182,216,216,944,907,2,1869227,1869227,1869227,1869227,1869227,1869227
119060,Burkholderiaceae,family,950,890,216,200,368,345,2,1224,28216,80840,119060,,
644652,Gordonibacter,genus,1049,1020,212,206,426,414,2,201174,84998,1643822,1643826,644652,
4545,Poa pratensis,species,222,213,212,203,216,207,2759,35493,4447,38820,4479,4544,4545
2093,Mycoplasma,genus,736,716,208,204,332,324,2,544448,31969,2085,2092,2093,
194924,Desulfovibrionaceae,family,1012,975,207,202,392,380,2,1224,28221,213115,194924,,
2048654,Solibacillus sp. R5-41,species,1198,1150,206,196,441,424,2,1239,91061,1385,186818,648800,2048654
33042,Coprococcus,genus,1384,1326,205,203,415,405,2,1239,186801,186802,186803,33042,
562,Escherichia coli,species,4523,4441,204,199,712,698,2,1224,1236,91347,543,561,562
970,Selenomonas,genus,688,655,204,199,329,317,2,1239,909932,909929,1843491,970,
357276,Bacteroides dorei,species,3966,3740,203,199,984,944,2,976,200643,171549,815,816,357276
421767,Bacillus butanolivorans,species,2062,1888,201,192,540,511,2,1239,91061,1385,186817,1386,421767
203691,Spirochaetes,phylum,702,667,199,192,360,345,2,203691,,,,,
203692,Spirochaetia,class,702,667,199,192,337,324,2,203691,203692,,,,
577309,Paraprevotella,genus,1212,1147,198,187,447,424,2,976,200643,171549,171552,577309,
454155,Paraprevotella xylaniphila,species,1198,1133,197,186,316,301,2,976,200643,171549,171552,577309,454155
81852,Enterococcaceae,family,998,959,197,191,403,389,2,1239,91061,186826,81852,,
82115,Rhizobiaceae,family,744,731,197,192,323,316,2,1224,28211,356,82115,,
1737405,Tissierellales,order,1360,1304,196,190,570,548,2,1239,1737404,1737405,,,
39488,Anaerobutyricum hallii,species,1129,1085,196,193,327,321,2,1239,186801,186802,186803,2569097,39488
2569097,Anaerobutyricum,genus,1129,1085,196,193,358,350,2,1239,186801,186802,186803,2569097,
1653,Corynebacteriaceae,family,1049,1015,194,189,398,386,2,201174,1760,85007,1653,,
371601,Bacteroides xylanisolvens,species,2683,2537,190,185,516,496,2,976,200643,171549,815,816,371601
29547,Epsilonproteobacteria,class,817,768,190,182,382,362,2,1224,29547,,,,
2109685,Olsenella sp. GAM18,species,884,857,189,180,336,323,2,201174,84998,84999,1643824,133925,2109685
909930,Acidaminococcaceae,family,555,543,189,187,294,289,2,1239,909932,1843488,909930,,
1843488,Acidaminococcales,order,555,543,189,187,308,303,2,1239,909932,1843488,,,
68295,Thermoanaerobacterales,order,1203,1101,188,179,494,460,2,1239,186801,68295,,,
1716,Corynebacterium,genus,1061,1026,188,183,379,367,2,201174,1760,85007,1653,1716,1716
375288,Parabacteroides,genus,1455,1385,185,179,503,483,2,976,200643,171549,2005525,375288,
32630,synthetic construct,species,15183,14588,182,175,3283,3134,32630,32630,32630,32630,32630,32630,32630
1890424,Synechococcales,order,1094,1064,182,180,422,412,2,1117,1890424,1890424,,,
186807,Peptococcaceae,family,1295,1213,180,178,417,401,2,1239,186801,186802,186807,,
40520,Blautia obeum,species,1082,1045,178,173,320,309,2,1239,186801,186802,186803,572511,40520
204457,Sphingomonadales,order,757,733,178,172,338,327,2,1224,28211,204457,,,
2530390,Muribaculum sp. TLL-A4,species,1075,1007,177,170,316,301,2,976,200643,171549,2005473,1918540,2530390
3803,Fabaceae,family,1017,979,176,173,331,322,2759,35493,72025,72025,3803,,
102106,Collinsella,genus,840,811,176,174,336,328,2,201174,84998,84999,84107,102106,
186328,Entomoplasmatales,order,657,632,176,167,312,299,2,544448,31969,186328,,,
74426,Collinsella aerofaciens,species,837,808,175,173,319,311,2,201174,84998,84999,84107,102106,74426
1160721,Ruminococcus bicirculans,species,2113,1798,173,169,416,389,2,1239,186801,186802,541000,1263,1160721
204455,Rhodobacterales,order,1005,972,173,164,398,383,2,1224,28211,204455,,,
290053,Bacteroides helcogenes,species,1947,1823,172,162,366,348,2,976,200643,171549,815,816,290053
1912897,Blautia sp. N6H1-15,species,1559,1494,171,163,353,339,2,1239,186801,186802,186803,572511,1912897
1531429,Coriobacteriaceae bacterium 68-1-3,species,848,820,170,168,302,296,2,201174,84998,84999,84107,1531429,1531429
213849,Campylobacterales,order,695,668,168,160,322,309,2,1224,29547,213849,,,
147550,Sordariomycetes,class,535,526,167,161,259,252,2759,4890,147550,,,,
28113,Bacteroides heparinolyticus,species,1746,1640,166,166,323,316,2,976,200643,171549,815,816,28113
836,Porphyromonas,genus,1306,1219,164,159,402,381,2,976,200643,171549,171551,836,836
2062,Streptomycetaceae,family,976,946,164,160,363,355,2,201174,1760,85011,2062,,
85011,Streptomycetales,order,976,946,164,160,385,376,2,201174,1760,85011,,,
31989,Rhodobacteraceae,family,938,906,164,156,340,327,2,1224,28211,204455,31989,,
872,Desulfovibrio,genus,869,842,164,162,310,302,2,1224,28221,213115,194924,872,
41945,Ericales,order,448,446,164,164,247,247,2759,35493,41945,41945,,,
85009,Propionibacteriales,order,934,901,163,158,362,350,2,201174,1760,85009,,,
1117,Cyanobacteria,phylum,871,853,163,161,394,387,2,1117,,,,,
1572656,Ruminococcaceae bacterium CPB6,species,2822,2408,162,160,510,467,2,1239,186801,186802,541000,1572656,1572656
1350,Enterococcus,genus,692,667,161,156,277,268,2,1239,91061,186826,81852,1350,
1981033,Mordavella,genus,1472,1411,160,159,381,371,2,1239,186801,186802,31979,1981033,
2086584,Mordavella sp. Marseille-P3756,species,1463,1402,160,159,344,335,2,1239,186801,186802,31979,1981033,2086584
2487118,Erysipelotrichaceae bacterium SG0102,species,570,562,160,160,227,226,2,1239,526524,526525,128827,2487118,2487118
6656,Arthropoda,phylum,4031,3669,159,155,1257,1154,2759,6656,,,,,
186329,Acholeplasmatales,order,727,681,159,154,311,295,2,544448,31969,186329,,,
