TaxID,Scientific_Name,Level,Total_Hits,Unique_Hits,Signature_Hits,Unique_Signature_Hits,Weighted_Support,Unique_Weighted_Support,Exp_Unique_Hits,Exp_Unique_Signature_Hits,Exp_Prop(USH/UH),Obs_Prop(USH/UH),P_value,Significant,User_Filter,Cohens H,Superkingdom,Phylum,Class,Order,Family,Genus,Species
9605,Homo,genus,506,484,164,164,244,243,,,,0.33884,,,False,,2759,7711.00000,40674.00000,9443.00000,9604.00000,9605.00000,
9606,Homo sapiens,species,506,484,164,164,235,234,,,,0.33884,,,False,,2759,7711.00000,40674.00000,9443.00000,9604.00000,9605.00000,9606.00000
186818,Planococcaceae,family,408,408,154,154,260,260,,,,0.37745,,,False,,2,1239.00000,91061.00000,1385.00000,186818.00000,,
374,Bradyrhizobium,genus,1527,1515,146,145,431,428,,,,0.09571,,,False,,2,1224.00000,28211.00000,356.00000,41294.00000,374.00000,
41295,Rhodospirillaceae,family,1750,1741,144,144,517,515,,,,0.08271,,,False,,2,1224.00000,28211.00000,204441.00000,41295.00000,,
85011,Streptomycetales,order,843,841,140,139,341,340,,,,0.16528,,,False,,2,201174.00000,1760.00000,85011.00000,,,
2062,Streptomycetaceae,family,843,841,140,139,310,309,,,,0.16528,,,False,,2,201174.00000,1760.00000,85011.00000,2062.00000,,
357,Agrobacterium,genus,1683,1676,137,136,487,485,,,,0.08115,,,False,,2,1224.00000,28211.00000,356.00000,82115.00000,357.00000,
1268,Micrococcaceae,family,907,905,135,135,372,371,,,,0.14917,,,False,,2,201174.00000,1760.00000,85006.00000,1268.00000,,
1883,Streptomyces,genus,828,826,133,132,278,277,,,,0.15981,,,False,,2,201174.00000,1760.00000,85011.00000,2062.00000,1883.00000,
119045,Methylobacteriaceae,family,1360,1350,131,131,418,415,,,,0.09704,,,False,,2,1224.00000,28211.00000,356.00000,119045.00000,,
44249,Paenibacillus,genus,299,299,129,129,172,172,2698.00000,2581.00000,0.95663,0.43144,1.00000,False,False,1.28880,2,1239.00000,91061.00000,1385.00000,186822.00000,44249.00000,
165697,Sphingopyxis,genus,1067,1064,127,127,353,353,,,,0.11936,,,False,,2,1224.00000,28211.00000,204457.00000,41297.00000,165697.00000,
35493,Streptophyta,phylum,1038,991,121,121,488,481,,,,0.12210,,,False,,2759,35493.00000,,,,,
135614,Xanthomonadales,order,1009,1007,114,114,376,375,,,,0.11321,,,False,,2,1224.00000,1236.00000,135614.00000,,,
255475,Aurantimonadaceae,family,1052,1046,113,113,350,349,,,,0.10803,,,False,,2,1224.00000,28211.00000,356.00000,255475.00000,,
4143,Lamiales,order,650,636,106,106,315,313,,,,0.16667,,,False,,2759,35493.00000,4143.00000,4143.00000,,,
1710,Cellulosimicrobium cellulans,species,1633,1627,104,103,720,717,63057.00000,16252.00000,0.25774,0.06331,0.90635,False,False,0.55629,2,201174.00000,1760.00000,85006.00000,85017.00000,157920.00000,1710.00000
106589,Cupriavidus,genus,1075,1074,102,102,302,302,,,,0.09497,,,False,,2,1224.00000,28216.00000,80840.00000,119060.00000,106589.00000,
85007,Corynebacteriales,order,899,895,102,101,325,323,,,,0.11285,,,False,,2,201174.00000,1760.00000,85007.00000,,,
648800,Solibacillus,genus,253,253,101,101,155,155,13238.00000,11646.00000,0.87974,0.39921,1.00000,False,False,1.06549,2,1239.00000,91061.00000,1385.00000,186818.00000,648800.00000,
91347,Enterobacterales,order,790,780,98,98,292,291,,,,0.12564,,,False,,2,1224.00000,1236.00000,91347.00000,,,
165696,Novosphingobium,genus,939,938,97,97,277,277,,,,0.10341,,,False,,2,1224.00000,28211.00000,204457.00000,41297.00000,165696.00000,
32033,Xanthomonadaceae,family,832,831,91,91,271,271,,,,0.10951,,,False,,2,1224.00000,1236.00000,135614.00000,32033.00000,,
2614638,Microbacterium sp. ST-M6,species,267,267,90,90,120,120,67490.00000,54422.00000,0.80637,0.33708,1.00000,False,False,0.99143,2,201174.00000,1760.00000,85006.00000,85023.00000,33882.00000,2614638.00000
265,Paracoccus,genus,869,865,87,86,242,241,,,,0.09942,,,False,,2,1224.00000,28211.00000,204455.00000,31989.00000,265.00000,
2169540,Lysinibacillus sp. 2017,species,227,227,86,86,126,126,98118.00000,87665.00000,0.89347,0.37885,1.00000,False,False,1.15054,2,1239.00000,91061.00000,1385.00000,186817.00000,400634.00000,2169540.00000
1873,Micromonospora,genus,350,350,84,84,150,150,,,,0.24000,,,False,,2,201174.00000,1760.00000,85008.00000,28056.00000,1873.00000,
28105,Sinorhizobium,genus,1165,1160,80,80,303,302,,,,0.06897,,,False,,2,1224.00000,28211.00000,356.00000,82115.00000,28105.00000,
1980001,Cellulosimicrobium sp. TH-20,species,1556,1551,79,78,684,682,96695.00000,9247.00000,0.09563,0.05029,0.00000,True,False,0.17644,2,201174.00000,1760.00000,85006.00000,85017.00000,157920.00000,1980001.00000
1082930,Pelagibacterium,genus,680,677,77,77,245,244,,,,0.11374,,,False,,2,1224.00000,28211.00000,356.00000,45401.00000,1082930.00000,
531813,Pelagibacterium halotolerans,species,680,677,77,77,209,208,,,,0.11374,,,False,,2,1224.00000,28211.00000,356.00000,45401.00000,1082930.00000,531813.00000
34072,Variovorax,genus,726,725,77,77,206,206,,,,0.10621,,,False,,2,1224.00000,28216.00000,80840.00000,80864.00000,34072.00000,
293088,Martelella,genus,606,602,75,75,187,186,,,,0.12458,,,False,,2,1224.00000,28211.00000,356.00000,255475.00000,293088.00000,
407,Methylobacterium,genus,994,985,75,75,248,246,,,,0.07614,,,False,,2,1224.00000,28211.00000,356.00000,119045.00000,407.00000,
1549858,Sphingomonas taxi,species,637,635,73,73,170,170,,,,0.11496,,,False,,2,1224.00000,28211.00000,204457.00000,41297.00000,13687.00000,1549858.00000
361177,Altererythrobacter,genus,804,801,71,71,218,218,,,,0.08864,,,False,,2,1224.00000,28211.00000,204457.00000,335929.00000,361177.00000,
1663,Arthrobacter,genus,408,406,68,68,142,142,157685.00000,130858.00000,0.82987,0.16749,1.00000,False,False,1.44800,2,201174.00000,1760.00000,85006.00000,1268.00000,1663.00000,
433,Acetobacteraceae,family,952,951,66,66,261,261,,,,0.06940,,,False,,2,1224.00000,28211.00000,204441.00000,433.00000,,
191,Azospirillum,genus,767,765,64,64,200,199,,,,0.08366,,,False,,2,1224.00000,28211.00000,204441.00000,41295.00000,191.00000,
2488560,Pigmentiphaga sp. H8,species,391,389,64,64,119,119,,,,0.16452,,,False,,2,1224.00000,28216.00000,80840.00000,506.00000,152267.00000,2488560.00000
1632780,Phreatobacter,genus,1323,1320,63,63,351,350,,,,0.04773,,,False,,2,1224.00000,28211.00000,1632780.00000,1632780.00000,1632780.00000,
149698,Massilia,genus,728,725,63,63,192,192,,,,0.08690,,,False,,2,1224.00000,28216.00000,80840.00000,75682.00000,149698.00000,
2219696,Sphingomonas sp. FARSPH,species,554,552,64,63,152,151,,,,0.11413,,,False,,2,1224.00000,28211.00000,204457.00000,41297.00000,13687.00000,2219696.00000
358,Agrobacterium tumefaciens,species,1194,1191,63,62,224,223,,,,0.05206,,,False,,2,1224.00000,28211.00000,356.00000,82115.00000,357.00000,358.00000
335928,Xanthobacteraceae,family,833,829,62,62,234,233,,,,0.07479,,,False,,2,1224.00000,28211.00000,356.00000,335928.00000,,
76853,Solibacillus silvestris,species,165,165,62,62,88,88,35379.00000,29552.00000,0.83530,0.37576,1.00000,False,False,0.98613,2,1239.00000,91061.00000,1385.00000,186818.00000,648800.00000,76853.00000
384,Rhizobium leguminosarum,species,949,948,59,59,183,183,,,,0.06224,,,False,,2,1224.00000,28211.00000,356.00000,82115.00000,379.00000,384.00000
31979,Clostridiaceae,family,162,162,59,59,90,90,,,,0.36420,,,False,,2,1239.00000,186801.00000,186802.00000,31979.00000,,
2565555,Sphingomonas sp. PAMC26645,species,426,426,58,58,121,121,,,,0.13615,,,False,,2,1224.00000,28211.00000,204457.00000,41297.00000,13687.00000,2565555.00000
32630,synthetic construct,species,1358,1148,56,56,316,274,,,,0.04878,,,False,,32630,32630.00000,32630.00000,32630.00000,32630.00000,32630.00000,32630.00000
28221,Deltaproteobacteria,class,573,572,55,55,218,218,,,,0.09615,,,False,,2,1224.00000,28221.00000,,,,
1390395,Sphingomonas sp. LK11,species,504,503,55,55,128,128,,,,0.10934,,,False,,2,1224.00000,28211.00000,204457.00000,41297.00000,13687.00000,1390395.00000
85009,Propionibacteriales,order,537,537,55,55,196,196,,,,0.10242,,,False,,2,201174.00000,1760.00000,85009.00000,,,
206389,Rhodocyclales,order,713,710,55,55,248,248,,,,0.07746,,,False,,2,1224.00000,28216.00000,206389.00000,,,
1447062,Youhaiella tibetensis,species,1646,1635,55,55,428,426,,,,0.03364,,,False,,2,1224.00000,28211.00000,356.00000,45401.00000,1827478.00000,1447062.00000
1827478,Youhaiella,genus,1646,1635,55,55,582,578,,,,0.03364,,,False,,2,1224.00000,28211.00000,356.00000,45401.00000,1827478.00000,
48736,Ralstonia,genus,614,605,54,54,159,158,,,,0.08926,,,False,,2,1224.00000,28216.00000,80840.00000,119060.00000,48736.00000,
75,Caulobacter,genus,612,608,53,53,174,173,,,,0.08717,,,False,,2,1224.00000,28211.00000,204458.00000,76892.00000,75.00000,
41399,Phrymaceae,family,292,291,53,53,136,135,,,,0.18213,,,False,,2759,35493.00000,4143.00000,4143.00000,41399.00000,,
1502711,Erythranthe,genus,292,291,53,53,124,123,,,,0.18213,,,False,,2759,35493.00000,4143.00000,4143.00000,41399.00000,1502711.00000,
4155,Erythranthe guttata,species,291,290,53,53,105,104,,,,0.18276,,,False,,2759,35493.00000,4143.00000,4143.00000,41399.00000,1502711.00000,4155.00000
1485,Clostridium,genus,138,138,53,53,78,78,,,,0.38406,,,False,,2,1239.00000,186801.00000,186802.00000,31979.00000,1485.00000,
2541726,Microbacterium sp. dk512,species,290,290,52,52,90,90,97026.00000,65955.00000,0.67977,0.17931,1.00000,False,False,1.06406,2,201174.00000,1760.00000,85006.00000,85023.00000,33882.00000,2541726.00000
186826,Lactobacillales,order,216,211,51,51,103,103,,,,0.24171,,,False,,2,1239.00000,91061.00000,186826.00000,,,
1560345,Sphingomonas panacis,species,408,407,49,49,105,105,,,,0.12039,,,False,,2,1224.00000,28211.00000,204457.00000,41297.00000,13687.00000,1560345.00000
963,Herbaspirillum,genus,507,507,49,49,135,135,,,,0.09665,,,False,,2,1224.00000,28216.00000,80840.00000,75682.00000,963.00000,
1822464,Paraburkholderia,genus,731,728,47,47,191,191,,,,0.06456,,,False,,2,1224.00000,28216.00000,80840.00000,119060.00000,1822464.00000,
1813879,Sphingomonas sp. HKS19,species,386,384,46,46,100,100,,,,0.11979,,,False,,2,1224.00000,28211.00000,204457.00000,41297.00000,13687.00000,1813879.00000
1060,Rhodobacter,genus,549,544,45,45,138,137,,,,0.08272,,,False,,2,1224.00000,28211.00000,204455.00000,31989.00000,1060.00000,
135619,Oceanospirillales,order,521,520,45,45,164,164,,,,0.08654,,,False,,2,1224.00000,1236.00000,135619.00000,,,
1041,Erythrobacter,genus,699,696,44,44,176,175,,,,0.06322,,,False,,2,1224.00000,28211.00000,204457.00000,335929.00000,1041.00000,
425254,Cellulosilyticum ruminicola,species,63,63,44,44,49,49,,,,0.69841,,,False,,2,1239.00000,186801.00000,186802.00000,186803.00000,698776.00000,425254.00000
85698,Achromobacter xylosoxidans,species,1019,1019,43,43,189,189,,,,0.04220,,,False,,2,1224.00000,28216.00000,80840.00000,506.00000,222.00000,85698.00000
85413,Bosea,genus,744,738,43,43,177,176,,,,0.05827,,,False,,2,1224.00000,28211.00000,356.00000,41294.00000,85413.00000,
206351,Neisseriales,order,598,598,43,43,199,199,,,,0.07191,,,False,,2,1224.00000,28216.00000,206351.00000,,,
2008794,Zoogloeaceae,family,582,579,43,43,162,161,,,,0.07427,,,False,,2,1224.00000,28216.00000,206389.00000,2008794.00000,,
33877,Agromyces,genus,498,496,43,43,149,149,,,,0.08669,,,False,,2,201174.00000,1760.00000,85006.00000,85023.00000,33877.00000,
2070,Pseudonocardiaceae,family,403,403,42,42,123,123,,,,0.10422,,,False,,2,201174.00000,1760.00000,85010.00000,2070.00000,,
85010,Pseudonocardiales,order,403,403,42,42,139,139,,,,0.10422,,,False,,2,201174.00000,1760.00000,85010.00000,,,
93217,Pandoraea,genus,450,447,42,42,120,119,,,,0.09396,,,False,,2,1224.00000,28216.00000,80840.00000,119060.00000,93217.00000,
1523415,Sphingomonas sp. AAP5,species,415,411,42,41,104,102,,,,0.09976,,,False,,2,1224.00000,28211.00000,204457.00000,41297.00000,13687.00000,1523415.00000
1643450,Devosia sp. H5989,species,1634,1621,42,41,419,415,,,,0.02529,,,False,,2,1224.00000,28211.00000,356.00000,45401.00000,46913.00000,1643450.00000
543,Enterobacteriaceae,family,490,481,41,41,140,139,,,,0.08524,,,False,,2,1224.00000,1236.00000,91347.00000,543.00000,,
118882,Brucellaceae,family,463,461,41,41,144,143,,,,0.08894,,,False,,2,1224.00000,28211.00000,356.00000,118882.00000,,
152682,Sphingomonas melonis,species,662,659,40,40,152,152,,,,0.06070,,,False,,2,1224.00000,28211.00000,204457.00000,41297.00000,13687.00000,152682.00000
93064,Sphingomonas koreensis,species,454,452,40,40,107,106,,,,0.08850,,,False,,2,1224.00000,28211.00000,204457.00000,41297.00000,13687.00000,93064.00000
106591,Ensifer,genus,722,719,39,39,174,173,,,,0.05424,,,False,,2,1224.00000,28211.00000,356.00000,82115.00000,106591.00000,
1609977,Sphingomonas hengshuiensis,species,400,400,39,39,96,96,,,,0.09750,,,False,,2,1224.00000,28211.00000,204457.00000,41297.00000,13687.00000,1609977.00000
85015,Nocardioidaceae,family,370,370,38,38,114,114,,,,0.10270,,,False,,2,201174.00000,1760.00000,85009.00000,85015.00000,,
1762,Mycobacteriaceae,family,359,358,36,36,106,106,,,,0.10056,,,False,,2,201174.00000,1760.00000,85007.00000,1762.00000,,
77133,uncultured bacterium,species,318,318,36,36,99,99,,,,0.11321,,,False,,2,77133.00000,77133.00000,77133.00000,77133.00000,77133.00000,77133.00000
991903,Polymorphum,genus,468,468,36,36,130,130,,,,0.07692,,,False,,2,1224.00000,28211.00000,991903.00000,991903.00000,991903.00000,
12916,Acidovorax,genus,624,622,36,36,143,143,,,,0.05788,,,False,,2,1224.00000,28216.00000,80840.00000,80864.00000,12916.00000,
13689,Sphingomonas paucimobilis,species,487,487,35,35,109,109,,,,0.07187,,,False,,2,1224.00000,28211.00000,204457.00000,41297.00000,13687.00000,13689.00000
414371,Aureimonas,genus,403,402,35,35,108,108,,,,0.08706,,,False,,2,1224.00000,28211.00000,356.00000,255475.00000,414371.00000,
2497860,Cellulosilyticum sp. WCF-2,species,285,285,35,35,129,129,,,,0.12281,,,False,,2,1239.00000,186801.00000,186802.00000,186803.00000,698776.00000,2497860.00000
976,Bacteroidetes,phylum,230,230,35,35,110,110,,,,0.15217,,,False,,2,976.00000,,,,,
2599297,Sphingomonas sp. XS-10,species,317,317,34,34,79,79,,,,0.10726,,,False,,2,1224.00000,28211.00000,204457.00000,41297.00000,13687.00000,2599297.00000
338,Xanthomonas,genus,324,324,33,33,93,93,,,,0.10185,,,False,,2,1224.00000,1236.00000,135614.00000,32033.00000,338.00000,
2048654,Solibacillus sp. R5-41,species,138,138,33,33,58,58,98630.00000,87313.00000,0.88526,0.23913,1.00000,False,False,1.42854,2,1239.00000,91061.00000,1385.00000,186818.00000,648800.00000,2048654.00000
12960,Azoarcus,genus,378,376,32,32,92,92,,,,0.08511,,,False,,2,1224.00000,28216.00000,206389.00000,2008794.00000,12960.00000,
1072463,Microbacterium lemovicicum,species,307,307,32,32,76,76,94267.00000,73857.00000,0.78349,0.10423,1.00000,False,False,1.51614,2,201174.00000,1760.00000,85006.00000,85023.00000,33882.00000,1072463.00000
1486262,Martelella endophytica,species,246,245,32,32,64,64,,,,0.13061,,,False,,2,1224.00000,28211.00000,356.00000,255475.00000,293088.00000,1486262.00000
397260,Sphingomonas sanxanigenens,species,356,354,31,31,74,74,,,,0.08757,,,False,,2,1224.00000,28211.00000,204457.00000,41297.00000,13687.00000,397260.00000
2483401,Microbacterium sp. 10M-3C3,species,293,293,31,31,69,69,96335.00000,70204.00000,0.72875,0.10580,1.00000,False,False,1.38338,2,201174.00000,1760.00000,85006.00000,85023.00000,33882.00000,2483401.00000
34073,Variovorax paradoxus,species,340,340,31,31,75,75,,,,0.09118,,,False,,2,1224.00000,28216.00000,80840.00000,80864.00000,34072.00000,34073.00000
85016,Cellulomonadaceae,family,465,464,31,31,163,163,,,,0.06681,,,False,,2,201174.00000,1760.00000,85006.00000,85016.00000,,
32003,Nitrosomonadales,order,372,367,31,31,126,124,,,,0.08447,,,False,,2,1224.00000,28216.00000,32003.00000,,,
28256,Halomonadaceae,family,399,398,31,31,105,105,,,,0.07789,,,False,,2,1224.00000,1236.00000,135619.00000,28256.00000,,
36805,Microbacterium aurum,species,347,343,30,30,81,80,43100.00000,31102.00000,0.72162,0.08746,1.00000,False,False,1.42955,2,201174.00000,1760.00000,85006.00000,85023.00000,33882.00000,36805.00000
29,Myxococcales,order,301,301,30,30,95,95,,,,0.09967,,,False,,2,1224.00000,28221.00000,29.00000,,,
