taxid,scientific_name,level,total,unique,signature,unique_signature,weighted_support,unique_weighted_support,superkingdom,phylum,class,order,family,genus,species
1883,Streptomyces,genus,27064,26356,4502,4406,9742,9508,2,201174,1760,85011,2062,1883,
1742993,Pseudarthrobacter,genus,39000,37331,4259,4126,14345,13794,2,201174,1760,85006,1268,1742993,
76634,Mycetocola,genus,7342,7288,4194,4180,5015,4994,2,201174,1760,85006,85023,76634,
2079792,Mycetocola sp. 449,species,7333,7279,4191,4177,4825,4807,2,201174,1760,85006,85023,76634,2079792
57493,Kocuria,genus,27791,26442,3760,3645,9688,9265,2,201174,1760,85006,1268,57493,
28216,Betaproteobacteria,class,10735,10483,3136,3115,5871,5783,2,1224,28216,,,,
80840,Burkholderiales,order,9572,9342,2776,2758,4648,4585,2,1224,28216,80840,,,
33882,Microbacterium,genus,18976,18486,2554,2507,6068,5934,2,201174,1760,85006,85023,33882,
37928,Arthrobacter crystallopoietes,species,14476,13646,2412,2321,4442,4245,2,201174,1760,85006,1268,1663,37928
85030,Geodermatophilaceae,family,5709,5638,2243,2238,3118,3098,2,201174,1760,1643682,85030,,
1643682,Geodermatophilales,order,5709,5638,2243,2238,3246,3222,2,201174,1760,1643682,,,
85009,Propionibacteriales,order,20450,19853,2064,2025,7721,7510,2,201174,1760,85009,,,
1275,Kocuria rosea,species,16732,15784,1842,1783,4237,4050,2,201174,1760,85006,1268,57493,1275
1236,Gammaproteobacteria,class,10073,9783,1638,1606,4743,4633,2,1224,1236,,,,
1742989,Glutamicibacter,genus,14828,14203,1594,1543,4783,4600,2,201174,1760,85006,1268,1742989,
85025,Nocardiaceae,family,14265,13865,1501,1477,4642,4526,2,201174,1760,85007,85025,,
656366,Arthrobacter alpinus,species,14342,13729,1464,1417,3458,3338,2,201174,1760,85006,1268,1663,656366
1762,Mycobacteriaceae,family,13310,12940,1460,1431,4333,4227,2,201174,1760,85007,1762,,
506,Alcaligenaceae,family,3964,3917,1426,1422,2060,2048,2,1224,28216,80840,506,,
88138,Modestobacter,genus,3631,3604,1421,1420,1985,1979,2,201174,1760,1643682,85030,88138,
477641,Modestobacter marinus,species,3625,3598,1421,1420,1899,1895,2,201174,1760,1643682,85030,88138,477641
2070,Pseudonocardiaceae,family,13669,13274,1336,1309,4262,4147,2,201174,1760,85010,2070,,
85010,Pseudonocardiales,order,13669,13274,1336,1309,4813,4682,2,201174,1760,85010,,,
28056,Micromonosporaceae,family,11079,10776,1288,1255,3688,3587,2,201174,1760,85008,28056,,
85008,Micromonosporales,order,11079,10776,1288,1255,4059,3949,2,201174,1760,85008,,,
85015,Nocardioidaceae,family,14320,13891,1282,1257,4402,4279,2,201174,1760,85009,85015,,
37921,Arthrobacter agilis,species,12191,11504,1086,1057,3075,2941,2,201174,1760,85006,1268,1663,37921
1849032,Arthrobacter sp. U41,species,14822,14083,1081,1041,2996,2881,2,201174,1760,85006,1268,1663,1849032
1653,Corynebacteriaceae,family,10630,10286,1043,1021,3420,3318,2,201174,1760,85007,1653,,
1704044,Arthrobacter sp. ERGS1:01,species,12077,11517,1039,1009,2709,2606,2,201174,1760,85006,1268,1663,1704044
1716,Corynebacterium,genus,10626,10282,1031,1009,2933,2848,2,201174,1760,85007,1653,1716,1716
1827,Rhodococcus,genus,10110,9813,1004,987,2845,2773,2,201174,1760,85007,85025,1827,
2017685,Arthrobacter sp. PM3,species,13536,13008,962,938,2685,2605,2,201174,1760,85006,1268,1663,2017685
1571833,Arthrobacter sp. MN05-02,species,12176,11430,941,913,2941,2799,2,201174,1760,85006,1268,1663,1571833
2565366,Arthrobacter sp. PAMC25564,species,13512,12801,908,873,2619,2513,2,201174,1760,85006,1268,1663,2565366
596707,Sinomonas,genus,10460,10075,891,872,3099,3001,2,201174,1760,85006,1268,596707,
85016,Cellulomonadaceae,family,9437,9163,888,879,3024,2949,2,201174,1760,85006,85016,,
69578,Cryobacterium,genus,6733,6557,872,863,2086,2046,2,201174,1760,85006,85023,69578,
1357915,Arthrobacter sp. QXT-31,species,12874,12159,839,814,2443,2344,2,201174,1760,85006,1268,1663,1357915
2211210,Arthrobacter sp. DCT-5,species,10494,10048,838,815,2276,2201,2,201174,1760,85006,1268,1663,2211210
290399,Arthrobacter sp. FB24,species,12179,11505,793,771,2276,2189,2,201174,1760,85006,1268,1663,290399
2578107,Arthrobacter sp. KBS0702,species,14752,13988,790,769,2693,2597,2,201174,1760,85006,1268,1663,2578107
2759,Eukaryota,superkingdom,4288,4033,765,750,2481,2364,2759,,,,,,
2600159,Arthrobacter sp. UKPF54-2,species,14752,14003,758,738,2696,2604,2,201174,1760,85006,1268,1663,2600159
31957,Propionibacteriaceae,family,8298,8069,752,739,2533,2471,2,201174,1760,85009,31957,,
85021,Intrasporangiaceae,family,9416,9123,728,715,2772,2695,2,201174,1760,85006,85021,,
2575374,Arthrobacter sp. 24S4-2,species,12571,11932,706,690,2226,2148,2,201174,1760,85006,1268,1663,2575374
1839,Nocardioides,genus,8412,8156,693,679,2143,2084,2,201174,1760,85009,85015,1839,
1494608,Arthrobacter sp. PAMC 25486,species,7921,7579,688,674,1728,1675,2,201174,1760,85006,1268,1663,1494608
361575,Pseudarthrobacter phenanthrenivorans,species,11794,11173,677,655,2067,1992,2,201174,1760,85006,1268,1742993,361575
85085,Pseudarthrobacter chlorophenolicus,species,12798,12110,672,652,2247,2157,2,201174,1760,85006,1268,1742993,85085
976,Bacteroidetes,phylum,1491,1470,661,661,960,953,2,976,,,,,
85012,Streptosporangiales,order,8542,8294,658,648,2801,2723,2,201174,1760,85012,,,
85017,Promicromonosporaceae,family,7490,7312,647,643,2323,2279,2,201174,1760,85006,85017,,
1707,Cellulomonas,genus,7254,7037,633,629,1921,1879,2,201174,1760,85006,85016,1707,
2079227,Arthrobacter sp. PGP41,species,11472,10818,630,610,1993,1914,2,201174,1760,85006,1268,1663,2079227
1269,Micrococcus,genus,7593,7251,620,594,2090,2001,2,201174,1760,85006,1268,1269,
33877,Agromyces,genus,7318,7132,614,606,1900,1859,2,201174,1760,85006,85023,33877,
1588023,Arthrobacter sp. Hiyo8,species,9537,8900,613,600,1749,1671,2,201174,1760,85006,1268,1663,1588023
82115,Rhizobiaceae,family,3215,3167,607,599,1256,1238,2,1224,28211,356,82115,,
2037,Actinomycetales,order,7630,7376,605,582,2813,2719,2,201174,1760,2037,,,
2049,Actinomycetaceae,family,7626,7372,605,582,2339,2260,2,201174,1760,2037,2049,,
1873,Micromonospora,genus,6655,6490,605,594,1795,1755,2,201174,1760,85008,28056,1873,
72274,Pseudomonadales,order,4452,4352,596,582,1626,1588,2,1224,1236,72274,,,
135621,Pseudomonadaceae,family,4380,4283,583,569,1483,1448,2,1224,1236,72274,135621,,
1763,Mycobacterium,genus,7985,7783,573,566,1967,1927,2,201174,1760,85007,1762,1763,
286,Pseudomonas,genus,4316,4219,573,559,1360,1327,2,1224,1236,72274,135621,286,
169133,Citricoccus,genus,6368,6059,551,527,1793,1707,2,201174,1760,85006,1268,169133,
728066,Pseudarthrobacter equi,species,12268,11617,544,523,2084,2000,2,201174,1760,85006,1268,1742993,728066
1239,Firmicutes,phylum,2508,2424,537,531,1261,1233,2,1239,,,,,
2020486,Arthrobacter sp. YN,species,9075,8527,516,509,1579,1522,2,201174,1760,85006,1268,1663,2020486
2020130,Arthrobacter sp. 7749,species,5178,4959,515,506,1161,1128,2,201174,1760,85006,1268,1663,2020130
85020,Dermabacteraceae,family,6474,6293,513,504,1983,1928,2,201174,1760,85006,85020,,
162496,Glutamicibacter creatinolyticus,species,6377,6099,503,490,1308,1264,2,201174,1760,85006,1268,1742989,162496
1696,Brevibacterium,genus,5356,5200,490,478,1446,1408,2,201174,1760,85006,85019,1696,
85019,Brevibacteriaceae,family,5356,5200,490,478,1758,1709,2,201174,1760,85006,85019,,
1866885,Mycolicibacterium,genus,7377,7173,480,465,1758,1713,2,201174,1760,85007,1762,1866885,
37927,Sinomonas atrocyanea,species,6505,6262,469,460,1322,1285,2,201174,1760,85006,1268,596707,37927
1817,Nocardia,genus,5854,5698,465,458,1453,1420,2,201174,1760,85007,85025,1817,
43668,Brachybacterium,genus,5802,5650,457,450,1467,1432,2,201174,1760,85006,85020,43668,
1654,Actinomyces,genus,5781,5599,456,439,1481,1433,2,201174,1760,2037,2049,1654,
119060,Burkholderiaceae,family,3498,3364,451,442,1146,1121,2,1224,28216,80840,119060,,
110932,Leifsonia,genus,5306,5174,447,437,1373,1340,2,201174,1760,85006,85023,110932,
1865,Actinoplanes,genus,4542,4402,432,414,1231,1187,2,201174,1760,85008,28056,1865,
145358,Bogoriellaceae,family,4527,4377,409,400,1369,1325,2,201174,1760,85006,145358,,
154116,Georgenia,genus,4526,4376,409,400,1176,1140,2,201174,1760,85006,145358,154116,
412690,Microterricola viridarii,species,4265,4155,398,381,950,922,2,201174,1760,85006,85023,518733,412690
518733,Microterricola,genus,4265,4155,398,381,1155,1121,2,201174,1760,85006,85023,518733,
1270,Micrococcus luteus,species,7408,7084,393,379,1384,1331,2,201174,1760,85006,1268,1269,1270
2020377,Sinomonas sp. R1AF57,species,5570,5344,387,378,1102,1068,2,201174,1760,85006,1268,596707,2020377
1813,Amycolatopsis,genus,4669,4509,379,372,1164,1131,2,201174,1760,85010,2070,1813,
446860,Kocuria flava,species,5185,5003,370,364,1001,977,2,201174,1760,85006,1268,57493,446860
1573,Clavibacter,genus,4425,4306,370,366,1134,1109,2,201174,1760,85006,85023,1573,
28447,Clavibacter michiganensis,species,4420,4301,370,366,927,910,2,201174,1760,85006,85023,1573,28447
84566,Sphingobacteriaceae,family,533,533,369,369,431,431,2,976,117747,200666,84566,,
117747,Sphingobacteriia,class,533,533,369,369,435,435,2,976,117747,,,,
200666,Sphingobacteriales,order,533,533,369,369,433,433,2,976,117747,200666,,,
388357,Kocuria turfanensis,species,5821,5598,352,341,1137,1099,2,201174,1760,85006,1268,57493,388357
235888,Salinibacterium,genus,2479,2406,351,348,785,770,2,201174,1760,85006,85023,235888,
121292,Pseudarthrobacter sulfonivorans,species,12334,11668,350,343,1877,1807,2,201174,1760,85006,1268,1742993,121292
33886,Rathayibacter,genus,4552,4422,337,336,1129,1105,2,201174,1760,85006,85023,33886,
2034,Curtobacterium,genus,4308,4195,333,331,1077,1056,2,201174,1760,85006,85023,2034,
204455,Rhodobacterales,order,3092,3029,330,323,1047,1027,2,1224,28211,204455,,,
91347,Enterobacterales,order,2147,2032,329,323,783,761,2,1224,1236,91347,,,
91061,Bacilli,class,1415,1364,329,328,672,660,2,1239,91061,,,,
31989,Rhodobacteraceae,family,2982,2922,325,318,899,881,2,1224,28211,204455,31989,,
46352,Agrococcus,genus,2882,2781,320,319,775,759,2,201174,1760,85006,85023,46352,
190323,Plantibacter,genus,2904,2833,316,312,851,833,2,201174,1760,85006,85023,190323,
2590775,Pseudarthrobacter sp. NIBRBAC000502772,species,10808,10222,314,306,1648,1585,2,201174,1760,85006,1268,1742993,2590775
1978566,Cryobacterium sp. LW097,species,3360,3273,305,302,752,739,2,201174,1760,85006,85023,69578,1978566
35493,Streptophyta,phylum,1556,1429,304,298,759,731,2759,35493,,,,,
152267,Pigmentiphaga,genus,666,664,302,302,385,385,2,1224,28216,80840,506,152267,
85026,Gordoniaceae,family,4271,4156,300,291,1149,1119,2,201174,1760,85007,85026,,
2053,Gordonia,genus,4269,4154,300,291,998,972,2,201174,1760,85007,85026,2053,
1933880,Glutamicibacter halophytocola,species,4631,4401,293,283,831,798,2,201174,1760,85006,1268,1742989,1933880
1385,Bacillales,order,1225,1186,292,291,517,509,2,1239,91061,1385,,,
1847,Pseudonocardia,genus,3589,3498,290,284,887,866,2,201174,1760,85010,2070,1847,
1940612,Pigmentiphaga aceris,species,508,508,281,281,328,328,2,1224,28216,80840,506,152267,1940612
1588021,Arthrobacter sp. Hiyo4,species,10991,10392,280,272,1594,1533,2,201174,1760,85006,1268,1663,1588021
80864,Comamonadaceae,family,2615,2567,279,278,783,772,2,1224,28216,80840,80864,,
135614,Xanthomonadales,order,2330,2283,273,270,792,777,2,1224,1236,135614,,,
305976,Pusillimonas,genus,516,514,273,273,344,343,2,1224,28216,80840,506,305976,
517,Bordetella,genus,1804,1781,268,266,606,600,2,1224,28216,80840,506,517,
83676,Nocardiopsaceae,family,3490,3400,259,255,978,953,2,201174,1760,85012,83676,,
2599292,Devosia sp. Gsoil 520,species,1103,1095,254,253,505,502,2,1224,28211,356,45401,46913,2599292
157920,Cellulosimicrobium,genus,3019,2964,244,242,772,761,2,201174,1760,85006,85017,157920,
84567,Pedobacter,genus,399,399,242,242,295,295,2,976,117747,200666,84566,84567,
2004,Streptosporangiaceae,family,3455,3342,238,232,937,907,2,201174,1760,85012,2004,,
32033,Xanthomonadaceae,family,1961,1927,228,225,615,604,2,1224,1236,135614,32033,,
71999,Kocuria palustris,species,3217,3109,226,220,613,595,2,201174,1760,85006,1268,57493,71999
204457,Sphingomonadales,order,2007,1986,225,224,683,676,2,1224,28211,204457,,,
379,Rhizobium,genus,1860,1837,222,221,571,566,2,1224,28211,356,82115,379,
1860,Geodermatophilus,genus,1808,1780,221,218,591,584,2,201174,1760,1643682,85030,1860,1860
1861,Geodermatophilus obscurus,species,1802,1774,221,218,535,528,2,201174,1760,1643682,85030,1860,1861
256701,Glutamicibacter arilaitensis,species,3786,3600,220,214,668,645,2,201174,1760,85006,1268,1742989,256701
265976,Serinicoccus,genus,3591,3474,219,217,820,800,2,201174,1760,85006,85021,265976,
2590774,Pseudarthrobacter sp. NIBRBAC000502771,species,12107,11501,218,212,1798,1730,2,201174,1760,85006,1268,1742993,2590774
2590785,Pseudarthrobacter sp. NIBRBAC000502770,species,12111,11514,213,205,1808,1734,2,201174,1760,85006,1268,1742993,2590785
7711,Chordata,phylum,891,792,213,212,426,412,2759,7711,,,,,
1670,Arthrobacter citreus,species,845,747,212,191,327,293,2,201174,1760,85006,1268,1663,1670
1049583,Kocuria indica,species,2970,2802,211,198,566,533,2,201174,1760,85006,1268,57493,1049583
125287,Ornithinimicrobium,genus,3705,3589,210,206,828,806,2,201174,1760,85006,85021,125287,
38501,Blastococcus,genus,1588,1561,209,208,524,518,2,201174,1760,1643682,85030,38501,
138336,Blastococcus saxobsidens,species,1587,1560,209,208,478,473,2,201174,1760,1643682,85030,38501,138336
31953,Bifidobacteriaceae,family,2808,2732,207,204,836,815,2,201174,1760,85004,31953,,
85004,Bifidobacteriales,order,2808,2732,207,204,985,960,2,201174,1760,85004,,,
41294,Bradyrhizobiaceae,family,1993,1958,205,203,580,572,2,1224,28211,356,41294,,
32630,synthetic construct,species,3150,2891,203,196,960,916,32630,32630,32630,32630,32630,32630,32630
204441,Rhodospirillales,order,2494,2443,203,198,770,754,2,1224,28211,204441,,,
1678,Bifidobacterium,genus,2705,2630,198,195,679,662,2,201174,1760,85004,31953,1678,
29404,Microlunatus,genus,1896,1844,197,194,502,491,2,201174,1760,85009,31957,29404,
75682,Oxalobacteraceae,family,1691,1663,197,195,525,517,2,1224,28216,80840,75682,,
556325,Neomicrococcus aestuarii,species,2245,2103,196,191,468,450,2,201174,1760,85006,1268,1868332,556325
1868332,Neomicrococcus,genus,2245,2103,196,191,638,607,2,201174,1760,85006,1268,1868332,
2040,Aeromicrobium,genus,2689,2616,194,190,636,620,2,201174,1760,85009,85015,2040,
1618207,Psychromicrobium lacuslunae,species,2408,2263,186,177,470,448,2,201174,1760,85006,1268,2078575,1618207
2078575,Psychromicrobium,genus,2408,2263,186,177,684,649,2,201174,1760,85006,1268,2078575,
37914,Dietzia,genus,1938,1890,184,176,498,482,2,201174,1760,85007,85029,37914,
85029,Dietziaceae,family,1938,1890,184,176,566,548,2,201174,1760,85007,85029,,
1575,Leifsonia xyli,species,3097,3013,183,178,540,526,2,201174,1760,85006,85023,110932,1575
2013,Nocardiopsis,genus,2566,2500,181,179,611,597,2,201174,1760,85012,83676,2013,
281472,Jiangella,genus,1971,1908,180,176,507,493,2,201174,1760,1217098,1217100,281472,
1217098,Jiangellales,order,1971,1908,180,176,676,655,2,201174,1760,1217098,,,
1217100,Jiangellaceae,family,1971,1908,180,176,581,563,2,201174,1760,1217098,1217100,,
28221,Deltaproteobacteria,class,2312,2256,178,176,887,867,2,1224,28221,,,,
32207,Rothia,genus,2285,2195,177,175,629,607,2,201174,1760,85006,1268,32207,
684552,Agrococcus carbonis,species,1322,1283,176,175,322,317,2,201174,1760,85006,85023,46352,684552
447237,Frondihabitans,genus,2501,2431,172,171,585,573,2,201174,1760,85006,85023,447237,
254250,Isoptericola,genus,2871,2803,169,168,648,637,2,201174,1760,85006,85017,254250,
186801,Clostridia,class,1018,988,169,166,440,429,2,1239,186801,,,,
670052,Cryobacterium arcticum,species,3456,3360,168,167,645,635,2,201174,1760,85006,85023,69578,670052
2220095,Cryobacterium sp. GCJ02,species,3331,3241,166,165,630,619,2,201174,1760,85006,85023,69578,2220095
222,Achromobacter,genus,1371,1352,165,165,426,422,2,1224,28216,80840,506,222,
41297,Sphingomonadaceae,family,1642,1626,164,163,486,482,2,1224,28211,204457,41297,,
145357,Dermacoccaceae,family,2826,2737,162,159,750,726,2,201174,1760,85006,145357,,
162491,Oerskovia,genus,2081,2030,162,157,517,504,2,201174,1760,85006,85016,162491,
1179673,Oerskovia sp. KBS0722,species,2073,2022,162,157,431,421,2,201174,1760,85006,85016,162491,1179673
85013,Frankiales,order,2661,2568,161,159,784,758,2,201174,1760,85013,,,
2079791,Salinibacterium sp. CGMCC 1.16371,species,1188,1146,161,160,317,310,2,201174,1760,85006,85023,235888,2079791
186802,Clostridiales,order,972,942,161,158,350,341,2,1239,186801,186802,,,
104336,Microbacterium foliorum,species,2653,2585,156,153,477,466,2,201174,1760,85006,85023,33882,104336
32008,Burkholderia,genus,1534,1499,156,154,431,424,2,1224,28216,80840,119060,32008,
1652545,Arthrobacter sp. YC-RL1,species,6908,6607,152,148,1098,1059,2,201174,1760,85006,1268,1663,1652545
2591145,Cellulomonas sp. Y8,species,2251,2180,151,151,445,435,2,201174,1760,85006,85016,1707,2591145
2012,Thermomonosporaceae,family,2639,2565,149,149,676,661,2,201174,1760,85012,2012,,
2487353,Actinobacteria bacterium YIM 96077,species,1660,1600,148,148,452,443,2,201174,1760,2487353,2487353,2487353,2487353
2483799,Georgenia sp. ZLJ0423,species,1583,1531,147,146,344,334,2,201174,1760,85006,145358,154116,2483799
69277,Phyllobacteriaceae,family,1788,1763,145,144,540,534,2,1224,28211,356,69277,,
65496,Actinoalloteichus,genus,1704,1655,143,142,425,416,2,201174,1760,85010,2070,65496,
76892,Caulobacteraceae,family,1020,1000,143,143,328,324,2,1224,28211,204458,76892,,
204458,Caulobacterales,order,1020,1000,143,143,362,356,2,1224,28211,204458,,,
1806905,Arthrobacter sp. ZXY-2,species,8484,8001,142,139,1246,1192,2,201174,1760,85006,1268,1663,1806905
1434018,Lysinimonas,genus,2228,2173,142,139,508,497,2,201174,1760,85006,85023,1434018,
543,Enterobacteriaceae,family,1216,1123,140,137,360,348,2,1224,1236,91347,543,,
2541726,Microbacterium sp. dk512,species,1785,1730,137,135,352,345,2,201174,1760,85006,85023,33882,2541726
53387,Friedmanniella,genus,1961,1898,133,130,453,442,2,201174,1760,85009,85015,53387,
41295,Rhodospirillaceae,family,1743,1707,133,131,469,460,2,1224,28211,204441,41295,,
1771959,Arthrobacter sp. ATCC 21022,species,8287,7813,132,132,1199,1149,2,201174,1760,85006,1268,1663,1771959
2585135,Georgenia sp. Z294,species,1534,1499,132,128,316,309,2,201174,1760,85006,145358,154116,2585135
74712,Frankiaceae,family,2311,2234,130,129,577,560,2,201174,1760,85013,74712,,
125316,Beutenbergiaceae,family,2257,2208,129,126,607,593,2,201174,1760,85006,125316,,
72763,Tessaracoccus,genus,2176,2119,129,126,488,476,2,201174,1760,85009,31957,72763,
83681,Nonomuraea,genus,1812,1755,128,124,428,417,2,201174,1760,85012,2004,83681,
1007105,Pusillimonas sp. T7-7,species,312,312,126,126,175,175,2,1224,28216,80840,506,305976,1007105
82380,Microbacterium oxydans,species,2076,2020,125,119,360,349,2,201174,1760,85006,85023,33882,82380
53460,Nakamurella,genus,2073,2002,124,124,469,458,2,201174,1760,1643684,85031,53460,
85031,Nakamurellaceae,family,2073,2002,124,124,556,541,2,201174,1760,1643684,85031,,
1643684,Nakamurellales,order,2073,2002,124,124,650,630,2,201174,1760,1643684,,,
2589797,Georgenia sp. Z443,species,1867,1797,123,119,345,333,2,201174,1760,85006,145358,154116,2589797
1742992,Paenarthrobacter,genus,8530,7995,122,120,2291,2161,2,201174,1760,85006,1268,1742992,
1118963,Arthrobacter sp. Rue61a,species,8234,7709,121,114,1145,1081,2,201174,1760,85006,1268,1663,1118963
1645,Renibacterium,genus,1878,1737,121,117,525,490,2,201174,1760,85006,1268,1645,
1646,Renibacterium salmoninarum,species,1878,1737,121,117,338,320,2,201174,1760,85006,1268,1645,1646
186817,Bacillaceae,family,354,352,121,120,176,174,2,1239,91061,1385,186817,,
427753,Humibacter,genus,2596,2519,118,118,539,528,2,201174,1760,85006,85023,427753,
1703,Brevibacterium linens,species,2256,2183,118,115,397,385,2,201174,1760,85006,85019,1696,1703
675864,Auraticoccus monumenti,species,1388,1344,118,117,291,285,2,201174,1760,85009,31957,1278221,675864
1278221,Auraticoccus,genus,1388,1344,118,117,348,340,2,201174,1760,85009,31957,1278221,
41938,Malvales,order,386,330,118,118,168,164,2759,35493,41938,41938,,,
1912215,Acidipropionibacterium,genus,1645,1597,117,112,397,385,2,201174,1760,85009,31957,1912215,
43663,Paenarthrobacter aurescens,species,8414,7889,115,113,1159,1103,2,201174,1760,85006,1268,1742992,43663
374,Bradyrhizobium,genus,1282,1256,114,112,320,314,2,1224,28211,356,41294,374,
2060,Tsukamurella,genus,1681,1621,113,112,376,367,2,201174,1760,85007,85028,2060,
85028,Tsukamurellaceae,family,1681,1621,113,112,434,422,2,201174,1760,85007,85028,,
68287,Mesorhizobium,genus,1359,1340,113,112,368,364,2,1224,28211,356,69277,68287,
119045,Methylobacteriaceae,family,1248,1225,111,111,353,349,2,1224,28211,356,119045,,
4447,Liliopsida,class,727,622,111,108,286,272,2759,35493,4447,,,,
110937,Rathayibacter festucae,species,2364,2306,110,110,401,393,2,201174,1760,85006,85023,33886,110937
453304,Agromyces aureus,species,1823,1787,110,108,323,318,2,201174,1760,85006,85023,33877,453304
2028345,Pusillimonas sp. ye3,species,290,288,110,110,159,159,2,1224,28216,80840,506,305976,2028345
40674,Mammalia,class,506,472,109,109,227,223,2759,7711,40674,,,,
1195813,bacterium EBAD21,species,4506,3174,108,72,1443,1024,2,1195813,1195813,1195813,1195813,1195813,1195813
1195818,bacterium EBAD27,species,4428,3090,108,60,1393,970,2,1195818,1195818,1195818,1195818,1195818,1195818
1854,Frankia,genus,1842,1788,106,106,402,393,2,201174,1760,85013,74712,1854,
4479,Poaceae,family,650,546,106,103,210,199,2759,35493,4447,38820,4479,,
38820,Poales,order,650,546,106,103,224,212,2759,35493,4447,38820,,,
1710,Cellulosimicrobium cellulans,species,2809,2755,105,104,511,504,2,201174,1760,85006,85017,157920,1710
2000,Streptosporangium,genus,1786,1728,105,103,399,387,2,201174,1760,85012,2004,2000,
273384,Brevibacterium aurantiacum,species,1609,1561,105,104,302,295,2,201174,1760,85006,85019,1696,273384
28883,Caudovirales,order,372,306,105,102,191,182,10239,28883,28883,28883,,,
29,Myxococcales,order,1253,1217,104,102,379,369,2,1224,28221,29,,,
57494,Nesterenkonia,genus,1215,1161,103,100,321,309,2,201174,1760,85006,1268,57494,
2600320,Nesterenkonia sp. NBAIMH1,species,1215,1161,103,100,248,239,2,201174,1760,85006,1268,57494,2600320
2083786,Devosia sp. I507,species,716,712,103,103,267,266,2,1224,28211,356,45401,46913,2083786
2483798,Nocardioides sp. 603,species,1308,1267,102,100,262,255,2,201174,1760,85009,85015,1839,2483798
1690248,Arthrobacter sp. LS16,species,6792,6511,101,101,1038,1006,2,201174,1760,85006,1268,1663,1690248
670516,Mycobacteroides,genus,2513,2437,101,98,513,499,2,201174,1760,85007,1762,670516,
135619,Oceanospirillales,order,1238,1216,100,98,360,353,2,1224,1236,135619,,,
372663,Isoptericola dokdonensis,species,1611,1575,99,99,293,290,2,201174,1760,85006,85017,254250,372663
2603292,Salinibacterium sp. dk2585,species,733,714,99,99,189,187,2,201174,1760,85006,85023,235888,2603292
1155384,Glutamicibacter sp. ZJUTW,species,5361,5119,98,89,791,758,2,201174,1760,85006,1268,1742989,1155384
54571,Streptomyces venezuelae,species,2981,2903,98,95,405,395,2,201174,1760,85011,2062,1883,54571
43675,Rothia mucilaginosa,species,1627,1563,98,98,309,300,2,201174,1760,85006,1268,32207,43675
1988,Actinomadura,genus,1966,1919,97,97,423,415,2,201174,1760,85012,2012,1988,
33981,Kineococcus,genus,1815,1758,96,95,406,396,2,201174,1760,622452,83778,33981,
83778,Kineosporiaceae,family,1815,1758,96,95,487,474,2,201174,1760,622452,83778,,
131568,Kineococcus radiotolerans,species,1815,1758,96,95,318,311,2,201174,1760,622452,83778,33981,131568
622452,Kineosporiales,order,1815,1758,96,95,608,590,2,201174,1760,622452,,,
2614638,Microbacterium sp. ST-M6,species,967,940,96,95,205,201,2,201174,1760,85006,85023,33882,2614638
106589,Cupriavidus,genus,1094,1070,95,93,274,269,2,1224,28216,80840,119060,106589,
1708,Cellulomonas fimi,species,1870,1812,93,93,323,317,2,201174,1760,85006,85016,1707,1708
37919,Rhodococcus opacus,species,1804,1768,93,92,318,313,2,201174,1760,85007,85025,1827,37919
203682,Planctomycetes,phylum,964,938,93,92,415,405,2,203682,,,,,
37929,Glutamicibacter nicotianae,species,5397,5147,92,91,796,769,2,201174,1760,85006,1268,1742989,37929
