taxid,scientific_name,level,total,unique,signature,unique_signature,weighted_support,unique_weighted_support,superkingdom,phylum,class,order,family,genus,species
400634,Lysinibacillus,genus,475,475,219,219,310,310,2,1239,91061,1385,186817,400634,
204441,Rhodospirillales,order,2438,2429,213,213,890,887,2,1224,28211,204441,,,
217203,Achromobacter spanius,species,968,966,210,209,341,340,2,1224,28216,80840,506,222,217203
9604,Hominidae,family,512,490,207,207,285,284,2759,7711,40674,9443,9604,,
186822,Paenibacillaceae,family,384,384,194,194,243,243,2,1239,91061,1385,186822,,
28056,Micromonosporaceae,family,528,527,181,181,268,267,2,201174,1760,85008,28056,,
85008,Micromonosporales,order,528,527,181,181,279,278,2,201174,1760,85008,,,
32008,Burkholderia,genus,1367,1362,173,170,433,430,2,1224,28216,80840,119060,32008,
335929,Erythrobacteraceae,family,1616,1609,172,172,619,617,2,1224,28211,204457,335929,,
75682,Oxalobacteraceae,family,1435,1431,171,170,475,473,2,1224,28216,80840,75682,,
9605,Homo,genus,506,484,164,164,244,243,2759,7711,40674,9443,9604,9605,
9606,Homo sapiens,species,506,484,164,164,235,234,2759,7711,40674,9443,9604,9605,9606
186818,Planococcaceae,family,408,408,154,154,260,260,2,1239,91061,1385,186818,,
374,Bradyrhizobium,genus,1527,1515,146,145,431,428,2,1224,28211,356,41294,374,
41295,Rhodospirillaceae,family,1750,1741,144,144,517,515,2,1224,28211,204441,41295,,
2062,Streptomycetaceae,family,843,841,140,139,310,309,2,201174,1760,85011,2062,,
85011,Streptomycetales,order,843,841,140,139,341,340,2,201174,1760,85011,,,
357,Agrobacterium,genus,1683,1676,137,136,487,485,2,1224,28211,356,82115,357,
1268,Micrococcaceae,family,907,905,135,135,372,371,2,201174,1760,85006,1268,,
1883,Streptomyces,genus,828,826,133,132,278,277,2,201174,1760,85011,2062,1883,
119045,Methylobacteriaceae,family,1360,1350,131,131,418,415,2,1224,28211,356,119045,,
44249,Paenibacillus,genus,299,299,129,129,172,172,2,1239,91061,1385,186822,44249,
165697,Sphingopyxis,genus,1067,1064,127,127,353,353,2,1224,28211,204457,41297,165697,
35493,Streptophyta,phylum,1038,991,121,121,488,481,2759,35493,,,,,
135614,Xanthomonadales,order,1009,1007,114,114,376,375,2,1224,1236,135614,,,
255475,Aurantimonadaceae,family,1052,1046,113,113,350,349,2,1224,28211,356,255475,,
4143,Lamiales,order,650,636,106,106,315,313,2759,35493,4143,4143,,,
1710,Cellulosimicrobium cellulans,species,1633,1627,104,103,720,717,2,201174,1760,85006,85017,157920,1710
106589,Cupriavidus,genus,1075,1074,102,102,302,302,2,1224,28216,80840,119060,106589,
85007,Corynebacteriales,order,899,895,102,101,325,323,2,201174,1760,85007,,,
648800,Solibacillus,genus,253,253,101,101,155,155,2,1239,91061,1385,186818,648800,
91347,Enterobacterales,order,790,780,98,98,292,291,2,1224,1236,91347,,,
165696,Novosphingobium,genus,939,938,97,97,277,277,2,1224,28211,204457,41297,165696,
32033,Xanthomonadaceae,family,832,831,91,91,271,271,2,1224,1236,135614,32033,,
2614638,Microbacterium sp. ST-M6,species,267,267,90,90,120,120,2,201174,1760,85006,85023,33882,2614638
265,Paracoccus,genus,869,865,87,86,242,241,2,1224,28211,204455,31989,265,
2169540,Lysinibacillus sp. 2017,species,227,227,86,86,126,126,2,1239,91061,1385,186817,400634,2169540
1873,Micromonospora,genus,350,350,84,84,150,150,2,201174,1760,85008,28056,1873,
28105,Sinorhizobium,genus,1165,1160,80,80,303,302,2,1224,28211,356,82115,28105,
1980001,Cellulosimicrobium sp. TH-20,species,1556,1551,79,78,684,682,2,201174,1760,85006,85017,157920,1980001
34072,Variovorax,genus,726,725,77,77,206,206,2,1224,28216,80840,80864,34072,
531813,Pelagibacterium halotolerans,species,680,677,77,77,209,208,2,1224,28211,356,45401,1082930,531813
1082930,Pelagibacterium,genus,680,677,77,77,245,244,2,1224,28211,356,45401,1082930,
407,Methylobacterium,genus,994,985,75,75,248,246,2,1224,28211,356,119045,407,
293088,Martelella,genus,606,602,75,75,187,186,2,1224,28211,356,255475,293088,
1549858,Sphingomonas taxi,species,637,635,73,73,170,170,2,1224,28211,204457,41297,13687,1549858
361177,Altererythrobacter,genus,804,801,71,71,218,218,2,1224,28211,204457,335929,361177,
1663,Arthrobacter,genus,408,406,68,68,142,142,2,201174,1760,85006,1268,1663,
433,Acetobacteraceae,family,952,951,66,66,261,261,2,1224,28211,204441,433,,
191,Azospirillum,genus,767,765,64,64,200,199,2,1224,28211,204441,41295,191,
2219696,Sphingomonas sp. FARSPH,species,554,552,64,63,152,151,2,1224,28211,204457,41297,13687,2219696
2488560,Pigmentiphaga sp. H8,species,391,389,64,64,119,119,2,1224,28216,80840,506,152267,2488560
1632780,Phreatobacter,genus,1323,1320,63,63,351,350,2,1224,28211,1632780,1632780,1632780,
358,Agrobacterium tumefaciens,species,1194,1191,63,62,224,223,2,1224,28211,356,82115,357,358
149698,Massilia,genus,728,725,63,63,192,192,2,1224,28216,80840,75682,149698,
335928,Xanthobacteraceae,family,833,829,62,62,234,233,2,1224,28211,356,335928,,
76853,Solibacillus silvestris,species,165,165,62,62,88,88,2,1239,91061,1385,186818,648800,76853
384,Rhizobium leguminosarum,species,949,948,59,59,183,183,2,1224,28211,356,82115,379,384
31979,Clostridiaceae,family,162,162,59,59,90,90,2,1239,186801,186802,31979,,
2565555,Sphingomonas sp. PAMC26645,species,426,426,58,58,121,121,2,1224,28211,204457,41297,13687,2565555
32630,synthetic construct,species,1358,1148,56,56,316,274,32630,32630,32630,32630,32630,32630,32630
1447062,Youhaiella tibetensis,species,1646,1635,55,55,428,426,2,1224,28211,356,45401,1827478,1447062
1827478,Youhaiella,genus,1646,1635,55,55,582,578,2,1224,28211,356,45401,1827478,
206389,Rhodocyclales,order,713,710,55,55,248,248,2,1224,28216,206389,,,
28221,Deltaproteobacteria,class,573,572,55,55,218,218,2,1224,28221,,,,
85009,Propionibacteriales,order,537,537,55,55,196,196,2,201174,1760,85009,,,
1390395,Sphingomonas sp. LK11,species,504,503,55,55,128,128,2,1224,28211,204457,41297,13687,1390395
48736,Ralstonia,genus,614,605,54,54,159,158,2,1224,28216,80840,119060,48736,
75,Caulobacter,genus,612,608,53,53,174,173,2,1224,28211,204458,76892,75,
41399,Phrymaceae,family,292,291,53,53,136,135,2759,35493,4143,4143,41399,,
1502711,Erythranthe,genus,292,291,53,53,124,123,2759,35493,4143,4143,41399,1502711,
4155,Erythranthe guttata,species,291,290,53,53,105,104,2759,35493,4143,4143,41399,1502711,4155
1485,Clostridium,genus,138,138,53,53,78,78,2,1239,186801,186802,31979,1485,
2541726,Microbacterium sp. dk512,species,290,290,52,52,90,90,2,201174,1760,85006,85023,33882,2541726
186826,Lactobacillales,order,216,211,51,51,103,103,2,1239,91061,186826,,,
963,Herbaspirillum,genus,507,507,49,49,135,135,2,1224,28216,80840,75682,963,
1560345,Sphingomonas panacis,species,408,407,49,49,105,105,2,1224,28211,204457,41297,13687,1560345
1822464,Paraburkholderia,genus,731,728,47,47,191,191,2,1224,28216,80840,119060,1822464,
1813879,Sphingomonas sp. HKS19,species,386,384,46,46,100,100,2,1224,28211,204457,41297,13687,1813879
1060,Rhodobacter,genus,549,544,45,45,138,137,2,1224,28211,204455,31989,1060,
135619,Oceanospirillales,order,521,520,45,45,164,164,2,1224,1236,135619,,,
1041,Erythrobacter,genus,699,696,44,44,176,175,2,1224,28211,204457,335929,1041,
425254,Cellulosilyticum ruminicola,species,63,63,44,44,49,49,2,1239,186801,186802,186803,698776,425254
85698,Achromobacter xylosoxidans,species,1019,1019,43,43,189,189,2,1224,28216,80840,506,222,85698
85413,Bosea,genus,744,738,43,43,177,176,2,1224,28211,356,41294,85413,
206351,Neisseriales,order,598,598,43,43,199,199,2,1224,28216,206351,,,
2008794,Zoogloeaceae,family,582,579,43,43,162,161,2,1224,28216,206389,2008794,,
33877,Agromyces,genus,498,496,43,43,149,149,2,201174,1760,85006,85023,33877,
1643450,Devosia sp. H5989,species,1634,1621,42,41,419,415,2,1224,28211,356,45401,46913,1643450
93217,Pandoraea,genus,450,447,42,42,120,119,2,1224,28216,80840,119060,93217,
1523415,Sphingomonas sp. AAP5,species,415,411,42,41,104,102,2,1224,28211,204457,41297,13687,1523415
2070,Pseudonocardiaceae,family,403,403,42,42,123,123,2,201174,1760,85010,2070,,
85010,Pseudonocardiales,order,403,403,42,42,139,139,2,201174,1760,85010,,,
543,Enterobacteriaceae,family,490,481,41,41,140,139,2,1224,1236,91347,543,,
118882,Brucellaceae,family,463,461,41,41,144,143,2,1224,28211,356,118882,,
152682,Sphingomonas melonis,species,662,659,40,40,152,152,2,1224,28211,204457,41297,13687,152682
93064,Sphingomonas koreensis,species,454,452,40,40,107,106,2,1224,28211,204457,41297,13687,93064
106591,Ensifer,genus,722,719,39,39,174,173,2,1224,28211,356,82115,106591,
1609977,Sphingomonas hengshuiensis,species,400,400,39,39,96,96,2,1224,28211,204457,41297,13687,1609977
85015,Nocardioidaceae,family,370,370,38,38,114,114,2,201174,1760,85009,85015,,
12916,Acidovorax,genus,624,622,36,36,143,143,2,1224,28216,80840,80864,12916,
991903,Polymorphum,genus,468,468,36,36,130,130,2,1224,28211,991903,991903,991903,
1762,Mycobacteriaceae,family,359,358,36,36,106,106,2,201174,1760,85007,1762,,
77133,uncultured bacterium,species,318,318,36,36,99,99,2,77133,77133,77133,77133,77133,77133
13689,Sphingomonas paucimobilis,species,487,487,35,35,109,109,2,1224,28211,204457,41297,13687,13689
414371,Aureimonas,genus,403,402,35,35,108,108,2,1224,28211,356,255475,414371,
2497860,Cellulosilyticum sp. WCF-2,species,285,285,35,35,129,129,2,1239,186801,186802,186803,698776,2497860
976,Bacteroidetes,phylum,230,230,35,35,110,110,2,976,,,,,
2599297,Sphingomonas sp. XS-10,species,317,317,34,34,79,79,2,1224,28211,204457,41297,13687,2599297
338,Xanthomonas,genus,324,324,33,33,93,93,2,1224,1236,135614,32033,338,
2048654,Solibacillus sp. R5-41,species,138,138,33,33,58,58,2,1239,91061,1385,186818,648800,2048654
12960,Azoarcus,genus,378,376,32,32,92,92,2,1224,28216,206389,2008794,12960,
1072463,Microbacterium lemovicicum,species,307,307,32,32,76,76,2,201174,1760,85006,85023,33882,1072463
1486262,Martelella endophytica,species,246,245,32,32,64,64,2,1224,28211,356,255475,293088,1486262
85016,Cellulomonadaceae,family,465,464,31,31,163,163,2,201174,1760,85006,85016,,
28256,Halomonadaceae,family,399,398,31,31,105,105,2,1224,1236,135619,28256,,
32003,Nitrosomonadales,order,372,367,31,31,126,124,2,1224,28216,32003,,,
397260,Sphingomonas sanxanigenens,species,356,354,31,31,74,74,2,1224,28211,204457,41297,13687,397260
34073,Variovorax paradoxus,species,340,340,31,31,75,75,2,1224,28216,80840,80864,34072,34073
2483401,Microbacterium sp. 10M-3C3,species,293,293,31,31,69,69,2,201174,1760,85006,85023,33882,2483401
1073,Rhodopseudomonas,genus,577,575,30,30,130,130,2,1224,28211,356,41294,1073,
1076,Rhodopseudomonas palustris,species,575,573,30,30,105,104,2,1224,28211,356,41294,1073,1076
31988,Aminobacter,genus,446,446,30,30,108,108,2,1224,28211,356,69277,31988,
104336,Microbacterium foliorum,species,391,389,30,30,84,83,2,201174,1760,85006,85023,33882,104336
36805,Microbacterium aurum,species,347,343,30,30,81,80,2,201174,1760,85006,85023,33882,36805
1851544,Orrella dioscoreae,species,311,311,30,30,72,72,2,1224,28216,80840,506,1921582,1851544
1921582,Orrella,genus,311,311,30,30,92,92,2,1224,28216,80840,506,1921582,
29,Myxococcales,order,301,301,30,30,95,95,2,1224,28221,29,,,
84292,Microbacterium chocolatum,species,243,240,30,30,61,61,2,201174,1760,85006,85023,33882,84292
399,Neorhizobium galegae,species,525,524,29,29,127,127,2,1224,28211,356,82115,1525371,399
40323,Stenotrophomonas,genus,322,322,29,29,82,82,2,1224,1236,135614,32033,40323,
1714373,Microbacterium sp. No. 7,species,320,317,29,29,77,77,2,201174,1760,85006,85023,33882,1714373
588932,Brevundimonas naejangsanensis,species,312,312,29,29,73,73,2,1224,28211,204458,76892,41275,588932
4447,Liliopsida,class,311,270,29,29,97,94,2759,35493,4447,,,,
380,Sinorhizobium fredii,species,661,658,28,28,114,114,2,1224,28211,356,82115,28105,380
1961362,Sphingomonas sp. NIC1,species,572,571,28,28,124,124,2,1224,28211,204457,41297,13687,1961362
1938607,Sphingomonas sp. LM7,species,444,442,28,28,92,91,2,1224,28211,204457,41297,13687,1938607
1778876,alpha proteobacterium NT18-17,species,104,104,28,28,54,54,2,1224,28211,1778876,1778876,1778876,1778876
245876,Nitratireductor,genus,356,353,27,26,87,86,2,1224,28211,356,69277,245876,
29580,Janthinobacterium,genus,343,341,27,26,83,82,2,1224,28216,80840,75682,29580,
528,Ochrobactrum,genus,323,321,27,27,85,85,2,1224,28211,356,118882,528,
186650,Microvirga,genus,319,317,27,27,82,82,2,1224,28211,356,119045,186650,
548681,Herpesvirales,order,216,156,27,15,43,27,10239,548681,548681,548681,,,
1063,Rhodobacter sphaeroides,species,310,307,26,26,69,69,2,1224,28211,204455,31989,1060,1063
370764,Microbacterium pygmaeum,species,224,222,26,26,58,58,2,201174,1760,85006,85023,33882,370764
1532555,Brevundimonas sp. DS20,species,224,224,26,26,64,64,2,1224,28211,204458,76892,41275,1532555
1499392,Chromobacteriaceae,family,416,416,25,25,109,109,2,1224,28216,206351,1499392,,
463040,Bordetella genomosp. 13,species,355,354,25,25,66,66,2,1224,28216,80840,506,517,463040
85025,Nocardiaceae,family,352,351,25,24,96,95,2,201174,1760,85007,85025,,
162426,Microbacterium hominis,species,309,309,25,25,71,71,2,201174,1760,85006,85023,33882,162426
29360,Cellulosilyticum lentocellum,species,273,273,25,25,119,119,2,1239,186801,186802,186803,698776,29360
1349819,Aureimonas sp. AU20,species,251,251,25,25,58,58,2,1224,28211,356,255475,414371,1349819
106592,Ensifer adhaerens,species,474,472,24,24,85,84,2,1224,28211,356,82115,106591,106592
1111,Porphyrobacter,genus,419,418,24,24,101,101,2,1224,28211,204457,335929,1111,
3699,Brassicales,order,412,334,24,24,111,103,2759,35493,3699,3699,,,
1327635,Sphingomonas sp. Cra20,species,393,392,24,24,81,80,2,1224,28211,204457,41297,13687,1327635
478070,Labrenzia,genus,327,327,24,24,78,78,2,1224,28211,204455,31989,478070,
1904640,Betaproteobacteria bacterium GR16-43,species,292,292,24,24,81,81,2,1224,28216,1904640,1904640,1904640,1904640
38820,Poales,order,262,221,24,24,70,67,2759,35493,4447,38820,,,
4479,Poaceae,family,261,220,24,24,63,61,2759,35493,4447,38820,4479,,
2157,Archaea,superkingdom,108,88,24,24,59,54,2157,,,,,,
1906742,Microbacterium sp. BH-3-3-3,species,282,282,23,23,62,62,2,201174,1760,85006,85023,33882,1906742
1903411,Yersiniaceae,family,212,212,23,23,65,65,2,1224,1236,91347,1903411,,
1408,Bacillus pumilus,species,115,115,23,23,48,48,2,1239,91061,1385,186817,1386,1408
4069,Solanales,order,352,320,22,22,102,101,2759,35493,4069,4069,,,
1707,Cellulomonas,genus,335,334,22,22,95,95,2,201174,1760,85006,85016,1707,
204476,Labrys,genus,223,223,22,22,63,63,2,1224,28211,356,335928,204476,
376174,Labrys neptuniae,species,223,223,22,22,54,54,2,1224,28211,356,335928,204476,376174
158500,Novosphingobium resinovorum,species,202,202,22,22,48,48,2,1224,28211,204457,41297,165696,158500
1421,Lysinibacillus sphaericus,species,175,175,22,22,55,55,2,1239,91061,1385,186817,400634,1421
90964,Staphylococcaceae,family,148,128,22,22,53,52,2,1239,91061,1385,90964,,
55080,Brevibacillus,genus,51,51,22,22,30,30,2,1239,91061,1385,186822,55080,
283,Comamonas,genus,362,361,21,21,73,73,2,1224,28216,80840,80864,283,
335405,Sphingosinicella,genus,357,356,21,21,93,93,2,1224,28211,204457,41297,335405,
82380,Microbacterium oxydans,species,298,297,21,21,60,59,2,201174,1760,85006,85023,33882,82380
2528642,Rhizobiales bacterium PAMC 29148,species,261,261,21,21,72,72,2,1224,28211,356,2528642,2528642,2528642
2014534,Microbacterium sp. PM5,species,245,244,21,21,56,55,2,201174,1760,85006,85023,33882,2014534
85021,Intrasporangiaceae,family,231,229,21,20,68,66,2,201174,1760,85006,85021,,
1882682,Microvirga ossetica,species,218,217,21,21,49,49,2,1224,28211,356,119045,186650,1882682
673534,Plantactinospora,genus,117,116,21,21,45,45,2,201174,1760,85008,28056,673534,
28890,Euryarchaeota,phylum,101,81,21,21,44,41,2157,28890,,,,,
33958,Lactobacillaceae,family,83,83,21,21,36,36,2,1239,91061,186826,33958,,
1461584,Arthrobacter saudimassiliensis,species,74,74,21,21,29,29,2,201174,1760,85006,1268,1663,1461584
13690,Sphingobium yanoikuyae,species,449,448,20,20,79,79,2,1224,28211,204457,41297,165695,13690
135613,Chromatiales,order,348,348,20,20,102,102,2,1224,1236,135613,,,
293089,Martelella mediterranea,species,291,288,20,20,63,63,2,1224,28211,356,255475,293088,293089
382,Sinorhizobium meliloti,species,281,281,20,20,53,53,2,1224,28211,356,82115,28105,382
1775411,Rhodanobacteraceae,family,272,271,20,20,74,74,2,1224,1236,135614,1775411,,
80867,Acidovorax avenae,species,251,251,20,20,51,51,2,1224,28216,80840,80864,12916,80867
28067,Rubrivivax,genus,244,244,20,20,63,63,2,1224,28216,80840,28067,28067,
273677,Microbacterium oleivorans,species,218,218,20,20,52,52,2,201174,1760,85006,85023,33882,273677
1865,Actinoplanes,genus,191,191,20,20,56,56,2,201174,1760,85008,28056,1865,
373,Agrobacterium vitis,species,158,158,20,20,43,43,2,1224,28211,356,82115,357,373
1578,Lactobacillus,genus,81,81,20,20,33,33,2,1239,91061,186826,33958,1578,
374606,Aminobacter sp. MSH1,species,267,267,19,19,50,50,2,1224,28211,356,69277,31988,374606
1746199,Bordetella sp. N,species,253,253,19,19,50,50,2,1224,28216,80840,506,517,1746199
941907,Sphingomonas indica,species,237,237,19,19,51,51,2,1224,28211,204457,41297,13687,941907
875170,Celeribacter,genus,235,233,19,19,55,54,2,1224,28211,204455,31989,875170,
202907,Collimonas,genus,204,204,19,19,48,48,2,1224,28216,80840,75682,202907,
1839,Nocardioides,genus,201,201,19,19,49,49,2,201174,1760,85009,85015,1839,
2008793,Sterolibacteriaceae,family,192,190,19,19,56,55,2,1224,28216,32003,2008793,,
1034889,Variovorax sp. HW608,species,177,177,19,19,37,37,2,1224,28216,80840,80864,34072,1034889
1572860,Hartmannibacter,genus,386,386,18,18,87,87,2,1224,28211,356,1572860,1572860,
212743,Rhizobacter,genus,350,344,18,18,78,77,2,1224,28216,80840,212743,212743,
164546,Cupriavidus taiwanensis,species,334,334,18,18,54,54,2,1224,28216,80840,119060,106589,164546
28065,Rhodoferax,genus,309,308,18,18,68,68,2,1224,28216,80840,80864,28065,
316612,Methylibium,genus,290,290,18,18,72,72,2,1224,28216,80840,316612,316612,
85012,Streptosporangiales,order,253,250,18,18,75,74,2,201174,1760,85012,,,
150203,Blastomonas,genus,251,249,18,18,66,65,2,1224,28211,204457,41297,150203,
65047,Mitsuaria,genus,230,230,18,18,53,53,2,1224,28216,80840,65047,65047,
203682,Planctomycetes,phylum,218,217,18,18,93,92,2,203682,,,,,
1763,Mycobacterium,genus,212,212,18,18,52,52,2,201174,1760,85007,1762,1763,
613,Serratia,genus,178,178,18,18,46,46,2,1224,1236,91347,1903411,613,
1756988,Nitratireductor sp. OM-1,species,178,178,18,18,42,42,2,1224,28211,356,69277,245876,1756988
235888,Salinibacterium,genus,92,90,18,18,33,32,2,201174,1760,85006,85023,235888,
32002,Achromobacter denitrificans,species,724,724,17,17,110,110,2,1224,28216,80840,506,222,32002
45404,Beijerinckiaceae,family,367,363,17,17,97,96,2,1224,28211,356,45404,,
217204,Achromobacter insolitus,species,359,359,17,17,61,61,2,1224,28216,80840,506,222,217204
2282523,Methylorubrum,genus,343,339,17,17,78,78,2,1224,28211,356,119045,2282523,
121719,Pannonibacter phragmitetus,species,300,297,17,16,59,58,2,1224,28211,204455,31989,227873,121719
227873,Pannonibacter,genus,300,297,17,16,69,67,2,1224,28211,204455,31989,227873,
94624,Bordetella petrii,species,262,262,17,17,50,50,2,1224,28216,80840,506,517,94624
912630,Microbacterium sp. LKL04,species,227,226,17,17,50,49,2,201174,1760,85006,85023,33882,912630
481,Neisseriaceae,family,221,221,17,17,59,59,2,1224,28216,206351,481,,
2082387,Mesorhizobium sp. Pch-S,species,212,208,17,17,47,47,2,1224,28211,356,69277,68287,2082387
2014887,Herbaspirillum robiniae,species,176,176,17,17,34,34,2,1224,28216,80840,75682,963,2014887
1030157,Sphingomonas sp. KC8,species,174,174,17,17,40,40,2,1224,28211,204457,41297,13687,1030157
6231,Nematoda,phylum,491,447,16,16,196,190,2759,6231,,,,,
119089,Chromadorea,class,491,447,16,16,178,173,2759,6231,119089,,,,
31993,Methylocystaceae,family,397,395,16,16,101,100,2,1224,28211,356,31993,,
93,Stella,genus,321,320,16,16,68,68,2,1224,28211,204441,433,93,
1416806,Bordetella genomosp. 8,species,213,213,16,16,42,42,2,1224,28216,80840,506,517,1416806
1653,Corynebacteriaceae,family,211,211,16,16,55,55,2,201174,1760,85007,1653,,
1716,Corynebacterium,genus,211,211,16,16,48,48,2,201174,1760,85007,1653,1716,
31957,Propionibacteriaceae,family,210,210,16,16,60,60,2,201174,1760,85009,31957,,
1827,Rhodococcus,genus,209,208,16,15,52,51,2,201174,1760,85007,85025,1827,
2571749,Novosphingobium sp. ABRDHK2,species,209,209,16,16,44,44,2,1224,28211,204457,41297,165696,2571749
147645,Paracoccus yeei,species,201,201,16,16,45,45,2,1224,28211,204455,31989,265,147645
2614639,Microbacterium sp. L-031,species,177,177,16,16,41,41,2,201174,1760,85006,85023,33882,2614639
135622,Alteromonadales,order,165,164,16,16,52,52,2,1224,1236,135622,,,
92944,Ketogulonicigenium,genus,145,144,16,15,38,37,2,1224,28211,204455,31989,92944,
4890,Ascomycota,phylum,136,136,16,16,62,62,2759,4890,,,,,
1279,Staphylococcus,genus,134,114,16,16,42,41,2,1239,91061,1385,90964,1279,
2033435,Rhodobacteraceae bacterium QY30,species,120,120,16,16,35,35,2,1224,28211,204455,31989,2033435,2033435
413882,[Polyangium] brachysporum,species,333,330,15,15,63,63,2,1224,28216,80840,413882,413882,413882
