TaxID,Scientific_Name,Level,Total_Hits,Unique_Hits,Signature_Hits,Unique_Signature_Hits,Weighted_Support,Unique_Weighted_Support,Exp_Unique_Hits,Exp_Unique_Signature_Hits,Exp_Prop(USH/UH),Obs_Prop(USH/UH),P_value,Significant,User_Filter,Cohens H,Superkingdom,Phylum,Class,Order,Family,Genus,Species
2158,Methanobacteriales,order,109711,92354,109038,91786,109335,92037,,,,0.99385,,,True,,2157,28890.00000,183925.00000,2158.00000,,,
2159,Methanobacteriaceae,family,109696,92341,108981,91735,109281,91990,,,,0.99344,,,True,,2157,28890.00000,183925.00000,2158.00000,2159.00000,,
2172,Methanobrevibacter,genus,109618,92271,108393,91242,108901,91669,41701.00000,40771.00000,0.97770,0.98885,0.00000,True,True,0.08820,2157,28890.00000,183925.00000,2158.00000,2159.00000,2172.00000,
224719,Methanobrevibacter sp. AbM4,species,109190,91907,105587,88909,106911,90010,99281.00000,96668.00000,0.97368,0.96738,0.00000,True,True,0.03731,2157,28890.00000,183925.00000,2158.00000,2159.00000,2172.00000,224719.00000
1236,Gammaproteobacteria,class,195265,169035,94494,84410,120460,106779,,,,0.49936,,,True,,2,1224.00000,1236.00000,,,,
1679444,Akkermansia glycaniphila,species,84248,73348,79374,69615,81082,70945,99326.00000,97236.00000,0.97896,0.94911,0.00000,True,True,0.16397,2,74201.00000,203494.00000,48461.00000,1647988.00000,239934.00000,1679444.00000
72274,Pseudomonadales,order,68592,60609,57563,50887,61867,54694,,,,0.83959,,,True,,2,1224.00000,1236.00000,72274.00000,,,
135621,Pseudomonadaceae,family,68033,60133,57328,50678,61385,54268,,,,0.84277,,,True,,2,1224.00000,1236.00000,72274.00000,135621.00000,,
286,Pseudomonas,genus,68022,60124,56148,49628,60428,53411,30265.00000,22813.00000,0.75377,0.82543,0.00000,True,True,0.17637,2,1224.00000,1236.00000,72274.00000,135621.00000,286.00000,286.00000
817,Bacteroides fragilis,species,82086,71538,52251,45834,59798,52357,95068.00000,68335.00000,0.71880,0.64069,0.00000,True,True,0.16769,2,976.00000,200643.00000,171549.00000,815.00000,816.00000,817.00000
818,Bacteroides thetaiotaomicron,species,76858,66874,48704,42527,56052,48898,96522.00000,65069.00000,0.67414,0.63593,0.00000,True,True,0.08041,2,976.00000,200643.00000,171549.00000,815.00000,816.00000,818.00000
256845,Lentisphaerae,phylum,36179,31990,35533,31424,35777,31638,,,,0.98231,,,True,,2,256845.00000,,,,,
278082,Victivallales,order,36179,31990,35532,31423,35739,31604,,,,0.98228,,,True,,2,256845.00000,1313211.00000,278082.00000,,,
1313211,Lentisphaeria,class,36179,31990,35532,31423,35751,31614,,,,0.98228,,,True,,2,256845.00000,1313211.00000,,,,
91347,Enterobacterales,order,124067,106286,33574,30528,54637,48631,,,,0.28723,,,True,,2,1224.00000,1236.00000,91347.00000,,,
171550,Rikenellaceae,family,41069,36309,34414,30446,36164,31987,,,,0.83852,,,True,,2,976.00000,200643.00000,171549.00000,171550.00000,,
239759,Alistipes,genus,40956,36213,34381,30417,36011,31852,42418.00000,39614.00000,0.93390,0.83995,0.00000,True,True,0.30312,2,976.00000,200643.00000,171549.00000,171550.00000,239759.00000,
820,Bacteroides uniformis,species,177356,153711,34988,30195,97901,84833,91547.00000,24904.00000,0.27204,0.19644,0.00000,True,True,0.17901,2,976.00000,200643.00000,171549.00000,815.00000,816.00000,820.00000
543,Enterobacteriaceae,family,121746,104255,29906,27180,51143,45549,,,,0.26071,,,True,,2,1224.00000,1236.00000,91347.00000,543.00000,,
2005525,Tannerellaceae,family,42564,37260,29383,25894,33899,29776,,,,0.69495,,,True,,2,976.00000,200643.00000,171549.00000,2005525.00000,,
375288,Parabacteroides,genus,42016,36776,29261,25789,33497,29424,7784.00000,6263.00000,0.80460,0.70125,0.00000,True,True,0.24081,2,976.00000,200643.00000,171549.00000,2005525.00000,375288.00000,
186806,Eubacteriaceae,family,31608,27964,27419,24374,28577,25358,,,,0.87162,,,True,,2,1239.00000,186801.00000,186802.00000,186806.00000,,
1730,Eubacterium,genus,31435,27825,27340,24307,28258,25092,35872.00000,31856.00000,0.88805,0.87357,0.00000,True,True,0.04471,2,1239.00000,186801.00000,186802.00000,186806.00000,1730.00000,
77133,uncultured bacterium,species,326058,280800,29562,24018,133603,113848,97341.00000,59493.00000,0.61118,0.08553,1.00000,False,True,1.20143,2,77133.00000,77133.00000,77133.00000,77133.00000,77133.00000,77133.00000
186803,Lachnospiraceae,family,44822,38300,23636,20272,30928,26466,,,,0.52930,,,True,,2,1239.00000,186801.00000,186802.00000,186803.00000,,
328814,Alistipes shahii,species,31640,28025,18938,16750,22525,19942,73087.00000,47557.00000,0.65069,0.59768,0.00000,True,True,0.10951,2,976.00000,200643.00000,171549.00000,171550.00000,239759.00000,328814.00000
91061,Bacilli,class,39123,28245,17810,15382,23745,19670,,,,0.54459,,,True,,2,1239.00000,91061.00000,,,,
541000,Ruminococcaceae,family,38554,32278,17603,14749,23968,20075,,,,0.45694,,,True,,2,1239.00000,186801.00000,186802.00000,541000.00000,541000.00000,541000.00000
821,Bacteroides vulgatus,species,78427,68065,15728,13708,40964,35609,78414.00000,23667.00000,0.30182,0.20140,0.00000,True,True,0.23247,2,976.00000,200643.00000,171549.00000,815.00000,816.00000,821.00000
201174,Actinobacteria,phylum,22980,20043,14646,12951,17817,15665,,,,0.64616,,,True,,2,201174.00000,,,,,
357276,Bacteroides dorei,species,75104,65026,14555,12640,38621,33509,46154.00000,11338.00000,0.24566,0.19438,0.00000,True,True,0.12396,2,976.00000,200643.00000,171549.00000,815.00000,816.00000,357276.00000
84998,Coriobacteriia,class,16136,14126,12759,11280,13973,12315,,,,0.79853,,,True,,2,201174.00000,84998.00000,,,,
246787,Bacteroides cellulosilyticus,species,29223,25348,12363,10833,16769,14655,52807.00000,40709.00000,0.77090,0.42737,1.00000,False,True,0.71835,2,976.00000,200643.00000,171549.00000,815.00000,816.00000,246787.00000
1643826,Eggerthellaceae,family,14170,12439,11380,10052,12269,10820,,,,0.80810,,,True,,2,201174.00000,84998.00000,1643822.00000,1643826.00000,,
1643822,Eggerthellales,order,14170,12439,11380,10052,12376,10912,,,,0.80810,,,True,,2,201174.00000,84998.00000,1643822.00000,,,
1385,Bacillales,order,27665,18369,10619,9093,14798,11913,,,,0.49502,,,True,,2,1239.00000,91061.00000,1385.00000,,,
28221,Deltaproteobacteria,class,13747,12042,10251,9071,11284,9951,,,,0.75328,,,True,,2,1224.00000,28221.00000,,,,
213115,Desulfovibrionales,order,11391,10034,9901,8770,10319,9123,,,,0.87403,,,True,,2,1224.00000,28221.00000,213115.00000,,,
194924,Desulfovibrionaceae,family,11282,9940,9844,8719,10208,9027,,,,0.87716,,,True,,2,1224.00000,28221.00000,213115.00000,194924.00000,,
872,Desulfovibrio,genus,11066,9754,9754,8636,10076,8908,9060.00000,8839.00000,0.97561,0.88538,0.00000,True,True,0.37711,2,1224.00000,28221.00000,213115.00000,194924.00000,872.00000,872.00000
10486,Iridoviridae,family,8824,8636,8784,8596,8802,8614,,,,0.99537,,,True,,10239,10486.00000,10486.00000,10486.00000,10486.00000,,
2759,Eukaryota,superkingdom,107758,89600,9449,8557,53287,45573,,,,0.09550,,,True,,2759,,,,,,
2528203,Bacteroides sp. A1C1,species,148969,129345,9723,8511,71958,62591,99211.00000,27729.00000,0.27950,0.06580,1.00000,False,True,0.59524,2,976.00000,200643.00000,171549.00000,815.00000,816.00000,2528203.00000
44742,Desulfovibrio fairfieldensis,species,10043,8888,8938,7951,9296,8255,91390.00000,84116.00000,0.92041,0.89458,0.00000,True,True,0.08936,2,1224.00000,28221.00000,213115.00000,194924.00000,872.00000,44742.00000
1905344,Ruthenibacterium,genus,9835,8614,7643,6800,8088,7182,9758.00000,9109.00000,0.93349,0.78941,0.00000,True,True,0.43182,2,1239.00000,186801.00000,186802.00000,541000.00000,1905344.00000,
1550024,Ruthenibacterium lactatiformans,species,9835,8614,7643,6800,8064,7163,98573.00000,92182.00000,0.93516,0.78941,0.00000,True,True,0.43858,2,1239.00000,186801.00000,186802.00000,541000.00000,1905344.00000,1550024.00000
186826,Lactobacillales,order,13327,11418,6605,5787,8974,7784,,,,0.50683,,,True,,2,1239.00000,91061.00000,186826.00000,,,
7711,Chordata,phylum,70688,59795,6263,5737,21142,18490,,,,0.09594,,,True,,2759,7711.00000,,,,,
1506553,Lachnoclostridium,genus,18464,15975,6395,5579,9449,8208,53191.00000,46717.00000,0.87829,0.34923,1.00000,False,True,1.16436,2,1239.00000,186801.00000,186802.00000,186803.00000,1506553.00000,
186817,Bacillaceae,family,11355,9644,6235,5343,7919,6756,,,,0.55402,,,True,,2,1239.00000,91061.00000,1385.00000,186817.00000,,
329854,Bacteroides intestinalis,species,14827,12847,6090,5336,8671,7583,21125.00000,11890.00000,0.56284,0.41535,0.00000,True,True,0.29613,2,976.00000,200643.00000,171549.00000,815.00000,816.00000,329854.00000
31979,Clostridiaceae,family,17810,14935,6174,5309,9635,8188,,,,0.35547,,,True,,2,1239.00000,186801.00000,186802.00000,31979.00000,,
644652,Gordonibacter,genus,11335,9972,5945,5257,7793,6882,24183.00000,19198.00000,0.79386,0.52718,1.00000,False,True,0.57387,2,201174.00000,84998.00000,1643822.00000,1643826.00000,644652.00000,
203490,Fusobacteriia,class,7188,6242,5956,5221,6375,5574,,,,0.83643,,,True,,2,32066.00000,203490.00000,,,,
203491,Fusobacteriales,order,7188,6242,5956,5221,6360,5561,,,,0.83643,,,True,,2,32066.00000,203490.00000,203491.00000,,,
32066,Fusobacteria,phylum,7188,6242,5956,5221,6425,5615,,,,0.83643,,,True,,2,32066.00000,,,,,
561,Escherichia,genus,108462,92161,5716,5195,26007,22905,6976.00000,605.00000,0.08673,0.05637,0.00000,True,True,0.11843,2,1224.00000,1236.00000,91347.00000,543.00000,561.00000,561.00000
203492,Fusobacteriaceae,family,6738,5873,5841,5126,6099,5344,,,,0.87281,,,True,,2,32066.00000,203490.00000,203491.00000,203492.00000,,
848,Fusobacterium,genus,6718,5856,5829,5116,6065,5317,18899.00000,18467.00000,0.97714,0.87363,0.00000,True,True,0.42331,2,32066.00000,203490.00000,203491.00000,203492.00000,848.00000,
823,Parabacteroides distasonis,species,40158,35236,5514,4864,19220,16919,78484.00000,10772.00000,0.13725,0.13804,0.00000,True,True,0.00229,2,976.00000,200643.00000,171549.00000,2005525.00000,375288.00000,823.00000
2109688,Clostridiales bacterium CCNA10,species,25137,22005,5517,4830,10170,8949,99158.00000,81576.00000,0.82269,0.21950,1.00000,False,True,1.29712,2,1239.00000,186801.00000,186802.00000,2109688.00000,2109688.00000,2109688.00000
186804,Peptostreptococcaceae,family,11715,10117,5473,4765,7216,6262,,,,0.47099,,,True,,2,1239.00000,186801.00000,186802.00000,186804.00000,,
40674,Mammalia,class,57576,51049,5129,4649,16253,14487,,,,0.09107,,,True,,2759,7711.00000,40674.00000,,,,
28116,Bacteroides ovatus,species,33940,29634,5013,4416,11909,10453,86316.00000,16803.00000,0.19467,0.14902,0.00000,True,True,0.12125,2,976.00000,200643.00000,171549.00000,815.00000,816.00000,28116.00000
562,Escherichia coli,species,108081,91823,4833,4382,16730,14623,70176.00000,4986.00000,0.07105,0.04772,0.00000,True,True,0.09917,2,1224.00000,1236.00000,91347.00000,543.00000,561.00000,562.00000
1485,Clostridium,genus,13100,10917,5065,4348,7058,5992,46318.00000,39723.00000,0.85761,0.39828,1.00000,False,True,1.00183,2,1239.00000,186801.00000,186802.00000,31979.00000,1485.00000,1485.00000
81852,Enterococcaceae,family,7744,6806,4760,4266,5598,4982,,,,0.62680,,,True,,2,1239.00000,91061.00000,186826.00000,81852.00000,,
1350,Enterococcus,genus,7461,6573,4679,4200,5394,4816,41421.00000,29387.00000,0.70947,0.63898,0.00000,True,True,0.15062,2,1239.00000,91061.00000,186826.00000,81852.00000,1350.00000,
544,Citrobacter,genus,24204,21805,4500,4146,8220,7515,,,,0.19014,,,True,,2,1224.00000,1236.00000,91347.00000,543.00000,544.00000,
287,Pseudomonas aeruginosa,species,64451,56909,4692,4084,21611,19056,84729.00000,41206.00000,0.48633,0.07176,1.00000,False,True,1.00105,2,1224.00000,1236.00000,72274.00000,135621.00000,286.00000,287.00000
572511,Blautia,genus,17125,14758,4479,3898,7941,6880,40435.00000,28615.00000,0.70768,0.26413,1.00000,False,True,0.91960,2,1239.00000,186801.00000,186802.00000,186803.00000,572511.00000,
128827,Erysipelotrichaceae,family,6028,5250,3929,3498,4483,3962,,,,0.66629,,,True,,2,1239.00000,526524.00000,526525.00000,128827.00000,,
526525,Erysipelotrichales,order,6028,5250,3929,3498,4674,4124,,,,0.66629,,,True,,2,1239.00000,526524.00000,526525.00000,,,
526524,Erysipelotrichia,class,6028,5250,3929,3498,4689,4137,,,,0.66629,,,True,,2,1239.00000,526524.00000,,,,
1386,Bacillus,genus,8791,7496,3803,3292,5292,4549,232435.00000,212717.00000,0.91517,0.43917,1.00000,False,True,1.10168,2,1239.00000,91061.00000,1385.00000,186817.00000,1386.00000,
28216,Betaproteobacteria,class,20847,13386,3352,3079,7985,6483,,,,0.23002,,,True,,2,1224.00000,28216.00000,,,,
80840,Burkholderiales,order,19000,11747,3132,2882,6979,5606,,,,0.24534,,,True,,2,1224.00000,28216.00000,80840.00000,,,
1263,Ruminococcus,genus,11450,8579,3924,2843,5758,4266,46098.00000,37761.00000,0.81915,0.33139,1.00000,False,True,1.03624,2,1239.00000,186801.00000,186802.00000,541000.00000,1263.00000,
948950,Pilosa,order,3236,2867,2835,2526,2971,2643,,,,0.88106,,,True,,2759,7711.00000,40674.00000,948950.00000,,,
227508,Megalonychidae,family,3213,2845,2814,2507,2938,2613,,,,0.88120,,,True,,2759,7711.00000,40674.00000,948950.00000,227508.00000,,
9357,Choloepus,genus,3210,2843,2814,2507,2932,2608,9403.00000,7551.00000,0.80304,0.88181,0.00000,True,True,0.21779,2759,7711.00000,40674.00000,948950.00000,227508.00000,9357.00000,
9358,Choloepus hoffmanni,species,3208,2842,2814,2507,2929,2606,94824.00000,75280.00000,0.79389,0.88213,0.00000,True,True,0.24156,2759,7711.00000,40674.00000,948950.00000,227508.00000,9357.00000,9358.00000
1501226,Romboutsia,genus,4561,3918,2826,2463,3351,2915,19244.00000,17166.00000,0.89202,0.62864,1.00000,False,True,0.64094,2,1239.00000,186801.00000,186802.00000,186804.00000,1501226.00000,
33945,Enterococcus avium,species,3390,3039,2735,2457,2947,2651,51854.00000,27869.00000,0.53745,0.80849,0.99996,False,True,0.58993,2,1239.00000,91061.00000,186826.00000,81852.00000,1350.00000,33945.00000
216572,Oscillospiraceae,family,8653,7546,2765,2443,4305,3789,,,,0.32375,,,True,,2,1239.00000,186801.00000,186802.00000,216572.00000,,
649776,Synergistales,order,3152,2726,2745,2391,2861,2486,,,,0.87711,,,True,,2,508458.00000,649775.00000,649776.00000,,,
508458,Synergistetes,phylum,3152,2726,2745,2391,2882,2503,,,,0.87711,,,True,,2,508458.00000,,,,,
649775,Synergistia,class,3152,2726,2745,2391,2868,2492,,,,0.87711,,,True,,2,508458.00000,649775.00000,,,,
649777,Synergistaceae,family,3151,2725,2745,2391,2840,2470,,,,0.87743,,,True,,2,508458.00000,649775.00000,649776.00000,649777.00000,,
10239,Viruses,superkingdom,17738,11062,2449,2378,7603,5662,,,,0.21497,,,True,,10239,,,,,,
1197717,Cloacibacillus porcorum,species,2805,2449,2673,2335,2701,2360,98606.00000,96826.00000,0.98195,0.95345,0.00000,True,True,0.16540,2,508458.00000,649775.00000,649776.00000,649777.00000,508459.00000,1197717.00000
508459,Cloacibacillus,genus,2805,2449,2673,2335,2705,2362,9767.00000,9602.00000,0.98311,0.95345,0.00000,True,True,0.17424,2,508458.00000,649775.00000,649776.00000,649777.00000,508459.00000,
1834205,Burkholderiales bacterium YL45,species,2520,2358,2424,2274,2453,2300,99361.00000,98413.00000,0.99046,0.96438,0.00000,True,True,0.18409,2,1224.00000,28216.00000,80840.00000,1834205.00000,1834205.00000,1834205.00000
1918454,Flintibacter,genus,11182,9722,2474,2172,4700,4136,7227.00000,6298.00000,0.87145,0.22341,1.00000,False,True,1.42358,2,1239.00000,186801.00000,186802.00000,1918454.00000,1918454.00000,
946234,Flavonifractor,genus,8235,7212,2409,2112,3849,3392,1769.00000,1522.00000,0.86037,0.29285,1.00000,False,True,1.23206,2,1239.00000,186801.00000,186802.00000,541000.00000,946234.00000,
292800,Flavonifractor plautii,species,8212,7191,2408,2111,3790,3341,17727.00000,14689.00000,0.82862,0.29356,1.00000,False,True,1.14277,2,1239.00000,186801.00000,186802.00000,541000.00000,946234.00000,292800.00000
1115758,Romboutsia ilealis,species,3957,3406,2314,2036,2773,2428,97966.00000,85320.00000,0.87091,0.59777,1.00000,False,True,0.63899,2,1239.00000,186801.00000,186802.00000,186804.00000,1501226.00000,1115758.00000
1505663,Erysipelatoclostridium,genus,3667,3262,2231,1982,2783,2486,5597.00000,5032.00000,0.89905,0.60760,1.00000,False,True,0.70724,2,1239.00000,526524.00000,526525.00000,128827.00000,1505663.00000,
1547,Erysipelatoclostridium ramosum,species,2370,2101,2216,1968,2266,2013,56446.00000,50411.00000,0.89308,0.93670,0.00000,True,True,0.15754,2,1239.00000,526524.00000,526525.00000,128827.00000,1505663.00000,1547.00000
2109691,Lachnospiraceae bacterium GAM79,species,9010,7780,2186,1914,3516,3055,99281.00000,82587.00000,0.83185,0.24602,1.00000,False,True,1.25858,2,1239.00000,186801.00000,186802.00000,186803.00000,2109691.00000,2109691.00000
1853231,Odoribacteraceae,family,6283,5505,2152,1885,3148,2761,,,,0.34242,,,True,,2,976.00000,200643.00000,171549.00000,1853231.00000,,
1392389,Intestinimonas,genus,18118,16030,2076,1848,7037,6275,9703.00000,966.00000,0.09956,0.11528,0.00000,True,True,0.05082,2,1239.00000,186801.00000,186802.00000,1392389.00000,1392389.00000,
2564099,Ruminococcus sp. JE7A12,species,5705,3925,2357,1659,3020,2119,92493.00000,88778.00000,0.95983,0.42268,1.00000,False,True,1.32251,2,1239.00000,186801.00000,186802.00000,541000.00000,1263.00000,2564099.00000
283168,Odoribacter,genus,2592,2246,1872,1629,2105,1830,8663.00000,7840.00000,0.90500,0.72529,0.09624,False,True,0.47673,2,976.00000,200643.00000,171549.00000,1853231.00000,283168.00000,
28118,Odoribacter splanchnicus,species,2589,2244,1871,1628,2044,1777,87434.00000,79023.00000,0.90380,0.72549,0.02613,True,True,0.47221,2,976.00000,200643.00000,171549.00000,1853231.00000,283168.00000,28118.00000
856,Fusobacterium varium,species,5335,4667,1819,1617,3453,3039,95764.00000,65283.00000,0.68171,0.34648,1.00000,False,True,0.68402,2,32066.00000,203490.00000,203491.00000,203492.00000,848.00000,856.00000
216851,Faecalibacterium,genus,8517,7352,1724,1513,3154,2754,9052.00000,6630.00000,0.73243,0.20579,1.00000,False,True,1.11258,2,1239.00000,186801.00000,186802.00000,541000.00000,216851.00000,216851.00000
853,Faecalibacterium prausnitzii,species,8509,7344,1723,1512,3040,2654,91402.00000,67625.00000,0.73986,0.20588,1.00000,False,True,1.12922,2,1239.00000,186801.00000,186802.00000,541000.00000,216851.00000,853.00000
214856,Alistipes finegoldii,species,8538,7591,1664,1493,3370,3011,72922.00000,47567.00000,0.65230,0.19668,1.00000,False,True,0.96134,2,976.00000,200643.00000,171549.00000,171550.00000,239759.00000,214856.00000
1736,Eubacterium limosum,species,27224,24224,1579,1415,12322,10973,95844.00000,20841.00000,0.21745,0.05841,0.06904,False,True,0.48202,2,1239.00000,186801.00000,186802.00000,186806.00000,1730.00000,1736.00000
547,Enterobacter,genus,13835,12401,1533,1413,3675,3346,,,,0.11394,,,True,,2,1224.00000,1236.00000,91347.00000,543.00000,547.00000,
245014,butyrate-producing bacterium SS3/4,species,7641,6621,1590,1407,2919,2549,98720.00000,88925.00000,0.90078,0.21251,1.00000,False,True,1.54249,2,1239.00000,186801.00000,186802.00000,245014.00000,245014.00000,245014.00000
1899017,Candidatus Melainabacteria bacterium MEL.A1,species,2095,1860,1530,1375,1709,1525,99709.00000,97268.00000,0.97552,0.73925,1.00000,False,True,0.75764,2,1798710.00000,1899017.00000,1899017.00000,1899017.00000,1899017.00000,1899017.00000
1760,Actinobacteria,class,7816,6755,1536,1366,3525,3080,,,,0.20222,,,True,,2,201174.00000,1760.00000,,,,
841,Roseburia,genus,7801,6737,1483,1278,2907,2510,16705.00000,14150.00000,0.84705,0.18970,1.00000,False,True,1.43668,2,1239.00000,186801.00000,186802.00000,186803.00000,841.00000,
371601,Bacteroides xylanisolvens,species,31078,26939,1466,1277,8277,7209,85390.00000,12600.00000,0.14756,0.04740,0.00000,True,True,0.34958,2,976.00000,200643.00000,171549.00000,815.00000,816.00000,371601.00000
471189,Gordonibacter pamelaeae,species,8274,7298,1416,1259,3565,3158,51347.00000,19522.00000,0.38020,0.17251,0.04140,True,True,0.47219,2,201174.00000,84998.00000,1643822.00000,1643826.00000,644652.00000,471189.00000
1834196,Lachnoclostridium sp. YL32,species,4569,4014,1395,1242,2267,2009,99758.00000,66433.00000,0.66594,0.30942,1.00000,False,True,0.72936,2,1239.00000,186801.00000,186802.00000,186803.00000,1506553.00000,1834196.00000
693444,Enterobacteriaceae bacterium strain FGI 57,species,6044,5360,1442,1240,2004,1753,86576.00000,54850.00000,0.63355,0.23134,1.00000,False,True,0.83763,2,1224.00000,1236.00000,91347.00000,543.00000,693444.00000,693444.00000
39491,[Eubacterium] rectale,species,8454,6962,1496,1148,3035,2432,77357.00000,12656.00000,0.16361,0.16490,0.00000,True,True,0.00348,2,1239.00000,186801.00000,186802.00000,186803.00000,39491.00000,39491.00000
1496,Clostridioides difficile,species,6313,5465,1300,1136,2409,2099,92209.00000,40195.00000,0.43591,0.20787,0.39419,False,True,0.49544,2,1239.00000,186801.00000,186802.00000,186804.00000,1870884.00000,1496.00000
1870884,Clostridioides,genus,6313,5465,1300,1136,2515,2188,9119.00000,3935.00000,0.43152,0.20787,0.25287,False,True,0.48657,2,1239.00000,186801.00000,186802.00000,186804.00000,1870884.00000,
47678,Bacteroides caccae,species,16051,13895,1269,1126,4503,3940,42493.00000,30556.00000,0.71908,0.08104,1.00000,False,True,1.44703,2,976.00000,200643.00000,171549.00000,815.00000,816.00000,47678.00000
186822,Paenibacillaceae,family,3830,3205,1318,1120,2015,1702,,,,0.34945,,,True,,2,1239.00000,91061.00000,1385.00000,186822.00000,,
2610895,Flintibacter sp. KGMB00164,species,5584,4854,1237,1086,2258,1991,72650.00000,63374.00000,0.87232,0.22373,1.00000,False,True,1.42539,2,1239.00000,186801.00000,186802.00000,1918454.00000,1918454.00000,2610895.00000
29347,[Clostridium] scindens,species,4178,3587,1191,1031,1746,1505,44192.00000,40288.00000,0.91166,0.28743,1.00000,False,True,1.40635,2,1239.00000,186801.00000,186802.00000,186803.00000,1506553.00000,29347.00000
28211,Alphaproteobacteria,class,8735,6100,1155,1024,3166,2552,,,,0.16787,,,True,,2,1224.00000,28211.00000,,,,
35493,Streptophyta,phylum,70527,56916,1110,1022,17463,14525,,,,0.01796,,,True,,2759,35493.00000,,,,,
39492,[Eubacterium] siraeum,species,7734,6120,1346,1004,2543,1947,99065.00000,96987.00000,0.97902,0.16405,1.00000,False,True,2.01688,2,1239.00000,186801.00000,186802.00000,541000.00000,39492.00000,39492.00000
1300,Streptococcaceae,family,4231,3570,1211,1003,1975,1646,,,,0.28095,,,True,,2,1239.00000,91061.00000,186826.00000,1300.00000,,
1796613,Bacteroides caecimuris,species,22564,19655,1143,996,5365,4687,97941.00000,35595.00000,0.36343,0.05067,1.00000,False,True,0.84004,2,976.00000,200643.00000,171549.00000,815.00000,816.00000,1796613.00000
1297617,Intestinimonas butyriciproducens,species,9004,7972,1038,924,3430,3061,98064.00000,9638.00000,0.09828,0.11591,0.00000,True,True,0.05703,2,1239.00000,186801.00000,186802.00000,1392389.00000,1392389.00000,1297617.00000
44249,Paenibacillus,genus,3129,2625,1088,921,1602,1351,17010.00000,15507.00000,0.91164,0.35086,1.00000,False,True,1.27006,2,1239.00000,91061.00000,1385.00000,186822.00000,44249.00000,
1898203,Lachnospiraceae bacterium,species,13746,11694,1058,888,4010,3411,54161.00000,11907.00000,0.21984,0.07594,0.00000,True,True,0.41768,2,1239.00000,186801.00000,186802.00000,186803.00000,1898203.00000,1898203.00000
33038,[Ruminococcus] gnavus,species,4128,3519,1002,879,1616,1398,95283.00000,75013.00000,0.78727,0.24979,1.00000,False,True,1.13612,2,1239.00000,186801.00000,186802.00000,186803.00000,572511.00000,33038.00000
