taxid,scientific_name,level,total,unique,signature,unique_signature,weighted_support,unique_weighted_support,superkingdom,phylum,class,order,family,genus,species
186801,Clostridia,class,4862,4760,3149,3083,3770,3693,2,1239,186801,,,,
186802,Clostridiales,order,4797,4692,3088,3023,3685,3608,2,1239,186801,186802,186802,186802,186802
28216,Betaproteobacteria,class,4021,3942,3016,2960,3386,3322,2,1224,28216,,,,
35493,Streptophyta,phylum,5476,4831,2917,2353,3670,3079,2759,35493,,,,,
80840,Burkholderiales,order,3757,3683,2859,2805,3151,3092,2,1224,28216,80840,,,
5794,Apicomplexa,phylum,3656,1132,2741,297,2993,517,2759,5794,,,,,
422676,Aconoidasida,class,3573,1049,2736,292,2948,472,2759,5794,422676,,,,
5819,Haemosporida,order,3524,1002,2734,290,2925,450,2759,5794,422676,5819,,,
5820,Plasmodium,genus,3522,1000,2733,289,2918,443,2759,5794,422676,5819,1639119,5820,
1639119,Plasmodiidae,family,3522,1000,2733,289,2921,446,2759,5794,422676,5819,1639119,,
976,Bacteroidetes,phylum,3846,3778,2592,2558,3051,3004,2,976,,,,,
5855,Plasmodium vivax,species,2644,139,2504,65,2544,77,2759,5794,422676,5819,1639119,5820,5855
9604,Hominidae,family,5930,5681,2369,2309,3426,3291,2759,7711,40674,9443,9604,,
91061,Bacilli,class,3251,3174,2177,2119,2546,2483,2,1239,91061,,,,
80864,Comamonadaceae,family,2886,2830,2171,2126,2416,2367,2,1224,28216,80840,80864,,
1608473,Acinetobacter sp. NCu2D-2,species,9868,9683,1878,1843,3319,3260,2,1224,1236,72274,468,469,1608473
1385,Bacillales,order,2773,2709,1849,1800,2153,2099,2,1239,91061,1385,,,
9605,Homo,genus,5800,5551,1794,1756,2919,2798,2759,7711,40674,9443,9604,9605,
9606,Homo sapiens,species,5800,5551,1794,1756,2797,2681,2759,7711,40674,9443,9604,9605,9606
200643,Bacteroidia,class,2822,2775,1783,1763,2153,2124,2,976,200643,,,,
171549,Bacteroidales,order,2785,2741,1755,1736,2115,2088,2,976,200643,171549,,,
201174,Actinobacteria,phylum,2452,2403,1561,1527,1902,1862,2,201174,,,,,
1760,Actinobacteria,class,2118,2078,1352,1323,1615,1582,2,201174,1760,,,,
548681,Herpesvirales,order,1605,333,1314,63,1370,109,10239,548681,548681,548681,,,
283,Comamonas,genus,2186,2143,1286,1261,1555,1524,2,1224,28216,80840,80864,283,
41938,Malvales,order,2098,958,1262,210,1456,375,2759,35493,41938,41938,,,
72025,Fabales,order,3128,3058,1232,1210,1692,1656,2759,35493,72025,72025,,,
3633,Gossypium,genus,1498,372,1097,48,1189,113,2759,35493,41938,41938,3629,3633,3633
186803,Lachnospiraceae,family,1996,1963,1096,1076,1381,1357,2,1239,186801,186802,186803,186803,186803
1324350,Acinetobacter equi,species,6106,5970,1035,1008,1782,1739,2,1224,1236,72274,468,469,1324350
2136182,Acinetobacter cumulans,species,7450,7299,880,870,1938,1905,2,1224,1236,72274,468,469,2136182
4890,Ascomycota,phylum,1673,1636,880,855,1095,1066,2759,4890,,,,,
171552,Prevotellaceae,family,1509,1484,848,840,1068,1055,2,976,200643,171549,171552,,
838,Prevotella,genus,1418,1395,788,780,985,973,2,976,200643,171549,171552,838,
108981,Acinetobacter schindleri,species,8824,8659,780,765,2186,2149,2,1224,1236,72274,468,469,108981
28090,Acinetobacter lwoffii,species,7840,7691,760,745,1912,1880,2,1224,1236,72274,468,469,28090
77133,uncultured bacterium,species,5010,4878,696,690,1861,1828,2,77133,77133,77133,77133,77133,77133
2157,Archaea,superkingdom,774,761,686,674,727,715,2157,,,,,,
28890,Euryarchaeota,phylum,770,757,674,662,708,696,2157,28890,,,,,
5878,Ciliophora,phylum,1206,1169,668,645,845,817,2759,5878,,,,,
3699,Brassicales,order,1898,1876,642,640,893,884,2759,35493,3699,3699,,,
186817,Bacillaceae,family,1782,1743,639,624,1060,1037,2,1239,91061,1385,186817,,
3629,Malvaceae,family,1038,468,630,104,718,178,2759,35493,41938,41938,3629,,
3803,Fabaceae,family,1563,1528,615,604,834,816,2759,35493,72025,72025,3803,,
147545,Eurotiomycetes,class,974,950,609,591,738,718,2759,4890,147545,,,,
5988,Litostomatea,class,983,953,591,570,714,690,2759,5878,5988,,,,
5042,Eurotiales,order,927,905,576,561,695,678,2759,4890,147545,5042,,,
9782,Elephas,genus,3741,3617,574,559,1658,1606,2759,7711,40674,9779,9780,9782,
9783,Elephas maximus,species,3380,3268,573,558,1226,1192,2759,7711,40674,9779,9780,9782,9783
28211,Alphaproteobacteria,class,1257,1237,573,564,802,789,2,1224,28211,,,,
1899017,Candidatus Melainabacteria bacterium MEL.A1,species,815,805,570,560,655,645,2,1798710,1899017,1899017,1899017,1899017,1899017
40214,Acinetobacter johnsonii,species,7654,7504,562,552,1689,1658,2,1224,1236,72274,468,469,40214
1131492,Aspergillaceae,family,914,892,553,538,669,652,2759,4890,147545,5042,1131492,,
1636603,Acinetobacter sp. ACNIH1,species,6511,6384,505,499,1372,1349,2,1224,1236,72274,468,469,1636603
135621,Pseudomonadaceae,family,922,900,494,481,621,605,2,1224,1236,72274,135621,,
286,Pseudomonas,genus,890,868,485,472,593,578,2,1224,1236,72274,135621,286,
1495144,methanogenic archaeon ISO4-H5,species,948,940,484,480,653,647,2157,28890,183967,1495144,1495144,1495144,1495144
2079596,Acinetobacter sp. SWBY1,species,4824,4729,464,459,1055,1040,2,1224,1236,72274,468,469,2079596
85006,Micrococcales,order,777,769,464,458,555,548,2,201174,1760,85006,,,
10239,Viruses,superkingdom,757,329,459,42,577,155,10239,,,,,,
85009,Propionibacteriales,order,742,724,441,427,557,541,2,201174,1760,85009,,,
10292,Herpesviridae,family,533,109,438,21,454,33,10239,548681,548681,548681,10292,,
10375,Lymphocryptovirus,genus,474,50,438,21,448,28,10239,548681,548681,548681,10292,10375,
10376,Human gammaherpesvirus 4,species,474,50,438,21,448,28,10239,548681,548681,548681,10292,10375,10376
117743,Flavobacteriia,class,900,882,435,429,573,563,2,976,117743,,,,
200644,Flavobacteriales,order,900,882,435,429,567,557,2,976,117743,200644,,,
1808001,Acinetobacter sp. LoGeW2-3,species,7164,7034,433,429,1479,1458,2,1224,1236,72274,468,469,1808001
49546,Flavobacteriaceae,family,807,791,420,414,526,516,2,976,117743,200644,49546,,
225992,Comamonas kerstersii,species,1068,1049,418,406,588,574,2,1224,28216,80840,80864,283,225992
400634,Lysinibacillus,genus,1192,1169,413,404,675,660,2,1239,91061,1385,186817,400634,
541000,Ruminococcaceae,family,1363,1334,403,396,654,642,2,1239,186801,186802,541000,,
2094242,Victivallales bacterium CCUG 44730,species,675,663,399,390,465,456,2,256845,1313211,278082,2094242,2094242,2094242
1879050,Acinetobacter wuhouensis,species,5007,4916,398,393,1053,1037,2,1224,1236,72274,468,469,1879050
756892,Acinetobacter indicus,species,4937,4844,390,388,981,969,2,1224,1236,72274,468,469,756892
186818,Planococcaceae,family,1218,1193,384,374,718,702,2,1239,91061,1385,186818,,
31957,Propionibacteriaceae,family,617,601,374,363,471,458,2,201174,1760,85009,31957,,
5052,Aspergillus,genus,782,764,368,359,495,482,2759,4890,147545,5042,1131492,5052,
6231,Nematoda,phylum,2210,1743,357,245,997,713,2759,6231,,,,,
119089,Chromadorea,class,2204,1737,357,245,956,673,2759,6231,119089,,,,
1407071,Acinetobacter sp. TGL-Y2,species,3780,3694,355,354,850,837,2,1224,1236,72274,468,469,1407071
91561,Artiodactyla,order,1992,1965,346,342,815,805,2759,7711,40674,91561,,,
183967,Thermoplasmata,class,374,370,342,338,350,346,2157,28890,183967,,,,
2547934,Blastocystidae,family,380,364,300,284,316,300,2759,2547934,2547934,2547934,2547934,,
815,Bacteroidaceae,family,793,778,287,284,442,436,2,976,200643,171549,815,,
816,Bacteroides,genus,791,776,287,284,431,425,2,976,200643,171549,815,816,
470,Acinetobacter baumannii,species,5022,4924,279,276,930,913,2,1224,1236,72274,468,469,470
203691,Spirochaetes,phylum,424,410,269,260,323,312,2,203691,,,,,
203692,Spirochaetia,class,424,410,269,260,319,308,2,203691,203692,,,,
135614,Xanthomonadales,order,581,573,267,263,373,368,2,1224,1236,135614,,,
4447,Liliopsida,class,1606,1585,264,262,562,557,2759,35493,4447,,,,
1912216,Cutibacterium,genus,483,469,263,253,366,354,2,201174,1760,85009,31957,1912216,
136,Spirochaetales,order,386,373,259,250,301,291,2,203691,203692,136,,,
91347,Enterobacterales,order,1328,1310,258,254,550,543,2,1224,1236,91347,,,
202954,Acinetobacter tandoii,species,4761,4672,256,252,848,835,2,1224,1236,72274,468,469,202954
137,Spirochaetaceae,family,379,366,252,244,295,285,2,203691,203692,136,137,137,137
648800,Solibacillus,genus,916,903,248,244,469,462,2,1239,91061,1385,186818,648800,
75682,Oxalobacteraceae,family,467,461,244,239,308,303,2,1224,28216,80840,75682,,
38820,Poales,order,1435,1415,241,239,468,463,2759,35493,4447,38820,,,
1646498,Acinetobacter sp. TTH0-4,species,3330,3271,240,238,614,605,2,1224,1236,72274,468,469,1646498
4479,Poaceae,family,1430,1410,239,237,448,444,2759,35493,4447,38820,4479,,
216572,Oscillospiraceae,family,805,777,238,230,362,351,2,1239,186801,186802,216572,,
1747,Cutibacterium acnes,species,466,452,236,226,342,330,2,201174,1760,85009,31957,1912216,1747
225991,Comamonas aquatica,species,932,915,235,232,409,402,2,1224,28216,80840,80864,283,225991
31979,Clostridiaceae,family,989,966,233,229,439,431,2,1239,186801,186802,31979,,
1871111,Acinetobacter defluvii,species,3377,3317,230,228,631,623,2,1224,1236,72274,468,469,1871111
1918454,Flintibacter,genus,1064,1028,228,222,410,398,2,1239,186801,186802,1918454,1918454,
1758189,Acinetobacter sp. ACNIH2,species,4569,4483,227,223,766,753,2,1224,1236,72274,468,469,1758189
85023,Microbacteriaceae,family,383,380,223,222,269,267,2,201174,1760,85006,85023,,
32033,Xanthomonadaceae,family,503,495,222,218,304,299,2,1224,1236,135614,32033,,
186826,Lactobacillales,order,714,699,220,213,393,383,2,1239,91061,186826,,,
224756,Methanomicrobia,class,296,294,214,213,242,241,2157,28890,224756,,,,
157,Treponema,genus,311,299,206,198,240,231,2,203691,203692,136,137,157,
40215,Acinetobacter junii,species,2335,2283,205,195,475,459,2,1224,1236,72274,468,469,40215
1485,Clostridium,genus,736,721,203,199,312,306,2,1239,186801,186802,31979,1485,
356,Rhizobiales,order,559,549,201,198,303,298,2,1224,28211,356,,,
40634,Entodiniomorphida,order,484,473,198,194,282,276,2759,5878,5988,40634,,,
2191,Methanomicrobiales,order,272,271,198,197,225,224,2157,28890,224756,2191,,,
48296,Acinetobacter pittii,species,3630,3563,190,187,634,623,2,1224,1236,72274,468,469,48296
4143,Lamiales,order,1234,1202,190,180,450,434,2759,35493,4143,4143,,,
47890,Ophryoscolecidae,family,465,454,190,186,266,260,2759,5878,5988,40634,47890,,
85007,Corynebacteriales,order,412,405,186,181,253,247,2,201174,1760,85007,,,
84998,Coriobacteriia,class,344,336,183,178,241,235,2,201174,84998,,,,
6308,Strongylida,order,1216,876,179,164,584,410,2759,6231,119089,6308,,,
106649,Acinetobacter guillouiae,species,3171,3106,177,172,529,517,2,1224,1236,72274,468,469,106649
33882,Microbacterium,genus,276,274,173,173,202,201,2,201174,1760,85006,85023,33882,
33833,Vestibuliferida,order,538,523,171,168,287,280,2759,5878,5988,33833,,,
2109688,Clostridiales bacterium CCNA10,species,1305,1266,168,165,382,373,2,1239,186801,186802,2109688,2109688,2109688
2169540,Lysinibacillus sp. 2017,species,692,674,168,160,283,273,2,1239,91061,1385,186817,400634,2169540
839,Prevotella ruminicola,species,491,485,164,163,220,218,2,976,200643,171549,171552,838,839
1268,Micrococcaceae,family,318,312,162,159,205,201,2,201174,1760,85006,1268,,
106648,Acinetobacter bereziniae,species,2891,2830,155,150,453,442,2,1224,1236,72274,468,469,106648
40216,Acinetobacter radioresistens,species,2075,2043,154,153,391,387,2,1224,1236,72274,468,469,40216
543,Enterobacteriaceae,family,1006,992,154,152,364,360,2,1224,1236,91347,543,,
204455,Rhodobacterales,order,352,346,151,148,211,206,2,1224,28211,204455,,,
31989,Rhodobacteraceae,family,343,337,150,147,200,196,2,1224,28211,204455,31989,,
256845,Lentisphaerae,phylum,236,232,150,147,177,174,2,256845,,,,,
9821,Suidae,family,1173,1159,149,148,381,377,2759,7711,40674,91561,9821,,
9822,Sus,genus,1164,1151,149,148,342,339,2759,7711,40674,91561,9821,9822,
9823,Sus scrofa,species,1164,1151,149,148,323,320,2759,7711,40674,91561,9821,9822,9823
2192,Methanocorpusculum,genus,230,229,148,147,175,174,2157,28890,224756,2191,88404,2192,
88404,Methanocorpusculaceae,family,230,229,148,147,177,176,2157,28890,224756,2191,88404,,
1313211,Lentisphaeria,class,232,228,145,142,170,167,2,256845,1313211,,,,
278082,Victivallales,order,230,226,145,142,168,165,2,256845,1313211,278082,,,
1386,Bacillus,genus,736,718,143,139,286,278,2,1239,91061,1385,186817,1386,
9895,Bovidae,family,1466,1444,142,139,444,436,2759,7711,40674,91561,9895,,
6236,Rhabditida,order,1111,979,142,47,350,241,2759,6231,119089,6236,,,
83984,Methanocorpusculum labreanum,species,230,229,142,141,163,162,2157,28890,224756,2191,88404,2192,83984
2004646,Acinetobacter sp. WCHA55,species,5463,5349,139,136,873,855,2,1224,1236,72274,468,469,2004646
106654,Acinetobacter nosocomialis,species,2877,2820,139,136,444,434,2,1224,1236,72274,468,469,106654
544448,Tenericutes,phylum,430,421,139,135,239,234,2,544448,,,,,
1054217,Thermoplasmatales archaeon BRNA1,species,447,441,138,135,242,238,2157,28890,183967,2301,1054217,1054217,1054217
90964,Staphylococcaceae,family,463,448,136,125,237,224,2,1239,91061,1385,90964,,
830,Butyrivibrio,genus,492,483,135,132,240,235,2,1239,186801,186802,186803,830,
216851,Faecalibacterium,genus,351,343,133,131,181,178,2,1239,186801,186802,541000,216851,
853,Faecalibacterium prausnitzii,species,350,342,132,130,177,174,2,1239,186801,186802,541000,216851,853
76853,Solibacillus silvestris,species,648,639,129,127,237,233,2,1239,91061,1385,186818,648800,76853
9810,Hyracoidea,order,4895,4798,125,123,2246,2204,2759,7711,40674,9810,,,
9811,Procaviidae,family,4895,4798,125,123,2232,2190,2759,7711,40674,9810,9811,,
9812,Procavia,genus,4893,4796,125,123,2146,2106,2759,7711,40674,9810,9811,9812,
9813,Procavia capensis,species,4893,4796,125,123,2136,2097,2759,7711,40674,9810,9811,9812,9813
29430,Acinetobacter haemolyticus,species,2482,2429,125,123,418,408,2,1224,1236,72274,468,469,29430
247,Empedobacter brevis,species,195,192,125,124,145,143,2,976,117743,200644,49546,59734,247
59734,Empedobacter,genus,195,192,125,124,147,146,2,976,117743,200644,49546,59734,
33084,Entamoebidae,family,804,788,124,124,236,234,2759,33084,33084,33084,33084,,
31969,Mollicutes,class,401,393,124,121,205,201,2,544448,31969,,,,
5985,Isotrichidae,family,387,380,122,121,198,195,2759,5878,5988,33833,5985,,
1279,Staphylococcus,genus,443,429,120,109,208,196,2,1239,91061,1385,90964,1279,1279
1400053,Bacteroidales bacterium CF,species,417,411,117,117,178,178,2,976,200643,171549,1400053,1400053,1400053
6296,Onchocercidae,family,369,251,117,23,173,68,2759,6231,119089,6236,6296,,
963,Herbaspirillum,genus,202,200,117,115,136,134,2,1224,28216,80840,75682,963,
285,Comamonas testosteroni,species,784,772,115,112,273,267,2,1224,28216,80840,80864,283,285
2610895,Flintibacter sp. KGMB00164,species,530,512,114,111,193,188,2,1239,186801,186802,1918454,1918454,2610895
1452176,bacterium WCE2004,species,372,372,114,114,181,181,2,1452176,1452176,1452176,1452176,1452176,1452176
1798710,Candidatus Melainabacteria,phylum,163,161,114,112,133,131,2,1798710,,,,,
5073,Penicillium,genus,286,278,113,110,160,155,2759,4890,147545,5042,1131492,5073,
6292,Wuchereria,genus,197,84,112,19,135,32,2759,6231,119089,6236,6296,6292,
6293,Wuchereria bancrofti,species,197,84,112,19,131,28,2759,6231,119089,6236,6296,6292,6293
171550,Rikenellaceae,family,315,305,109,106,161,157,2,976,200643,171549,171550,,
12916,Acidovorax,genus,716,701,108,106,265,259,2,1224,28216,80840,80864,12916,12916
41944,Myrtales,order,246,246,108,108,137,137,2759,35493,41944,41944,,,
6656,Arthropoda,phylum,1255,1220,105,95,431,414,2759,6656,,,,,
1269,Micrococcus,genus,141,139,105,103,116,114,2,201174,1760,85006,1268,1269,
239759,Alistipes,genus,275,267,103,100,144,140,2,976,200643,171549,171550,239759,
1300,Streptococcaceae,family,244,238,103,102,143,141,2,1239,91061,186826,1300,,
1879049,Acinetobacter sp. WCHAc010034,species,2673,2618,102,102,371,366,2,1224,1236,72274,468,469,1879049
4069,Solanales,order,1160,1132,102,102,291,286,2759,35493,4069,4069,,,
28221,Deltaproteobacteria,class,455,443,102,101,204,200,2,1224,28221,,,,
2109691,Lachnospiraceae bacterium GAM79,species,464,460,98,98,154,154,2,1239,186801,186802,186803,2109691,2109691
40323,Stenotrophomonas,genus,337,332,98,98,160,159,2,1224,1236,135614,32033,40323,
119060,Burkholderiaceae,family,584,573,97,97,222,220,2,1224,28216,80840,119060,,
1263,Ruminococcus,genus,470,460,97,95,162,159,2,1239,186801,186802,541000,1263,
2158,Methanobacteriales,order,115,108,97,90,104,97,2157,28890,183925,2158,,,
2159,Methanobacteriaceae,family,115,108,97,90,103,96,2157,28890,183925,2158,2159,,
183925,Methanobacteria,class,115,108,97,90,104,97,2157,28890,183925,,,,
1108849,Penicillium rubens,species,210,204,95,93,109,107,2759,4890,147545,5042,1131492,5073,1108849
1301,Streptococcus,genus,199,197,95,94,123,122,2,1239,91061,186826,1300,1301,
2048654,Solibacillus sp. R5-41,species,593,585,94,93,195,193,2,1239,91061,1385,186818,648800,2048654
135622,Alteromonadales,order,712,663,93,92,303,287,2,1224,1236,135622,,,
46205,Pseudobutyrivibrio,genus,427,420,93,91,182,179,2,1239,186801,186802,186803,46205,
768503,Cytophagia,class,429,417,92,91,193,189,2,976,768503,,,,
768507,Cytophagales,order,429,417,92,91,189,185,2,976,768503,768507,,,
2172,Methanobrevibacter,genus,110,103,91,84,98,91,2157,28890,183925,2158,2159,2172,
32013,Comamonas terrigena,species,558,547,90,88,187,184,2,1224,28216,80840,80864,283,32013
185007,Pseudobutyrivibrio xylanivorans,species,419,412,89,87,169,166,2,1239,186801,186802,186803,46205,185007
203682,Planctomycetes,phylum,306,293,89,82,160,151,2,203682,,,,,
3700,Brassicaceae,family,657,649,88,88,198,196,2759,35493,3699,3699,3700,,
2005473,Muribaculaceae,family,320,313,88,87,147,145,2,976,200643,171549,2005473,,
2609668,Acinetobacter sp. C16S1,species,1778,1737,87,85,282,275,2,1224,1236,72274,468,469,2609668
149698,Massilia,genus,206,202,87,85,117,114,2,1224,28216,80840,75682,149698,
471,Acinetobacter calcoaceticus,species,3460,3392,85,84,441,433,2,1224,1236,72274,468,469,471
108980,Acinetobacter ursingii,species,1596,1561,85,84,247,243,2,1224,1236,72274,468,469,108980
572511,Blautia,genus,531,522,85,84,178,175,2,1239,186801,186802,186803,572511,
1405805,Aspergillus pseudoglaucus,species,387,380,85,84,137,135,2759,4890,147545,5042,1131492,5052,1405805
1789224,Acinetobacter larvae,species,1005,981,84,83,174,172,2,1224,1236,72274,468,469,1789224
841,Roseburia,genus,421,414,84,82,153,150,2,1239,186801,186802,186803,841,
204457,Sphingomonadales,order,228,226,84,84,120,120,2,1224,28211,204457,,,
202950,Acinetobacter baylyi,species,1528,1489,83,83,229,226,2,1224,1236,72274,468,469,202950
167,Treponema succinifaciens,species,155,150,81,79,95,92,2,203691,203692,136,137,157,167
9989,Rodentia,order,1786,1749,79,78,430,420,2759,7711,40674,9989,,,
147550,Sordariomycetes,class,434,425,79,78,156,152,2759,4890,147550,,,,
1643822,Eggerthellales,order,203,200,79,77,122,120,2,201174,84998,1643822,,,
1643826,Eggerthellaceae,family,203,200,79,77,118,116,2,201174,84998,1643822,1643826,,
4539,Panicum,genus,158,158,79,79,90,90,2759,35493,4447,38820,4479,4539,
2004650,Acinetobacter sp. WCHAc010005,species,3524,3442,78,76,485,474,2,1224,1236,72274,468,469,2004650
3524,Caryophyllales,order,368,366,78,78,136,136,2759,35493,3524,3524,,,
5204,Basidiomycota,phylum,328,325,77,77,156,155,2759,5204,,,,,
5986,Isotricha,genus,285,279,77,76,128,125,2759,5878,5988,33833,5985,5986,
1506553,Lachnoclostridium,genus,481,474,76,74,152,149,2,1239,186801,186802,186803,1506553,
27830,Strongylidae,family,351,348,76,75,184,182,2759,6231,119089,6308,27830,,
909932,Negativicutes,class,242,235,76,73,126,122,2,1239,909932,,,,
38727,Panicum virgatum,species,153,153,76,76,86,86,2759,35493,4447,38820,4479,4539,38727
10066,Muridae,family,1671,1640,75,74,340,333,2759,7711,40674,9989,10066,,
12967,Blastocystis,genus,95,91,75,71,78,74,2759,2547934,2547934,2547934,2547934,12967,
65842,Fibrobacteres,phylum,89,87,75,73,80,78,2,65842,,,,,
832,Fibrobacter,genus,88,86,75,73,79,77,2,65842,204430,218872,204431,832,
204430,Fibrobacteria,class,88,86,75,73,79,77,2,65842,204430,,,,
204431,Fibrobacteraceae,family,88,86,75,73,79,77,2,65842,204430,218872,204431,,
218872,Fibrobacterales,order,88,86,75,73,79,77,2,65842,204430,218872,,,
863372,Herbaspirillum huttiense,species,150,148,74,72,95,93,2,1224,28216,80840,75682,963,863372
946234,Flavonifractor,genus,458,447,71,70,142,140,2,1239,186801,186802,541000,946234,
292800,Flavonifractor plautii,species,450,440,71,70,135,133,2,1239,186801,186802,541000,946234,292800
84999,Coriobacteriales,order,209,204,71,68,120,117,2,201174,84998,84999,,,
9903,Bos,genus,1282,1264,70,68,302,297,2759,7711,40674,91561,9895,9903,
28132,Prevotella melaninogenica,species,512,498,70,69,154,151,2,976,200643,171549,171552,838,28132
4055,Gentianales,order,266,254,70,70,123,120,2759,35493,4055,4055,,,
833,Fibrobacter succinogenes,species,83,81,70,68,74,72,2,65842,204430,218872,204431,832,833
1129782,Psalteriomonadidae,family,534,525,69,69,160,158,2759,5752,1129782,1129782,1129782,,
301453,Capparaceae,family,175,173,69,68,107,105,2759,35493,3699,3699,301453,,
33554,Carnivora,order,708,694,68,63,204,197,2759,7711,40674,33554,,,
487316,Acinetobacter soli,species,1388,1353,66,65,197,193,2,1224,1236,72274,468,469,487316
2058949,Dictyosteliales,order,501,495,66,66,156,155,2759,2058949,2058949,2058949,,,
475,Moraxella,genus,243,238,66,64,131,127,2,1224,1236,72274,468,475,
119045,Methylobacteriaceae,family,120,119,66,66,78,78,2,1224,28211,356,119045,,
55193,Malassezia,genus,70,70,65,65,66,66,2759,5204,1538075,162474,742845,55193,
162474,Malasseziales,order,70,70,65,65,66,66,2759,5204,1538075,162474,,,
742845,Malasseziaceae,family,70,70,65,65,66,66,2759,5204,1538075,162474,742845,,
1538075,Malasseziomycetes,class,70,70,65,65,66,66,2759,5204,1538075,,,,
41297,Sphingomonadaceae,family,194,192,64,64,92,92,2,1224,28211,204457,41297,,
543314,Clostridiales Family XIII. Incertae Sedis,family,204,199,63,62,99,97,2,1239,186801,186802,543314,,
13394,Capparis,genus,172,170,63,62,94,93,2759,35493,3699,3699,301453,13394,
76775,Malassezia restricta,species,68,68,63,63,64,64,2759,5204,1538075,162474,742845,55193,76775
34062,Moraxella osloensis,species,167,163,62,60,76,74,2,1224,1236,72274,468,475,34062
85015,Nocardioidaceae,family,149,146,62,60,82,79,2,201174,1760,85009,85015,,
831,Butyrivibrio fibrisolvens,species,301,296,61,59,135,132,2,1239,186801,186802,186803,830,831
5989,Haptorida,order,248,232,61,56,126,117,2759,5878,5988,5989,,,
9608,Canidae,family,602,590,60,55,149,142,2759,7711,40674,33554,9608,,
9611,Canis,genus,601,589,60,55,135,129,2759,7711,40674,33554,9608,9611,
9612,Canis lupus,species,600,588,59,54,127,121,2759,7711,40674,33554,9608,9611,9612
33958,Lactobacillaceae,family,262,258,59,56,110,107,2,1239,91061,186826,33958,,
526524,Erysipelotrichia,class,257,255,59,59,129,129,2,1239,526524,,,,
526525,Erysipelotrichales,order,257,255,59,59,127,126,2,1239,526524,526525,,,
2004647,Acinetobacter sp. WCHAc010052,species,3368,3292,58,58,440,432,2,1224,1236,72274,468,469,2004647
3646,Malpighiales,order,508,504,58,58,149,149,2759,35493,3646,3646,,,
39492,[Eubacterium] siraeum,species,274,268,58,58,88,88,2,1239,186801,186802,541000,39492,39492
128827,Erysipelotrichaceae,family,257,255,58,58,118,117,2,1239,526524,526525,128827,,
186804,Peptostreptococcaceae,family,210,204,58,56,94,91,2,1239,186801,186802,186804,,
459786,Oscillibacter,genus,792,764,57,53,236,227,2,1239,186801,186802,216572,459786,
1578,Lactobacillus,genus,255,251,57,54,102,98,2,1239,91061,186826,33958,1578,
1235850,Methanomassiliicoccales,order,185,183,57,56,103,102,2157,28890,183967,1235850,,,
1918540,Muribaculum,genus,278,271,56,55,106,104,2,976,200643,171549,2005473,1918540,
80865,Delftia,genus,429,417,55,54,153,148,2,1224,28216,80840,80864,80865,
32066,Fusobacteria,phylum,107,105,55,55,73,72,2,32066,,,,,
203490,Fusobacteriia,class,107,105,55,55,71,71,2,32066,203490,,,,
203491,Fusobacteriales,order,107,105,55,55,71,70,2,32066,203490,203491,,,
72763,Tessaracoccus,genus,93,91,53,52,62,60,2,201174,1760,85009,31957,72763,
50557,Insecta,class,1041,1017,52,51,299,291,2759,6656,50557,,,,
4564,Triticum,genus,430,424,52,52,111,110,2759,35493,4447,38820,4479,4564,
3846,Glycine,genus,373,367,52,51,111,109,2759,35493,72025,72025,3803,3846,
71460,Cylicostephanus,genus,286,283,52,51,150,148,2759,6231,119089,6308,27830,71460,
