TaxID,Scientific_Name,Level,Total_Hits,Unique_Hits,Signature_Hits,Unique_Signature_Hits,Weighted_Support,Unique_Weighted_Support,Exp_Unique_Hits,Exp_Unique_Signature_Hits,Exp_Prop(USH/UH),Obs_Prop(USH/UH),P_value,Significant,User_Filter,Cohens H,Superkingdom,Phylum,Class,Order,Family,Genus,Species
45401,Hyphomicrobiaceae,family,5498,5495,4512,4512,4813,4812,,,,0.82111,,,True,,2,1224.00000,28211.00000,356.00000,45401.00000,,
46913,Devosia,genus,5317,5315,4415,4415,4688,4688,9722.00000,8942.00000,0.91977,0.83067,0.00000,True,True,0.27384,2,1224.00000,28211.00000,356.00000,45401.00000,46913.00000,
2499144,Devosia sp. 1566,species,5022,5021,4116,4116,4382,4382,98148.00000,88337.00000,0.90004,0.81976,0.00000,True,True,0.23356,2,1224.00000,28211.00000,356.00000,45401.00000,46913.00000,2499144.00000
186817,Bacillaceae,family,4771,4754,2713,2706,3520,3510,,,,0.56920,,,True,,2,1239.00000,91061.00000,1385.00000,186817.00000,,
85016,Cellulomonadaceae,family,11100,11057,2495,2490,4944,4930,,,,0.22520,,,True,,2,201174.00000,1760.00000,85006.00000,85016.00000,,
1707,Cellulomonas,genus,9231,9194,2405,2401,3940,3929,23735.00000,19679.00000,0.82911,0.26115,1.00000,False,True,1.21650,2,201174.00000,1760.00000,85006.00000,85016.00000,1707.00000,
186826,Lactobacillales,order,2942,2939,2374,2374,2578,2577,,,,0.80776,,,True,,2,1239.00000,91061.00000,186826.00000,,,
81852,Enterococcaceae,family,2507,2507,2193,2193,2300,2300,,,,0.87475,,,True,,2,1239.00000,91061.00000,186826.00000,81852.00000,,
1350,Enterococcus,genus,2458,2458,2183,2183,2274,2274,6377.00000,4607.00000,0.72244,0.88812,0.01484,True,True,0.42764,2,1239.00000,91061.00000,186826.00000,81852.00000,1350.00000,
1236,Gammaproteobacteria,class,11951,11752,2042,2040,4919,4884,,,,0.17359,,,True,,2,1224.00000,1236.00000,,,,
186822,Paenibacillaceae,family,2669,2664,2006,2003,2202,2199,,,,0.75188,,,True,,2,1239.00000,91061.00000,1385.00000,186822.00000,,
1354,Enterococcus hirae,species,2218,2218,1970,1970,2048,2048,64197.00000,33445.00000,0.52097,0.88819,1.00000,False,True,0.84693,2,1239.00000,91061.00000,186826.00000,81852.00000,1350.00000,1354.00000
44249,Paenibacillus,genus,2490,2485,1912,1909,2074,2071,2698.00000,2581.00000,0.95663,0.76821,0.99989,False,True,0.58505,2,1239.00000,91061.00000,1385.00000,186822.00000,44249.00000,
145358,Bogoriellaceae,family,5050,5026,1797,1795,2620,2612,,,,0.35714,,,True,,2,201174.00000,1760.00000,85006.00000,145358.00000,,
154116,Georgenia,genus,5050,5026,1797,1795,2484,2478,9450.00000,8025.00000,0.84921,0.35714,1.00000,False,True,1.06293,2,201174.00000,1760.00000,85006.00000,145358.00000,154116.00000,
91347,Enterobacterales,order,8706,8543,1688,1687,3369,3351,,,,0.19747,,,True,,2,1224.00000,1236.00000,91347.00000,,,
2585135,Georgenia sp. Z294,species,3274,3264,1595,1593,1917,1914,95228.00000,79074.00000,0.83037,0.48805,1.00000,False,True,0.74569,2,201174.00000,1760.00000,85006.00000,145358.00000,154116.00000,2585135.00000
543,Enterobacteriaceae,family,8409,8246,1573,1572,3157,3143,,,,0.19064,,,True,,2,1224.00000,1236.00000,91347.00000,543.00000,,
85011,Streptomycetales,order,14492,14390,1442,1438,5676,5640,,,,0.09993,,,True,,2,201174.00000,1760.00000,85011.00000,,,
2062,Streptomycetaceae,family,14498,14396,1442,1438,5062,5028,,,,0.09989,,,True,,2,201174.00000,1760.00000,85011.00000,2062.00000,2062.00000,2062.00000
1883,Streptomyces,genus,14070,13970,1348,1344,4346,4317,,,,0.09621,,,True,,2,201174.00000,1760.00000,85011.00000,2062.00000,1883.00000,
85007,Corynebacteriales,order,16014,15885,1333,1331,6104,6061,,,,0.08379,,,True,,2,201174.00000,1760.00000,85007.00000,,,
1710,Cellulosimicrobium cellulans,species,19078,19049,1312,1312,8240,8229,63057.00000,16252.00000,0.25774,0.06888,0.99537,False,True,0.53387,2,201174.00000,1760.00000,85006.00000,85017.00000,157920.00000,1710.00000
186818,Planococcaceae,family,2838,2825,1285,1279,1912,1903,,,,0.45274,,,True,,2,1239.00000,91061.00000,1385.00000,186818.00000,,
2566013,Cellulomonas sp. Z28,species,3714,3706,1106,1104,1608,1605,96449.00000,76845.00000,0.79674,0.29790,1.00000,False,True,1.05150,2,201174.00000,1760.00000,85006.00000,85016.00000,1707.00000,2566013.00000
400634,Lysinibacillus,genus,2379,2367,1007,1003,1456,1450,38694.00000,33686.00000,0.87057,0.42374,1.00000,False,True,0.98789,2,1239.00000,91061.00000,1385.00000,186817.00000,400634.00000,
648800,Solibacillus,genus,1803,1794,906,902,1204,1199,13238.00000,11646.00000,0.87974,0.50279,1.00000,False,True,0.85694,2,1239.00000,91061.00000,1385.00000,186818.00000,648800.00000,
1386,Bacillus,genus,2183,2176,776,776,1196,1194,,,,0.35662,,,True,,2,1239.00000,91061.00000,1385.00000,186817.00000,1386.00000,
85009,Propionibacteriales,order,11784,11696,774,770,4269,4238,,,,0.06583,,,True,,2,201174.00000,1760.00000,85009.00000,,,
76853,Solibacillus silvestris,species,1334,1330,710,709,851,850,35379.00000,29552.00000,0.83530,0.53308,1.00000,False,True,0.66880,2,1239.00000,91061.00000,1385.00000,186818.00000,648800.00000,76853.00000
1980001,Cellulosimicrobium sp. TH-20,species,17515,17488,708,707,7448,7437,96695.00000,9247.00000,0.09563,0.04043,0.00000,True,True,0.22390,2,201174.00000,1760.00000,85006.00000,85017.00000,157920.00000,1980001.00000
33877,Agromyces,genus,8601,8560,644,643,2385,2376,,,,0.07512,,,True,,2,201174.00000,1760.00000,85006.00000,85023.00000,33877.00000,
2759,Eukaryota,superkingdom,9396,9215,568,567,4691,4626,,,,0.06153,,,True,,2759,,,,,,
57493,Kocuria,genus,11226,11097,561,561,3188,3155,3140.00000,2488.00000,0.79236,0.05055,1.00000,False,True,1.74176,2,201174.00000,1760.00000,85006.00000,1268.00000,57493.00000,
36805,Microbacterium aurum,species,6464,6439,554,552,1455,1449,43100.00000,31102.00000,0.72162,0.08573,1.00000,False,True,1.43572,2,201174.00000,1760.00000,85006.00000,85023.00000,33882.00000,36805.00000
912630,Microbacterium sp. LKL04,species,5932,5898,537,537,1417,1412,95899.00000,68024.00000,0.70933,0.09105,1.00000,False,True,1.38973,2,201174.00000,1760.00000,85006.00000,85023.00000,33882.00000,912630.00000
85015,Nocardioidaceae,family,8583,8530,538,535,2476,2462,,,,0.06272,,,True,,2,201174.00000,1760.00000,85009.00000,85015.00000,,
2541726,Microbacterium sp. dk512,species,5378,5349,532,531,1273,1268,97026.00000,65955.00000,0.67977,0.09927,1.00000,False,True,1.29750,2,201174.00000,1760.00000,85006.00000,85023.00000,33882.00000,2541726.00000
2614638,Microbacterium sp. ST-M6,species,3368,3355,529,527,948,945,67490.00000,54422.00000,0.80637,0.15708,1.00000,False,True,1.41529,2,201174.00000,1760.00000,85006.00000,85023.00000,33882.00000,2614638.00000
1714373,Microbacterium sp. No. 7,species,5723,5694,493,492,1250,1246,98481.00000,84480.00000,0.85783,0.08641,1.00000,False,True,1.77165,2,201174.00000,1760.00000,85006.00000,85023.00000,33882.00000,1714373.00000
85025,Nocardiaceae,family,7209,7155,465,465,2060,2048,,,,0.06499,,,True,,2,201174.00000,1760.00000,85007.00000,85025.00000,,
1742993,Pseudarthrobacter,genus,10057,9945,454,453,3057,3027,,,,0.04555,,,True,,2,201174.00000,1760.00000,85006.00000,1268.00000,1742993.00000,
1221880,Psychrobacillus,genus,762,760,435,434,537,535,9739.00000,9097.00000,0.93408,0.57105,1.00000,False,True,0.90889,2,1239.00000,91061.00000,1385.00000,186817.00000,1221880.00000,
82115,Rhizobiaceae,family,1555,1548,426,426,716,714,,,,0.27519,,,True,,2,1224.00000,28211.00000,356.00000,82115.00000,,
2483401,Microbacterium sp. 10M-3C3,species,5493,5469,429,426,1138,1133,96335.00000,70204.00000,0.72875,0.07789,1.00000,False,True,1.48027,2,201174.00000,1760.00000,85006.00000,85023.00000,33882.00000,2483401.00000
273677,Microbacterium oleivorans,species,5019,4988,425,422,1168,1160,13058.00000,9311.00000,0.71305,0.08460,1.00000,False,True,1.42071,2,201174.00000,1760.00000,85006.00000,85023.00000,33882.00000,273677.00000
162426,Microbacterium hominis,species,5946,5912,405,403,1234,1228,32871.00000,22466.00000,0.68346,0.06817,1.00000,False,True,1.41820,2,201174.00000,1760.00000,85006.00000,85023.00000,33882.00000,162426.00000
2070,Pseudonocardiaceae,family,7548,7479,402,401,2077,2061,,,,0.05362,,,True,,2,201174.00000,1760.00000,85010.00000,2070.00000,,
85010,Pseudonocardiales,order,7548,7479,402,401,2437,2418,,,,0.05362,,,True,,2,201174.00000,1760.00000,85010.00000,,,
28056,Micromonosporaceae,family,5955,5899,401,400,1741,1726,,,,0.06781,,,True,,2,201174.00000,1760.00000,85008.00000,28056.00000,,
85008,Micromonosporales,order,5955,5899,401,400,1989,1972,,,,0.06781,,,True,,2,201174.00000,1760.00000,85008.00000,,,
2303505,Psychrobacillus sp. AK 1817,species,642,640,383,382,448,446,98252.00000,91103.00000,0.92724,0.59688,1.00000,False,True,0.82956,2,1239.00000,91061.00000,1385.00000,186817.00000,1221880.00000,2303505.00000
28216,Betaproteobacteria,class,4083,3902,372,371,1687,1661,,,,0.09508,,,True,,2,1224.00000,28216.00000,,,,
84292,Microbacterium chocolatum,species,4124,4099,365,365,899,895,17346.00000,11618.00000,0.66978,0.08905,1.00000,False,True,1.31120,2,201174.00000,1760.00000,85006.00000,85023.00000,33882.00000,84292.00000
1762,Mycobacteriaceae,family,5997,5938,358,358,1669,1655,,,,0.06029,,,True,,2,201174.00000,1760.00000,85007.00000,1762.00000,,
1072463,Microbacterium lemovicicum,species,4687,4656,328,328,925,921,94267.00000,73857.00000,0.78349,0.07045,1.00000,False,True,1.63635,2,201174.00000,1760.00000,85006.00000,85023.00000,33882.00000,1072463.00000
561,Escherichia,genus,8022,7864,327,327,1917,1906,7298.00000,668.00000,0.09153,0.04158,0.00000,True,True,0.20400,2,1224.00000,1236.00000,91347.00000,543.00000,561.00000,
104336,Microbacterium foliorum,species,6227,6198,326,325,1101,1096,25536.00000,15362.00000,0.60158,0.05244,1.00000,False,True,1.31331,2,201174.00000,1760.00000,85006.00000,85023.00000,33882.00000,104336.00000
80840,Burkholderiales,order,3578,3401,326,325,1170,1150,,,,0.09556,,,True,,2,1224.00000,28216.00000,80840.00000,,,
1827,Rhodococcus,genus,5075,5036,325,325,1236,1229,,,,0.06454,,,True,,2,201174.00000,1760.00000,85007.00000,85025.00000,1827.00000,
1711,Cellulomonas flavigena,species,2327,2324,309,309,665,665,50784.00000,23294.00000,0.45869,0.13296,1.00000,False,True,0.74159,2,201174.00000,1760.00000,85006.00000,85016.00000,1707.00000,1711.00000
370764,Microbacterium pygmaeum,species,3853,3835,308,307,817,814,95957.00000,78423.00000,0.81727,0.08005,1.00000,False,True,1.68451,2,201174.00000,1760.00000,85006.00000,85023.00000,33882.00000,370764.00000
1839,Nocardioides,genus,5017,4986,307,304,1195,1188,,,,0.06097,,,True,,2,201174.00000,1760.00000,85009.00000,85015.00000,1839.00000,
2014534,Microbacterium sp. PM5,species,4462,4438,270,269,863,859,96977.00000,71113.00000,0.73330,0.06061,1.00000,False,True,1.55872,2,201174.00000,1760.00000,85006.00000,85023.00000,33882.00000,2014534.00000
2033,Microbacterium testaceum,species,4542,4519,265,264,835,831,27792.00000,19229.00000,0.69189,0.05842,1.00000,False,True,1.47644,2,201174.00000,1760.00000,85006.00000,85023.00000,33882.00000,2033.00000
37928,Arthrobacter crystallopoietes,species,3909,3866,254,253,911,902,40905.00000,32230.00000,0.78792,0.06544,1.00000,False,True,1.66705,2,201174.00000,1760.00000,85006.00000,1268.00000,1663.00000,37928.00000
300019,Microbacterium paludicola,species,8433,8409,253,253,2228,2224,55341.00000,4000.00000,0.07228,0.03009,0.00000,True,True,0.19572,2,201174.00000,1760.00000,85006.00000,85023.00000,33882.00000,300019.00000
2268461,Microbacterium sp. ABRD_28,species,3778,3753,253,251,747,742,97273.00000,79028.00000,0.81244,0.06688,1.00000,False,True,1.72259,2,201174.00000,1760.00000,85006.00000,85023.00000,33882.00000,2268461.00000
904291,Microbacterium sediminis,species,3535,3512,237,237,675,671,95690.00000,69189.00000,0.72305,0.06748,1.00000,False,True,1.50763,2,201174.00000,1760.00000,85006.00000,85023.00000,33882.00000,904291.00000
1906742,Microbacterium sp. BH-3-3-3,species,4391,4368,235,235,802,799,96464.00000,71834.00000,0.74467,0.05380,1.00000,False,True,1.61397,2,201174.00000,1760.00000,85006.00000,85023.00000,33882.00000,1906742.00000
1742989,Glutamicibacter,genus,4857,4807,231,231,1335,1324,,,,0.04805,,,True,,2,201174.00000,1760.00000,85006.00000,1268.00000,1742989.00000,
562,Escherichia coli,species,8007,7849,231,231,1181,1171,73391.00000,5424.00000,0.07391,0.02943,0.00000,True,True,0.20583,2,1224.00000,1236.00000,91347.00000,543.00000,561.00000,562.00000
2070348,Microbacterium sp. SGAir0570,species,8353,8328,228,228,2192,2187,97785.00000,34946.00000,0.35738,0.02738,1.00000,False,True,0.94908,2,201174.00000,1760.00000,85006.00000,85023.00000,33882.00000,2070348.00000
2591145,Cellulomonas sp. Y8,species,2272,2267,228,228,529,529,95920.00000,78807.00000,0.82159,0.10057,1.00000,False,True,1.62403,2,201174.00000,1760.00000,85006.00000,85016.00000,1707.00000,2591145.00000
85012,Streptosporangiales,order,4557,4527,228,226,1418,1410,,,,0.04992,,,True,,2,201174.00000,1760.00000,85012.00000,,,
85021,Intrasporangiaceae,family,5481,5449,225,224,1485,1478,,,,0.04111,,,True,,2,201174.00000,1760.00000,85006.00000,85021.00000,,
31957,Propionibacteriaceae,family,4495,4450,225,224,1226,1214,,,,0.05034,,,True,,2,201174.00000,1760.00000,85009.00000,31957.00000,,
528191,Paenibacillus xylanexedens,species,391,391,221,221,276,276,27090.00000,22169.00000,0.81835,0.56522,0.93072,False,True,0.55939,2,1239.00000,91061.00000,1385.00000,186822.00000,44249.00000,528191.00000
1275,Kocuria rosea,species,6175,6090,220,220,1183,1169,31442.00000,19973.00000,0.63523,0.03612,1.00000,False,True,1.46222,2,201174.00000,1760.00000,85006.00000,1268.00000,57493.00000,1275.00000
35493,Streptophyta,phylum,5443,5284,218,218,1559,1531,,,,0.04126,,,True,,2759,35493.00000,,,,,
596707,Sinomonas,genus,4779,4712,213,213,1248,1232,,,,0.04520,,,True,,2,201174.00000,1760.00000,85006.00000,1268.00000,596707.00000,
2614639,Microbacterium sp. L-031,species,3270,3255,213,213,693,690,58232.00000,32756.00000,0.56251,0.06544,1.00000,False,True,1.17877,2,201174.00000,1760.00000,85006.00000,85023.00000,33882.00000,2614639.00000
2489212,Microbacterium sp. RG1,species,3817,3802,207,207,693,691,96824.00000,78376.00000,0.80947,0.05445,1.00000,False,True,1.76717,2,201174.00000,1760.00000,85006.00000,85023.00000,33882.00000,2489212.00000
1653,Corynebacteriaceae,family,4467,4427,204,203,1223,1213,,,,0.04585,,,True,,2,201174.00000,1760.00000,85007.00000,1653.00000,,
1716,Corynebacterium,genus,4460,4420,202,201,1014,1006,,,,0.04548,,,True,,2,201174.00000,1760.00000,85007.00000,1653.00000,1716.00000,
110932,Leifsonia,genus,4450,4421,202,199,1065,1056,,,,0.04501,,,False,,2,201174.00000,1760.00000,85006.00000,85023.00000,110932.00000,
379,Rhizobium,genus,945,941,199,199,368,367,,,,0.21148,,,False,,2,1224.00000,28211.00000,356.00000,82115.00000,379.00000,
2169540,Lysinibacillus sp. 2017,species,805,801,197,196,336,334,98118.00000,87665.00000,0.89347,0.24469,1.00000,False,False,1.44171,2,1239.00000,91061.00000,1385.00000,186817.00000,400634.00000,2169540.00000
186801,Clostridia,class,835,831,194,194,418,417,,,,0.23345,,,False,,2,1239.00000,186801.00000,,,,
69578,Cryobacterium,genus,3152,3130,190,189,782,776,,,,0.06038,,,False,,2,201174.00000,1760.00000,85006.00000,85023.00000,69578.00000,
1873,Micromonospora,genus,3637,3599,189,189,870,862,,,,0.05251,,,False,,2,201174.00000,1760.00000,85008.00000,28056.00000,1873.00000,
186802,Clostridiales,order,782,778,188,188,353,353,,,,0.24165,,,False,,2,1239.00000,186801.00000,186802.00000,,,
2509458,Microbacterium sp. DFW100M-13,species,2755,2740,181,179,520,516,,,,0.06533,,,False,,2,201174.00000,1760.00000,85006.00000,85023.00000,33882.00000,2509458.00000
2048654,Solibacillus sp. R5-41,species,758,750,174,171,297,293,98630.00000,87313.00000,0.88526,0.22800,1.00000,False,False,1.45485,2,1239.00000,91061.00000,1385.00000,186818.00000,648800.00000,2048654.00000
1573,Clavibacter,genus,3575,3558,169,168,835,832,,,,0.04722,,,False,,2,201174.00000,1760.00000,85006.00000,85023.00000,1573.00000,
28447,Clavibacter michiganensis,species,3571,3554,169,168,601,598,,,,0.04727,,,False,,2,201174.00000,1760.00000,85006.00000,85023.00000,1573.00000,28447.00000
2034,Curtobacterium,genus,3853,3833,168,168,883,879,,,,0.04383,,,False,,2,201174.00000,1760.00000,85006.00000,85023.00000,2034.00000,
2037,Actinomycetales,order,3708,3676,168,168,1290,1281,,,,0.04570,,,False,,2,201174.00000,1760.00000,2037.00000,,,
2049,Actinomycetaceae,family,3707,3675,168,168,1014,1007,,,,0.04571,,,False,,2,201174.00000,1760.00000,2037.00000,2049.00000,,
82380,Microbacterium oxydans,species,4626,4598,163,163,702,699,,,,0.03545,,,False,,2,201174.00000,1760.00000,85006.00000,85023.00000,33882.00000,82380.00000
46352,Agrococcus,genus,3331,3314,160,158,789,785,,,,0.04768,,,False,,2,201174.00000,1760.00000,85006.00000,85023.00000,46352.00000,
33883,Microbacterium arborescens,species,284,284,154,154,179,179,,,,0.54225,,,False,,2,201174.00000,1760.00000,85006.00000,85023.00000,33882.00000,33883.00000
72274,Pseudomonadales,order,1764,1749,153,153,566,562,,,,0.08748,,,False,,2,1224.00000,1236.00000,72274.00000,,,
1763,Mycobacterium,genus,3574,3538,148,148,745,738,,,,0.04183,,,False,,2,201174.00000,1760.00000,85007.00000,1762.00000,1763.00000,
85020,Dermabacteraceae,family,3522,3493,148,148,970,963,,,,0.04237,,,False,,2,201174.00000,1760.00000,85006.00000,85020.00000,,
119060,Burkholderiaceae,family,1745,1583,148,148,469,458,,,,0.09349,,,False,,2,1224.00000,28216.00000,80840.00000,119060.00000,,
43668,Brachybacterium,genus,3248,3221,143,143,730,725,,,,0.04440,,,False,,2,201174.00000,1760.00000,85006.00000,85020.00000,43668.00000,
33886,Rathayibacter,genus,3683,3666,144,143,822,817,,,,0.03901,,,False,,2,201174.00000,1760.00000,85006.00000,85023.00000,33886.00000,
2048898,Microbacterium sp. Y-01,species,3546,3521,143,142,533,530,,,,0.04033,,,False,,2,201174.00000,1760.00000,85006.00000,85023.00000,33882.00000,2048898.00000
254250,Isoptericola,genus,3245,3226,142,142,785,782,,,,0.04402,,,False,,2,201174.00000,1760.00000,85006.00000,85017.00000,254250.00000,
135621,Pseudomonadaceae,family,1690,1675,141,141,491,487,,,,0.08418,,,False,,2,1224.00000,1236.00000,72274.00000,135621.00000,,
1708,Cellulomonas fimi,species,2344,2330,139,138,482,478,,,,0.05923,,,False,,2,201174.00000,1760.00000,85006.00000,85016.00000,1707.00000,1708.00000
367477,Microbacterium sp. XT11,species,3279,3262,137,137,511,510,,,,0.04200,,,False,,2,201174.00000,1760.00000,85006.00000,85023.00000,33882.00000,367477.00000
1269,Micrococcus,genus,3475,3432,136,136,820,812,,,,0.03963,,,False,,2,201174.00000,1760.00000,85006.00000,1268.00000,1269.00000,
286,Pseudomonas,genus,1656,1641,136,136,435,431,,,,0.08288,,,False,,2,1224.00000,1236.00000,72274.00000,135621.00000,286.00000,
656366,Arthrobacter alpinus,species,3034,3007,136,135,546,542,,,,0.04490,,,False,,2,201174.00000,1760.00000,85006.00000,1268.00000,1663.00000,656366.00000
1654,Actinomyces,genus,2976,2947,135,135,665,660,,,,0.04581,,,False,,2,201174.00000,1760.00000,2037.00000,2049.00000,1654.00000,
32630,synthetic construct,species,10542,10507,133,133,2337,2325,,,,0.01266,,,False,,32630,32630.00000,32630.00000,32630.00000,32630.00000,32630.00000,32630.00000
1817,Nocardia,genus,3056,3032,133,133,653,649,,,,0.04387,,,False,,2,201174.00000,1760.00000,85007.00000,85025.00000,1817.00000,
1865,Actinoplanes,genus,2367,2349,131,131,539,537,,,,0.05577,,,False,,2,201174.00000,1760.00000,85008.00000,28056.00000,1865.00000,
1866885,Mycolicibacterium,genus,3506,3473,129,129,723,717,,,,0.03714,,,False,,2,201174.00000,1760.00000,85007.00000,1762.00000,1866885.00000,
1434018,Lysinimonas,genus,2771,2756,127,127,650,647,,,,0.04608,,,False,,2,201174.00000,1760.00000,85006.00000,85023.00000,1434018.00000,
2498704,Agromyces sp. LHK192,species,2244,2227,125,125,375,373,,,,0.05613,,,False,,2,201174.00000,1760.00000,85006.00000,85023.00000,33877.00000,2498704.00000
518733,Microterricola,genus,2973,2954,125,125,671,668,,,,0.04232,,,False,,2,201174.00000,1760.00000,85006.00000,85023.00000,518733.00000,
412690,Microterricola viridarii,species,2973,2954,125,125,478,476,,,,0.04232,,,False,,2,201174.00000,1760.00000,85006.00000,85023.00000,518733.00000,412690.00000
28031,Lysinibacillus fusiformis,species,842,834,122,122,261,259,34660.00000,15490.00000,0.44691,0.14628,0.99996,False,False,0.67949,2,1239.00000,91061.00000,1385.00000,186817.00000,400634.00000,28031.00000
1795053,Microbacterium sp. PAMC 28756,species,4138,4114,119,119,600,598,,,,0.02893,,,False,,2,201174.00000,1760.00000,85006.00000,85023.00000,33882.00000,1795053.00000
1401,Paenibacillus lautus,species,611,611,115,115,299,299,,,,0.18822,,,False,,2,1239.00000,91061.00000,1385.00000,186822.00000,44249.00000,1401.00000
37921,Arthrobacter agilis,species,3701,3630,112,112,714,702,,,,0.03085,,,False,,2,201174.00000,1760.00000,85006.00000,1268.00000,1663.00000,37921.00000
976,Bacteroidetes,phylum,482,481,112,112,245,244,,,,0.23285,,,False,,2,976.00000,,,,,
85026,Gordoniaceae,family,2275,2251,112,111,573,567,,,,0.04931,,,False,,2,201174.00000,1760.00000,85007.00000,85026.00000,,
2053,Gordonia,genus,2273,2249,112,111,492,488,,,,0.04936,,,False,,2,201174.00000,1760.00000,85007.00000,85026.00000,2053.00000,
2081964,Lysinibacillus sp. B2A1,species,479,479,111,111,177,177,98367.00000,82642.00000,0.84014,0.23173,1.00000,False,False,1.31447,2,1239.00000,91061.00000,1385.00000,186817.00000,400634.00000,2081964.00000
1849032,Arthrobacter sp. U41,species,3518,3478,110,110,560,555,,,,0.03163,,,False,,2,201174.00000,1760.00000,85006.00000,1268.00000,1663.00000,1849032.00000
190323,Plantibacter,genus,2445,2431,109,108,584,580,,,,0.04443,,,False,,2,201174.00000,1760.00000,85006.00000,85023.00000,190323.00000,
1813,Amycolatopsis,genus,2552,2527,107,107,558,554,77152.00000,66910.00000,0.86725,0.04234,1.00000,False,False,1.98122,2,201174.00000,1760.00000,85010.00000,2070.00000,1813.00000,
90964,Staphylococcaceae,family,534,533,107,107,235,235,,,,0.20075,,,False,,2,1239.00000,91061.00000,1385.00000,90964.00000,,
2592652,Agromyces sp. KACC 19306,species,2016,2005,105,105,323,322,,,,0.05237,,,False,,2,201174.00000,1760.00000,85006.00000,85023.00000,33877.00000,2592652.00000
2017685,Arthrobacter sp. PM3,species,3984,3942,104,104,636,631,,,,0.02638,,,False,,2,201174.00000,1760.00000,85006.00000,1268.00000,1663.00000,2017685.00000
1357915,Arthrobacter sp. QXT-31,species,3408,3362,104,104,545,539,,,,0.03093,,,False,,2,201174.00000,1760.00000,85006.00000,1268.00000,1663.00000,1357915.00000
2070463,Lysinibacillus sp. SGAir0095,species,434,434,103,103,165,165,98498.00000,91696.00000,0.93094,0.23733,1.00000,False,False,1.59210,2,1239.00000,91061.00000,1385.00000,186817.00000,400634.00000,2070463.00000
28883,Caudovirales,order,1146,690,102,102,377,322,,,,0.14783,,,False,,10239,28883.00000,28883.00000,28883.00000,,,
37927,Sinomonas atrocyanea,species,2879,2835,100,100,500,495,,,,0.03527,,,False,,2,201174.00000,1760.00000,85006.00000,1268.00000,596707.00000,37927.00000
2020377,Sinomonas sp. R1AF57,species,2584,2553,99,99,464,458,,,,0.03878,,,False,,2,201174.00000,1760.00000,85006.00000,1268.00000,596707.00000,2020377.00000
1847,Pseudonocardia,genus,2079,2063,98,98,447,445,36688.00000,31711.00000,0.86434,0.04750,1.00000,False,False,1.94776,2,201174.00000,1760.00000,85010.00000,2070.00000,1847.00000,
