taxid,scientific_name,level,total,unique,signature,unique_signature,weighted_support,unique_weighted_support,superkingdom,phylum,class,order,family,genus,species
84406,Virgibacillus,genus,6464,6411,3157,3142,4269,4244,2,1239,91061,1385,186817,84406,
1847,Pseudonocardia,genus,10914,10829,3059,3040,4915,4882,2,201174,1760,85010,2070,1847,
2013,Nocardiopsis,genus,8065,8033,2895,2892,4377,4365,2,201174,1760,85012,83676,2013,
85025,Nocardiaceae,family,13631,13507,2101,2086,5290,5245,2,201174,1760,85007,85025,,
1762,Mycobacteriaceae,family,11319,11213,1777,1766,4335,4299,2,201174,1760,85007,1762,,
976,Bacteroidetes,phylum,2847,2842,1729,1727,2160,2156,2,976,,,,,
28056,Micromonosporaceae,family,10699,10606,1673,1662,4120,4087,2,201174,1760,85008,28056,,
85008,Micromonosporales,order,10699,10606,1673,1662,4286,4251,2,201174,1760,85008,,,
1804986,Amycolatopsis albispora,species,8859,8740,1599,1577,2929,2891,2,201174,1760,85010,2070,1813,1804986
28211,Alphaproteobacteria,class,6427,6357,1597,1594,3408,3381,2,1224,28211,,,,
648800,Solibacillus,genus,5381,5200,1518,1500,2774,2710,2,1239,91061,1385,186818,648800,
280236,Nocardiopsis gilva,species,4515,4497,1416,1415,2174,2169,2,201174,1760,85012,83676,2013,280236
1851,Saccharomonospora,genus,6773,6674,1312,1293,2722,2683,2,201174,1760,85010,2070,1851,
117743,Flavobacteriia,class,1892,1889,1225,1223,1458,1456,2,976,117743,117743,117743,117743,117743
200644,Flavobacteriales,order,1876,1873,1225,1223,1443,1441,2,976,117743,200644,,,
135619,Oceanospirillales,order,2684,2676,1223,1223,1657,1656,2,1224,1236,135619,,,
49546,Flavobacteriaceae,family,1853,1850,1210,1208,1407,1405,2,976,117743,200644,49546,,
1827,Rhodococcus,genus,9209,9119,1206,1199,2949,2924,2,201174,1760,85007,85025,1827,
1814,Amycolatopsis methanolica,species,7255,7158,1165,1149,2227,2198,2,201174,1760,85010,2070,1813,1814
28256,Halomonadaceae,family,2378,2375,1140,1140,1489,1488,2,1224,1236,135619,28256,,
2759,Eukaryota,superkingdom,3642,3240,1092,1081,2257,2137,2759,,,,,,
85009,Propionibacteriales,order,9692,9622,1090,1082,3431,3405,2,201174,1760,85009,,,
104204,Streptomonospora,genus,3907,3888,1049,1046,1904,1896,2,201174,1760,85012,83676,104204,
2498135,Streptomonospora sp. M2,species,3903,3884,1049,1046,1737,1729,2,201174,1760,85012,83676,104204,2498135
142577,Prauserella,genus,5117,5039,1010,992,2082,2051,2,201174,1760,85010,2070,142577,
530584,Prauserella marina,species,5116,5038,1010,992,1753,1726,2,201174,1760,85010,2070,142577,530584
182709,Oceanobacillus,genus,3119,3090,1003,1000,1695,1686,2,1239,91061,1385,186817,182709,
28216,Betaproteobacteria,class,4939,4915,930,929,2379,2371,2,1224,28216,,,,
1873,Micromonospora,genus,7130,7072,926,921,2314,2296,2,201174,1760,85008,28056,1873,
2169540,Lysinibacillus sp. 2017,species,3537,3409,867,859,1474,1443,2,1239,91061,1385,186817,400634,2169540
163877,Virgibacillus necropolis,species,2438,2414,855,851,1276,1268,2,1239,91061,1385,186817,84406,163877
85023,Microbacteriaceae,family,6112,6065,823,818,2096,2080,2,201174,1760,85006,85023,,
2014,Nocardiopsis dassonvillei,species,3773,3762,821,819,1496,1492,2,201174,1760,85012,83676,2013,2014
33910,Amycolatopsis mediterranei,species,6809,6723,814,805,1794,1775,2,201174,1760,85010,2070,1813,33910
85015,Nocardioidaceae,family,7612,7564,811,805,2450,2433,2,201174,1760,85009,85015,,
1817,Nocardia,genus,6787,6732,802,794,2076,2059,2,201174,1760,85007,85025,1817,
175304,Lentibacillus,genus,1866,1845,782,781,1139,1132,2,1239,91061,1385,186817,175304,
1472767,Lentibacillus amyloliquefaciens,species,1860,1839,782,781,1056,1052,2,1239,91061,1385,186817,175304,1472767
2048654,Solibacillus sp. R5-41,species,3335,3206,777,774,1327,1301,2,1239,91061,1385,186818,648800,2048654
186822,Paenibacillaceae,family,2898,2859,766,763,1460,1450,2,1239,91061,1385,186822,,
80840,Burkholderiales,order,4107,4084,753,752,1617,1611,2,1224,28216,80840,,,
186826,Lactobacillales,order,3605,3227,735,731,1760,1722,2,1239,91061,186826,,,
1763,Mycobacterium,genus,7098,7036,734,732,2041,2027,2,201174,1760,85007,1762,1763,
90964,Staphylococcaceae,family,3691,3330,720,719,1595,1571,2,1239,91061,1385,90964,,
65496,Actinoalloteichus,genus,5354,5283,692,685,1709,1685,2,201174,1760,85010,2070,65496,
2745,Halomonas,genus,1938,1935,687,687,1029,1029,2,1224,1236,135619,28256,2745,
240495,Pseudonocardia dioxanivorans,species,3603,3569,682,678,1162,1154,2,201174,1760,85010,2070,1847,240495
76853,Solibacillus silvestris,species,3305,3160,660,648,1211,1177,2,1239,91061,1385,186818,648800,76853
2029,Kibdelosporangium,genus,5277,5217,633,627,1644,1627,2,201174,1760,85010,2070,2029,
1852,Saccharomonospora viridis,species,3778,3706,617,604,1190,1167,2,201174,1760,85010,2070,1851,1852
186801,Clostridia,class,2435,2411,615,613,1307,1297,2,1239,186801,,,,
1279,Staphylococcus,genus,3287,2931,607,606,1271,1250,2,1239,91061,1385,90964,1279,1279
72274,Pseudomonadales,order,2883,2873,593,590,1216,1211,2,1224,1236,72274,,,
1268,Micrococcaceae,family,5179,5116,589,587,1649,1634,2,201174,1760,85006,1268,,
2528243,Saccharomonospora sp. 31sw,species,4286,4225,589,584,1238,1226,2,201174,1760,85010,2070,1851,2528243
44249,Paenibacillus,genus,2222,2193,577,576,1024,1019,2,1239,91061,1385,186822,44249,
2651279,Pradoshia,genus,863,856,565,562,665,661,2,1239,91061,1385,186817,2651279,
2651284,Pradoshia sp. D12,species,863,856,565,562,633,630,2,1239,91061,1385,186817,2651279,2651284
2004,Streptosporangiaceae,family,4205,4170,564,561,1497,1487,2,201174,1760,85012,2004,,
356,Rhizobiales,order,3316,3288,564,563,1277,1268,2,1224,28211,356,,,
186802,Clostridiales,order,2207,2186,552,550,1112,1105,2,1239,186801,186802,,,
1866885,Mycolicibacterium,genus,6800,6731,512,508,1794,1778,2,201174,1760,85007,1762,1866885,
182710,Oceanobacillus iheyensis,species,1968,1952,511,509,810,806,2,1239,91061,1385,186817,182709,182710
135621,Pseudomonadaceae,family,2508,2498,493,490,989,984,2,1224,1236,72274,135621,,
2012,Thermomonosporaceae,family,4195,4165,491,487,1417,1406,2,201174,1760,85012,2012,,
286,Pseudomonas,genus,2423,2414,465,462,894,890,2,1224,1236,72274,135621,286,
28031,Lysinibacillus fusiformis,species,3765,3638,464,459,1101,1084,2,1239,91061,1385,186817,400634,28031
1835,Saccharopolyspora,genus,3834,3788,460,452,1168,1152,2,201174,1760,85010,2070,1835,
204455,Rhodobacterales,order,1934,1925,458,457,871,868,2,1224,28211,204455,204455,204455,204455
2017483,Virgibacillus phasianinus,species,1667,1636,454,450,750,741,2,1239,91061,1385,186817,84406,2017483
31989,Rhodobacteraceae,family,1883,1874,447,446,801,799,2,1224,28211,204455,31989,,
1569,Sporosarcina,genus,1881,1840,439,437,816,806,2,1239,91061,1385,186818,1569,
1836,Saccharopolyspora erythraea,species,3735,3691,427,419,928,914,2,201174,1760,85010,2070,1835,1836
1896961,Amycolatopsis sp. AA4,species,5730,5648,423,418,1314,1297,2,201174,1760,85010,2070,1813,1896961
1696,Brevibacterium,genus,1141,1134,417,416,552,549,2,201174,1760,85006,85019,1696,
85019,Brevibacteriaceae,family,1141,1134,417,416,573,571,2,201174,1760,85006,85019,,
1839,Nocardioides,genus,4224,4197,410,407,1153,1144,2,201174,1760,85009,85015,1839,
2074,Pseudonocardia autotrophica,species,3188,3162,393,389,830,823,2,201174,1760,85010,2070,1847,2074
1988,Actinomadura,genus,3520,3493,381,377,1032,1024,2,201174,1760,85012,2012,1988,
1372,Planococcus,genus,1621,1601,373,371,699,694,2,1239,91061,1385,186818,1372,
119060,Burkholderiaceae,family,2121,2109,361,360,751,748,2,1224,28216,80840,119060,,
1421,Lysinibacillus sphaericus,species,4410,4273,358,355,1215,1196,2,1239,91061,1385,186817,400634,1421
2070463,Lysinibacillus sp. SGAir0095,species,1918,1858,358,356,628,619,2,1239,91061,1385,186817,400634,2070463
129921,Amycolatopsis keratiniphila,species,7332,7241,356,352,1521,1502,2,201174,1760,85010,2070,1813,129921
2487353,Actinobacteria bacterium YIM 96077,species,2028,2012,356,348,728,718,2,201174,1760,2487353,2487353,2487353,2487353
31958,Amycolatopsis orientalis,species,5986,5920,343,343,1228,1218,2,201174,1760,85010,2070,1813,31958
85013,Frankiales,order,2768,2744,338,334,960,951,2,201174,1760,85013,,,
1865,Actinoplanes,genus,3672,3638,336,334,1006,997,2,201174,1760,85008,28056,1865,
1653,Corynebacteriaceae,family,3508,3467,334,328,1071,1056,2,201174,1760,85007,1653,,
43356,Kutzneria,genus,3500,3452,332,328,965,953,2,201174,1760,85010,2070,43356,
43357,Kutzneria albida,species,3498,3450,330,326,778,768,2,201174,1760,85010,2070,43356,43357
1716,Corynebacterium,genus,3504,3463,329,323,939,926,2,201174,1760,85007,1653,1716,
85021,Intrasporangiaceae,family,3712,3685,328,328,1082,1076,2,201174,1760,85006,85021,,
74712,Frankiaceae,family,2542,2520,319,315,837,830,2,201174,1760,85013,74712,,
1482,Virgibacillus halodenitrificans,species,1594,1583,313,312,618,616,2,1239,91061,1385,186817,84406,1482
85026,Gordoniaceae,family,3724,3687,312,309,1118,1106,2,201174,1760,85007,85026,,
85030,Geodermatophilaceae,family,2623,2606,312,310,859,854,2,201174,1760,1643682,85030,,
1643682,Geodermatophilales,order,2623,2606,312,310,914,909,2,201174,1760,1643682,,,
2053,Gordonia,genus,3716,3679,311,308,958,948,2,201174,1760,85007,85026,2053,
674734,Alloactinosynnema,genus,3193,3159,307,306,923,915,2,201174,1760,85010,2070,674734,
1653480,Alloactinosynnema sp. L-07,species,3193,3159,307,306,746,740,2,201174,1760,85010,2070,674734,1653480
703222,Kibdelosporangium sp. MJ126-NF4,species,3458,3416,305,303,773,766,2,201174,1760,85010,2070,2029,703222
1297,Deinococcus-Thermus,phylum,848,846,304,304,513,512,2,1297,,,,,
188787,Deinococci,class,848,846,304,304,493,492,2,1297,188787,,,,
211114,Allokutzneria albata,species,3189,3163,303,302,722,718,2,201174,1760,85010,2070,1137960,211114
1137960,Allokutzneria,genus,3189,3163,303,302,880,874,2,201174,1760,85010,2070,1137960,
35493,Streptophyta,phylum,1752,1371,301,297,757,705,2759,35493,,,,,
1447705,Amycolatopsis sp. Poz14,species,4895,4831,297,295,1054,1044,2,201174,1760,85010,2070,1813,1447705
1690815,Pseudonocardia sp. HH130630-07,species,2921,2896,293,291,680,676,2,201174,1760,85010,2070,1847,1690815
1911175,Amycolatopsis sp. BJA-103,species,5824,5753,290,287,1156,1144,2,201174,1760,85010,2070,1813,1911175
1854,Frankia,genus,2249,2228,286,282,670,663,2,201174,1760,85013,74712,1854,
1649,Kurthia,genus,1711,1665,284,281,661,650,2,1239,91061,1385,186818,1649,
2081964,Lysinibacillus sp. B2A1,species,1956,1925,273,273,571,567,2,1239,91061,1385,186817,400634,2081964
83681,Nonomuraea,genus,2400,2383,271,268,719,713,2,201174,1760,85012,2004,83681,83681
2000,Streptosporangium,genus,2274,2253,270,270,697,693,2,201174,1760,85012,2004,2000,
40566,Actinosynnema,genus,3460,3418,267,264,883,873,2,201174,1760,85010,2070,40566,
1217098,Jiangellales,order,1745,1727,264,261,643,636,2,201174,1760,1217098,,,
1217100,Jiangellaceae,family,1745,1727,264,261,611,604,2,201174,1760,1217098,1217100,,
281472,Jiangella,genus,1744,1726,264,261,557,551,2,201174,1760,1217098,1217100,281472,
2419842,Virgibacillus sp. Bac332,species,1190,1180,264,262,439,436,2,1239,91061,1385,186817,84406,2419842
33882,Microbacterium,genus,2722,2703,263,261,720,714,2,201174,1760,85006,85023,33882,
31957,Propionibacteriaceae,family,2997,2970,257,255,866,859,2,201174,1760,85009,31957,,
31979,Clostridiaceae,family,1057,1046,257,256,494,490,2,1239,186801,186802,31979,,
1663,Arthrobacter,genus,2615,2587,254,253,707,701,2,201174,1760,85006,1268,1663,
860235,Kibdelosporangium phytohabitans,species,3347,3306,252,248,703,695,2,201174,1760,85010,2070,2029,860235
160795,Ureibacillus,genus,1296,1276,252,246,531,523,2,1239,91061,1385,186818,160795,
2071,Saccharothrix,genus,3331,3300,251,249,878,870,2,201174,1760,85010,2070,2071,
1849,Actinopolyspora,genus,1773,1752,251,248,562,554,2,201174,1760,622450,622451,1849,
622450,Actinopolysporales,order,1773,1752,251,248,727,716,2,201174,1760,622450,,,
622451,Actinopolysporaceae,family,1773,1752,251,248,696,686,2,201174,1760,622450,622451,,
414996,Actinopolyspora erythraea,species,1773,1752,250,247,479,472,2,201174,1760,622450,622451,1849,414996
91347,Enterobacterales,order,1329,1324,249,248,543,541,2,1224,1236,91347,,,
445576,Pseudonocardia sp. AL041005-10,species,3145,3120,247,247,695,692,2,201174,1760,85010,2070,1847,445576
165301,Lentzea,genus,2695,2659,243,240,732,723,2,201174,1760,85010,2070,165301,
103731,Saccharothrix espanaensis,species,3291,3260,242,240,691,685,2,201174,1760,85010,2070,2071,103731
1586287,Lentzea guizhouensis,species,2690,2654,242,239,595,587,2,201174,1760,85010,2070,165301,1586287
28221,Deltaproteobacteria,class,1615,1606,231,230,710,706,2,1224,28221,,,,
7711,Chordata,phylum,1140,787,230,229,458,417,2759,7711,,,,,
53437,Nocardiopsis alba,species,1979,1973,228,228,629,628,2,201174,1760,85012,83676,2013,53437
1221880,Psychrobacillus,genus,1240,1221,228,228,488,486,2,1239,91061,1385,186817,1221880,
1485,Clostridium,genus,909,899,221,220,399,396,2,1239,186801,186802,31979,1485,
403957,Virgibacillus sp. SK37,species,1411,1399,216,215,496,494,2,1239,91061,1385,186817,84406,403957
118964,Deinococcales,order,658,657,214,214,331,331,2,1297,188787,118964,,,
208439,Amycolatopsis japonica,species,6011,5938,208,205,1126,1112,2,201174,1760,85010,2070,1813,208439
1461583,Lysinibacillus saudimassiliensis,species,1222,1183,198,196,382,376,2,1239,91061,1385,186817,400634,1461583
32630,synthetic construct,species,6342,3822,196,196,1588,1322,32630,32630,32630,32630,32630,32630,32630
81852,Enterococcaceae,family,1591,1240,195,195,501,481,2,1239,91061,186826,81852,,
1911587,Virgibacillus sp. 6R,species,981,972,191,191,328,327,2,1239,91061,1385,186817,84406,1911587
186820,Listeriaceae,family,1157,1146,189,189,477,475,2,1239,91061,1385,186820,,
83677,Thermobifida,genus,1223,1213,187,184,458,453,2,201174,1760,85012,83676,83677,83677
2021,Thermobifida fusca,species,1212,1202,187,184,400,396,2,201174,1760,85012,83676,83677,2021
204441,Rhodospirillales,order,1443,1405,186,186,496,485,2,1224,28211,204441,,,
85017,Promicromonosporaceae,family,1835,1822,179,177,533,529,2,201174,1760,85006,85017,,
1571,Sporosarcina ureae,species,810,797,179,179,298,297,2,1239,91061,1385,186818,1569,1571
1637,Listeria,genus,1023,1017,177,177,392,391,2,1239,91061,1385,186820,1637,
135614,Xanthomonadales,order,1611,1537,172,172,574,549,2,1224,1236,135614,,,
228899,Bacillus asahii,species,904,899,170,170,307,307,2,1239,91061,1385,186817,1386,228899
97050,Ruegeria,genus,395,393,169,168,243,242,2,1224,28211,204455,31989,97050,
85020,Dermabacteraceae,family,1256,1249,167,164,403,400,2,201174,1760,85006,85020,,
1300,Streptococcaceae,family,964,952,167,164,380,375,2,1239,91061,186826,1300,,
2099786,Ruegeria sp. NKC1-1,species,350,348,167,166,224,223,2,1224,28211,204455,31989,97050,2099786
2072503,Actinoalloteichus sp. AHMU CJ021,species,1806,1783,164,162,393,386,2,201174,1760,85010,2070,65496,2072503
29,Myxococcales,order,1101,1095,163,162,388,386,2,1224,28221,29,,,
32008,Burkholderia,genus,1062,1058,162,161,336,334,2,1224,28216,80840,119060,32008,
2072025,Lysinibacillus sp. YS11,species,2016,1921,161,161,455,445,2,1239,91061,1385,186817,400634,2072025
135622,Alteromonadales,order,900,895,161,160,366,363,2,1224,1236,135622,,,
33958,Lactobacillaceae,family,1040,1024,160,160,403,400,2,1239,91061,186826,33958,,
1641402,Pseudonocardia sp. HH130629-09,species,2934,2908,159,157,578,573,2,201174,1760,85010,2070,1847,1641402
150247,Anoxybacillus,genus,984,974,159,157,390,386,2,1239,91061,1385,186817,150247,
129337,Geobacillus,genus,789,783,159,157,335,332,2,1239,91061,1385,186817,129337,
85016,Cellulomonadaceae,family,1934,1913,158,157,533,528,2,201174,1760,85006,85016,,
43668,Brachybacterium,genus,1158,1151,157,154,343,340,2,201174,1760,85006,85020,43668,
1750719,Kurthia sp. 11kri321,species,1130,1098,156,155,324,321,2,1239,91061,1385,186818,1649,1750719
768503,Cytophagia,class,517,516,156,156,274,274,2,976,768503,,,,
768507,Cytophagales,order,517,516,156,156,259,259,2,976,768503,768507,,,
54571,Streptomyces venezuelae,species,2205,2194,151,151,406,405,2,201174,1760,85011,2062,1883,54571
673534,Plantactinospora,genus,1824,1813,151,149,482,478,2,201174,1760,85008,28056,673534,
45667,Halobacillus,genus,733,725,151,151,316,314,2,1239,91061,1385,186817,45667,
203682,Planctomycetes,phylum,872,860,146,145,415,410,2,203682,,,,,
51173,Ureibacillus thermosphaericus,species,934,918,145,141,282,278,2,1239,91061,1385,186818,160795,51173
1670641,Bacillus ciccensis,species,813,808,145,145,272,272,2,1239,91061,1385,186817,1386,1670641
135613,Chromatiales,order,923,913,142,141,328,325,2,1224,1236,135613,,,
1301,Streptococcus,genus,821,812,141,138,304,300,2,1239,91061,186826,1300,1301,1301
2001,Streptosporangium roseum,species,1379,1367,140,140,327,325,2,201174,1760,85012,2004,2000,2001
204457,Sphingomonadales,order,986,981,139,139,341,340,2,1224,28211,204457,,,
651660,Paenisporosarcina,genus,1019,978,138,137,340,332,2,1239,91061,1385,186818,651660,
145358,Bogoriellaceae,family,1060,1049,137,135,333,329,2,201174,1760,85006,145358,,
154116,Georgenia,genus,1060,1049,137,135,305,302,2,201174,1760,85006,145358,154116,
1578,Lactobacillus,genus,958,943,137,137,333,330,2,1239,91061,186826,33958,1578,
1470176,Actinoalloteichus hoggarensis,species,1824,1801,136,134,362,357,2,201174,1760,85010,2070,65496,1470176
1350,Enterococcus,genus,1230,883,136,136,325,307,2,1239,91061,186826,81852,1350,
419479,Jiangella alkaliphila,species,1128,1115,135,132,283,279,2,201174,1760,1217098,1217100,281472,419479
55080,Brevibacillus,genus,639,632,135,134,261,259,2,1239,91061,1385,186822,55080,
2650775,Actinomadura sp. WMMB499,species,1150,1140,130,128,281,278,2,201174,1760,85012,2012,1988,2650775
41294,Bradyrhizobiaceae,family,1126,1114,130,130,344,341,2,1224,28211,356,41294,,
147067,Thermobispora,genus,2067,2049,129,129,570,567,2,201174,1760,147067,147067,147067,
1298,Deinococcus,genus,532,531,128,128,218,218,2,1297,188787,118964,183710,1298,
183710,Deinococcaceae,family,532,531,128,128,227,226,2,1297,188787,118964,183710,,
85014,Glycomycetales,order,861,852,127,127,349,345,2,201174,1760,85014,,,
85034,Glycomycetaceae,family,861,852,127,127,333,329,2,201174,1760,85014,85034,,
2283160,Psychrobacillus sp. PB01,species,739,724,125,125,228,227,2,1239,91061,1385,186817,1221880,2283160
2157,Archaea,superkingdom,522,521,124,124,315,314,2157,,,,,,
1707,Cellulomonas,genus,1582,1563,123,122,377,373,2,201174,1760,85006,85016,1707,
32033,Xanthomonadaceae,family,1407,1333,122,122,428,410,2,1224,1236,135614,32033,,
80864,Comamonadaceae,family,1177,1170,122,122,340,338,2,1224,28216,80840,80864,,
1581038,Bacillus sp. FJAT-22090,species,837,819,122,121,234,231,2,1239,91061,1385,186817,1386,1581038
200903,Paraliobacillus,genus,532,531,121,121,225,225,2,1239,91061,1385,186817,200903,
2213194,Paraliobacillus sp. X-1125,species,527,526,121,121,195,195,2,1239,91061,1385,186817,200903,2213194
1411117,Actinomadura amylolytica,species,1442,1430,120,120,300,299,2,201174,1760,85012,2012,1988,1411117
83291,Streptomyces armeniacus,species,814,810,120,120,210,210,2,201174,1760,85011,2062,1883,83291
93944,Nonomuraea gerenzanensis,species,1519,1507,119,117,328,325,2,201174,1760,85012,2004,83681,93944
37919,Rhodococcus opacus,species,1900,1886,117,117,366,363,2,201174,1760,85007,85025,1827,37919
2591108,Actinomadura sp. WMMA1423,species,1420,1411,117,115,304,301,2,201174,1760,85012,2012,1988,2591108
41295,Rhodospirillaceae,family,865,858,117,117,274,273,2,1224,28211,204441,41295,,
2499145,Rhodococcus sp. X156,species,1283,1264,114,114,279,276,2,201174,1760,85007,85025,1827,2499145
1397,Bacillus circulans,species,600,596,114,114,201,200,2,1239,91061,1385,186817,1386,1397
292691,Gramella,genus,305,304,114,113,171,170,2,976,117743,200644,49546,292691,
53460,Nakamurella,genus,1460,1450,113,113,364,363,2,201174,1760,1643684,85031,53460,
85031,Nakamurellaceae,family,1460,1450,113,113,435,433,2,201174,1760,1643684,85031,,
1643684,Nakamurellales,order,1460,1450,113,113,472,469,2,201174,1760,1643684,,,
2037,Actinomycetales,order,1340,1328,113,113,408,404,2,201174,1760,2037,2037,2037,2037
2049,Actinomycetaceae,family,1336,1324,113,113,361,358,2,201174,1760,2037,2049,,
1650,Kurthia zopfii,species,930,895,113,111,252,246,2,1239,91061,1385,186818,1649,1650
279826,Bacillus foraminis,species,553,552,113,113,194,194,2,1239,91061,1385,186817,1386,279826
2202249,Streptosporangium sp. 'caverna',species,1288,1276,112,112,274,274,2,201174,1760,85012,2004,2000,2202249
33986,Exiguobacterium,genus,754,740,112,110,280,275,2,1239,91061,1385,33986,33986,
135487,Nocardia cyriacigeorgica,species,1581,1572,111,111,307,306,2,201174,1760,85007,85025,1817,135487
340345,Actinoalloteichus hymeniacidonis,species,1563,1545,111,109,312,307,2,201174,1760,85010,2070,65496,340345
237,Flavobacterium,genus,361,361,111,111,180,180,2,976,117743,200644,49546,237,
57493,Kocuria,genus,1540,1511,110,109,364,358,2,201174,1760,85006,1268,57493,
506,Alcaligenaceae,family,944,939,110,110,285,284,2,1224,28216,80840,506,,
28890,Euryarchaeota,phylum,475,474,110,110,246,246,2157,28890,,,,,
72025,Fabales,order,324,318,110,110,157,155,2759,35493,72025,72025,,,
629680,Brevibacterium sandarakinum,species,370,367,109,108,179,178,2,201174,1760,85006,85019,1696,629680
82115,Rhizobiaceae,family,846,842,108,107,265,263,2,1224,28211,356,82115,,
666686,Bacillus sp. 1NLA3E,species,701,696,108,108,217,217,2,1239,91061,1385,186817,1386,666686
1467,Bacillus lentus,species,424,422,108,108,176,176,2,1239,91061,1385,186817,1386,1467
37914,Dietzia,genus,1291,1278,106,106,317,314,2,201174,1760,85007,85029,37914,
85029,Dietziaceae,family,1291,1278,106,106,365,361,2,201174,1760,85007,85029,,
4447,Liliopsida,class,747,390,105,104,212,179,2759,35493,4447,,,,
152268,Bacillus litoralis,species,635,628,105,105,194,194,2,1239,91061,1385,186817,1386,152268
38501,Blastococcus,genus,1021,1014,104,102,274,271,2,201174,1760,1643682,85030,38501,
138336,Blastococcus saxobsidens,species,1020,1013,104,102,234,232,2,201174,1760,1643682,85030,38501,138336
33932,Bacillus cohnii,species,737,719,103,103,223,221,2,1239,91061,1385,186817,1386,33932
543,Enterobacteriaceae,family,696,694,103,102,246,245,2,1224,1236,91347,543,,
859143,Bacillus kochii,species,542,535,103,103,183,182,2,1239,91061,1385,186817,1386,859143
670516,Mycobacteroides,genus,2015,1993,102,100,449,443,2,201174,1760,85007,1762,670516,
1860,Geodermatophilus,genus,1022,1017,102,102,273,272,2,201174,1760,1643682,85030,1860,
1861,Geodermatophilus obscurus,species,1022,1017,102,102,228,228,2,201174,1760,1643682,85030,1860,1861
665099,Bacillus oceanisediminis,species,552,551,102,102,178,178,2,1239,91061,1385,186817,1386,665099
1117,Cyanobacteria,phylum,521,519,102,102,251,251,2,1117,,,,,
2303505,Psychrobacillus sp. AK 1817,species,662,647,101,101,193,192,2,1239,91061,1385,186817,1221880,2303505
468,Moraxellaceae,family,398,398,100,100,172,172,2,1224,1236,72274,468,,
84566,Sphingobacteriaceae,family,303,303,100,100,163,163,2,976,117747,200666,84566,,
117747,Sphingobacteriia,class,303,303,100,100,172,172,2,976,117747,,,,
200666,Sphingobacteriales,order,303,303,100,100,168,168,2,976,117747,200666,,,
1909395,Nonomuraea sp. ATCC 55076,species,1514,1504,99,98,313,310,2,201174,1760,85012,2004,83681,1909395
41297,Sphingomonadaceae,family,818,816,99,99,251,251,2,1224,28211,204457,41297,,
38820,Poales,order,706,350,99,98,176,151,2759,35493,4447,38820,,,
4479,Poaceae,family,705,349,99,98,169,148,2759,35493,4447,38820,4479,,
265976,Serinicoccus,genus,1332,1325,98,98,322,321,2,201174,1760,85006,85021,265976,
1193713,Bacillus mesonae,species,572,565,98,97,179,178,2,1239,91061,1385,186817,1386,1193713
125287,Ornithinimicrobium,genus,1295,1283,96,96,306,304,2,201174,1760,85006,85021,125287,
1404,Bacillus megaterium,species,1121,1107,96,94,258,255,2,1239,91061,1385,186817,1386,1404
2019,Thermomonospora,genus,1072,1064,96,96,291,290,2,201174,1760,85012,2012,2019,
2020,Thermomonospora curvata,species,1072,1064,96,96,242,241,2,201174,1760,85012,2012,2019,2020
4890,Ascomycota,phylum,340,338,95,95,166,166,2759,4890,,,,,
741759,Tomitella,genus,1262,1252,94,92,334,330,2,201174,1760,85007,741759,741759,
88138,Modestobacter,genus,1081,1075,94,94,268,267,2,201174,1760,1643682,85030,88138,
