taxid,scientific_name,level,total,unique,signature,unique_signature,weighted_support,unique_weighted_support,superkingdom,phylum,class,order,family,genus,species
2541726,Microbacterium sp. dk512,species,5378,5349,532,531,1273,1268,2,201174,1760,85006,85023,33882,2541726
2614638,Microbacterium sp. ST-M6,species,3368,3355,529,527,948,945,2,201174,1760,85006,85023,33882,2614638
1714373,Microbacterium sp. No. 7,species,5723,5694,493,492,1250,1246,2,201174,1760,85006,85023,33882,1714373
85025,Nocardiaceae,family,7209,7155,465,465,2060,2048,2,201174,1760,85007,85025,,
1742993,Pseudarthrobacter,genus,10057,9945,454,453,3057,3027,2,201174,1760,85006,1268,1742993,
1221880,Psychrobacillus,genus,762,760,435,434,537,535,2,1239,91061,1385,186817,1221880,
2483401,Microbacterium sp. 10M-3C3,species,5493,5469,429,426,1138,1133,2,201174,1760,85006,85023,33882,2483401
82115,Rhizobiaceae,family,1555,1548,426,426,716,714,2,1224,28211,356,82115,,
273677,Microbacterium oleivorans,species,5019,4988,425,422,1168,1160,2,201174,1760,85006,85023,33882,273677
162426,Microbacterium hominis,species,5946,5912,405,403,1234,1228,2,201174,1760,85006,85023,33882,162426
2070,Pseudonocardiaceae,family,7548,7479,402,401,2077,2061,2,201174,1760,85010,2070,,
85010,Pseudonocardiales,order,7548,7479,402,401,2437,2418,2,201174,1760,85010,,,
28056,Micromonosporaceae,family,5955,5899,401,400,1741,1726,2,201174,1760,85008,28056,,
85008,Micromonosporales,order,5955,5899,401,400,1989,1972,2,201174,1760,85008,,,
2303505,Psychrobacillus sp. AK 1817,species,642,640,383,382,448,446,2,1239,91061,1385,186817,1221880,2303505
28216,Betaproteobacteria,class,4083,3902,372,371,1687,1661,2,1224,28216,,,,
84292,Microbacterium chocolatum,species,4124,4099,365,365,899,895,2,201174,1760,85006,85023,33882,84292
1762,Mycobacteriaceae,family,5997,5938,358,358,1669,1655,2,201174,1760,85007,1762,,
1072463,Microbacterium lemovicicum,species,4687,4656,328,328,925,921,2,201174,1760,85006,85023,33882,1072463
561,Escherichia,genus,8022,7864,327,327,1917,1906,2,1224,1236,91347,543,561,
104336,Microbacterium foliorum,species,6227,6198,326,325,1101,1096,2,201174,1760,85006,85023,33882,104336
80840,Burkholderiales,order,3578,3401,326,325,1170,1150,2,1224,28216,80840,,,
1827,Rhodococcus,genus,5075,5036,325,325,1236,1229,2,201174,1760,85007,85025,1827,
1711,Cellulomonas flavigena,species,2327,2324,309,309,665,665,2,201174,1760,85006,85016,1707,1711
370764,Microbacterium pygmaeum,species,3853,3835,308,307,817,814,2,201174,1760,85006,85023,33882,370764
1839,Nocardioides,genus,5017,4986,307,304,1195,1188,2,201174,1760,85009,85015,1839,
2014534,Microbacterium sp. PM5,species,4462,4438,270,269,863,859,2,201174,1760,85006,85023,33882,2014534
2033,Microbacterium testaceum,species,4542,4519,265,264,835,831,2,201174,1760,85006,85023,33882,2033
37928,Arthrobacter crystallopoietes,species,3909,3866,254,253,911,902,2,201174,1760,85006,1268,1663,37928
300019,Microbacterium paludicola,species,8433,8409,253,253,2228,2224,2,201174,1760,85006,85023,33882,300019
2268461,Microbacterium sp. ABRD_28,species,3778,3753,253,251,747,742,2,201174,1760,85006,85023,33882,2268461
904291,Microbacterium sediminis,species,3535,3512,237,237,675,671,2,201174,1760,85006,85023,33882,904291
1906742,Microbacterium sp. BH-3-3-3,species,4391,4368,235,235,802,799,2,201174,1760,85006,85023,33882,1906742
562,Escherichia coli,species,8007,7849,231,231,1181,1171,2,1224,1236,91347,543,561,562
1742989,Glutamicibacter,genus,4857,4807,231,231,1335,1324,2,201174,1760,85006,1268,1742989,
2070348,Microbacterium sp. SGAir0570,species,8353,8328,228,228,2192,2187,2,201174,1760,85006,85023,33882,2070348
85012,Streptosporangiales,order,4557,4527,228,226,1418,1410,2,201174,1760,85012,,,
2591145,Cellulomonas sp. Y8,species,2272,2267,228,228,529,529,2,201174,1760,85006,85016,1707,2591145
85021,Intrasporangiaceae,family,5481,5449,225,224,1485,1478,2,201174,1760,85006,85021,,
31957,Propionibacteriaceae,family,4495,4450,225,224,1226,1214,2,201174,1760,85009,31957,,
528191,Paenibacillus xylanexedens,species,391,391,221,221,276,276,2,1239,91061,1385,186822,44249,528191
1275,Kocuria rosea,species,6175,6090,220,220,1183,1169,2,201174,1760,85006,1268,57493,1275
35493,Streptophyta,phylum,5443,5284,218,218,1559,1531,2759,35493,,,,,
596707,Sinomonas,genus,4779,4712,213,213,1248,1232,2,201174,1760,85006,1268,596707,
2614639,Microbacterium sp. L-031,species,3270,3255,213,213,693,690,2,201174,1760,85006,85023,33882,2614639
2489212,Microbacterium sp. RG1,species,3817,3802,207,207,693,691,2,201174,1760,85006,85023,33882,2489212
1653,Corynebacteriaceae,family,4467,4427,204,203,1223,1213,2,201174,1760,85007,1653,,
1716,Corynebacterium,genus,4460,4420,202,201,1014,1006,2,201174,1760,85007,1653,1716,
110932,Leifsonia,genus,4450,4421,202,199,1065,1056,2,201174,1760,85006,85023,110932,
379,Rhizobium,genus,945,941,199,199,368,367,2,1224,28211,356,82115,379,
2169540,Lysinibacillus sp. 2017,species,805,801,197,196,336,334,2,1239,91061,1385,186817,400634,2169540
186801,Clostridia,class,835,831,194,194,418,417,2,1239,186801,,,,
69578,Cryobacterium,genus,3152,3130,190,189,782,776,2,201174,1760,85006,85023,69578,
1873,Micromonospora,genus,3637,3599,189,189,870,862,2,201174,1760,85008,28056,1873,
186802,Clostridiales,order,782,778,188,188,353,353,2,1239,186801,186802,,,
2509458,Microbacterium sp. DFW100M-13,species,2755,2740,181,179,520,516,2,201174,1760,85006,85023,33882,2509458
2048654,Solibacillus sp. R5-41,species,758,750,174,171,297,293,2,1239,91061,1385,186818,648800,2048654
1573,Clavibacter,genus,3575,3558,169,168,835,832,2,201174,1760,85006,85023,1573,
28447,Clavibacter michiganensis,species,3571,3554,169,168,601,598,2,201174,1760,85006,85023,1573,28447
2034,Curtobacterium,genus,3853,3833,168,168,883,879,2,201174,1760,85006,85023,2034,
2037,Actinomycetales,order,3708,3676,168,168,1290,1281,2,201174,1760,2037,,,
2049,Actinomycetaceae,family,3707,3675,168,168,1014,1007,2,201174,1760,2037,2049,,
82380,Microbacterium oxydans,species,4626,4598,163,163,702,699,2,201174,1760,85006,85023,33882,82380
46352,Agrococcus,genus,3331,3314,160,158,789,785,2,201174,1760,85006,85023,46352,
33883,Microbacterium arborescens,species,284,284,154,154,179,179,2,201174,1760,85006,85023,33882,33883
72274,Pseudomonadales,order,1764,1749,153,153,566,562,2,1224,1236,72274,,,
1763,Mycobacterium,genus,3574,3538,148,148,745,738,2,201174,1760,85007,1762,1763,
85020,Dermabacteraceae,family,3522,3493,148,148,970,963,2,201174,1760,85006,85020,,
119060,Burkholderiaceae,family,1745,1583,148,148,469,458,2,1224,28216,80840,119060,,
33886,Rathayibacter,genus,3683,3666,144,143,822,817,2,201174,1760,85006,85023,33886,
2048898,Microbacterium sp. Y-01,species,3546,3521,143,142,533,530,2,201174,1760,85006,85023,33882,2048898
43668,Brachybacterium,genus,3248,3221,143,143,730,725,2,201174,1760,85006,85020,43668,
254250,Isoptericola,genus,3245,3226,142,142,785,782,2,201174,1760,85006,85017,254250,
135621,Pseudomonadaceae,family,1690,1675,141,141,491,487,2,1224,1236,72274,135621,,
1708,Cellulomonas fimi,species,2344,2330,139,138,482,478,2,201174,1760,85006,85016,1707,1708
367477,Microbacterium sp. XT11,species,3279,3262,137,137,511,510,2,201174,1760,85006,85023,33882,367477
1269,Micrococcus,genus,3475,3432,136,136,820,812,2,201174,1760,85006,1268,1269,
656366,Arthrobacter alpinus,species,3034,3007,136,135,546,542,2,201174,1760,85006,1268,1663,656366
286,Pseudomonas,genus,1656,1641,136,136,435,431,2,1224,1236,72274,135621,286,
1654,Actinomyces,genus,2976,2947,135,135,665,660,2,201174,1760,2037,2049,1654,
32630,synthetic construct,species,10542,10507,133,133,2337,2325,32630,32630,32630,32630,32630,32630,32630
1817,Nocardia,genus,3056,3032,133,133,653,649,2,201174,1760,85007,85025,1817,
1865,Actinoplanes,genus,2367,2349,131,131,539,537,2,201174,1760,85008,28056,1865,
1866885,Mycolicibacterium,genus,3506,3473,129,129,723,717,2,201174,1760,85007,1762,1866885,
1434018,Lysinimonas,genus,2771,2756,127,127,650,647,2,201174,1760,85006,85023,1434018,
412690,Microterricola viridarii,species,2973,2954,125,125,478,476,2,201174,1760,85006,85023,518733,412690
518733,Microterricola,genus,2973,2954,125,125,671,668,2,201174,1760,85006,85023,518733,
2498704,Agromyces sp. LHK192,species,2244,2227,125,125,375,373,2,201174,1760,85006,85023,33877,2498704
28031,Lysinibacillus fusiformis,species,842,834,122,122,261,259,2,1239,91061,1385,186817,400634,28031
1795053,Microbacterium sp. PAMC 28756,species,4138,4114,119,119,600,598,2,201174,1760,85006,85023,33882,1795053
1401,Paenibacillus lautus,species,611,611,115,115,299,299,2,1239,91061,1385,186822,44249,1401
37921,Arthrobacter agilis,species,3701,3630,112,112,714,702,2,201174,1760,85006,1268,1663,37921
85026,Gordoniaceae,family,2275,2251,112,111,573,567,2,201174,1760,85007,85026,,
2053,Gordonia,genus,2273,2249,112,111,492,488,2,201174,1760,85007,85026,2053,
976,Bacteroidetes,phylum,482,481,112,112,245,244,2,976,,,,,
2081964,Lysinibacillus sp. B2A1,species,479,479,111,111,177,177,2,1239,91061,1385,186817,400634,2081964
1849032,Arthrobacter sp. U41,species,3518,3478,110,110,560,555,2,201174,1760,85006,1268,1663,1849032
190323,Plantibacter,genus,2445,2431,109,108,584,580,2,201174,1760,85006,85023,190323,
1813,Amycolatopsis,genus,2552,2527,107,107,558,554,2,201174,1760,85010,2070,1813,
90964,Staphylococcaceae,family,534,533,107,107,235,235,2,1239,91061,1385,90964,,
2592652,Agromyces sp. KACC 19306,species,2016,2005,105,105,323,322,2,201174,1760,85006,85023,33877,2592652
2017685,Arthrobacter sp. PM3,species,3984,3942,104,104,636,631,2,201174,1760,85006,1268,1663,2017685
1357915,Arthrobacter sp. QXT-31,species,3408,3362,104,104,545,539,2,201174,1760,85006,1268,1663,1357915
2070463,Lysinibacillus sp. SGAir0095,species,434,434,103,103,165,165,2,1239,91061,1385,186817,400634,2070463
28883,Caudovirales,order,1146,690,102,102,377,322,10239,28883,28883,28883,,,
37927,Sinomonas atrocyanea,species,2879,2835,100,100,500,495,2,201174,1760,85006,1268,596707,37927
2020377,Sinomonas sp. R1AF57,species,2584,2553,99,99,464,458,2,201174,1760,85006,1268,596707,2020377
1847,Pseudonocardia,genus,2079,2063,98,98,447,445,2,201174,1760,85010,2070,1847,
2600159,Arthrobacter sp. UKPF54-2,species,3918,3878,97,96,613,607,2,201174,1760,85006,1268,1663,2600159
1696,Brevibacterium,genus,2343,2325,97,97,511,509,2,201174,1760,85006,85019,1696,
85019,Brevibacteriaceae,family,2343,2325,97,97,646,643,2,201174,1760,85006,85019,,
2578107,Arthrobacter sp. KBS0702,species,4037,3984,96,96,625,619,2,201174,1760,85006,1268,1663,2578107
2565366,Arthrobacter sp. PAMC25564,species,3406,3360,95,94,531,525,2,201174,1760,85006,1268,1663,2565366
1279,Staphylococcus,genus,475,475,95,95,189,189,2,1239,91061,1385,90964,1279,
1704044,Arthrobacter sp. ERGS1:01,species,3015,2981,94,94,512,508,2,201174,1760,85006,1268,1663,1704044
1571833,Arthrobacter sp. MN05-02,species,3773,3711,93,92,704,694,2,201174,1760,85006,1268,1663,1571833
235888,Salinibacterium,genus,1316,1307,93,93,332,330,2,201174,1760,85006,85023,235888,
85085,Pseudarthrobacter chlorophenolicus,species,3121,3082,92,92,470,465,2,201174,1760,85006,1268,1742993,85085
453304,Agromyces aureus,species,2223,2217,92,92,352,351,2,201174,1760,85006,85023,33877,453304
589382,Agromyces flavus,species,2148,2136,92,92,324,323,2,201174,1760,85006,85023,33877,589382
41938,Malvales,order,712,710,92,92,205,205,2759,35493,41938,41938,,,
2003551,Cellulomonas sp. PSBB021,species,1742,1735,89,89,335,335,2,201174,1760,85006,85016,1707,2003551
204455,Rhodobacterales,order,1341,1336,89,89,430,428,2,1224,28211,204455,,,
169133,Citricoccus,genus,2707,2663,88,87,655,646,2,201174,1760,85006,1268,169133,
2004,Streptosporangiaceae,family,1788,1774,88,87,459,456,2,201174,1760,85012,2004,,
31989,Rhodobacteraceae,family,1290,1285,88,88,357,356,2,1224,28211,204455,31989,,
2606451,Microbacterium sp. 1S1,species,3083,3067,87,87,435,434,2,201174,1760,85006,85023,33882,2606451
2603598,Microbacterium sp. CBA3102,species,2288,2279,87,87,343,342,2,201174,1760,85006,85023,33882,2603598
2483799,Georgenia sp. ZLJ0423,species,1233,1228,87,87,259,258,2,201174,1760,85006,145358,154116,2483799
1575,Leifsonia xyli,species,2667,2647,86,83,380,375,2,201174,1760,85006,85023,110932,1575
1588023,Arthrobacter sp. Hiyo8,species,2083,2054,86,85,340,336,2,201174,1760,85006,1268,1663,1588023
1270,Micrococcus luteus,species,3411,3368,85,85,543,538,2,201174,1760,85006,1268,1269,1270
1569,Sporosarcina,genus,353,351,85,83,158,156,2,1239,91061,1385,186818,1569,
388357,Kocuria turfanensis,species,2878,2845,84,84,495,491,2,201174,1760,85006,1268,57493,388357
2211210,Arthrobacter sp. DCT-5,species,2758,2729,84,84,460,455,2,201174,1760,85006,1268,1663,2211210
28221,Deltaproteobacteria,class,1237,1222,84,83,485,479,2,1224,28221,,,,
83676,Nocardiopsaceae,family,1719,1708,80,80,433,431,2,201174,1760,85012,83676,,
84998,Coriobacteriia,class,365,362,78,78,178,177,2,201174,84998,,,,
1125847,Rhizobium sp. NT-26,species,220,220,78,78,107,107,2,1224,28211,356,82115,379,1125847
6656,Arthropoda,phylum,2512,2505,77,77,785,782,2759,6656,,,,,
162496,Glutamicibacter creatinolyticus,species,2237,2207,77,77,386,382,2,201174,1760,85006,1268,1742989,162496
55968,Leucobacter,genus,1954,1943,77,77,438,436,2,201174,1760,85006,85023,55968,
204457,Sphingomonadales,order,945,936,77,77,298,296,2,1224,28211,204457,,,
1421,Lysinibacillus sphaericus,species,958,950,76,76,260,258,2,1239,91061,1385,186817,400634,1421
7711,Chordata,phylum,4644,4489,75,75,1135,1109,2759,7711,,,,,
125287,Ornithinimicrobium,genus,2034,2022,75,75,427,425,2,201174,1760,85006,85021,125287,
2419774,Lysinimonas sp. 2DFWR-13,species,1858,1846,75,75,291,290,2,201174,1760,85006,85023,1434018,2419774
50557,Insecta,class,2326,2319,74,74,708,705,2759,6656,50557,,,,
41294,Bradyrhizobiaceae,family,985,981,74,74,262,261,2,1224,28211,356,41294,,
361575,Pseudarthrobacter phenanthrenivorans,species,3039,3005,72,72,445,441,2,201174,1760,85006,1268,1742993,361575
447237,Frondihabitans,genus,2107,2102,72,72,444,443,2,201174,1760,85006,85023,447237,
2040,Aeromicrobium,genus,1767,1758,72,72,365,364,2,201174,1760,85009,85015,2040,
372663,Isoptericola dokdonensis,species,1675,1666,72,72,302,302,2,201174,1760,85006,85017,254250,372663
72763,Tessaracoccus,genus,1503,1488,72,72,333,331,2,201174,1760,85009,31957,72763,
728066,Pseudarthrobacter equi,species,3208,3168,71,71,462,458,2,201174,1760,85006,1268,1742993,728066
1938334,Microbacterium sp. TPU 3598,species,2951,2933,70,70,396,394,2,201174,1760,85006,85023,33882,1938334
110937,Rathayibacter festucae,species,2094,2086,70,70,303,302,2,201174,1760,85006,85023,33886,110937
1494608,Arthrobacter sp. PAMC 25486,species,1846,1824,70,69,314,311,2,201174,1760,85006,1268,1663,1494608
1372,Planococcus,genus,326,325,70,70,139,138,2,1239,91061,1385,186818,1372,
281472,Jiangella,genus,1362,1354,69,69,318,316,2,201174,1760,1217098,1217100,281472,
1217098,Jiangellales,order,1362,1354,69,69,442,439,2,201174,1760,1217098,,,
1217100,Jiangellaceae,family,1362,1354,69,69,371,369,2,201174,1760,1217098,1217100,,
204441,Rhodospirillales,order,1113,1105,69,69,329,328,2,1224,28211,204441,,,
446860,Kocuria flava,species,2620,2593,68,68,430,427,2,201174,1760,85006,1268,57493,446860
85013,Frankiales,order,1330,1323,68,68,394,393,2,201174,1760,85013,,,
135614,Xanthomonadales,order,1029,1014,68,68,314,309,2,1224,1236,135614,,,
2575374,Arthrobacter sp. 24S4-2,species,2966,2930,67,67,428,424,2,201174,1760,85006,1268,1663,2575374
85030,Geodermatophilaceae,family,1668,1649,67,65,418,412,2,201174,1760,1643682,85030,,
1643682,Geodermatophilales,order,1668,1649,67,65,498,491,2,201174,1760,1643682,,,
1978566,Cryobacterium sp. LW097,species,1425,1415,67,67,232,231,2,201174,1760,85006,85023,69578,1978566
7147,Diptera,order,982,976,67,67,381,380,2759,6656,50557,7147,,,
4890,Ascomycota,phylum,973,969,67,67,413,411,2759,4890,,,,,
32008,Burkholderia,genus,813,808,67,67,209,208,2,1224,28216,80840,119060,32008,
370735,Zhihengliuella,genus,3686,3664,66,66,1145,1139,2,201174,1760,85006,1268,370735,
2058657,Zhihengliuella sp. ISTPL4,species,3686,3664,66,66,477,475,2,201174,1760,85006,1268,370735,2058657
139208,Isoptericola variabilis,species,1972,1962,66,66,340,339,2,201174,1760,85006,85017,254250,139208
41297,Sphingomonadaceae,family,793,785,66,66,220,218,2,1224,28211,204457,41297,,
1649,Kurthia,genus,341,341,66,66,138,138,2,1239,91061,1385,186818,1649,
4447,Liliopsida,class,3917,3760,65,65,880,863,2759,35493,4447,,,,
290399,Arthrobacter sp. FB24,species,2768,2729,64,63,398,393,2,201174,1760,85006,1268,1663,290399
125316,Beutenbergiaceae,family,2072,2062,64,64,536,534,2,201174,1760,85006,125316,,
69277,Phyllobacteriaceae,family,861,858,64,64,251,250,2,1224,28211,356,69277,,
38820,Poales,order,3830,3673,63,63,803,788,2759,35493,4447,38820,,,
4479,Poaceae,family,3828,3671,63,63,771,760,2759,35493,4447,38820,4479,,
11,Cellulomonas gilvus,species,1610,1601,63,62,288,286,2,201174,1760,85006,85016,1707,11
7157,Culicidae,family,766,760,63,63,307,306,2759,6656,50557,7147,7157,,
32033,Xanthomonadaceae,family,889,876,62,62,243,240,2,1224,1236,135614,32033,,
29,Myxococcales,order,819,812,62,61,246,244,2,1224,28221,29,,,
481743,Paenibacillus sp. Y412MC10,species,553,553,62,62,243,243,2,1239,91061,1385,186822,44249,481743
2509455,Agromyces sp. FW100M-8,species,1819,1812,61,61,251,251,2,201174,1760,85006,85023,33877,2509455
200643,Bacteroidia,class,165,165,61,61,95,95,2,976,200643,,,,
265976,Serinicoccus,genus,2085,2073,60,60,427,425,2,201174,1760,85006,85021,265976,
80864,Comamonadaceae,family,983,973,60,60,252,250,2,1224,28216,80840,80864,,
7174,Culex,genus,716,710,60,60,248,247,2759,6656,50557,7147,7157,7174,
7176,Culex quinquefasciatus,species,716,710,60,60,157,157,2759,6656,50557,7147,7157,7174,7176
2072025,Lysinibacillus sp. YS11,species,452,448,60,60,119,118,2,1239,91061,1385,186817,400634,2072025
171549,Bacteroidales,order,162,162,60,60,87,87,2,976,200643,171549,,,
2012,Thermomonosporaceae,family,1627,1615,59,58,393,390,2,201174,1760,85012,2012,,
427753,Humibacter,genus,2613,2600,58,58,526,523,2,201174,1760,85006,85023,427753,
2080742,Agromyces sp. MF30-A,species,1699,1688,58,57,237,235,2,201174,1760,85006,85023,33877,2080742
74712,Frankiaceae,family,1174,1168,58,58,293,292,2,201174,1760,85013,74712,,
2079227,Arthrobacter sp. PGP41,species,2797,2750,57,56,388,382,2,201174,1760,85006,1268,1663,2079227
2079791,Salinibacterium sp. CGMCC 1.16371,species,583,578,57,57,122,121,2,201174,1760,85006,85023,235888,2079791
1461583,Lysinibacillus saudimassiliensis,species,286,284,57,56,99,98,2,1239,91061,1385,186817,400634,1461583
83681,Nonomuraea,genus,1015,1007,56,55,224,222,2,201174,1760,85012,2004,83681,
2483798,Nocardioides sp. 603,species,814,810,56,55,160,159,2,201174,1760,85009,85015,1839,2483798
119045,Methylobacteriaceae,family,745,740,56,56,198,196,2,1224,28211,356,119045,,
186803,Lachnospiraceae,family,157,157,56,56,84,84,2,1239,186801,186802,186803,,
399736,Agrococcus jejuensis,species,1539,1532,55,54,228,226,2,201174,1760,85006,85023,46352,399736
160795,Ureibacillus,genus,314,313,54,54,122,122,2,1239,91061,1385,186818,160795,
2020486,Arthrobacter sp. YN,species,1874,1847,53,53,266,263,2,201174,1760,85006,1268,1663,2020486
2013,Nocardiopsis,genus,1239,1232,53,53,261,260,2,201174,1760,85012,83676,2013,
1854,Frankia,genus,996,990,52,52,218,218,2,201174,1760,85013,74712,1854,
68287,Mesorhizobium,genus,647,645,52,52,169,168,2,1224,28211,356,69277,68287,
84999,Coriobacteriales,order,209,207,52,52,90,90,2,201174,84998,84999,,,
162491,Oerskovia,genus,2075,2064,51,50,515,513,2,201174,1760,85006,85016,162491,
1933880,Glutamicibacter halophytocola,species,1444,1426,51,51,231,229,2,201174,1760,85006,1268,1742989,1933880
1179673,Oerskovia sp. KBS0722,species,2072,2061,50,49,378,376,2,201174,1760,85006,85016,162491,1179673
60919,Sanguibacter,genus,1409,1404,50,50,305,304,2,201174,1760,85006,145360,60919,
145360,Sanguibacteraceae,family,1409,1404,50,50,379,378,2,201174,1760,85006,145360,,
60920,Sanguibacter keddieii,species,1407,1402,50,50,233,232,2,201174,1760,85006,145360,60919,60920
84406,Virgibacillus,genus,199,199,50,50,92,92,2,1239,91061,1385,186817,84406,
2220095,Cryobacterium sp. GCJ02,species,1602,1592,48,48,236,235,2,201174,1760,85006,85023,69578,2220095
1988,Actinomadura,genus,1331,1320,48,47,274,271,2,201174,1760,85012,2012,1988,
2589797,Georgenia sp. Z443,species,1051,1041,48,48,184,182,2,201174,1760,85006,145358,154116,2589797
203682,Planctomycetes,phylum,538,535,48,48,233,232,2,203682,,,,,
2599292,Devosia sp. Gsoil 520,species,362,362,48,48,135,135,2,1224,28211,356,45401,46913,2599292
2592654,Lysinimonas sp. KACC 19322,species,1342,1337,47,47,191,191,2,201174,1760,85006,85023,1434018,2592654
41295,Rhodospirillaceae,family,732,727,46,46,185,184,2,1224,28211,204441,41295,,
3629,Malvaceae,family,356,355,46,46,99,99,2759,35493,41938,41938,3629,,
2585717,Agromyces sp. HY052,species,1433,1429,45,45,192,191,2,201174,1760,85006,85023,33877,2585717
279828,Microcella alkaliphila,species,1004,996,45,45,149,149,2,201174,1760,85006,85023,337004,279828
