taxid,scientific_name,level,total,unique,signature,unique_signature,weighted_support,unique_weighted_support,superkingdom,phylum,class,order,family,genus,species
85006,Micrococcales,order,736,736,282,282,410,410,2,201174,1760,85006,,,
1883416,Halomonas sp. 1513,species,1143,1142,207,207,394,393,2,1224,1236,135619,28256,2745,1883416
119060,Burkholderiaceae,family,1277,1161,204,202,440,430,2,1224,28216,80840,119060,,
186818,Planococcaceae,family,801,801,202,202,436,436,2,1239,91061,1385,186818,,
186822,Paenibacillaceae,family,608,607,198,198,340,339,2,1239,91061,1385,186822,,
182709,Oceanobacillus,genus,680,680,192,192,351,351,2,1239,91061,1385,186817,182709,
506,Alcaligenaceae,family,871,870,190,190,350,350,2,1224,28216,80840,506,,
2058175,Antarcticibacterium flavum,species,583,578,178,176,273,271,2,976,117743,200644,49546,2058174,2058175
1706371,Cellvibrionaceae,family,453,451,176,175,252,251,2,1224,1236,1706369,1706371,,
186801,Clostridia,class,626,625,173,173,335,335,2,1239,186801,,,,
72275,Alteromonadaceae,family,835,831,170,170,355,354,2,1224,1236,135622,72275,,
59732,Chryseobacterium,genus,520,516,169,167,270,267,2,976,117743,200644,49546,59732,
135613,Chromatiales,order,988,987,167,166,382,381,2,1224,1236,135613,,,
186826,Lactobacillales,order,802,690,164,164,371,362,2,1239,91061,186826,,,
84566,Sphingobacteriaceae,family,424,424,164,164,255,255,2,976,117747,200666,84566,,
117747,Sphingobacteriia,class,424,424,164,164,261,261,2,976,117747,,,,
200666,Sphingobacteriales,order,424,424,164,164,259,259,2,976,117747,200666,,,
7711,Chordata,phylum,481,478,160,159,264,263,2759,7711,,,,,
2585771,Antarcticibacterium sp. PAMC 28998,species,511,506,155,154,238,237,2,976,117743,200644,49546,2058174,2585771
44249,Paenibacillus,genus,480,479,153,153,251,251,2,1239,91061,1385,186822,44249,
2126553,Gramella sp. SH35,species,508,506,151,151,235,234,2,976,117743,200644,49546,292691,2126553
475662,Halomonas beimenensis,species,947,946,150,150,304,304,2,1224,1236,135619,28256,2745,475662
135614,Xanthomonadales,order,985,982,143,143,373,372,2,1224,1236,135614,,,
35493,Streptophyta,phylum,725,609,143,142,327,307,2759,35493,,,,,
186802,Clostridiales,order,566,565,143,143,281,281,2,1239,186801,186802,,,
404432,Salinicola,genus,750,749,139,139,310,310,2,1224,1236,135619,28256,404432,
1771309,Salinicola tamaricis,species,740,739,139,139,251,251,2,1224,1236,135619,28256,404432,1771309
42054,Chromohalobacter,genus,759,758,137,136,330,329,2,1224,1236,135619,28256,42054,
158080,Chromohalobacter salexigens,species,751,750,136,135,259,258,2,1224,1236,135619,28256,42054,158080
143223,Salegentibacter salegens,species,599,598,132,132,242,242,2,976,117743,200644,49546,143222,143223
1729720,Salegentibacter sp. T436,species,587,586,132,132,238,237,2,976,117743,200644,49546,143222,1729720
400634,Lysinibacillus,genus,449,449,126,126,219,219,2,1239,91061,1385,186817,400634,
1883414,Pistricoccus aurantiacus,species,583,582,125,124,209,208,2,1224,1236,135619,28256,1897649,1883414
1897649,Pistricoccus,genus,583,582,125,124,257,256,2,1224,1236,135619,28256,1897649,
90964,Staphylococcaceae,family,600,486,122,122,250,242,2,1239,91061,1385,90964,,
252356,Maribacter,genus,382,379,121,120,188,187,2,976,117743,200644,49546,252356,
2742,Marinobacter,genus,595,592,118,118,235,234,2,1224,1236,135622,72275,2742,
1609967,Halomonas sp. HG01,species,991,990,116,116,282,281,2,1224,1236,135619,28256,2745,1609967
398743,Zunongwangia profunda,species,398,396,115,115,173,172,2,976,117743,200644,49546,417127,398743
417127,Zunongwangia,genus,398,396,115,115,188,188,2,976,117743,200644,49546,417127,
2746,Halomonas elongata,species,756,754,111,111,236,236,2,1224,1236,135619,28256,2745,2746
32033,Xanthomonadaceae,family,822,820,109,109,289,288,2,1224,1236,135614,32033,,
543,Enterobacteriaceae,family,782,778,108,107,272,270,2,1224,1236,91347,543,,
45667,Halobacillus,genus,271,271,108,108,157,157,2,1239,91061,1385,186817,45667,
224372,Alcanivoracaceae,family,457,454,107,107,191,191,2,1224,1236,135619,224372,,
200643,Bacteroidia,class,343,341,106,104,186,184,2,976,200643,,,,
59753,Alcanivorax,genus,435,432,104,104,175,175,2,1224,1236,135619,224372,59753,59753
80864,Comamonadaceae,family,740,738,97,97,244,243,2,1224,28216,80840,80864,,
85007,Corynebacteriales,order,502,499,97,96,208,207,2,201174,1760,85007,,,
1016,Capnocytophaga,genus,274,271,97,96,139,138,2,976,117743,200644,49546,1016,
85012,Streptosporangiales,order,245,245,96,96,137,137,2,201174,1760,85012,,,
411153,Gramella forsetii,species,417,414,95,95,160,160,2,976,117743,200644,49546,292691,411153
1486245,Gramella flava,species,395,394,95,95,162,162,2,976,117743,200644,49546,292691,1486245
204457,Sphingomonadales,order,496,496,94,94,196,196,2,1224,28211,204457,,,
2306583,Halomonas sp. JS92-SW72,species,828,828,90,90,222,222,2,1224,1236,135619,28256,2745,2306583
1279,Staphylococcus,genus,536,422,89,89,186,178,2,1239,91061,1385,90964,1279,
52959,Polaribacter,genus,367,364,88,88,157,156,2,976,117743,200644,49546,52959,
85023,Microbacteriaceae,family,288,288,88,88,138,138,2,201174,1760,85006,85023,,
182710,Oceanobacillus iheyensis,species,426,426,87,87,158,158,2,1239,91061,1385,186817,182709,182710
171549,Bacteroidales,order,286,284,87,85,152,150,2,976,200643,171549,,,
504090,Kushneria,genus,470,469,86,85,184,183,2,1224,1236,135619,28256,504090,
2070,Pseudonocardiaceae,family,295,293,85,85,140,140,2,201174,1760,85010,2070,,
85010,Pseudonocardiales,order,295,293,85,85,145,145,2,201174,1760,85010,,,
10,Cellvibrio,genus,261,260,85,85,129,129,2,1224,1236,1706369,1706371,10,
1853232,Hymenobacteraceae,family,224,223,85,85,128,128,2,976,768503,768507,1853232,,
175304,Lentibacillus,genus,332,331,84,83,164,163,2,1239,91061,1385,186817,175304,
1472767,Lentibacillus amyloliquefaciens,species,332,331,84,83,145,144,2,1239,91061,1385,186817,175304,1472767
1897729,Halomonas aestuarii,species,845,844,83,83,229,229,2,1224,1236,135619,28256,2745,1897729
363408,Nonlabens,genus,287,286,82,82,134,134,2,976,117743,200644,49546,363408,
83676,Nocardiopsaceae,family,151,151,81,81,101,101,2,201174,1760,85012,83676,,
204441,Rhodospirillales,order,586,586,78,78,207,207,2,1224,28211,204441,,,
32630,synthetic construct,species,665,644,77,77,233,230,32630,32630,32630,32630,32630,32630,32630
225842,Formosa,genus,376,375,77,77,143,143,2,976,117743,200644,49546,225842,
290174,Aquimarina,genus,350,348,77,77,142,141,2,976,117743,200644,49546,290174,
89373,Cytophagaceae,family,213,213,77,77,118,118,2,976,768503,768507,89373,,
563835,Chitinophagaceae,family,198,198,77,77,115,115,2,976,1853228,1853229,563835,,
1853228,Chitinophagia,class,198,198,77,77,117,117,2,976,1853228,,,,
1853229,Chitinophagales,order,198,198,77,77,116,116,2,976,1853228,1853229,,,
206351,Neisseriales,order,542,542,76,76,188,188,2,1224,28216,206351,,,
1250231,Gramella sp. MAR_2010_102,species,378,377,76,76,138,138,2,976,117743,200644,49546,292691,1250231
72276,Ectothiorhodospiraceae,family,542,542,74,74,185,185,2,1224,1236,135613,72276,,
153265,Aequorivita,genus,265,263,74,74,118,118,2,976,117743,200644,49546,153265,
507626,Halomonas chromatireducens,species,681,680,73,73,187,187,2,1224,1236,135619,28256,2745,507626
82115,Rhizobiaceae,family,454,453,72,72,165,165,2,1224,28211,356,82115,,
2062,Streptomycetaceae,family,361,357,72,72,147,146,2,201174,1760,85011,2062,,
85011,Streptomycetales,order,361,357,72,72,153,151,2,201174,1760,85011,,,
267890,Shewanellaceae,family,274,274,72,72,120,120,2,1224,1236,135622,267890,,
111500,Muricauda,genus,192,192,72,72,103,103,2,976,117743,200644,49546,111500,
63600,Pharyngomonas,genus,112,112,72,72,87,87,2759,5752,63600,63600,63600,63600,
48073,Microbulbifer,genus,304,304,71,71,131,131,2,1224,1236,1706369,1706373,48073,
1706373,Microbulbiferaceae,family,304,304,71,71,137,137,2,1224,1236,1706369,1706373,,
186623,Actinopteri,class,276,273,71,70,121,119,2759,7711,186623,,,,
22,Shewanella,genus,264,264,71,71,112,112,2,1224,1236,135622,267890,22,
563798,Cyclobacteriaceae,family,172,172,69,69,104,104,2,976,768503,768507,563798,,
244698,Gillisia,genus,420,416,68,68,150,149,2,976,117743,200644,49546,244698,
1336796,Gillisia sp. Hel1_33_143,species,419,415,68,68,131,130,2,976,117743,200644,49546,244698,1336796
41297,Sphingomonadaceae,family,406,406,68,68,144,144,2,1224,28211,204457,41297,,
517,Bordetella,genus,448,448,67,67,144,144,2,1224,28216,80840,506,517,
1913577,Gramella salexigens,species,382,380,67,67,127,127,2,976,117743,200644,49546,292691,1913577
1883,Streptomyces,genus,352,348,67,67,134,132,2,201174,1760,85011,2062,1883,
1504981,Halomonas sp. KO116,species,464,464,66,66,152,152,2,1224,1236,135619,28256,2745,1504981
84642,Aeromonadaceae,family,517,515,62,62,174,173,2,1224,1236,135624,84642,,
135624,Aeromonadales,order,517,515,62,62,184,183,2,1224,1236,135624,,,
32008,Burkholderia,genus,474,472,62,61,146,145,2,1224,28216,80840,119060,32008,
2013,Nocardiopsis,genus,112,112,61,61,76,76,2,201174,1760,85012,83676,2013,
104264,Cellulophaga,genus,249,249,60,60,104,104,2,976,117743,200644,49546,104264,
200903,Paraliobacillus,genus,184,184,60,60,95,95,2,1239,91061,1385,186817,200903,
2213194,Paraliobacillus sp. X-1125,species,184,184,60,60,88,88,2,1239,91061,1385,186817,200903,2213194
28221,Deltaproteobacteria,class,451,450,58,58,182,181,2,1224,28221,,,,
41294,Bradyrhizobiaceae,family,415,415,58,58,137,137,2,1224,28211,356,41294,,
1250205,Gramella sp. MAR_2010_147,species,361,360,58,58,122,122,2,976,117743,200644,49546,292691,1250205
326319,Dokdonia,genus,200,199,58,58,88,88,2,976,117743,200644,49546,326319,
84567,Pedobacter,genus,174,174,58,58,88,88,2,976,117747,200666,84566,84567,
41295,Rhodospirillaceae,family,419,419,56,56,136,136,2,1224,28211,204441,41295,,
31979,Clostridiaceae,family,236,236,56,56,111,111,2,1239,186801,186802,31979,,
75682,Oxalobacteraceae,family,510,510,55,55,156,156,2,1224,28216,80840,75682,,
204286,Cobetia,genus,397,396,55,54,154,153,2,1224,1236,135619,28256,204286,
1268,Micrococcaceae,family,274,274,55,55,110,110,2,201174,1760,85006,1268,,
40674,Mammalia,class,262,262,53,53,106,106,2759,7711,40674,,,,
32003,Nitrosomonadales,order,443,443,52,52,141,141,2,1224,28216,32003,,,
1178482,Halomonas huangheensis,species,377,377,52,52,108,108,2,1224,1236,135619,28256,2745,1178482
178469,Arenibacter,genus,148,146,52,51,75,74,2,976,117743,200644,49546,178469,
616991,Arenibacter algicola,species,148,146,52,51,72,71,2,976,117743,200644,49546,178469,616991
1903411,Yersiniaceae,family,481,480,51,51,154,154,2,1224,1236,91347,1903411,,
29571,Halomonas subglaciescola,species,316,316,51,51,94,94,2,1224,1236,135619,28256,2745,29571
1372,Planococcus,genus,219,219,51,51,95,95,2,1239,91061,1385,186818,1372,
1117,Cyanobacteria,phylum,256,256,50,50,124,124,2,1117,,,,,
286104,Winogradskyella,genus,256,255,50,50,93,92,2,976,117743,200644,49546,286104,
1250295,Flavobacteriaceae bacterium MAR_2010_188,species,224,222,50,50,78,78,2,976,117743,200644,49546,1250295,1250295
69277,Phyllobacteriaceae,family,371,370,49,49,124,124,2,1224,28211,356,69277,,
77133,uncultured bacterium,species,354,354,48,48,138,138,2,77133,77133,77133,77133,77133,77133
2562282,Halomonas sp. Y2R2,species,315,314,48,48,92,92,2,1224,1236,135619,28256,2745,2562282
1482,Virgibacillus halodenitrificans,species,306,306,48,48,106,106,2,1239,91061,1385,186817,84406,1482
72025,Fabales,order,260,260,48,48,99,99,2759,35493,72025,72025,,,
2419842,Virgibacillus sp. Bac332,species,254,254,48,48,86,86,2,1239,91061,1385,186817,84406,2419842
1485,Clostridium,genus,199,199,48,48,90,90,2,1239,186801,186802,31979,1485,
104267,Tenacibaculum,genus,273,272,47,47,101,101,2,976,117743,200644,49546,104267,
206389,Rhodocyclales,order,532,530,46,46,161,161,2,1224,28216,206389,,,
2014,Nocardiopsis dassonvillei,species,82,82,46,46,55,55,2,201174,1760,85012,83676,2013,2014
664683,Halomonas titanicae,species,460,459,45,45,126,126,2,1224,1236,135619,28256,2745,664683
33958,Lactobacillaceae,family,236,236,45,45,101,101,2,1239,91061,186826,33958,,
1046,Chromatiaceae,family,333,333,44,44,107,107,2,1224,1236,135613,1046,,
641,Vibrionaceae,family,287,287,44,44,108,108,2,1224,1236,135623,641,,
135623,Vibrionales,order,287,287,44,44,113,113,2,1224,1236,135623,,,
111501,Muricauda ruestringensis,species,116,116,44,44,60,60,2,976,117743,200644,49546,111500,111501
28453,Sphingobacterium,genus,121,121,43,43,64,64,2,976,117747,200666,84566,28453,
390846,Echinicola,genus,90,90,43,43,56,56,2,976,768503,768507,563798,390846,
1499392,Chromobacteriaceae,family,370,370,42,42,110,110,2,1224,28216,206351,1499392,,
1578,Lactobacillus,genus,222,222,42,42,86,86,2,1239,91061,186826,33958,1578,
376488,Halotalea,genus,244,244,41,41,89,89,2,1224,1236,135619,28256,376488,
376489,Halotalea alkalilenta,species,244,244,41,41,73,73,2,1224,1236,135619,28256,376488,376489
33882,Microbacterium,genus,148,148,41,41,67,67,2,201174,1760,85006,85023,33882,
423349,Mucilaginibacter,genus,108,108,41,41,59,59,2,976,117747,200666,84566,423349,
2136172,Halomonas sp. SF2003,species,406,405,40,39,105,104,2,1224,1236,135619,28256,2745,2136172
1871037,Flavobacteriaceae bacterium,species,222,222,40,40,68,68,2,976,117743,200644,49546,1871037,1871037
1161,Nostocales,order,158,158,40,40,77,77,2,1117,1161,1161,,,
2494375,Aequorivita sp. H23M31,species,125,124,40,40,56,56,2,976,117743,200644,49546,153265,2494375
1257021,Flammeovirgaceae bacterium 311,species,82,82,40,40,52,52,2,976,768503,768507,200667,1257021,1257021
1569,Sporosarcina,genus,211,211,39,39,85,85,2,1239,91061,1385,186818,1569,
203682,Planctomycetes,phylum,200,198,39,39,97,97,2,203682,,,,,
1176327,Aureitalea,genus,123,122,39,39,58,58,2,976,117743,200644,49546,1176327,
2094025,Aureitalea sp. RR4-38,species,123,122,39,39,56,55,2,976,117743,200644,49546,1176327,2094025
106589,Cupriavidus,genus,479,367,38,38,109,102,2,1224,28216,80840,119060,106589,
81852,Enterococcaceae,family,366,254,38,38,109,102,2,1239,91061,186826,81852,,
648800,Solibacillus,genus,163,163,38,38,78,78,2,1239,91061,1385,186818,648800,
2172098,Flavobacterium pallidum,species,96,96,38,38,52,52,2,976,117743,200644,49546,237,2172098
323449,Pontibacter,genus,80,80,38,38,49,49,2,976,768503,768507,1853232,323449,
390919,Halomonas olivaria,species,412,412,37,37,101,101,2,1224,1236,135619,28256,2745,390919
662,Vibrio,genus,229,229,37,37,84,84,2,1224,1236,135623,641,662,662
1911587,Virgibacillus sp. 6R,species,213,212,37,37,67,66,2,1239,91061,1385,186817,84406,1911587
200667,Flammeovirgaceae,family,105,105,37,37,59,59,2,976,768503,768507,200667,,
374,Bradyrhizobium,genus,262,262,36,36,76,76,2,1224,28211,356,41294,374,
68287,Mesorhizobium,genus,259,258,36,36,80,80,2,1224,28211,356,69277,68287,
1678728,Flavobacterium kingsejongi,species,113,113,36,36,52,52,2,976,117743,200644,49546,237,1678728
1903409,Erwiniaceae,family,332,330,35,35,101,100,2,1224,1236,91347,1903409,,
2011012,Bacillus sp. FJAT-45348,species,146,146,35,35,61,61,2,1239,91061,1385,186817,1386,2011012
815,Bacteroidaceae,family,122,121,35,34,62,61,2,976,200643,171549,815,,
816,Bacteroides,genus,122,121,35,34,57,56,2,976,200643,171549,815,816,
613,Serratia,genus,359,358,34,34,97,97,2,1224,1236,91347,1903411,613,
135620,Oceanospirillaceae,family,201,200,34,34,76,75,2,1224,1236,135619,135620,,
1273155,Thiohalobacter,genus,192,190,34,32,61,59,2,1224,1236,135613,1273155,1273155,
1714849,Aquimarina sp. AD10,species,183,181,34,34,59,59,2,976,117743,200644,49546,290174,1714849
2014542,Alcanivorax sp. N3-2A,species,149,149,34,34,52,52,2,1224,1236,135619,224372,59753,2014542
2583587,Flavobacteriaceae bacterium F202Z8,species,130,130,34,34,55,55,2,976,117743,200644,49546,2583587,2583587
222,Achromobacter,genus,327,326,33,33,95,95,2,1224,28216,80840,506,222,
338,Xanthomonas,genus,307,306,33,33,86,86,2,1224,1236,135614,32033,338,
101385,Aequorivita sublithincola,species,165,164,33,33,57,57,2,976,117743,200644,49546,153265,101385
1221880,Psychrobacillus,genus,147,147,33,33,65,65,2,1239,91061,1385,186817,1221880,
45668,Halobacillus litoralis,species,132,132,33,33,57,57,2,1239,91061,1385,186817,45667,45668
2175091,Flavobacterium album,species,84,84,33,33,44,44,2,976,117743,200644,49546,237,2175091
1696,Brevibacterium,genus,67,67,33,33,39,39,2,201174,1760,85006,85019,1696,
85019,Brevibacteriaceae,family,67,67,33,33,41,41,2,201174,1760,85006,85019,,
2008794,Zoogloeaceae,family,396,394,32,32,106,105,2,1224,28216,206389,2008794,,
4447,Liliopsida,class,327,213,32,32,90,77,2759,35493,4447,,,,
119045,Methylobacteriaceae,family,210,209,32,32,66,66,2,1224,28211,356,119045,,
1762,Mycobacteriaceae,family,205,203,32,32,70,70,2,201174,1760,85007,1762,,
1300,Streptococcaceae,family,175,175,32,32,74,74,2,1239,91061,186826,1300,,
186820,Listeriaceae,family,173,173,32,32,75,75,2,1239,91061,1385,186820,,
41938,Malvales,order,156,156,32,32,59,59,2759,35493,41938,41938,,,
86304,Saccharophagus degradans,species,65,65,32,32,37,37,2,1224,1236,1706369,1706371,316625,86304
316625,Saccharophagus,genus,65,65,32,32,39,39,2,1224,1236,1706369,1706371,316625,
642,Aeromonas,genus,348,348,31,31,97,97,2,1224,1236,135624,84642,642,
403957,Virgibacillus sp. SK37,species,280,280,31,31,84,84,2,1239,91061,1385,186817,84406,403957
291183,Lacinutrix,genus,216,215,31,31,70,70,2,976,117743,200644,49546,291183,
403,Methylococcaceae,family,198,197,31,31,72,71,2,1224,1236,135618,403,,
135618,Methylococcales,order,198,197,31,31,75,74,2,1224,1236,135618,,,
2169540,Lysinibacillus sp. 2017,species,98,98,31,31,45,45,2,1239,91061,1385,186817,400634,2169540
316,Pseudomonas stutzeri,species,611,608,30,30,107,107,2,1224,1236,72274,135621,286,316
1060,Rhodobacter,genus,215,215,30,30,71,71,2,1224,28211,204455,31989,1060,
481,Neisseriaceae,family,204,204,30,30,71,71,2,1224,28216,206351,481,,
157779,Kushneria marisflavi,species,201,200,30,30,60,59,2,1224,1236,135619,28256,504090,157779
1663,Arthrobacter,genus,175,175,30,30,60,60,2,201174,1760,85006,1268,1663,
96345,Flavobacterium psychrophilum,species,152,152,30,30,55,55,2,976,117743,200644,49546,237,96345
1813,Amycolatopsis,genus,126,124,30,30,50,50,2,201174,1760,85010,2070,1813,
83612,Psychroflexus,genus,111,111,30,30,49,49,2,976,117743,200644,49546,83612,
89966,Hymenobacter,genus,111,110,30,30,51,51,2,976,768503,768507,1853232,89966,
57029,Psychroflexus torquis,species,110,110,30,30,46,46,2,976,117743,200644,49546,83612,57029
33932,Bacillus cohnii,species,134,134,29,29,51,51,2,1239,91061,1385,186817,1386,33932
379070,Gilvibacter,genus,115,115,29,29,50,50,2,976,117743,200644,49546,379070,
754429,Gilvibacter sp. SZ-19,species,115,115,29,29,47,47,2,976,117743,200644,49546,379070,754429
1178778,Maribacter cobaltidurans,species,113,110,29,28,48,47,2,976,117743,200644,49546,252356,1178778
447467,Simiduia,genus,88,88,29,29,45,45,2,1224,1236,1706369,1706371,447467,
447471,Simiduia agarivorans,species,88,88,29,29,41,41,2,1224,1236,1706369,1706371,447467,447471
3699,Brassicales,order,374,148,28,26,73,49,2759,35493,3699,3699,,,
115561,Halomonas hydrothermalis,species,332,332,28,28,76,76,2,1224,1236,135619,28256,2745,115561
6231,Nematoda,phylum,304,190,28,27,97,77,2759,6231,,,,,
265,Paracoccus,genus,282,280,28,28,81,81,2,1224,28211,204455,31989,265,
4069,Solanales,order,220,220,28,28,66,66,2759,35493,4069,4069,,,
45401,Hyphomicrobiaceae,family,189,186,28,28,61,60,2,1224,28211,356,45401,,
1637,Listeria,genus,148,148,28,28,59,59,2,1239,91061,1385,186820,1637,
2049301,Changchengzhania,genus,105,104,28,28,43,43,2,976,117743,200644,49546,2049301,
2049305,Changchengzhania lutea,species,105,104,28,28,42,41,2,976,117743,200644,49546,2049301,2049305
516051,Muricauda lutaonensis,species,81,81,28,28,40,40,2,976,117743,200644,49546,111500,516051
303,Pseudomonas putida,species,527,526,27,27,85,85,2,1224,1236,72274,135621,286,303
379,Rhizobium,genus,246,245,27,27,69,68,2,1224,28211,356,82115,379,
1301,Streptococcus,genus,149,149,27,27,58,58,2,1239,91061,186826,1300,1301,
308865,Elizabethkingia,genus,113,113,27,27,51,51,2,976,117743,200644,49546,308865,
1570,Halobacillus halophilus,species,107,107,27,27,46,46,2,1239,91061,1385,186817,45667,1570
402384,Halobacillus mangrovi,species,105,105,27,27,45,45,2,1239,91061,1385,186817,45667,402384
186803,Lachnospiraceae,family,103,103,27,27,47,47,2,1239,186801,186802,186803,,
762641,Muriicola,genus,82,81,27,27,40,40,2,976,117743,200644,49546,762641,
2507538,Muriicola sp. MMS17-SY002,species,82,81,27,27,38,38,2,976,117743,200644,49546,762641,2507538
1847,Pseudonocardia,genus,77,77,27,27,40,40,2,201174,1760,85010,2070,1847,
94122,Shewanella sp. ANA-3,species,32,32,27,27,28,28,2,1224,1236,135622,267890,22,94122
40323,Stenotrophomonas,genus,349,347,26,26,95,95,2,1224,1236,135614,32033,40323,
1350,Enterococcus,genus,303,191,26,26,77,70,2,1239,91061,186826,81852,1350,
119089,Chromadorea,class,300,186,26,25,78,65,2759,6231,119089,,,,
527198,Mariniflexile,genus,141,140,26,26,49,49,2,976,117743,200644,49546,527198,
2027857,Mariniflexile sp. TRM1-10,species,141,140,26,26,46,46,2,976,117743,200644,49546,527198,2027857
1742359,Bacillus sp. FJAT-25496,species,125,125,26,26,46,46,2,1239,91061,1385,186817,1386,1742359
55080,Brevibacillus,genus,113,113,26,26,46,46,2,1239,91061,1385,186822,55080,
2201181,Flavobacterium sediminis,species,80,80,26,26,37,37,2,976,117743,200644,49546,237,2201181
6656,Arthropoda,phylum,207,205,25,25,85,85,2759,6656,,,,,
358023,Lutibacter,genus,119,119,25,25,48,48,2,976,117743,200644,49546,358023,
107,Spirosoma,genus,60,60,25,25,34,34,2,976,768503,768507,89373,107,
352,Azotobacter,genus,263,263,24,24,78,78,2,1224,1236,72274,135621,352,
1775411,Rhodanobacteraceae,family,263,262,24,24,78,78,2,1224,1236,135614,1775411,,
1890424,Synechococcales,order,232,232,24,24,75,75,2,1117,1890424,1890424,,,
106633,Thioalkalivibrio,genus,227,227,24,24,66,66,2,1224,1236,135613,72276,106633,
657387,Kushneria sp. YCWA18,species,192,192,24,24,52,52,2,1224,1236,135619,28256,504090,657387
150247,Anoxybacillus,genus,148,146,24,23,60,59,2,1239,91061,1385,186817,150247,
3803,Fabaceae,family,130,130,24,24,48,48,2759,35493,72025,72025,3803,,
1565991,Bacillus sp. X1(2014),species,109,109,24,24,37,37,2,1239,91061,1385,186817,1386,1565991
313603,Maribacter sp. HTCC2170,species,94,94,24,24,37,37,2,976,117743,200644,49546,252356,313603
1706372,Halieaceae,family,94,94,24,24,43,43,2,1224,1236,1706369,1706372,,
