taxid,scientific_name,level,total,unique,signature,unique_signature,weighted_support,unique_weighted_support,superkingdom,phylum,class,order,family,genus,species
200643,Bacteroidia,class,5903,5120,3164,2764,4060,3535,2,976,200643,,,,
225991,Comamonas aquatica,species,15591,13606,3103,2713,5869,5140,2,1224,28216,80840,80864,283,225991
40674,Mammalia,class,8372,7304,3093,2853,4720,4228,2759,7711,40674,,,,
171549,Bacteroidales,order,5584,4845,3092,2700,3881,3378,2,976,200643,171549,,,
186803,Lachnospiraceae,family,5951,5204,3074,2704,4017,3527,2,1239,186801,186802,186803,186803,186803
76892,Caulobacteraceae,family,6170,5344,2846,2476,3984,3458,2,1224,28211,204458,76892,,
204458,Caulobacterales,order,6170,5344,2846,2476,4060,3522,2,1224,28211,204458,,,
204455,Rhodobacterales,order,6408,5544,2790,2404,3948,3408,2,1224,28211,204455,,,
31989,Rhodobacteraceae,family,6193,5363,2764,2381,3715,3206,2,1224,28211,204455,31989,,
33958,Lactobacillaceae,family,4213,3717,2626,2324,3046,2694,2,1239,91061,186826,33958,,
1578,Lactobacillus,genus,4145,3653,2594,2295,2955,2612,2,1239,91061,186826,33958,1578,
119060,Burkholderiaceae,family,39715,21646,2403,2216,9607,7572,2,1224,28216,80840,119060,,
128780,Stenotrophomonas acidaminiphila,species,21002,18081,2388,2040,4893,4195,2,1224,1236,135614,32033,40323,128780
41275,Brevundimonas,genus,5155,4466,2316,2031,3244,2829,2,1224,28211,204458,76892,41275,41275
28453,Sphingobacterium,genus,4829,4173,2306,2003,2990,2590,2,976,117747,200666,84566,28453,28453
6656,Arthropoda,phylum,8170,6262,2162,1908,3920,3273,2759,6656,,,,,
2500546,Nocardioides sp. HY056,species,3698,3245,2082,1827,2491,2187,2,201174,1760,85009,85015,1839,2500546
50557,Insecta,class,5747,4892,2079,1833,3230,2806,2759,6656,50557,,,,
76853,Solibacillus silvestris,species,9427,8254,2056,1825,3727,3293,2,1239,91061,1385,186818,648800,76853
91347,Enterobacterales,order,31329,11575,2031,1807,6685,4268,2,1224,1236,91347,,,
7147,Diptera,order,4513,3812,1803,1581,2671,2323,2759,6656,50557,7147,,,
48736,Ralstonia,genus,33542,16219,1732,1632,6874,5380,2,1224,28216,80840,119060,48736,
6231,Nematoda,phylum,9632,7472,1668,1498,3990,3428,2759,6231,,,,,
768503,Cytophagia,class,4998,4347,1663,1470,2774,2428,2,976,768503,,,,
768507,Cytophagales,order,4998,4347,1663,1470,2743,2402,2,976,768503,768507,,,
28883,Caudovirales,order,74799,14259,1659,1434,11035,3712,10239,28883,28883,28883,,,
119089,Chromadorea,class,9529,7375,1655,1485,3755,3239,2759,6231,119089,,,,
305,Ralstonia solanacearum,species,32472,15292,1638,1552,6371,5064,2,1224,28216,80840,119060,48736,305
356,Rhizobiales,order,6927,5997,1616,1405,3255,2817,2,1224,28211,356,,,
40324,Stenotrophomonas maltophilia,species,30511,26333,1526,1330,5015,4353,2,1224,1236,135614,32033,40323,40324
59732,Chryseobacterium,genus,4165,3603,1488,1293,2239,1939,2,976,117743,200644,49546,59732,
83618,Pseudoxanthomonas,genus,17041,14703,1487,1290,5749,4962,2,1224,1236,135614,32033,83618,
2048654,Solibacillus sp. R5-41,species,8190,7103,1450,1266,2941,2555,2,1239,91061,1385,186818,648800,2048654
12916,Acidovorax,genus,14761,12755,1448,1241,4587,3959,2,1224,28216,80840,80864,12916,
59734,Empedobacter,genus,2731,2356,1441,1256,1794,1559,2,976,117743,200644,49546,59734,
247,Empedobacter brevis,species,2722,2347,1441,1256,1729,1504,2,976,117743,200644,49546,59734,247
1899017,Candidatus Melainabacteria bacterium MEL.A1,species,2105,1900,1375,1250,1588,1435,2,1798710,1899017,1899017,1899017,1899017,1899017
5653,Kinetoplastida,order,2610,2280,1326,1152,1668,1454,2759,5653,5653,5653,,,
186822,Paenibacillaceae,family,3354,2926,1318,1148,1923,1674,2,1239,91061,1385,186822,,
32013,Comamonas terrigena,species,10440,9075,1309,1112,2984,2577,2,1224,28216,80840,80864,283,32013
77133,uncultured bacterium,species,17586,10734,1278,1164,4269,3430,2,77133,77133,77133,77133,77133,77133
6308,Strongylida,order,5220,3623,1174,1047,1913,1634,2759,6231,119089,6308,,,
543,Enterobacteriaceae,family,28506,9113,1166,1036,4896,2865,2,1224,1236,91347,543,,
83614,Luteimonas,genus,12384,10693,1140,958,3903,3354,2,1224,1236,135614,32033,83614,
2070463,Lysinibacillus sp. SGAir0095,species,5190,4553,1134,1030,1872,1674,2,1239,91061,1385,186817,400634,2070463
314722,Pseudoxanthomonas suwonensis,species,13385,11539,1116,962,2652,2289,2,1224,1236,135614,32033,83618,314722
68,Lysobacter,genus,14237,12285,1109,971,4462,3864,2,1224,1236,135614,32033,68,
285,Comamonas testosteroni,species,12546,10885,1101,955,3264,2834,2,1224,28216,80840,80864,283,285
171552,Prevotellaceae,family,2230,1929,1101,975,1450,1269,2,976,200643,171549,171552,,
89373,Cytophagaceae,family,2773,2430,1098,971,1577,1388,2,976,768503,768507,89373,,
9989,Rodentia,order,3593,3170,1072,1028,1586,1474,2759,7711,40674,9989,,,
204457,Sphingomonadales,order,3727,3213,1062,910,1870,1607,2,1224,28211,204457,,,
44249,Paenibacillus,genus,2695,2348,1061,927,1497,1304,2,1239,91061,1385,186822,44249,44249
10066,Muridae,family,3555,3134,1051,1007,1523,1417,2759,7711,40674,9989,10066,,
838,Prevotella,genus,2092,1814,1048,926,1340,1176,2,976,200643,171549,171552,838,
31979,Clostridiaceae,family,3609,3159,1035,906,1777,1555,2,1239,186801,186802,31979,,
216778,Stenotrophomonas rhizophila,species,18633,16010,999,867,2952,2554,2,1224,1236,135614,32033,40323,216778
2157,Archaea,superkingdom,1276,1105,957,815,1106,951,2157,,,,,,
28890,Euryarchaeota,phylum,1187,1025,920,782,1021,874,2157,28890,,,,,
90964,Staphylococcaceae,family,22023,8768,916,806,3784,2574,2,1239,91061,1385,90964,,
541000,Ruminococcaceae,family,3005,2612,904,800,1491,1304,2,1239,186801,186802,541000,,
1485,Clostridium,genus,2891,2533,895,781,1366,1194,2,1239,186801,186802,31979,1485,
10088,Mus,genus,3021,2667,876,839,1248,1167,2759,7711,40674,9989,10066,10088,
10090,Mus musculus,species,3019,2665,869,832,1176,1104,2759,7711,40674,9989,10066,10088,10090
108981,Acinetobacter schindleri,species,11236,9743,861,766,2605,2274,2,1224,1236,72274,468,469,108981
9779,Proboscidea,order,1422,1259,833,726,1082,949,2759,7711,40674,9779,,,
9780,Elephantidae,family,1422,1259,833,726,1078,946,2759,7711,40674,9779,9780,,
1279,Staphylococcus,genus,21327,8280,824,724,3131,2172,2,1239,91061,1385,90964,1279,1279
1649,Kurthia,genus,4206,3652,816,714,1703,1487,2,1239,91061,1385,186818,1649,
41297,Sphingomonadaceae,family,3255,2808,806,693,1489,1280,2,1224,28211,204457,41297,,
28090,Acinetobacter lwoffii,species,9809,8520,780,684,2196,1919,2,1224,1236,72274,468,469,28090
1300,Streptococcaceae,family,2006,1772,757,686,1106,989,2,1239,91061,186826,1300,,
85006,Micrococcales,order,3425,3012,753,668,1542,1360,2,201174,1760,85006,,,
40214,Acinetobacter johnsonii,species,10406,9029,750,659,2285,1994,2,1224,1236,72274,468,469,40214
9784,Loxodonta,genus,1376,1220,727,630,989,865,2759,7711,40674,9779,9780,9784,
9785,Loxodonta africana,species,1376,1220,727,630,985,861,2759,7711,40674,9779,9780,9784,9785
2136182,Acinetobacter cumulans,species,8674,7468,725,628,1902,1642,2,1224,1236,72274,468,469,2136182
1301,Streptococcus,genus,1803,1595,718,650,989,885,2,1239,91061,186826,1300,1301,
316068,Leadbetterella byssophila,species,1196,1072,712,650,810,736,2,976,768503,768507,89373,319458,316068
319458,Leadbetterella,genus,1196,1072,712,650,827,751,2,976,768503,768507,89373,319458,
177937,Colpodellaceae,family,1340,1148,684,592,881,758,2759,177937,177937,177937,177937,,
1808001,Acinetobacter sp. LoGeW2-3,species,9223,7983,660,586,1975,1723,2,1224,1236,72274,468,469,1808001
28031,Lysinibacillus fusiformis,species,7058,6133,652,564,1828,1589,2,1239,91061,1385,186817,400634,28031
1324350,Acinetobacter equi,species,6893,5962,641,585,1522,1343,2,1224,1236,72274,468,469,1324350
84998,Coriobacteriia,class,8997,1742,626,541,1678,822,2,201174,84998,,,,
135622,Alteromonadales,order,4807,4127,622,551,1901,1646,2,1224,1236,135622,,,
815,Bacteroidaceae,family,1769,1506,617,532,954,817,2,976,200643,171549,815,,
816,Bacteroides,genus,1767,1504,617,532,915,784,2,976,200643,171549,815,816,
506,Alcaligenaceae,family,5883,5121,611,527,2059,1787,2,1224,28216,80840,506,,
10239,Viruses,superkingdom,26347,5525,601,518,7842,2174,10239,,,,,,
135624,Aeromonadales,order,1979,1785,596,577,986,921,2,1224,1236,135624,,,
84642,Aeromonadaceae,family,1962,1769,594,575,939,879,2,1224,1236,135624,84642,,
80865,Delftia,genus,8502,7376,581,518,2462,2156,2,1224,28216,80840,80864,80865,
135619,Oceanospirillales,order,3958,3437,578,486,1542,1329,2,1224,1236,135619,,,
82115,Rhizobiaceae,family,2684,2319,577,505,1127,980,2,1224,28211,356,82115,,
2094242,Victivallales bacterium CCUG 44730,species,1047,930,573,501,683,597,2,256845,1313211,278082,2094242,2094242,2094242
642,Aeromonas,genus,1624,1477,567,550,789,747,2,1224,1236,135624,84642,642,
470,Acinetobacter baumannii,species,8319,7270,557,507,1600,1427,2,1224,1236,72274,468,469,470
75682,Oxalobacteraceae,family,5097,4427,556,479,1793,1559,2,1224,28216,80840,75682,,
2079596,Acinetobacter sp. SWBY1,species,6434,5529,536,449,1348,1151,2,1224,1236,72274,468,469,2079596
76831,Myroides,genus,2247,1898,533,466,974,836,2,976,117743,200644,49546,76831,
104267,Tenacibaculum,genus,3203,2779,526,447,1180,1016,2,976,117743,200644,49546,104267,
52959,Polaribacter,genus,3154,2735,525,472,1186,1041,2,976,117743,200644,49546,52959,
1495144,methanogenic archaeon ISO4-H5,species,876,768,516,428,651,553,2157,28890,183967,1495144,1495144,1495144,1495144
1904944,Stenotrophomonas sp. LM091,species,11229,9672,507,424,1638,1398,2,1224,1236,135614,32033,40323,1904944
74201,Verrucomicrobia,phylum,1276,1121,507,443,780,682,2,74201,,,,,
203691,Spirochaetes,phylum,971,863,506,461,665,598,2,203691,,,,,
203692,Spirochaetia,class,971,863,506,461,643,581,2,203691,203692,,,,
188941,Cercomonadida,order,798,698,504,446,609,534,2759,136419,188941,188941,,,
1636603,Acinetobacter sp. ACNIH1,species,8088,7050,503,457,1606,1421,2,1224,1236,72274,468,469,1636603
1879050,Acinetobacter wuhouensis,species,7045,6115,492,429,1429,1244,2,1224,1236,72274,468,469,1879050
84567,Pedobacter,genus,2174,1865,482,416,900,777,2,976,117747,200666,84566,84567,
1407071,Acinetobacter sp. TGL-Y2,species,5321,4604,481,415,1161,1004,2,1224,1236,72274,468,469,1407071
1461583,Lysinibacillus saudimassiliensis,species,3151,2733,476,417,923,810,2,1239,91061,1385,186817,400634,1461583
160795,Ureibacillus,genus,2516,2158,470,402,1005,865,2,1239,91061,1385,186818,160795,
136,Spirochaetales,order,805,712,466,424,562,506,2,203691,203692,136,,,
206351,Neisseriales,order,4326,3725,458,399,1697,1468,2,1224,28216,206351,,,
137,Spirochaetaceae,family,764,674,457,415,537,484,2,203691,203692,136,137,,
1775411,Rhodanobacteraceae,family,6766,5818,450,396,2763,2379,2,1224,1236,135614,1775411,,
1421,Lysinibacillus sphaericus,species,7975,6974,443,391,1935,1705,2,1239,91061,1385,186817,400634,1421
563835,Chitinophagaceae,family,1528,1320,438,372,732,630,2,976,1853228,1853229,563835,,
1853228,Chitinophagia,class,1528,1320,438,372,763,657,2,976,1853228,,,,
1853229,Chitinophagales,order,1528,1320,438,372,755,649,2,976,1853228,1853229,,,
756892,Acinetobacter indicus,species,6375,5522,433,378,1216,1058,2,1224,1236,72274,468,469,756892
1853230,Crocinitomicaceae,family,1488,1274,428,382,745,651,2,976,117743,200644,1853230,,
332102,Fluviicola,genus,1464,1254,424,378,681,596,2,976,117743,200644,1853230,332102,332102
588932,Brevundimonas naejangsanensis,species,3027,2606,421,366,984,851,2,1224,28211,204458,76892,41275,588932
186623,Actinopteri,class,6977,4980,419,367,1706,1362,2759,7711,186623,,,,
1750719,Kurthia sp. 11kri321,species,2775,2410,418,373,814,715,2,1239,91061,1385,186818,1649,1750719
85023,Microbacteriaceae,family,1651,1468,412,364,727,647,2,201174,1760,85006,85023,,
572511,Blautia,genus,1861,1632,411,365,751,665,2,1239,186801,186802,186803,572511,
81852,Enterococcaceae,family,31957,8530,410,383,5037,2281,2,1239,91061,186826,81852,,
191579,Fluviicola taffensis,species,1389,1187,402,358,610,535,2,976,117743,200644,1853230,332102,191579
27830,Strongylidae,family,2411,1566,401,361,722,613,2759,6231,119089,6308,27830,,
28221,Deltaproteobacteria,class,2510,2204,390,351,1039,917,2,1224,28221,,,,
343,Xanthomonas translucens,species,10478,9064,389,341,1476,1284,2,1224,1236,135614,32033,338,343
7214,Drosophilidae,family,1173,1044,378,340,591,532,2759,6656,50557,7147,7214,,
1553900,Oligoflexia,class,652,581,378,336,461,410,2,1224,1553900,,,,
91561,Artiodactyla,order,1442,1326,377,355,679,626,2759,7711,40674,91561,,,
157,Treponema,genus,582,523,376,342,429,390,2,203691,203692,136,137,157,
2081964,Lysinibacillus sp. B2A1,species,3839,3340,363,313,918,799,2,1239,91061,1385,186817,400634,2081964
72275,Alteromonadaceae,family,2620,2233,360,313,962,826,2,1224,1236,135622,72275,,
1506553,Lachnoclostridium,genus,1710,1480,344,308,650,569,2,1239,186801,186802,186803,1506553,
1350,Enterococcus,genus,31532,8145,342,318,4438,2052,2,1239,91061,186826,81852,1350,
216851,Faecalibacterium,genus,885,766,342,306,466,410,2,1239,186801,186802,541000,216851,
1706369,Cellvibrionales,order,1330,1120,341,283,633,531,2,1224,1236,1706369,,,
853,Faecalibacterium prausnitzii,species,883,764,341,305,456,401,2,1239,186801,186802,541000,216851,853
171550,Rikenellaceae,family,870,766,339,296,472,413,2,976,200643,171549,171550,,
1372,Planococcus,genus,2122,1828,338,291,746,646,2,1239,91061,1385,186818,1372,
1643822,Eggerthellales,order,8446,1271,334,291,1255,481,2,201174,84998,1643822,,,
1643826,Eggerthellaceae,family,8446,1271,334,291,1189,462,2,201174,84998,1643822,1643826,,
202954,Acinetobacter tandoii,species,6132,5299,333,292,1074,934,2,1224,1236,72274,468,469,202954
830,Butyrivibrio,genus,1062,920,331,290,521,455,2,1239,186801,186802,186803,830,
135620,Oceanospirillaceae,family,1077,929,328,275,541,459,2,1224,1236,135619,135620,,
339,Xanthomonas campestris,species,10935,9447,325,276,1401,1209,2,1224,1236,135614,32033,338,339
414999,Opitutae,class,897,789,325,285,503,440,2,74201,414999,,,,
415229,Pseudoxanthomonas spadix,species,6067,5238,324,286,969,843,2,1224,1236,135614,32033,83618,415229
224756,Methanomicrobia,class,472,411,324,282,382,333,2157,28890,224756,,,,
1650,Kurthia zopfii,species,2358,2032,321,276,673,585,2,1239,91061,1385,186818,1649,1650
239759,Alistipes,genus,778,685,321,279,429,374,2,976,200643,171549,171550,239759,
1646498,Acinetobacter sp. TTH0-4,species,4790,4105,319,270,886,761,2,1224,1236,72274,468,469,1646498
28065,Rhodoferax,genus,5072,4416,316,289,1249,1098,2,1224,28216,80840,80864,28065,
300,Pseudomonas mendocina,species,2842,2476,316,272,680,594,2,1224,1236,72274,135621,286,300
265,Paracoccus,genus,1862,1626,313,279,643,564,2,1224,28211,204455,31989,265,
561,Escherichia,genus,25452,6413,308,268,3071,1475,2,1224,1236,91347,543,561,561
996,Flavobacterium columnare,species,2151,1877,303,268,620,548,2,976,117743,200644,49546,237,996
1871111,Acinetobacter defluvii,species,4909,4260,299,259,903,782,2,1224,1236,72274,468,469,1871111
1706371,Cellvibrionaceae,family,845,718,294,242,449,376,2,1224,1236,1706369,1706371,,
51173,Ureibacillus thermosphaericus,species,1888,1627,293,252,569,491,2,1239,91061,1385,186818,160795,51173
41819,Ceratopogonidae,family,385,331,291,260,310,276,2759,6656,50557,7147,41819,,
183967,Thermoplasmata,class,327,279,291,245,303,257,2157,28890,183967,,,,
1758189,Acinetobacter sp. ACNIH2,species,5860,5095,290,256,970,850,2,1224,1236,72274,468,469,1758189
85007,Corynebacteriales,order,2249,1948,290,254,831,720,2,201174,1760,85007,,,
1060,Rhodobacter,genus,1684,1450,290,254,592,515,2,1224,28211,204455,31989,1060,
2191,Methanomicrobiales,order,407,357,290,258,337,298,2157,28890,224756,2191,,,
56458,Xanthomonas sacchari,species,8775,7543,288,257,1163,1012,2,1224,1236,135614,32033,338,56458
2109688,Clostridiales bacterium CCNA10,species,1782,1548,288,240,573,494,2,1239,186801,186802,2109688,2109688,2109688
41820,Culicoides,genus,382,329,285,255,301,268,2759,6656,50557,7147,41819,41820,
2072025,Lysinibacillus sp. YS11,species,4242,3690,284,254,870,762,2,1239,91061,1385,186817,400634,2072025
134623,Opitutaceae,family,809,713,277,245,421,370,2,74201,414999,415000,134623,,
415000,Opitutales,order,809,713,277,245,430,378,2,74201,414999,415000,,,
562,Escherichia coli,species,25365,6334,275,236,2680,1264,2,1224,1236,91347,543,561,562
1798710,Candidatus Melainabacteria,phylum,421,380,275,250,327,296,2,1798710,,,,,
346,Xanthomonas citri,species,13828,11952,274,238,1660,1437,2,1224,1236,135614,32033,338,346
179676,Culicoides sonorensis,species,373,322,272,244,289,258,2759,6656,50557,7147,41819,41820,179676
909932,Negativicutes,class,3090,1955,270,247,835,632,2,1239,909932,,,,
13687,Sphingomonas,genus,1736,1484,267,224,584,495,2,1224,28211,204457,41297,13687,
1569,Sporosarcina,genus,2051,1778,265,241,700,616,2,1239,91061,1385,186818,1569,
5708,Bodonidae,family,443,389,265,233,329,288,2759,5653,5653,5653,5708,,
7215,Drosophila,genus,1026,905,264,231,437,387,2759,6656,50557,7147,7214,7215,
6236,Rhabditida,order,5354,4572,261,238,1784,1555,2759,6231,119089,6236,,,
1016,Capnocytophaga,genus,1379,1182,261,228,526,456,2,976,117743,200644,49546,1016,
1221880,Psychrobacillus,genus,2156,1840,260,231,705,607,2,1239,91061,1385,186817,1221880,
204441,Rhodospirillales,order,13281,3375,259,224,2679,1035,2,1224,28211,204441,,,
481,Neisseriaceae,family,2022,1724,259,226,719,615,2,1224,28216,206351,481,,
97478,Lactobacillus mucosae,species,301,277,255,235,266,246,2,1239,91061,186826,33958,1578,97478
2024979,Bacteriovoracales,order,429,375,254,218,308,267,2,1224,1553900,2024979,,,
136419,Cercozoa,phylum,443,384,253,224,315,276,2759,136419,,,,,
10,Cellvibrio,genus,667,555,252,206,358,295,2,1224,1236,1706369,1706371,10,
2602012,Guttulinopsidae,family,381,332,246,217,295,257,2759,136419,188941,188941,2602012,,
47420,Hydrogenophaga,genus,4803,4157,243,208,1084,941,2,1224,28216,80840,80864,47420,
2158,Methanobacteriales,order,292,245,243,206,261,220,2157,28890,183925,2158,,,
183925,Methanobacteria,class,292,245,243,206,262,221,2157,28890,183925,,,,
10699,Siphoviridae,family,585,456,241,214,305,267,10239,28883,28883,28883,10699,,
2159,Methanobacteriaceae,family,291,244,239,202,256,216,2157,28890,183925,2158,2159,,
312277,Flavobacterium indicum,species,1673,1450,238,212,480,420,2,976,117743,200644,49546,237,312277
203682,Planctomycetes,phylum,1162,1027,238,209,550,486,2,203682,,,,,
1352,Enterococcus faecium,species,28497,6305,235,220,3588,1640,2,1239,91061,186826,81852,1350,1352
34072,Variovorax,genus,4442,3862,234,214,994,875,2,1224,28216,80840,80864,34072,
4890,Ascomycota,phylum,4108,1471,234,209,986,520,2759,4890,,,,,
29430,Acinetobacter haemolyticus,species,4262,3708,232,200,762,661,2,1224,1236,72274,468,469,29430
2005473,Muribaculaceae,family,628,566,232,209,337,305,2,976,200643,171549,2005473,,
2478662,Acidovorax sp. 1608163,species,3926,3340,231,191,727,611,2,1224,28216,80840,80864,12916,2478662
1896164,Luteimonas sp. JM171,species,2819,2410,231,184,518,430,2,1224,1236,135614,32033,83614,1896164
308865,Elizabethkingia,genus,1355,1190,231,207,538,476,2,976,117743,200644,49546,308865,
84999,Coriobacteriales,order,734,637,228,194,397,340,2,201174,84998,84999,,,
40216,Acinetobacter radioresistens,species,3092,2666,226,205,580,510,2,1224,1236,72274,468,469,40216
651660,Paenisporosarcina,genus,1812,1556,226,184,568,481,2,1239,91061,1385,186818,651660,
69,Lysobacter enzymogenes,species,5845,5040,225,205,840,735,2,1224,1236,135614,32033,68,69
1649468,Melaminivora,genus,4255,3684,223,187,997,862,2,1224,28216,80840,80864,1649468,
106649,Acinetobacter guillouiae,species,4478,3884,221,195,761,667,2,1224,1236,72274,468,469,106649
106648,Acinetobacter bereziniae,species,4138,3532,217,186,693,597,2,1224,1236,72274,468,469,106648
649196,Sphingobacterium hotanense,species,1373,1173,216,185,426,367,2,976,117747,200666,84566,28453,649196
839,Prevotella ruminicola,species,611,530,216,193,296,263,2,976,200643,171549,171552,838,839
641,Vibrionaceae,family,1816,1568,214,180,632,539,2,1224,1236,135623,641,,
135623,Vibrionales,order,1816,1568,214,180,679,581,2,1224,1236,135623,,,
45401,Hyphomicrobiaceae,family,1045,916,213,186,405,353,2,1224,28211,356,45401,,
128827,Erysipelotrichaceae,family,1144,999,212,201,468,422,2,1239,526524,526525,128827,,
526524,Erysipelotrichia,class,1144,999,212,201,535,480,2,1239,526524,,,,
526525,Erysipelotrichales,order,1144,999,212,201,513,461,2,1239,526524,526525,,,
2072414,Stenotrophomonas sp. ESTM1D_MKCIP4_1,species,11769,10163,211,193,1162,1021,2,1224,1236,135614,32033,40323,2072414
2172,Methanobrevibacter,genus,267,224,211,179,231,195,2157,28890,183925,2158,2159,2172,
3699,Brassicales,order,25876,5688,210,206,3081,1310,2759,35493,3699,3699,,,
2109691,Lachnospiraceae bacterium GAM79,species,970,852,208,184,352,310,2,1239,186801,186802,186803,2109691,2109691
1294634,Crocodylia,order,218,218,208,208,210,210,2759,7711,1294634,1294634,,,
