taxid,scientific_name,level,total,unique,signature,unique_signature,weighted_support,unique_weighted_support,superkingdom,phylum,class,order,family,genus,species
371601,Bacteroides xylanisolvens,species,20526,18326,1572,1410,6673,5974,2,976,200643,171549,815,816,371601
194924,Desulfovibrionaceae,family,2420,2168,1572,1417,1769,1592,2,1224,28221,213115,194924,,
872,Desulfovibrio,genus,2270,2029,1538,1386,1694,1525,2,1224,28221,213115,194924,872,
1796613,Bacteroides caecimuris,species,13947,12440,1462,1307,4040,3614,2,976,200643,171549,815,816,1796613
31953,Bifidobacteriaceae,family,3154,2637,1460,1153,1814,1465,2,201174,1760,85004,31953,,
85004,Bifidobacteriales,order,3154,2637,1460,1153,1950,1585,2,201174,1760,85004,,,
1678,Bifidobacterium,genus,3113,2599,1443,1136,1746,1402,2,201174,1760,85004,31953,1678,
909932,Negativicutes,class,4593,3984,1430,1280,2432,2134,2,1239,909932,,,,
357276,Bacteroides dorei,species,12075,10727,1379,1279,4239,3797,2,976,200643,171549,815,816,357276
31979,Clostridiaceae,family,6685,5831,1348,1210,2583,2287,2,1239,186801,186802,31979,,
186826,Lactobacillales,order,11140,5238,1324,1152,3322,2390,2,1239,91061,186826,,,
1385,Bacillales,order,13874,7071,1316,1150,3611,2601,2,1239,91061,1385,,,
841,Roseburia,genus,6661,5767,1313,1076,2352,1973,2,1239,186801,186802,186803,841,
901,Desulfovibrio piger,species,1562,1404,1273,1144,1351,1216,2,1224,28221,213115,194924,872,901
1685,Bifidobacterium breve,species,1577,1242,1233,950,1271,984,2,201174,1760,85004,31953,1678,1685
39492,[Eubacterium] siraeum,species,10066,8794,1168,1040,2665,2353,2,1239,186801,186802,541000,39492,39492
946234,Flavonifractor,genus,4188,3637,1162,990,1841,1586,2,1239,186801,186802,541000,946234,
292800,Flavonifractor plautii,species,4184,3633,1162,990,1808,1558,2,1239,186801,186802,541000,946234,292800
224756,Methanomicrobia,class,1461,1269,1162,999,1287,1113,2157,28890,224756,,,,
1918454,Flintibacter,genus,5026,4460,1114,996,2080,1850,2,1239,186801,186802,1918454,1918454,
1297617,Intestinimonas butyriciproducens,species,6727,5829,1065,912,2504,2177,2,1239,186801,186802,1392389,1392389,1297617
186804,Peptostreptococcaceae,family,7149,6041,1062,904,2664,2246,2,1239,186801,186802,186804,,
2191,Methanomicrobiales,order,1327,1149,1058,904,1171,1007,2157,28890,224756,2191,,,
28216,Betaproteobacteria,class,11009,7150,1030,921,3144,2581,2,1224,28216,,,,
1485,Clostridium,genus,4708,4086,974,887,1603,1436,2,1239,186801,186802,31979,1485,1485
31977,Veillonellaceae,family,3084,2642,957,857,1251,1108,2,1239,909932,1843489,31977,,
1843489,Veillonellales,order,3084,2642,957,857,1632,1426,2,1239,909932,1843489,,,
2093857,Dysosmobacter welbionis,species,8260,7234,948,836,2954,2585,2,1239,186801,186802,216572,2591381,2093857
2591381,Dysosmobacter,genus,8260,7234,948,836,3019,2641,2,1239,186801,186802,216572,2591381,
1496,Clostridioides difficile,species,6585,5544,937,784,2225,1856,2,1239,186801,186802,186804,1870884,1496
1870884,Clostridioides,genus,6585,5544,937,784,2283,1905,2,1239,186801,186802,186804,1870884,
1300,Streptococcaceae,family,3464,2983,934,807,1520,1310,2,1239,91061,186826,1300,,
301301,Roseburia hominis,species,4619,3973,924,735,1520,1240,2,1239,186801,186802,186803,841,301301
906,Megasphaera,genus,2505,2171,914,822,1076,962,2,1239,909932,1843489,31977,906,
28211,Alphaproteobacteria,class,6203,3885,906,793,2217,1673,2,1224,28211,,,,
1301,Streptococcus,genus,3413,2935,904,777,1435,1231,2,1239,91061,186826,1300,1301,
35493,Streptophyta,phylum,46979,36262,901,830,11060,9050,2759,35493,,,,,
80840,Burkholderiales,order,10297,6518,889,799,2724,2229,2,1224,28216,80840,,,
1853231,Odoribacteraceae,family,4141,3644,887,758,1540,1336,2,976,200643,171549,1853231,,
245014,butyrate-producing bacterium SS3/4,species,7167,6219,870,732,2237,1926,2,1239,186801,186802,245014,245014,245014
32630,synthetic construct,species,128303,85659,868,812,24235,17900,32630,32630,32630,32630,32630,32630,32630
2192,Methanocorpusculum,genus,1215,1047,858,730,982,840,2157,28890,224756,2191,88404,2192,
88404,Methanocorpusculaceae,family,1215,1047,858,730,990,847,2157,28890,224756,2191,88404,,
459786,Oscillibacter,genus,7868,6826,848,737,2723,2366,2,1239,186801,186802,216572,459786,
83984,Methanocorpusculum labreanum,species,1207,1040,822,703,929,796,2157,28890,224756,2191,88404,2192,83984
4447,Liliopsida,class,37868,28149,818,751,7874,6279,2759,35493,4447,,,,
38820,Poales,order,37320,27682,806,741,7453,5991,2759,35493,4447,38820,,,
4479,Poaceae,family,37318,27680,806,741,7287,5891,2759,35493,4447,38820,4479,,
328814,Alistipes shahii,species,2839,2545,806,708,1057,938,2,976,200643,171549,171550,239759,328814
907,Megasphaera elsdenii,species,1080,973,798,718,861,776,2,1239,909932,1843489,31977,906,907
91561,Artiodactyla,order,6671,5891,792,706,2197,1939,2759,7711,40674,91561,,,
821,Bacteroides vulgatus,species,11513,10158,778,668,3854,3379,2,976,200643,171549,815,816,821
4512,Hordeum,genus,12368,5676,765,707,2603,1846,2759,35493,4447,38820,4479,4512,
4513,Hordeum vulgare,species,12368,5676,765,707,2488,1799,2759,35493,4447,38820,4479,4512,4513
2094242,Victivallales bacterium CCUG 44730,species,1887,1665,735,684,855,789,2,256845,1313211,278082,2094242,2094242,2094242
9443,Primates,order,19923,17549,721,648,4505,3987,2759,7711,40674,9443,,,
990719,Christensenellaceae,family,3676,3037,665,571,1211,1034,2,1239,186801,186802,990719,,
990721,Christensenella,genus,3664,3026,663,569,1131,967,2,1239,186801,186802,990719,990721,
2530390,Muribaculum sp. TLL-A4,species,1914,1654,651,565,978,844,2,976,200643,171549,2005473,1918540,2530390
1160721,Ruminococcus bicirculans,species,1238,1077,630,547,708,616,2,1239,186801,186802,541000,1263,1160721
543314,Clostridiales Family XIII. Incertae Sedis,family,1128,980,620,543,754,660,2,1239,186801,186802,543314,,
245012,butyrate-producing bacterium SM4/1,species,6300,5526,612,537,1545,1349,2,1239,186801,186802,245012,245012,245012
119060,Burkholderiaceae,family,8976,5342,611,560,2089,1717,2,1224,28216,80840,119060,,
1796646,Muribaculum intestinale,species,1750,1513,608,525,884,761,2,976,200643,171549,2005473,1918540,1796646
85007,Corynebacteriales,order,2673,2364,577,520,1202,1068,2,201174,1760,85007,,,
28118,Odoribacter splanchnicus,species,1182,1025,573,482,723,617,2,976,200643,171549,1853231,283168,28118
283168,Odoribacter,genus,1182,1025,573,482,774,662,2,976,200643,171549,1853231,283168,
2610895,Flintibacter sp. KGMB00164,species,2509,2226,557,498,990,880,2,1239,186801,186802,1918454,1918454,2610895
2109691,Lachnospiraceae bacterium GAM79,species,6938,6090,550,490,1479,1298,2,1239,186801,186802,186803,2109691,2109691
48736,Ralstonia,genus,8295,4748,514,475,1806,1504,2,1224,28216,80840,119060,48736,
305,Ralstonia solanacearum,species,8218,4679,508,471,1739,1475,2,1224,28216,80840,119060,48736,305
2060094,Aminipila,genus,754,660,497,432,576,502,2,1239,186801,186802,543314,2060094,
2507160,Aminipila sp. JN-39,species,754,660,497,432,571,497,2,1239,186801,186802,543314,2060094,2507160
84030,[Clostridium] saccharolyticum,species,4368,3792,474,411,1039,906,2,1239,186801,186802,186803,1506553,84030
2518495,Duncaniella,genus,1452,1283,472,419,821,727,2,976,200643,171549,2005473,2518495,
351091,Oscillibacter valericigenes,species,1884,1616,469,405,787,670,2,1239,186801,186802,216572,459786,351091
186806,Eubacteriaceae,family,3512,3035,465,416,1045,920,2,1239,186801,186802,186806,,
9604,Hominidae,family,19057,16819,457,413,3823,3390,2759,7711,40674,9443,9604,,
1903414,Morganellaceae,family,1353,1202,454,408,687,613,2,1224,1236,91347,1903414,,
2487118,Erysipelotrichaceae bacterium SG0102,species,984,832,452,400,496,437,2,1239,526524,526525,128827,2487118,2487118
1730,Eubacterium,genus,3442,2977,451,405,899,797,2,1239,186801,186802,186806,1730,1730
2086585,Christensenella sp. Marseille-P3954,species,2145,1825,437,388,719,630,2,1239,186801,186802,990719,990721,2086585
356,Rhizobiales,order,1997,1764,427,368,807,708,2,1224,28211,356,,,
33039,[Ruminococcus] torques,species,3027,2687,421,369,805,709,2,1239,186801,186802,186803,572511,33039
1643822,Eggerthellales,order,3749,1520,414,350,987,689,2,201174,84998,1643822,,,
1643826,Eggerthellaceae,family,3749,1520,414,350,915,639,2,201174,84998,1643822,1643826,,
39488,Anaerobutyricum hallii,species,1704,1498,400,344,637,556,2,1239,186801,186802,186803,2569097,39488
2569097,Anaerobutyricum,genus,1704,1498,400,344,652,570,2,1239,186801,186802,186803,2569097,
1834196,Lachnoclostridium sp. YL32,species,1543,1358,398,350,629,556,2,1239,186801,186802,186803,1506553,1834196
290053,Bacteroides helcogenes,species,4283,3819,397,353,1244,1104,2,976,200643,171549,815,816,290053
39483,Faecalitalea cylindroides,species,1076,967,395,335,493,424,2,1239,526524,526525,128827,1573534,39483
1573534,Faecalitalea,genus,1076,967,395,335,498,428,2,1239,526524,526525,128827,1573534,
171552,Prevotellaceae,family,5370,4770,394,358,1528,1365,2,976,200643,171549,171552,,
1653,Corynebacteriaceae,family,1886,1675,373,340,794,709,2,201174,1760,85007,1653,,
2109687,Oscillibacter sp. PEA192,species,6677,5811,369,325,1963,1720,2,1239,186801,186802,216572,459786,2109687
85006,Micrococcales,order,2043,1821,368,330,809,722,2,201174,1760,85006,,,
9605,Homo,genus,16761,14824,361,324,2763,2455,2759,7711,40674,9443,9604,9605,
9606,Homo sapiens,species,16761,14824,361,324,2069,1842,2759,7711,40674,9443,9604,9605,9606
1716,Corynebacterium,genus,1885,1675,361,330,670,603,2,201174,1760,85007,1653,1716,1716
33038,[Ruminococcus] gnavus,species,2095,1863,352,307,640,561,2,1239,186801,186802,186803,572511,33038
29347,[Clostridium] scindens,species,1962,1715,349,302,598,520,2,1239,186801,186802,186803,1506553,29347
186822,Paenibacillaceae,family,1209,1056,347,292,573,492,2,1239,91061,1385,186822,,
186817,Bacillaceae,family,1454,1274,337,283,604,521,2,1239,91061,1385,186817,,
2109690,Lachnospiraceae bacterium Choco86,species,2228,1994,316,280,655,582,2,1239,186801,186802,186803,2109690,2109690
166486,Roseburia intestinalis,species,3575,3144,315,272,786,691,2,1239,186801,186802,186803,841,166486
9895,Bovidae,family,4106,3614,314,277,1065,934,2759,7711,40674,91561,9895,,
574697,Butyricimonas,genus,3070,2720,307,269,729,642,2,976,200643,171549,1853231,574697,
2093856,Butyricimonas faecalis,species,3070,2720,307,269,538,472,2,976,200643,171549,1853231,574697,2093856
239364,uncultured human fecal virus,species,1050,924,288,270,503,457,10239,239364,239364,239364,239364,239364,239364
90964,Staphylococcaceae,family,10956,4505,284,264,1924,1180,2,1239,91061,1385,90964,,
581,Morganella,genus,698,620,281,254,352,317,2,1224,1236,91347,1903414,581,
582,Morganella morganii,species,698,620,281,254,340,306,2,1224,1236,91347,1903414,581,582
838,Prevotella,genus,4671,4143,280,252,1091,973,2,976,200643,171549,171552,838,
508458,Synergistetes,phylum,729,613,280,218,441,358,2,508458,,,,,
649775,Synergistia,class,729,613,279,217,428,346,2,508458,649775,,,,
649776,Synergistales,order,729,613,279,217,421,340,2,508458,649775,649776,,,
649777,Synergistaceae,family,728,612,279,217,407,328,2,508458,649775,649776,649777,,
85009,Propionibacteriales,order,1297,1149,273,244,545,486,2,201174,1760,85009,,,
1279,Staphylococcus,genus,10887,4446,272,253,1759,1116,2,1239,91061,1385,90964,1279,
2530393,Muribaculum sp. H5,species,1384,1227,259,230,489,434,2,976,200643,171549,2005473,1918540,2530393
208479,[Clostridium] bolteae,species,1940,1684,257,221,538,462,2,1239,186801,186802,186803,1506553,208479
9821,Suidae,family,4419,3882,255,230,1049,921,2759,7711,40674,91561,9821,,
9822,Sus,genus,4419,3882,255,230,910,798,2759,7711,40674,91561,9821,9822,
9823,Sus scrofa,species,4419,3882,255,230,807,708,2759,7711,40674,91561,9821,9822,9823
1871021,Lachnoclostridium phocaeense,species,3044,2606,250,212,609,520,2,1239,186801,186802,186803,1506553,1871021
44249,Paenibacillus,genus,939,822,247,208,411,352,2,1239,91061,1385,186822,44249,
28883,Caudovirales,order,26427,9873,246,237,4662,2598,10239,28883,28883,28883,,,
117743,Flavobacteriia,class,3592,3175,246,216,1628,1437,2,976,117743,,,,
200644,Flavobacteriales,order,3592,3175,246,216,1620,1429,2,976,117743,200644,,,
948951,Cingulata,order,3222,2789,246,220,1305,1139,2759,7711,40674,948951,,,
9359,Dasypodidae,family,3215,2783,246,220,1243,1085,2759,7711,40674,948951,9359,,
9360,Dasypus,genus,3215,2783,246,220,1210,1057,2759,7711,40674,948951,9359,9360,
9361,Dasypus novemcinctus,species,3215,2783,246,220,1199,1048,2759,7711,40674,948951,9359,9360,9361
256845,Lentisphaerae,phylum,632,558,245,228,367,331,2,256845,,,,,
1313211,Lentisphaeria,class,630,556,245,228,330,301,2,256845,1313211,,,,
278082,Victivallales,order,629,555,245,228,327,298,2,256845,1313211,278082,,,
72274,Pseudomonadales,order,1954,1753,237,215,662,595,2,1224,1236,72274,,,
49546,Flavobacteriaceae,family,3501,3102,232,206,837,741,2,976,117743,200644,49546,,
197614,Streptococcus pasteurianus,species,558,440,229,172,289,222,2,1239,91061,186826,1300,1301,197614
29547,Epsilonproteobacteria,class,1200,1018,226,208,463,408,2,1224,29547,,,,
909930,Acidaminococcaceae,family,1087,963,223,199,401,354,2,1239,909932,1843488,909930,,
1843488,Acidaminococcales,order,1087,963,223,199,446,395,2,1239,909932,1843488,,,
213849,Campylobacterales,order,1146,974,213,198,432,384,2,1224,29547,213849,,,
1502,Clostridium perfringens,species,765,664,213,200,277,256,2,1239,186801,186802,31979,1485,1502
1280,Staphylococcus aureus,species,10622,4219,207,199,1549,991,2,1239,91061,1385,90964,1279,1280
570,Klebsiella,genus,9785,6411,206,187,1433,1166,2,1224,1236,91347,543,570,
2037,Actinomycetales,order,1198,1037,205,186,459,405,2,201174,1760,2037,,,
2049,Actinomycetaceae,family,1196,1035,205,186,414,367,2,201174,1760,2037,2049,,
186807,Peptococcaceae,family,853,759,201,180,355,316,2,1239,186801,186802,186807,,
33042,Coprococcus,genus,1583,1400,200,173,436,383,2,1239,186801,186802,186803,33042,
33035,Blautia producta,species,712,624,199,167,302,258,2,1239,186801,186802,186803,572511,33035
53442,Eubacterium callanderi,species,508,450,193,175,257,231,2,1239,186801,186802,186806,1730,53442
1386,Bacillus,genus,1072,940,192,158,358,307,2,1239,91061,1385,186817,1386,
32066,Fusobacteria,phylum,505,442,192,173,315,279,2,32066,,,,,
203490,Fusobacteriia,class,505,442,192,173,301,265,2,32066,203490,,,,
203491,Fusobacteriales,order,505,442,192,173,297,262,2,32066,203490,203491,,,
135621,Pseudomonadaceae,family,1789,1593,191,170,554,493,2,1224,1236,72274,135621,,
253238,Ethanoligenens,genus,766,670,191,175,305,275,2,1239,186801,186802,541000,253238,
253239,Ethanoligenens harbinense,species,766,670,191,175,297,268,2,1239,186801,186802,541000,253238,253239
909929,Selenomonadales,order,758,668,191,171,358,316,2,1239,909932,909929,,,
579,Kluyvera,genus,975,870,188,157,281,241,2,1224,1236,91347,543,579,
508459,Cloacibacillus,genus,443,370,187,146,265,213,2,508458,649775,649776,649777,508459,
1197717,Cloacibacillus porcorum,species,443,370,187,146,263,211,2,508458,649775,649776,649777,508459,1197717
286,Pseudomonas,genus,1745,1552,184,163,453,401,2,1224,1236,72274,135621,286,
81852,Enterococcaceae,family,7242,1855,183,167,1084,487,2,1239,91061,186826,81852,,
31957,Propionibacteriaceae,family,902,791,183,161,346,308,2,201174,1760,85009,31957,,
28113,Bacteroides heparinolyticus,species,3529,3121,181,158,874,771,2,976,200643,171549,815,816,28113
40520,Blautia obeum,species,3348,2901,181,152,796,684,2,1239,186801,186802,186803,572511,40520
203682,Planctomycetes,phylum,866,775,178,160,400,359,2,203682,,,,,
544448,Tenericutes,phylum,763,653,178,157,363,316,2,544448,,,,,
1843491,Selenomonadaceae,family,615,539,172,156,283,252,2,1239,909932,909929,1843491,,
73098,Kluyvera georgiana,species,667,590,168,141,209,177,2,1224,1236,91347,543,579,73098
1350,Enterococcus,genus,7125,1750,166,152,927,418,2,1239,91061,186826,81852,1350,
203492,Fusobacteriaceae,family,401,349,166,151,238,210,2,32066,203490,203491,203492,,
768503,Cytophagia,class,813,716,162,138,363,317,2,976,768503,,,,
768507,Cytophagales,order,813,716,162,138,354,309,2,976,768503,768507,,,
1738645,Caproiciproducens,genus,826,704,161,137,287,246,2,1239,186801,186802,541000,1738645,
2507162,Caproiciproducens sp. NJN-50,species,818,696,161,137,275,236,2,1239,186801,186802,541000,1738645,2507162
848,Fusobacterium,genus,394,342,161,146,229,202,2,32066,203490,203491,203492,848,
31969,Mollicutes,class,719,611,159,140,307,266,2,544448,31969,,,,
2304686,Hungateiclostridiaceae,family,2325,2007,157,127,730,623,2,1239,186801,186802,2304686,,
586,Providencia,genus,288,262,157,140,184,165,2,1224,1236,91347,1903414,586,
2062,Streptomycetaceae,family,1310,977,156,138,380,330,2,201174,1760,85011,2062,,
85011,Streptomycetales,order,1310,977,156,138,406,350,2,201174,1760,85011,,,
39491,[Eubacterium] rectale,species,5124,4576,154,140,863,782,2,1239,186801,186802,186803,39491,39491
68295,Thermoanaerobacterales,order,759,638,153,127,329,272,2,1239,186801,68295,,,
33024,Phascolarctobacterium,genus,388,334,152,139,212,189,2,1239,909932,1843488,909930,33024,
10239,Viruses,superkingdom,12125,6182,148,142,3901,2260,10239,,,,,,
154046,Hungatella hathewayi,species,562,489,148,124,224,191,2,1239,186801,186802,31979,1649459,154046
1649459,Hungatella,genus,562,489,148,124,237,202,2,1239,186801,186802,31979,1649459,
72293,Helicobacteraceae,family,250,228,146,140,172,162,2,1224,29547,213849,72293,,
1898203,Lachnospiraceae bacterium,species,4494,4002,144,134,897,810,2,1239,186801,186802,186803,1898203,1898203
1883,Streptomyces,genus,1274,945,144,127,341,297,2,201174,1760,85011,2062,1883,
207244,Anaerostipes,genus,1269,1119,144,125,332,294,2,1239,186801,186802,186803,207244,
1981033,Mordavella,genus,2201,1910,140,127,409,363,2,1239,186801,186802,31979,1981033,
2086584,Mordavella sp. Marseille-P3756,species,2201,1910,140,127,380,338,2,1239,186801,186802,31979,1981033,2086584
209,Helicobacter,genus,226,209,139,134,160,152,2,1224,29547,213849,72293,209,
204455,Rhodobacterales,order,901,809,137,121,314,281,2,1224,28211,204455,,,
2594789,Lachnospiraceae bacterium KGMB03038,species,4378,3718,136,114,555,471,2,1239,186801,186802,186803,2594789,2594789
1572656,Ruminococcaceae bacterium CPB6,species,1202,1050,136,122,304,271,2,1239,186801,186802,541000,1572656,1572656
85023,Microbacteriaceae,family,824,727,134,117,285,250,2,201174,1760,85006,85023,,
186818,Planococcaceae,family,427,375,133,121,217,195,2,1239,91061,1385,186818,,
626937,Christensenella minuta,species,1050,874,131,96,212,166,2,1239,186801,186802,990719,990721,626937
