Taxon	G1.16S.15.S72.L001.	G1.16S.2.S64.L001.	G3.13S.57.S7.L001.	G3.14S.57.S8.L001.	G1.16S.29.S76.L001.	G1.16S.57.S80.L001.	G1.3U.15.S12.L001.	G1.6S.57.S79.L001.	G2.10S.22.S93.L001.	G2.11S.8.S90.L001.	G2.9U.15.S32.L001.	G2.9U.22.S34.L001.	G2.9U.29.S36.L001.	G2.9U.43.S38.L001.	G2.9U.8.S30.L001.	G3.13S.29.S115.L001.	G3.14S.22.S114.L001.	G3.14S.8.S110.L001.	G1.6S.22.S73.L001.	G1.6S.43.S77.L001.	G1.7U.15.S11.L001.	G2.10S.43.S97.L001.	G2.10S.57.S99.L001.	G3.13S.8.S109.L001.	G1.6S.4.S65.L001.	G1.6S.8.S69.L001.	G2.10S.15.S91.L001.	G3.14S.43.S6.L001.	G2.11S.4.S86.L001.	G2.19U.29.S35.L001.	G3.13S.22.S113.L001.	G2.10S.8.S89.L001.	G2.11S.6.S88.L001.	G2.9U.4.S26.L001.	G3.14S.15.S112.L001.	G2.10S.4.S85.L001.	G2.10S.29.S95.L001.	G2.10S.0.S81.L001.	G1.6S.0.S61.L001.	G1.16S.6.S68.L001.	G3.13S.15.S111.L001.	G3.13S.43.S5.L001.	G1.7U.57.S19.L001.	G1.7U.8.S9.L001.	G1.7U.22.S13.L001.	G1.7U.6.S7.L001.	G1.7U.29.S15.L001.	G1.3U.4.S6.L001.	G1.3U.43.S18.L001.	G3.13S.6.S107.L001.	G3.14S.4.S106.L001.	G2.10S.6.S87.L001.	G3.14S.6.S108.L001.	G3.15U.6.S47.L001.	G2.11S.0.S82.L001.	G1.7U.2.S3.L001.	G2.19U.15.S31.L001.	G1.16S.0.S62.L001.	G2.11S.57.S100.L001.	G2.19U.57.S39.L001.	G1.16S.4.S66.L001.	G1.7U.0.S1.L001.	G3.14S.29.S116.L001.	G3.15U.0.S41.L001.	G3.15U.2.S43.L001.	G1.3U.0.S2.L001.	G3.18U.4.S46.L001.	G3.15U.43.S1.L001.	G1.6S.6.S67.L001.	G1.16S.43.S78.L001.	G2.11S.15.S92.L001.	G2.10S.2.S83.L001.	G1.16S.8.S70.L001.	G3.18U.57.S4.L001.	G2.19U.0.S21.L001.	G1.3U.8.S10.L001.	G3.18U.2.S44.L001.	G3.14S.2.S104.L001.	G2.11S.29.S96.L001.	G3.18U.0.S42.L001.	G1.3U.29.S16.L001.	G2.19U.4.S25.L001.	G1.3U.6.S8.L001.	G1.6S.29.S75.L001.	G2.11S.43.S98.L001.	G2.11S.22.S94.L001.	G3.18U.6.S48.L001.	G3.14S.0.S102.L001.	G3.18U.22.S54.L001.	G3.15U.57.S3.L001.	G1.6S.2.S63.L001.	G3.15U.4.S45.L001.	G2.11S.2.S84.L001.	G3.13S.4.S105.L001.	G2.9U.0.S22.L001.	G2.19U.2.S23.L001.	G2.9U.6.S28.L001.	G3.13S.0.S101.L001.	G2.19U.8.S29.L001.	G1.16S.22.S74.L001.	G3.18U.29.S56.L001.	G1.3U.2.S4.L001.	G2.9U.57.S40.L001.	G3.15U.8.S49.L001.	G1.7U.4.S5.L001.	G2.19U.22.S33.L001.	G3.18U.8.S50.L001.	G1.7U.43.S17.L001.	G1.3U.22.S14.L001.	G3.15U.29.S55.L001.	G3.15U.15.S51.L001.	G3.13S.2.S103.L001.	G1.16S.15.S9.L001.	G2.19U.43.S37.L001.	G2.19U.6.S27.L001.	G3.15U.22.S53.L001.	G3.18U.15.S52.L001.	G1.3U.57.S20.L001.	G2.9U.2.S24.L001.
Bacteria;Bacteroidetes;Sphingobacteria;Sphingobacteriales;Cytophagaceae;Cytophaga	0.0	0.0	0.0	1.68990283059e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacteroidetes;Sphingobacteria;Sphingobacteriales;Cytophagaceae;Dyadobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000170392584515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.32955983219e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000136202669572	0.0	0.0	0.0	0.0	0.0	9.75609756098e-05	5.37981493437e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000135961930659	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000210575573234	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacteroidetes;Sphingobacteria;Sphingobacteriales;Cytophagaceae;Larkinella	0.0	0.0	0.00184842883549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.12436771237e-05	0.0	0.0	3.00896672083e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000743770918557	0.0	0.0	0.0	0.0	0.0	3.72411738418e-05	0.0	0.0	0.0	3.1829901009e-05	0.000552855267098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00374863685932	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00149830192449	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00183873603923	0.0	0.0	0.0	0.0	0.0	0.023512195122	0.00156014633097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacteroidetes;Sphingobacteria;Sphingobacteriales;Cytophagaceae;Leadbetterella	0.0	0.0	0.0417366829104	0.0151584283904	0.0123826508294	0.00776422120108	0.0187931287623	0.00414311408016	0.00797671033479	0.00730092802907	0.0013839811543	0.00101336546889	0.00130992109285	0.00212197422194	0.0	0.0402289296825	0.0159794667991	0.00456591006143	0.00448336041403	0.00892700242505	0.00853923984022	0.00800584457094	0.00647936404225	0.00382052421146	0.000841179822538	0.00121531294308	0.00743308660483	0.0154110736381	0.00179002256985	0.0	0.0373620924755	0.00254467984377	0.00134151794788	7.53068755177e-05	0.00653419741846	0.00283990060348	0.0061447936839	0.0	0.0	0.0011302918208	0.0155966514944	0.0297159706065	0.0	0.0	3.6060726263e-05	0.0	0.0	0.0	0.0	0.00175590453815	0.00132999288608	0.00231594344222	0.0017875585922	0.0	0.0	0.0	0.0	0.0	0.0144833696838	0.00127578141612	0.000163307966163	0.0	0.0266478212907	0.0	0.0	0.0	0.0	0.0	0.000330870188596	0.00948915196462	0.0088233335553	0.000303398058252	0.00344959754695	4.27972267397e-05	0.0	0.0	0.0	0.0	0.00919368019613	0.0	0.0	0.0	0.0	0.00314826730398	0.0175609756098	0.00664407144394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000741509713777	0.0	0.0	3.40390768602e-05	0.0	0.0	0.0124226942727	0.0	0.0	0.000815771583956	0.0	0.0	0.0	0.0	0.0	5.86871680507e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacteroidetes;Sphingobacteria;Sphingobacteriales;Cytophagaceae;Other	0.0	0.0	0.00228953117123	0.00170680185889	0.00141323732292	0.00178826085972	0.0039641755983	0.00138103802672	0.00413391557496	0.00360179116101	0.00403415783274	0.00125985977213	0.000998035118361	0.00106098711097	0.0022674945929	0.00187608349759	0.00151791135398	0.00407318595408	0.00117349702112	0.00200330369381	0.00368359365656	0.00407902346961	0.00413808123707	0.000844069302532	0.00100398882045	0.00159148123499	0.00437240388519	0.00113907935586	0.000972838353179	0.00079424612805	0.00225610511962	0.00272221564682	0.00195129883329	7.53068755177e-05	0.00203524181886	0.000819202097157	0.00446894086102	0.0	0.0	0.000924784217016	0.00197345386256	0.00149731634839	2.54284697147e-05	0.000169907036579	3.6060726263e-05	0.0	0.0	0.0	5.70776255708e-05	0.00173117348831	0.00132999288608	0.00150333170811	0.00202589973782	0.0	0.0	0.0	0.00129144418229	0.0	0.000647491821156	0.00114288751861	9.79847796976e-05	0.0	0.00275785990072	0.0	0.0	0.0	0.000217939537345	0.0	0.000749972427484	0.00175042609056	0.000299660384897	3.03398058252e-05	0.000319407180273	0.00102713344175	0.0	0.0	0.0	0.0	0.000476709343503	0.0	0.0	0.0	0.0	0.00195330453167	0.000975609756098	0.000349687970734	0.00198606498665	0.0	0.00111967331884	0.0	0.0	0.0	0.0	0.000370754856889	0.0	0.0	0.000340390768602	0.0	0.00108125517622	0.00139822532939	0.00184835118673	0.0	0.00339904826649	0.0	0.0	0.000839574167982	0.00434475843886	4.71342383107e-05	0.0	0.0	2.79142474319e-05	0.0	0.0	0.00556855404773	0.0	0.0	0.00432457038807	0.0	0.0
Bacteria;Bacteroidetes;Sphingobacteria;Sphingobacteriales;Cytophagaceae;Persicitalea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.92958189249e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.33972859148e-05	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacteroidetes;Sphingobacteria;Sphingobacteriales;Cytophagaceae;Sporocytophaga	0.0	0.0	0.00195345320114	0.00170680185889	0.000807564184528	0.000384815628042	0.00102774922919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00159110878909	0.00314621626097	0.0	0.0	0.0	0.0	3.04404736538e-05	0.0	0.0	0.0	0.0	0.0	0.00227815871172	0.0	0.0	0.00433866369158	0.0	0.0	0.0	0.0011247388999	0.0	0.0	0.0	0.0	0.0	0.00190979406054	0.00186588652646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.40785169029e-05	0.0	0.0	0.0	0.00162024269167	0.0	0.0	0.0	0.0	0.0	0.0	0.000921276889769	6.65911966438e-05	0.0	6.38814360547e-05	0.0	0.0	0.0	0.0	0.0	0.000136202669572	0.0	0.0	0.0	0.0	0.0	9.75609756098e-05	0.000107596298687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00037644528099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacteroidetes;Sphingobacteria;Sphingobacteriales;Other;Other	0.00159296325796	0.00442394578313	0.00817089564779	0.00322771440642	0.0056529492917	0.00409715462797	0.0143884892086	0.00623072970195	0.0107132459971	0.0113245505873	0.0352179034158	0.00564198071867	0.00683030284128	0.0071125432254	0.0305588502058	0.00911919067183	0.00259424849589	0.0110370200046	0.00553649876632	0.0062559308333	0.0070083957232	0.0119935466196	0.0120875530872	0.0114171479343	0.00808618022956	0.00436933939061	0.0106811580624	0.00198780515043	0.00914468051988	0.0112518201474	0.0084046113797	0.00639128890993	0.00975649416643	0.016078017923	0.00324031921161	0.0120422708282	0.0151943989275	4.08079983677e-05	8.64378943729e-05	0.00798054528018	0.00623866059777	0.00718711847228	0.0029497024869	0.00230588121071	0.000685153798998	0.000642725154656	0.000361476891299	0.00370093147039	0.00262557077626	0.0157289476938	0.0111038940955	0.00922314318219	0.0145785334075	0.0	0.00019813750743	0.00438944418002	0.0117471749659	0.000292791473912	0.0069860959651	0.00582075271104	0.00666296501943	0.000189080595604	0.00293022614451	7.07889427671e-05	0.000145908719505	0.000165425971878	0.00230393225194	0.0	0.00127936472924	0.0040075544705	0.00742491842578	0.0092536407767	0.00229973169797	0.00205426688351	0.000167364016736	0.00350950345738	0.0055064815877	0.00215954875101	0.00772950149823	0.0	0.00117457054764	0.00238555038055	0.0	0.00264270613108	0.00546341463415	0.00737034646008	0.00244188318031	0.000124123378638	0.00375419877495	3.15609244195e-05	0.00327091340257	0.000188058298072	0.00949250430081	0.0197983093579	6.38895987733e-05	0.0166774962097	0.0232486894955	4.14610887682e-05	0.0109045734793	0.00403334229632	0.00428481411468	0.000584258409148	0.00169952413324	0.0	0.000947217141364	0.00503744500789	0.00716699468974	0.00108408748115	0.00261157897826	5.13953846945e-05	0.000223313979455	0.00793650793651	0.00121212121212	0.00203556387459	0.00515832482125	0.0	0.00489359280756	0.00203852818265	0.00576861446427
Bacteria;Bacteroidetes;Sphingobacteria;Sphingobacteriales;Saprospiraceae;Haliscomenobacter	0.0	0.0	0.000294068223828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000148754183711	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.21425445164e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.60638444885e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacteroidetes;Sphingobacteria;Sphingobacteriales;Sphingobacteriaceae;Mucilaginibacter	0.0	0.0	0.000504116955134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000142487354247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000111674446653	0.0	0.0	0.0	0.0	0.0	0.0	2.67794976166e-05	0.0	0.0	0.0	0.0	0.0	6.3659802018e-05	0.000115178180645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000374863685932	0.0	0.0	0.0	0.000103419746277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000366251581541	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000170253336965	0.0	0.0	0.0	0.0	0.0	0.000487804878049	0.000511082418765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.33972859148e-05	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacteroidetes;Sphingobacteria;Sphingobacteriales;Sphingobacteriaceae;Nubsella	0.0	0.0	4.20097462611e-05	0.00020278833967	0.000100945523066	0.0	0.000220231977683	3.21171634121e-05	2.91120815138e-05	6.48971380362e-05	0.000147232037691	0.000109553023663	0.000187131584693	0.000432254008174	3.48845321984e-05	4.74957847491e-05	0.000220787106033	0.0	0.0	0.0	0.0	6.08809473075e-05	2.72242186649e-05	4.44247001333e-05	0.0	0.0	9.36943689684e-05	0.000111674446653	0.0	0.0	0.000223131275567	0.0	0.0	0.0	0.00024101547855	0.0	7.44823476836e-05	0.0	0.0	0.0	9.5489703027e-05	4.60712722582e-05	2.54284697147e-05	0.0	3.6060726263e-05	0.0	0.0	0.0	0.0	2.47310498331e-05	0.0	4.06305867057e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000272628135224	0.000239209015522	0.0	0.0	0.00034473248759	0.0	0.0	0.0	0.0	0.0	0.0	4.60638444885e-05	0.000399547179863	0.0	6.38814360547e-05	0.0	0.0	3.4747558984e-05	0.0	0.0	0.000340506673931	0.0	3.67053296139e-05	0.0	0.0	0.0	9.75609756098e-05	0.000349687970734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.30054292813e-05	5.37778972842e-05	4.20079815165e-05	0.0	0.000135961930659	0.0	0.0	3.35829667193e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.67945718297e-05	0.0	0.0	0.0	0.000101926409133	0.0
Bacteria;Bacteroidetes;Sphingobacteria;Sphingobacteriales;Sphingobacteriaceae;Other	0.000173148180213	0.000894201807229	0.00445303310368	0.00371778622729	0.00659510750698	0.00432351676212	0.00631331669358	0.00195914696814	0.00544395924309	0.00846907651373	0.00777385159011	0.00399868536372	0.00436640364283	0.00652310594153	0.00310472336566	0.00536702367665	0.00518849699178	0.00413888250172	0.00198591803575	0.00182757529962	0.00136340804172	0.0072448327296	0.00751388435152	0.00586406041759	0.0010853933194	0.00124424896554	0.00746431806115	0.00375226140754	0.00311308273017	0.00079424612805	0.00542952770547	0.00470469878092	0.00467498678808	0.000715415317418	0.00570403299234	0.00264875344748	0.00662892894384	0.0	0.0	0.000959035484313	0.0077664958462	0.00403123632259	0.00195799216803	0.000898080050487	0.000324546536367	4.0170322166e-05	0.000464756003098	0.000332667997339	0.000456621004566	0.00506986521578	0.000989762147784	0.00483503981797	0.00242313498054	0.0	0.0	5.28848696388e-05	0.000695393021234	0.0	0.00357824427481	0.00465128641293	0.00163307966163	0.0	0.00413678985108	0.0	0.0	5.51419906259e-05	0.000311342196208	0.0	0.000132348075438	0.0043760652264	0.00725844043417	0.000394417475728	0.00134151015715	0.000171188906959	0.0	0.000138990235936	0.000803028564873	9.66962127317e-05	0.00514165077636	8.67001907404e-05	0.000550579944208	0.000378658790564	0.0	0.000528541226216	0.00458536585366	0.00562190660641	9.76753272123e-05	0.0	0.000197589409208	0.0	0.000899501185706	0.0	0.000307200786434	0.00129764199911	0.0	0.00108295429933	0.000953094152087	0.0	0.000690162878439	0.00333422963162	0.000672127704264	0.000166930974042	0.00360299116247	3.13627097381e-05	0.000195975960282	0.000302246700474	0.000594155000186	0.00179110105581	0.00044015376038	5.13953846945e-05	0.0	0.000300910253517	0.000275482093664	0.00259709873655	0.000357507660878	0.0	0.00034141345169	0.000611558454796	0.0
Bacteria;Bacteroidetes;Sphingobacteria;Sphingobacteriales;Sphingobacteriaceae;Parapedobacter	0.0	0.0	0.000105024365653	1.68990283059e-05	0.000100945523066	6.79086402427e-05	0.000220231977683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.37478923746e-05	2.75983882541e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000156344225314	0.0	0.0	2.47923639519e-05	0.0	0.0	0.0	2.67794976166e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.30356361291e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000170392584515	0.0	0.0	0.0	6.89464975179e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.65911966438e-05	0.0	6.38814360547e-05	0.0	0.0	0.0	0.0	0.0	0.000306456006538	0.0	0.0	0.0	0.0	0.0	0.00019512195122	0.000457284269421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacteroidetes;Sphingobacteria;Sphingobacteriales;Sphingobacteriaceae;Pedobacter	6.92592720851e-05	0.0	0.00237355066375	0.00207858048162	0.000235539553821	0.000203725920728	0.000660695933049	0.000289054470709	0.000640465793304	0.00272567979752	0.0109246171967	0.00487510955302	0.00601939930761	0.0171722728702	0.0022326100607	0.00254102448408	0.00284263399017	0.000952599940873	3.00896672083e-05	0.000597476540259	0.000239194393283	0.000913214209613	0.000925623434607	0.00510884051533	0.000189943830896	0.000289360224544	0.000468471844842	0.00149643758515	0.00112849248969	8.82495697833e-05	0.00280153712657	0.000650964611197	0.0033334688402	0.0	0.00337421669969	0.000300374102291	0.000484135259943	0.0	0.0	0.000205507603781	0.00197345386256	0.00135910253162	0.000610283273153	0.000218451904172	0.000216364357578	4.0170322166e-05	0.000361476891299	4.15834996673e-05	0.000399543378995	0.00333869172746	9.27902013547e-05	0.000162522346823	0.000794470485421	0.0	0.0	0.0	2.48354650441e-05	0.0	0.00385087241003	0.0122793961301	0.0	0.0	0.00158576944291	0.0	0.0	0.0	0.0	0.0	2.20580125731e-05	0.000138191533465	0.00452820137178	0.0	6.38814360547e-05	0.000898741761534	0.0	0.000312728030856	0.0	0.0	0.00166848270226	0.0	0.000367053296139	0.0	0.0	6.89401599412e-05	0.00234146341463	0.00309339358726	0.000130233769616	0.0	0.00026345254561	0.0	0.0	0.0	3.07200786434e-05	0.0003336793712	0.0	0.0	0.000136156307441	0.0	0.000161038004969	0.000107555794568	0.000420079815165	0.0	0.00135961930659	0.0	0.0	0.000235080767035	0.000445616250139	0.000707013574661	0.000146717920127	0.0	0.0	0.0	0.0	0.000842302292934	0.0	0.0	0.000455217935587	0.000713484863928	0.0
Bacteria;Bacteroidetes;Sphingobacteria;Sphingobacteriales;Sphingobacteriaceae;Sphingobacterium	0.00027703708834	0.000894201807229	0.00651151067048	0.0150063371356	0.0124499478448	0.0141476333839	0.0171780942593	0.0292908530319	0.00713245997089	0.00902070218703	0.0387809187279	0.0164603418054	0.0171537285968	0.0164649481295	0.034814763134	0.00607946044789	0.0136336037975	0.0110698682784	0.0287657218511	0.0170456542368	0.0210012677303	0.00818848741286	0.0077589023195	0.00657485561972	0.00895449488508	0.010445904106	0.00743308660483	0.00980501641614	0.0132306016032	0.00758946300137	0.00547911243337	0.00503018108652	0.0189032074475	0.00421718502899	0.010685019549	0.007782419923	0.00625651720542	0.0	0.0	0.00524044389642	0.00684342871694	0.00529819630969	0.0015511366526	0.00123789412364	0.000613032346471	8.0340644332e-05	0.001032791118	0.000415834996673	0.000913242009132	0.0110795103252	0.00476323033621	0.0035754916301	0.00738857551442	0.0	0.0	0.000105769739278	0.00504159940395	0.0	0.00964422028353	0.00972783329789	0.00444197667962	0.0	0.0144787644788	0.0	0.0	5.51419906259e-05	0.00230393225194	2.82826759182e-05	0.00127936472924	0.012160854945	0.0106878870613	0.00148665048544	0.00376900472723	0.00145510570915	0.0	0.000277980471872	0.0011471836641	0.000257856567284	0.005890765459	0.0	0.000403758625752	0.00128743988792	0.0	0.00565309311518	0.0121951219512	0.0113245104368	0.00140001302338	0.0	0.000955015477837	7.89023110487e-06	0.0020443208766	0.0	0.000952322437945	0.0060062286816	0.0	0.00224713017111	0.0113350125945	0.0	0.00703966136008	0.00860446356547	0.00121823146398	0.0	0.0322229775663	0.0	0.000163313300235	0.00225005877019	0.00274796687586	0.00202677224736	0.000850963936735	0.0	0.0	0.001090799669	0.000165289256198	0.0410856340664	0.00127681307457	0.0	0.00261750312962	0.000101926409133	0.0
Bacteria;Chlamydiae;Chlamydiae;Chlamydiales;Parachlamydiaceae;Parachlamydia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.40785169029e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000222123500666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.89241993323e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.53944713836e-05	2.9181743901e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.22320709106e-05	0.0	8.67001907404e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000787760686596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000714661852103	0.0	0.0	0.0	0.0	0.0	0.0	0.0
