Taxon	G1.16S.15.S72.L001.	G1.16S.2.S64.L001.	G3.13S.57.S7.L001.	G3.14S.57.S8.L001.	G1.16S.29.S76.L001.	G1.16S.57.S80.L001.	G1.3U.15.S12.L001.	G1.6S.57.S79.L001.	G2.10S.22.S93.L001.	G2.11S.8.S90.L001.	G2.9U.15.S32.L001.	G2.9U.22.S34.L001.	G2.9U.29.S36.L001.	G2.9U.43.S38.L001.	G2.9U.8.S30.L001.	G3.13S.29.S115.L001.	G3.14S.22.S114.L001.	G3.14S.8.S110.L001.	G1.6S.22.S73.L001.	G1.6S.43.S77.L001.	G1.7U.15.S11.L001.	G2.10S.43.S97.L001.	G2.10S.57.S99.L001.	G3.13S.8.S109.L001.	G1.6S.4.S65.L001.	G1.6S.8.S69.L001.	G2.10S.15.S91.L001.	G3.14S.43.S6.L001.	G2.11S.4.S86.L001.	G2.19U.29.S35.L001.	G3.13S.22.S113.L001.	G2.10S.8.S89.L001.	G2.11S.6.S88.L001.	G2.9U.4.S26.L001.	G3.14S.15.S112.L001.	G2.10S.4.S85.L001.	G2.10S.29.S95.L001.	G2.10S.0.S81.L001.	G1.6S.0.S61.L001.	G1.16S.6.S68.L001.	G3.13S.15.S111.L001.	G3.13S.43.S5.L001.	G1.7U.57.S19.L001.	G1.7U.8.S9.L001.	G1.7U.22.S13.L001.	G1.7U.6.S7.L001.	G1.7U.29.S15.L001.	G1.3U.4.S6.L001.	G1.3U.43.S18.L001.	G3.13S.6.S107.L001.	G3.14S.4.S106.L001.	G2.10S.6.S87.L001.	G3.14S.6.S108.L001.	G3.15U.6.S47.L001.	G2.11S.0.S82.L001.	G1.7U.2.S3.L001.	G2.19U.15.S31.L001.	G1.16S.0.S62.L001.	G2.11S.57.S100.L001.	G2.19U.57.S39.L001.	G1.16S.4.S66.L001.	G1.7U.0.S1.L001.	G3.14S.29.S116.L001.	G3.15U.0.S41.L001.	G3.15U.2.S43.L001.	G1.3U.0.S2.L001.	G3.18U.4.S46.L001.	G3.15U.43.S1.L001.	G1.6S.6.S67.L001.	G1.16S.43.S78.L001.	G2.11S.15.S92.L001.	G2.10S.2.S83.L001.	G1.16S.8.S70.L001.	G3.18U.57.S4.L001.	G2.19U.0.S21.L001.	G1.3U.8.S10.L001.	G3.18U.2.S44.L001.	G3.14S.2.S104.L001.	G2.11S.29.S96.L001.	G3.18U.0.S42.L001.	G1.3U.29.S16.L001.	G2.19U.4.S25.L001.	G1.3U.6.S8.L001.	G1.6S.29.S75.L001.	G2.11S.43.S98.L001.	G2.11S.22.S94.L001.	G3.18U.6.S48.L001.	G3.14S.0.S102.L001.	G3.18U.22.S54.L001.	G3.15U.57.S3.L001.	G1.6S.2.S63.L001.	G3.15U.4.S45.L001.	G2.11S.2.S84.L001.	G3.13S.4.S105.L001.	G2.9U.0.S22.L001.	G2.19U.2.S23.L001.	G2.9U.6.S28.L001.	G3.13S.0.S101.L001.	G2.19U.8.S29.L001.	G1.16S.22.S74.L001.	G3.18U.29.S56.L001.	G1.3U.2.S4.L001.	G2.9U.57.S40.L001.	G3.15U.8.S49.L001.	G1.7U.4.S5.L001.	G2.19U.22.S33.L001.	G3.18U.8.S50.L001.	G1.7U.43.S17.L001.	G1.3U.22.S14.L001.	G3.15U.29.S55.L001.	G3.15U.15.S51.L001.	G3.13S.2.S103.L001.	G1.16S.15.S9.L001.	G2.19U.43.S37.L001.	G2.19U.6.S27.L001.	G3.15U.22.S53.L001.	G3.18U.15.S52.L001.	G1.3U.57.S20.L001.	G2.9U.2.S24.L001.
Bacteria;Actinobacteria;Actinobacteria;Acidimicrobiales	0.0	0.0	0.00165938497731	6.75961132235e-05	0.000235539553821	0.000203725920728	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000451209955116	0.0	0.0	0.0	0.0	0.0	0.0	0.000272242186649	4.44247001333e-05	0.0	0.0	0.000124925825291	8.93395573225e-05	0.0	0.0	2.47923639519e-05	0.0	0.0	0.0	0.0	0.0	7.44823476836e-05	0.0	0.0	0.0	0.0	6.91069083873e-05	0.0	0.0	0.0	0.0	0.0	0.0	5.70776255708e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000408942202835	0.0	0.0	0.0	6.89464975179e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000184255377954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000306456006538	0.0	0.0	0.0	0.0	0.0	0.0	8.06972240155e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.37778972842e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Actinobacteria;Actinobacteria;Acidimicrobidae_incertae_sedis	0.0	0.0	6.30146193917e-05	0.000304182509506	3.36485076887e-05	0.0	0.0	0.0	2.91120815138e-05	0.0	0.0	0.0	0.0	0.0	0.0	4.74957847491e-05	0.0	3.28482738232e-05	0.0	3.51456788388e-05	0.0	3.04404736538e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.95847279038e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.30356361291e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000817884405671	0.0	0.0	0.0	0.000275785990072	0.0	0.0	0.0	0.0	0.0	0.0	4.60638444885e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000476709343503	0.0	0.0	0.0	0.0	0.0	9.75609756098e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales	0.128475949718	0.00673004518072	0.167009746261	0.278833967047	0.143847370369	0.193969712746	0.0407429158714	0.145105344296	0.143580786026	0.059088844182	0.156625441696	0.277004820333	0.242990362723	0.19883684376	0.124328472755	0.182098838728	0.183943257714	0.0643826166935	0.083649274839	0.195163954592	0.078312244361	0.163008736416	0.19841010563	0.0460684140382	0.0204867989038	0.080818310715	0.11508791655	0.250284769839	0.046190365009	0.270308432246	0.151134250651	0.0735885903657	0.0685393715192	0.0602455004142	0.174763001446	0.0108953878922	0.151161924624	0.0	0.000259313683119	0.0216810521989	0.155425406627	0.235884913962	0.293673396735	0.0839340760698	0.2555263063	0.0412147505423	0.24621740253	0.0109364604125	0.217636986301	0.0688512427353	0.0587052673904	0.0338452787258	0.0587510923969	0.167661212705	0.000495343768575	0.000793273044582	0.234297777226	5.85582947825e-05	0.153217011996	0.221906230066	0.0261945977725	0.000283620893406	0.217284886928	0.000424733656603	0.0058363487802	0.000385993934381	0.0473240138236	0.51836488423	0.00297783169736	0.177023354369	0.0749150962243	0.00315533980583	0.0284272390443	0.426859539502	0.000502092050209	0.0719621946558	0.00309739589308	0.00290088638195	0.146111413784	0.000433500953702	0.175194538247	0.0206747699648	0.0216497175141	0.0257606397647	0.140292682927	0.0987196040456	0.0819495995312	0.000868863650469	0.356056115392	0.527359376356	0.00380243683048	0.0126625920702	0.0103526665028	0.0272504819813	0.000702785586507	0.00936755468919	0.108176186262	0.000953605041668	0.118638998804	0.102930895402	0.335517748372	0.000500792922127	0.348674371176	0.244754586796	0.00303762738437	0.307519226248	0.1210219466	0.325084841629	0.186566507233	0.326566274349	0.358614336757	0.0160610847815	0.13741046832	0.290687880206	0.0343207354443	0.345481049563	0.123705473996	0.159718683111	0.0165580600363
Bacteria;Actinobacteria;Actinobacteria;Coriobacteriales	0.000380925996468	0.00207078313253	0.000231053604436	0.000219687367976	0.000201891046132	0.000362179414628	7.34106592277e-05	3.21171634121e-05	0.000320232896652	0.000713868518398	0.000382803297998	0.000849035933392	0.000343074571936	0.000314366551399	0.00139538128794	0.000379966277993	0.000220787106033	0.00128108267911	6.01793344166e-05	0.000246019751872	0.000191355514627	0.000365285683845	0.000626157029293	0.00426477121279	0.00119393265134	0.000578720449087	0.000499703301165	0.000201014003976	0.000817184216671	0.00026474870935	0.00052063964299	0.000887679015268	0.000813041180536	0.0012802168838	0.000696266938032	0.0010649627263	0.000558617607627	0.00228524790859	0.000777941049356	0.00123304562269	0.00124136613935	0.000230356361291	0.000940853379444	0.00148061846161	0.000649093072734	0.00273158190729	0.000568035114898	0.00361776447106	0.000342465753425	0.00783974279708	0.0035569577186	0.00121891760117	0.00202589973782	0.00138594802695	0.000891618783436	0.00433655931038	0.000447038370793	0.00140539907478	0.0	0.000531575590049	0.00284155861123	0.00245804774285	6.89464975179e-05	0.00049552259937	0.00198435858527	0.0014888337469	0.00348703259753	0.000122558262312	4.41160251461e-05	0.000368510755908	0.000332955983219	0.0028822815534	0.000447170052383	0.0	0.00192468619247	0.00156364015428	0.000573591832052	0.00412570507655	0.000136202669572	0.000780301716664	0.000367053296139	0.000643719943958	0.00158192090395	0.0	0.0	0.000268990746718	0.00185583121703	0.00229628250481	0.000461041954818	4.73413866292e-05	0.00130836536103	0.000940291490362	0.00135168346031	0.00481981313955	0.00198057756197	0.00170565302144	0.00139560215127	0.00617770222646	0.00103524431766	0.000107555794568	0.000294055870615	0.000417327435106	0.000203942895989	0.000909518582406	0.00205774758296	0.000402995600631	0.00122544468788	0.000707013574661	0.00038146659233	0.000205581538778	0.000223313979455	0.0068833220492	0.000385674931129	0.000210575573234	0.00112359550562	0.000126758778045	0.00034141345169	0.000305779227398	0.000106826193783
Bacteria;Actinobacteria;Actinobacteria;Other	0.00013851854417	0.0	0.0083179297597	0.00481622306717	0.00299471718429	0.00190144192679	0.000807517251505	0.000513874614594	0.00075691411936	0.000324485690181	0.000824499411072	0.00210889570552	0.00215201322397	0.00133605784345	0.00066280611177	0.00902419910233	0.00563007120384	0.000492724107348	0.000240717337666	0.000527185182582	0.000263113832612	0.00112629752519	0.00187847108788	0.00124389160373	0.000217078663881	0.000405104314361	0.00128048970924	0.00694615058182	0.000233481204763	0.000705996558267	0.00994173794471	0.00056219670967	0.000284564413188	0.000301227502071	0.00321353971399	2.73067365719e-05	0.00145240577983	0.000122423995103	8.64378943729e-05	0.000205507603781	0.00709806792501	0.0101126442607	0.000661140212582	0.00063108327872	0.000685153798998	0.00060255483249	0.000619674670798	0.000207917498337	0.000285388127854	0.00153332508965	0.000309300671182	0.000365675280351	0.000476682291253	0.00046198267565	0.0	0.000158654608916	0.000645722091146	0.0	0.00834923664122	0.0010365724006	0.000228631152628	4.7270148901e-05	0.00620518477661	0.0	0.0	0.0	0.000342476415829	0.000377102345577	0.0	0.00230319222442	0.00246387427582	9.10194174757e-05	6.38814360547e-05	0.000171188906959	0.0	0.000416970707808	0.00011471836641	0.000128928283642	0.00939798420049	0.0	0.000293642636911	3.78658790564e-05	0.000135593220339	9.19202132549e-05	0.00682926829268	0.00578330105444	0.000488376636062	6.20616893192e-05	0.000428110386617	0.000110463235468	8.17728350642e-05	9.40291490362e-05	6.14401572868e-05	0.000148301942755	0.0	2.70738574832e-05	0.000340390768602	0.000331688710146	0.000483114014908	0.00145200322667	0.000420079815165	0.0	0.00237933378654	0.000313627097381	0.0	0.00094032306814	0.000334212187604	0.00065987933635	0.00038146659233	0.000256976923472	0.000502456453774	0.000338524035206	0.000495867768595	0.00149742629855	0.000153217568948	0.000253517556091	0.000910435871173	0.00040770563653	0.0
Bacteria;Actinobacteria;Actinobacteria;Solirubrobacterales	0.0	4.7063253012e-05	0.0124558897664	0.00485002112379	0.00181701941519	0.00138080901827	0.0021289091176	0.000128468653649	0.000524017467249	0.000389382828217	0.00197290930506	0.00435473269062	0.00333717992702	0.00420465262496	0.000558152515175	0.014961172196	0.00941105039466	0.000262786190586	6.01793344166e-05	0.000140582715355	4.78388786567e-05	0.00173510699826	0.00299466405314	0.000755219902266	8.14044989553e-05	5.78720449087e-05	0.00156157281614	0.00949232796551	0.0	0.000441247848917	0.0290566505516	0.000207125103563	4.06520590268e-05	0.0	0.00393658614964	0.0	0.000744823476836	0.0	8.64378943729e-05	0.0	0.0156603112964	0.021768676142	2.54284697147e-05	0.0	3.6060726263e-05	0.0	0.0	0.0	0.000456621004566	0.000247310498331	0.0	0.0	3.97235242711e-05	0.000230991337825	0.0	0.0	0.00101825406681	0.0	0.0278080697928	0.00411971082288	3.26615932325e-05	0.0	0.00679123000552	0.0	5.8363487802e-05	0.0	0.000124536878483	0.000226261407346	0.0	0.00152010686812	0.0106878870613	0.0	0.0	0.000213986133699	0.0	0.00017373779492	0.0	6.44641418211e-05	0.0337782620539	8.67001907404e-05	0.0	0.0	0.0	9.19202132549e-05	0.0101463414634	0.0186410587476	9.76753272123e-05	0.0	9.87947046038e-05	0.000173585084307	8.17728350642e-05	0.0	0.0	0.0	6.38895987733e-05	2.70738574832e-05	3.40390768602e-05	0.0	0.000414097727064	0.000968002151116	0.000210039907582	0.0	0.00346702923182	0.000282264387643	0.0	0.000638076367666	3.71346875116e-05	0.0	0.0	0.000411163077556	8.37427422957e-05	3.76137816896e-05	0.0	0.00372016846046	0.0	0.000190138167068	0.0	0.0	0.0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales	0.0291581535478	0.0276261295181	0.00594437909595	0.00165610477398	0.000672970153774	0.00147135387192	0.00278960505065	0.00395041109969	0.00675400291121	0.0467908365241	0.00085394581861	0.000876424189308	0.00109160091071	0.000353662370324	0.00170934207772	0.00441710798167	0.00242865816636	0.0786716158066	0.00532587109587	0.00130039011704	0.00995048676059	0.00578368999422	0.00533594685833	0.0732563305198	0.0141372479852	0.00289360224544	0.00655860582779	0.00180912603578	0.0462292785431	0.00617746988483	0.0045865873311	0.0042904485738	0.0453676978739	0.0811431583704	0.00310642172353	0.0295458889708	0.0139281990168	0.252356661906	0.201054542311	0.0076722838745	0.00512461406245	0.00386998686969	0.0234704775467	0.0420641277701	0.0247737189427	0.0210090784928	0.0127033307514	0.0298153692615	0.0310502283105	0.0547298132806	0.0389409545019	0.0171461075898	0.0760308254548	0.00639076034649	0.234892015058	0.0545507430324	0.0111262883397	0.18574691105	0.000102235550709	0.000186051456517	0.0217199594996	0.20127629402	0.00324048538334	0.210632499204	0.082263336057	0.266556382685	0.0355864130266	0.000235688965985	0.00112495864123	0.000506702289373	0.00116534594127	0.0493932038835	0.00728248371023	0.00881622870838	0.269372384937	0.058584384447	0.0846621544109	0.105882352941	0.00234949605012	0.241633431594	0.0349434737924	0.078571699042	0.0294689265537	0.00165456383859	0.000682926829268	0.000699375941468	0.0348700918148	0.16136039223	0.00493973523019	0.000181475315412	0.0330362253659	0.0491772449459	0.0592283116245	0.0390404864304	0.267122412471	0.0888293264024	0.0342092722445	0.188730876073	0.0143323824423	0.0010217800484	0.0071413568578	0.123445455304	0.0	0.00141132193822	0.0706819963418	0.00520535984149	0.054290913142	0.0192779034691	0.0291381789372	0.00113069846328	0.00404756587762	0.0640186564357	0.0304132231405	2.33972859148e-05	0.0402451481103	0.00145772594752	0.0100147945829	0.0219141779635	0.111099241534
Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales	0.00304740797174	0.0388271837349	0.0206687951605	0.0157836924377	0.0551499041018	0.0373723883469	0.109381882249	0.0478866906475	0.0559534206696	0.0834901680836	0.0496466431095	0.0202399211218	0.0183700838973	0.0231059415278	0.062757273425	0.02650264789	0.0205056024728	0.0867851394409	0.0460371908287	0.0390468491899	0.0857511899921	0.0531490669995	0.0492213873462	0.035984007108	0.047350283559	0.047252524668	0.0496892470096	0.0115248028946	0.0659584403456	0.0282398623307	0.0246436097682	0.0613090306545	0.056140493516	0.02436177423	0.0177815864174	0.0499986346632	0.0533666021153	0.0	0.0	0.10631593369	0.0219308017952	0.0134758471355	0.0483649493973	0.0914099856793	0.0416861995601	0.0343054551298	0.0383165504777	0.0234115103127	0.0176940639269	0.0522567082973	0.0320435495345	0.054810661466	0.0536664812902	0.00127045235804	0.0	0.0262308953408	0.0141810505402	0.0	0.013358778626	0.0164788432915	0.0318777149949	0.0	0.0203736900165	0.0	0.00256799346329	0.000110283981252	0.00638251502226	0.000791914925711	0.01208779089	0.0542171449629	0.016647799161	0.0257584951456	0.100421617478	0.027133441753	0.0	0.0300566385211	0.0055064815877	0.00338436744561	0.026593571234	0.0	0.00653354867127	0.0118520201446	0.000316384180791	0.0234166743267	0.0335609756098	0.0272756617172	0.0420655075861	0.0	0.015214384509	0.000252487395356	0.0515986589255	3.13430496787e-05	0.0210739739494	0.0426738840279	0.0	0.0547433398311	0.0310776771734	0.0	0.0198996963283	0.0565205700457	0.0225162780928	0.00258743009765	0.0213460231135	0.00551983691391	0.00235171152339	0.017463142694	0.0766831297115	0.0508578431373	0.0182517092638	0.00344349077453	0.00362885216615	0.0236966824645	0.00385674931129	0.0146467009827	0.011695607763	0.00221827861579	0.0850119494708	0.0135562124146	0.0618523662002
Bacteria;Bacteroidetes;Other;Other	0.00612944557953	0.0339796686747	0.030247017308	0.0128770595691	0.016756956829	0.0115671050547	0.0287769784173	0.0152235354573	0.0191557496361	0.0265429294568	0.0320671378092	0.0101884312007	0.0148457723856	0.0111993083936	0.0242098653457	0.0243653375763	0.014985924822	0.0185264264363	0.0158271649516	0.0139879801778	0.0227234673619	0.0183860460869	0.0139932483938	0.02332296757	0.023688709196	0.00914378309558	0.0199569005903	0.0098496861948	0.0289516693906	0.00767771257115	0.0256353043263	0.0142916321458	0.024309931298	0.0455606596882	0.018370735365	0.0214084814724	0.0216743631759	0.10948785962	0.119543607918	0.0350390464447	0.0135595378298	0.0209163576052	0.00404312668464	0.00487875919318	0.00306516173236	0.012332288905	0.00284017557449	0.0245342648037	0.0060502283105	0.0148880919995	0.0232284804058	0.0159678205753	0.0158894097084	0.00708373435996	0.0844065781652	0.0444232904966	0.0110021110145	0.0953329039058	0.026683478735	0.00621943440357	0.0237123166868	0.102481682817	0.0132377275234	0.105015396595	0.059559939302	0.116184174249	0.0254055232106	0.000527943283807	0.0034410499614	0.0144179833249	0.0119531197976	0.0382281553398	0.0264469145266	0.00278181973808	0.120460251046	0.00844365683311	0.0508202363198	0.0843835616438	0.0201920457641	0.0987515172533	0.00499192482748	0.0523306448559	0.0230960451977	0.00615865428808	0.0131707317073	0.0121852808263	0.0256886110568	0.0886240923478	0.00497266679839	0.000189365546517	0.0428080791561	0.0428772919605	0.0472167608749	0.023357555984	0.138512650141	0.0615659519168	0.0319967322486	0.0837513993117	0.0104444648937	0.0146813659586	0.00466288594833	0.0297137133795	0.00632222977566	0.00153677277717	0.0413509276195	0.00433220270679	0.0230235062572	0.00476055806938	0.00466562986003	0.00046255846225	0.00468959356856	0.0362220717671	0.006391184573	0.00437529246607	0.0378958120531	0.00107744961339	0.00466598383976	0.0049943940475	0.0581134494178
Bacteria;Bacteroidetes;Sphingobacteria;Sphingobacteriales	0.00211240779859	0.0062594126506	0.134578222148	0.0499704267005	0.0453245398567	0.0385721076578	0.0794303332844	0.0463129496403	0.0372343522562	0.0443247452787	0.106272084806	0.0367276511832	0.0396407073574	0.0526563973593	0.0750366287588	0.0984112660001	0.0481591875035	0.0360017081102	0.0452849491485	0.037500439321	0.0424809242471	0.0481263888466	0.0436948709572	0.0354064860062	0.0201883157409	0.0193292629995	0.043630344483	0.0408951823644	0.0294575453343	0.0205180249746	0.108739308293	0.0232867795005	0.0402048863775	0.0211988854582	0.0353489368539	0.0267332951039	0.042603902875	4.08079983677e-05	8.64378943729e-05	0.0167831209755	0.0591399560747	0.0961046739306	0.00711997152011	0.00483021432559	0.0019472792182	0.00080340644332	0.00222050090369	0.00449101796407	0.00450913242009	0.0405094596266	0.0196405926201	0.022224930928	0.0290776197664	0.0	0.00019813750743	0.00462742609339	0.0188004470384	0.000351349768695	0.10233778626	0.0359610886668	0.0130972988862	0.000189080595604	0.0569498069498	0.000106183414151	0.000175090463406	0.000330851943755	0.00513714623743	2.82826759182e-05	0.00383809418771	0.0372656501912	0.070753146434	0.0115291262136	0.0118180656701	0.00564923392964	0.000167364016736	0.00437819243198	0.00745669381668	0.00254633360193	0.0773290656497	8.67001907404e-05	0.00253266774336	0.00408951493809	0.0	0.0173729203052	0.0947317073171	0.0951958252636	0.00605587028717	0.000186185067958	0.00628992952644	3.94511555243e-05	0.00625562188241	0.000188058298072	0.0107827476038	0.0285851994661	6.38895987733e-05	0.0200888022525	0.0366260467016	4.14610887682e-05	0.0198996963283	0.035009411132	0.00848561226633	0.00075118938319	0.0439836845683	3.13627097381e-05	0.00130650640188	0.00869798838029	0.0152994912548	0.00565610859729	0.00410810176355	0.000102790769389	0.000251228226887	0.00936583164071	0.00165289256198	0.0532522227422	0.00679264555669	0.0	0.0126322977125	0.00356742431964	0.00576861446427
Bacteria;Chlamydiae;Chlamydiae;Chlamydiales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.40785169029e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Chloroflexi;Anaerolineae;Anaerolineales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000222123500666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.89241993323e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.53944713836e-05	2.9181743901e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.22320709106e-05	0.0	8.67001907404e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000787760686596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000714661852103	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Chloroflexi;Other;Other	0.0	0.0	0.0	0.0002872834812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.23771948975e-05	0.0	3.48845321984e-05	0.0	0.000110393553017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000178679114645	0.0	0.0	0.0	0.0	0.0	0.0	2.67794976166e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.30356361291e-05	0.0	0.0	0.0	0.0	0.0	0.0	5.70776255708e-05	0.0	0.0	0.0	3.97235242711e-05	0.0	0.0	0.0	4.96709300882e-05	0.0	0.0	2.65787795024e-05	0.0	0.0	6.89464975179e-05	0.0	0.0	0.0	0.0	0.000131985820952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.81013347862e-05	0.0	7.34106592277e-05	0.0	0.0	0.0	0.0	2.68990746718e-05	0.0	0.0	0.0	0.000157804622097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.30054292813e-05	0.0	4.20079815165e-05	0.0	6.79809653297e-05	6.27254194762e-05	0.0	0.0	0.0	0.0	2.93435840254e-05	0.000102790769389	5.58284948638e-05	3.76137816896e-05	0.0	4.67945718297e-05	0.0	0.0	0.0	0.0	0.0
Bacteria;Chloroflexi;Thermomicrobia;Other	0.0	0.0	0.0	8.44951415294e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.92958189249e-05	0.0	0.0	2.75983882541e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000111674446653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000330570106291	0.0	3.6060726263e-05	4.0170322166e-05	0.0	0.0	0.00148401826484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000136314067612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.88551172788e-05	0.0	0.0	0.0	0.0	0.0	4.27972267397e-05	0.0	0.000451718266792	0.0	0.0	0.000204304004358	0.0	0.0	0.0	0.0	0.0	0.0	0.000242091672046	0.0	0.0	0.0	7.89023110487e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.14610887682e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.35829667193e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.33972859148e-05	0.0	6.33793890227e-05	0.0	0.0	0.0
Bacteria;Chloroflexi;Thermomicrobia;Sphaerobacterales	0.0	0.0	0.00298269198454	0.00866920152091	0.0	2.26362134142e-05	0.0	9.63514902364e-05	0.0	0.0	0.000588928150766	0.00131463628396	0.0012787324954	0.00522634391701	0.000593037047373	0.00235104134508	0.00430534856764	6.56965476464e-05	6.01793344166e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.89360224544e-05	0.0	0.0079512206017	0.0	0.000352998279133	0.00146274947316	0.0	0.0	0.0	0.00166032885223	0.0	0.0	0.0	0.0	0.0	0.000445618614126	0.00207320725162	0.000228856227432	0.0	0.0	0.0	0.0	0.0	0.00199771689498	0.0	0.0	0.0	0.0	3.84985563041e-05	0.0	0.0	0.000620886626102	0.0	0.00565703380589	0.00486391664895	0.0	0.0	0.00723938223938	0.0	0.0	0.0	0.0	0.00141413379591	0.0	0.0	0.000299660384897	0.0	0.0	0.00111272789523	0.0	0.00034747558984	0.0	0.0	0.0019749387088	0.0	0.000110115988842	0.0	0.0	0.0	0.00126829268293	0.000699375941468	6.51168848082e-05	0.0	0.000724494500428	0.00181475315412	0.0	0.0	0.0	0.0	0.0	0.0	6.80781537205e-05	0.0	6.90162878439e-05	0.0	0.000966183574879	0.0	0.00224337185588	0.000564528775286	0.0	0.000402995600631	0.000445616250139	0.0	5.86871680507e-05	0.00169604769492	0.00259602501117	0.0	0.0	0.00400093589144	0.0	0.00228165800482	0.00034141345169	0.0	0.0
