Taxon	G1.16S.15.S72.L001.	G1.16S.2.S64.L001.	G3.13S.57.S7.L001.	G3.14S.57.S8.L001.	G1.16S.29.S76.L001.	G1.16S.57.S80.L001.	G1.3U.15.S12.L001.	G1.6S.57.S79.L001.	G2.10S.22.S93.L001.	G2.11S.8.S90.L001.	G2.9U.15.S32.L001.	G2.9U.22.S34.L001.	G2.9U.29.S36.L001.	G2.9U.43.S38.L001.	G2.9U.8.S30.L001.	G3.13S.29.S115.L001.	G3.14S.22.S114.L001.	G3.14S.8.S110.L001.	G1.6S.22.S73.L001.	G1.6S.43.S77.L001.	G1.7U.15.S11.L001.	G2.10S.43.S97.L001.	G2.10S.57.S99.L001.	G3.13S.8.S109.L001.	G1.6S.4.S65.L001.	G1.6S.8.S69.L001.	G2.10S.15.S91.L001.	G3.14S.43.S6.L001.	G2.11S.4.S86.L001.	G2.19U.29.S35.L001.	G3.13S.22.S113.L001.	G2.10S.8.S89.L001.	G2.11S.6.S88.L001.	G2.9U.4.S26.L001.	G3.14S.15.S112.L001.	G2.10S.4.S85.L001.	G2.10S.29.S95.L001.	G2.10S.0.S81.L001.	G1.6S.0.S61.L001.	G1.16S.6.S68.L001.	G3.13S.15.S111.L001.	G3.13S.43.S5.L001.	G1.7U.57.S19.L001.	G1.7U.8.S9.L001.	G1.7U.22.S13.L001.	G1.7U.6.S7.L001.	G1.7U.29.S15.L001.	G1.3U.4.S6.L001.	G1.3U.43.S18.L001.	G3.13S.6.S107.L001.	G3.14S.4.S106.L001.	G2.10S.6.S87.L001.	G3.14S.6.S108.L001.	G3.15U.6.S47.L001.	G2.11S.0.S82.L001.	G1.7U.2.S3.L001.	G2.19U.15.S31.L001.	G1.16S.0.S62.L001.	G2.11S.57.S100.L001.	G2.19U.57.S39.L001.	G1.16S.4.S66.L001.	G1.7U.0.S1.L001.	G3.14S.29.S116.L001.	G3.15U.0.S41.L001.	G3.15U.2.S43.L001.	G1.3U.0.S2.L001.	G3.18U.4.S46.L001.	G3.15U.43.S1.L001.	G1.6S.6.S67.L001.	G1.16S.43.S78.L001.	G2.11S.15.S92.L001.	G2.10S.2.S83.L001.	G1.16S.8.S70.L001.	G3.18U.57.S4.L001.	G2.19U.0.S21.L001.	G1.3U.8.S10.L001.	G3.18U.2.S44.L001.	G3.14S.2.S104.L001.	G2.11S.29.S96.L001.	G3.18U.0.S42.L001.	G1.3U.29.S16.L001.	G2.19U.4.S25.L001.	G1.3U.6.S8.L001.	G1.6S.29.S75.L001.	G2.11S.43.S98.L001.	G2.11S.22.S94.L001.	G3.18U.6.S48.L001.	G3.14S.0.S102.L001.	G3.18U.22.S54.L001.	G3.15U.57.S3.L001.	G1.6S.2.S63.L001.	G3.15U.4.S45.L001.	G2.11S.2.S84.L001.	G3.13S.4.S105.L001.	G2.9U.0.S22.L001.	G2.19U.2.S23.L001.	G2.9U.6.S28.L001.	G3.13S.0.S101.L001.	G2.19U.8.S29.L001.	G1.16S.22.S74.L001.	G3.18U.29.S56.L001.	G1.3U.2.S4.L001.	G2.9U.57.S40.L001.	G3.15U.8.S49.L001.	G1.7U.4.S5.L001.	G2.19U.22.S33.L001.	G3.18U.8.S50.L001.	G1.7U.43.S17.L001.	G1.3U.22.S14.L001.	G3.15U.29.S55.L001.	G3.15U.15.S51.L001.	G3.13S.2.S103.L001.	G1.16S.15.S9.L001.	G2.19U.43.S37.L001.	G2.19U.6.S27.L001.	G3.15U.22.S53.L001.	G3.18U.15.S52.L001.	G1.3U.57.S20.L001.	G2.9U.2.S24.L001.
Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Cryomorphaceae	0.0	9.41265060241e-05	0.000840194925223	0.000929446556823	0.0179683031058	0.0143287230912	0.0270151225958	0.0063591983556	0.0177001455604	0.0335842689337	0.0122791519435	0.00734005258545	0.00651841686679	0.00208267840302	0.0233726365729	0.00244603291458	0.00115913230667	0.00893473047991	0.0061683817777	0.00829438020595	0.0207142344583	0.014154820249	0.0174507241642	0.00924033762772	0.00341898895612	0.00795740617495	0.0114619444705	0.000446697786612	0.0285236205152	0.000176499139567	0.0020081814801	0.0180494733105	0.0204886377495	0.000150613751035	0.00332065770446	0.0101034925316	0.0137419931476	0.0	0.0	0.0652486642006	0.00340579940796	0.00147428071226	0.0	0.0	0.0	0.0	0.0	4.15834996673e-05	0.0	0.0168171138865	0.00668089449754	0.0152364700146	0.00981171049496	0.0	0.0	0.0	2.48354650441e-05	0.0	0.00187431842966	0.000877099723581	0.00241695789921	0.0	0.00110314396029	0.0	0.0	0.0	0.000217939537345	0.0	0.00174258299327	0.014049472569	0.00386228940534	0.00172936893204	0.0390954388655	0.0	0.0	0.0	0.0	0.000193392425463	0.005890765459	0.0	0.0	0.0	0.0	0.00730765695376	0.00331707317073	0.00419625564881	3.25584424041e-05	0.0	0.0	0.0	0.00020443208766	0.0	0.00307200786434	0.0137920806763	0.0	0.0	0.00701204983321	0.0	2.30054292813e-05	0.0169938155418	0.0	0.0	0.0	0.0	0.0	0.000201497800316	0.0	0.0	0.0	0.0	0.0	0.00131648235914	0.0	0.0	0.0	0.0	0.000113804483897	0.000101926409133	0.000106826193783
Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae	0.00304740797174	0.0383565512048	0.0192404637876	0.0147021546261	0.0347925569501	0.0214817665301	0.0782557627367	0.0402749229188	0.0360989810771	0.0474073593355	0.036925795053	0.012680762489	0.0117269126407	0.0207874882113	0.0375357566455	0.0231066992804	0.0188772975658	0.076733567651	0.0384545946922	0.0298035356553	0.0619513478604	0.0375939849624	0.0304639006861	0.0255442025766	0.0431715192793	0.0383112937296	0.0370405071989	0.0110334353293	0.0338936882248	0.0280192384062	0.0216933184579	0.0413066635105	0.0325622992805	0.0241358536034	0.0141395747416	0.0389940198247	0.0377625502756	0.0	0.0	0.0337032470201	0.017761084763	0.011241390431	0.0482378070488	0.0912643510765	0.0415780173813	0.0337430706194	0.0382132713659	0.0232035928144	0.0175799086758	0.0345740076666	0.0248987040302	0.0380302291565	0.0432191944069	0.00127045235804	0.0	0.0261780104712	0.0141562150751	0.0	0.0111095965104	0.0154688496704	0.0288075252311	0.0	0.0190981798125	0.0	0.00256799346329	0.000110283981252	0.00610230704567	0.000791914925711	0.0102349178339	0.0375880971026	0.0120863021909	0.023786407767	0.0541075763383	0.0270906445262	0.0	0.0300566385211	0.0055064815877	0.00315874294923	0.0202601470989	0.0	0.00653354867127	0.0117384225075	0.000316384180791	0.0155345160401	0.0296585365854	0.022380030127	0.0416748062773	0.0	0.0151814529408	0.000252487395356	0.0509853626625	3.13430496787e-05	0.0178790857705	0.0283256710663	0.0	0.0545267489712	0.0233167676493	0.0	0.0198076746112	0.0367303038451	0.0224322621298	0.00258743009765	0.0213460231135	0.00551983691391	0.00231904886334	0.017228061927	0.0759775706487	0.0508107088989	0.0182517092638	0.00344349077453	0.00362885216615	0.0223049725419	0.00385674931129	0.0146467009827	0.01164453524	0.00221827861579	0.0846705360191	0.0133523595964	0.0613182352313
Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Other	0.0	0.000376506024096	0.000588136447656	0.000152091254753	0.0023890440459	0.00156189872558	0.00411099691675	0.00125256937307	0.00215429403202	0.00249853981439	0.000441696113074	0.000219106047327	0.000124754389795	0.000235774913549	0.00184888020652	0.000949915694982	0.00046917260032	0.00111684130999	0.00141421435879	0.000948933328647	0.00308560767336	0.00140026178807	0.00130676249592	0.0011994669036	0.000759775323583	0.000983824763448	0.00118679534027	4.46697786612e-05	0.00354113160557	4.41247848917e-05	0.000942109830172	0.00195289383359	0.00308955648604	7.53068755177e-05	0.000321353971399	0.000901122306873	0.00186205869209	0.0	0.0	0.00736402246883	0.000763917624216	0.00076017599226	0.000127142348573	0.000145634602782	0.000108182178789	0.000562384510324	0.0001032791118	0.000166333998669	0.000114155251142	0.000865586744157	0.000463951006774	0.00154396229482	0.000635576388337	0.0	0.0	5.28848696388e-05	0.0	0.0	0.000374863685932	0.000132893897512	0.00065323186465	0.0	0.000172366243795	0.0	0.0	0.0	6.22684392416e-05	0.0	0.000110290062865	0.00257957529135	0.00069920756476	0.000242718446602	0.00721860227418	4.27972267397e-05	0.0	0.0	0.0	3.22320709106e-05	0.00044265867611	0.0	0.0	0.000113597637169	0.0	0.000574501332843	0.000585365853659	0.000699375941468	0.000358142866445	0.0	3.29315682013e-05	0.0	0.000408864175321	0.0	0.000122880314574	0.000556132285333	0.0	0.000216590859866	0.000748859690925	0.0	6.90162878439e-05	0.00279645065878	8.4015963033e-05	0.0	0.0	0.0	3.2662660047e-05	3.35829667193e-05	0.00070555906272	4.71342383107e-05	0.0	0.0	0.0	7.52275633792e-05	0.0	0.0	5.10725229826e-05	0.0	0.000227608967793	0.000101926409133	0.000427304775131
Bacteria;Bacteroidetes;Other;Other;Other	0.00612944557953	0.0339796686747	0.030247017308	0.0128770595691	0.016756956829	0.0115671050547	0.0287769784173	0.0152235354573	0.0191557496361	0.0265429294568	0.0320671378092	0.0101884312007	0.0148457723856	0.0111993083936	0.0242098653457	0.0243653375763	0.014985924822	0.0185264264363	0.0158271649516	0.0139879801778	0.0227234673619	0.0183860460869	0.0139932483938	0.02332296757	0.023688709196	0.00914378309558	0.0199569005903	0.0098496861948	0.0289516693906	0.00767771257115	0.0256353043263	0.0142916321458	0.024309931298	0.0455606596882	0.018370735365	0.0214084814724	0.0216743631759	0.10948785962	0.119543607918	0.0350390464447	0.0135595378298	0.0209163576052	0.00404312668464	0.00487875919318	0.00306516173236	0.012332288905	0.00284017557449	0.0245342648037	0.0060502283105	0.0148880919995	0.0232284804058	0.0159678205753	0.0158894097084	0.00708373435996	0.0844065781652	0.0444232904966	0.0110021110145	0.0953329039058	0.026683478735	0.00621943440357	0.0237123166868	0.102481682817	0.0132377275234	0.105015396595	0.059559939302	0.116184174249	0.0254055232106	0.000527943283807	0.0034410499614	0.0144179833249	0.0119531197976	0.0382281553398	0.0264469145266	0.00278181973808	0.120460251046	0.00844365683311	0.0508202363198	0.0843835616438	0.0201920457641	0.0987515172533	0.00499192482748	0.0523306448559	0.0230960451977	0.00615865428808	0.0131707317073	0.0121852808263	0.0256886110568	0.0886240923478	0.00497266679839	0.000189365546517	0.0428080791561	0.0428772919605	0.0472167608749	0.023357555984	0.138512650141	0.0615659519168	0.0319967322486	0.0837513993117	0.0104444648937	0.0146813659586	0.00466288594833	0.0297137133795	0.00632222977566	0.00153677277717	0.0413509276195	0.00433220270679	0.0230235062572	0.00476055806938	0.00466562986003	0.00046255846225	0.00468959356856	0.0362220717671	0.006391184573	0.00437529246607	0.0378958120531	0.00107744961339	0.00466598383976	0.0049943940475	0.0581134494178
Bacteria;Bacteroidetes;Sphingobacteria;Sphingobacteriales;Chitinophagaceae	0.0	4.7063253012e-05	0.0125819190052	0.00667511618082	0.00487903361486	0.00434615297553	0.0134341506387	9.63514902364e-05	0.000931586608443	0.000648971380362	0.00800942285041	0.00336875547765	0.00277578517294	0.00172901603269	0.00202330286751	0.00714811560474	0.00287023237843	0.000164241369116	3.00896672083e-05	0.000246019751872	0.00014351663597	0.00706218988767	0.00416530545573	0.00142159040426	2.71348329851e-05	8.68080673631e-05	0.00474718136107	0.00448931275546	7.78270682543e-05	0.0	0.00847898847155	0.00109480411883	0.000162608236107	3.76534377589e-05	0.00227625729741	0.000300374102291	0.00253239982124	0.0	0.0	0.000342512672969	0.00448801604227	0.0112183547949	0.0	0.0	0.0	0.0	0.0	0.0	5.70776255708e-05	0.00175590453815	3.09300671182e-05	0.000487567040468	7.94470485421e-05	0.0	0.0	7.93273044582e-05	0.0	5.85582947825e-05	0.0209242093784	0.000823942164576	9.79847796976e-05	0.0	0.0019305019305	3.53944713836e-05	0.0	5.51419906259e-05	0.0	0.0	2.20580125731e-05	0.00350085218112	0.00945594992342	6.06796116505e-05	0.000383288616328	0.0	0.0	0.000104242676952	0.0	3.22320709106e-05	0.00980659220921	0.0	0.0	3.78658790564e-05	0.0	4.59601066274e-05	0.00975609756098	0.00785452980417	0.0	6.20616893192e-05	0.0	0.0	4.08864175321e-05	0.0	0.0	3.70754856889e-05	0.0	8.12215724496e-05	0.000578664306624	0.0	0.0	0.0027426727615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.76137816896e-05	0.0	0.000350959288723	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacteroidetes;Sphingobacteria;Sphingobacteriales;Cyclobacteriaceae	0.0	0.0	0.0517139976475	0.000422475707647	0.000706618661462	0.00144871765851	0.00323006900602	0.00285842754368	0.000232896652111	0.00116814848465	0.0	0.0	0.0	0.0	0.0	0.0241753544373	0.000137991941271	0.0	0.00324968405849	0.000597476540259	0.000502308225895	0.000547928525768	0.000598932810628	0.000310972900933	0.0	8.68080673631e-05	0.000936943689684	0.000156344225314	0.0	0.0	0.0330482211479	0.000147946502545	8.13041180536e-05	0.0	8.03384928499e-05	0.0	0.000782064650678	0.0	0.0	0.0	0.0121590221854	0.0331022091175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.47310498331e-05	0.0	8.12611734113e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0374522900763	0.0	0.0	0.0	0.00034473248759	0.0	2.9181743901e-05	0.0	0.0	0.0	2.20580125731e-05	0.000829149200792	0.0198441765999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0344933260692	0.0	0.0	0.0	0.0	0.00333210773049	0.0173658536585	0.0498977835162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00193600430223	0.0	0.0	0.000611828687967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000467945718297	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacteroidetes;Sphingobacteria;Sphingobacteriales;Cytophagaceae	0.0	0.0	0.0478280961183	0.0186227291931	0.0146034523369	0.00993729768884	0.0237850535898	0.0055562692703	0.0121106259098	0.0109027191901	0.00541813898704	0.00227322524102	0.00230795621121	0.00322225715184	0.0022674945929	0.0437673656463	0.0206435944141	0.0086390960155	0.00568694710237	0.0109303061189	0.0122228334968	0.0121153085142	0.0106174452793	0.00466459351399	0.00184516864299	0.00280679417807	0.01180549049	0.0188283117057	0.00276286092303	0.00079424612805	0.0447006322053	0.00526689549059	0.00329281678117	0.000150613751035	0.00969417813722	0.00365910270064	0.0106509757188	0.0	0.0	0.00205507603781	0.0195117293185	0.0336320287485	2.54284697147e-05	0.000169907036579	7.21214525261e-05	0.0	0.0	0.0	5.70776255708e-05	0.00348707802646	0.00265998577217	0.00381927515033	0.00381345833002	0.0	0.0	0.0	0.00129144418229	0.0	0.0190839694656	0.00241866893472	0.00026129274586	0.0	0.0310259238831	0.0	0.0	0.0	0.000217939537345	0.0	0.00108084261608	0.012160854945	0.0107211826597	0.000333737864078	0.00383288616328	0.00106993066849	0.0	0.0	0.0	0.0	0.011781530918	0.0	0.0	0.0	0.0	0.00510157183565	0.042243902439	0.00871530019367	0.00198606498665	0.0	0.00111967331884	0.0	0.0	0.0	0.0	0.00111226457067	0.0	0.0	0.000374429845463	0.0	0.00108125517622	0.014197364883	0.00184835118673	0.0	0.0043507817811	0.0	0.0	0.000839574167982	0.00434475843886	4.71342383107e-05	5.86871680507e-05	0.0	2.79142474319e-05	0.0	0.0	0.00580252690688	0.0	0.0	0.00432457038807	0.0	0.0
Bacteria;Bacteroidetes;Sphingobacteria;Sphingobacteriales;Other	0.00159296325796	0.00442394578313	0.00817089564779	0.00322771440642	0.0056529492917	0.00409715462797	0.0143884892086	0.00623072970195	0.0107132459971	0.0113245505873	0.0352179034158	0.00564198071867	0.00683030284128	0.0071125432254	0.0305588502058	0.00911919067183	0.00259424849589	0.0110370200046	0.00553649876632	0.0062559308333	0.0070083957232	0.0119935466196	0.0120875530872	0.0114171479343	0.00808618022956	0.00436933939061	0.0106811580624	0.00198780515043	0.00914468051988	0.0112518201474	0.0084046113797	0.00639128890993	0.00975649416643	0.016078017923	0.00324031921161	0.0120422708282	0.0151943989275	4.08079983677e-05	8.64378943729e-05	0.00798054528018	0.00623866059777	0.00718711847228	0.0029497024869	0.00230588121071	0.000685153798998	0.000642725154656	0.000361476891299	0.00370093147039	0.00262557077626	0.0157289476938	0.0111038940955	0.00922314318219	0.0145785334075	0.0	0.00019813750743	0.00438944418002	0.0117471749659	0.000292791473912	0.0069860959651	0.00582075271104	0.00666296501943	0.000189080595604	0.00293022614451	7.07889427671e-05	0.000145908719505	0.000165425971878	0.00230393225194	0.0	0.00127936472924	0.0040075544705	0.00742491842578	0.0092536407767	0.00229973169797	0.00205426688351	0.000167364016736	0.00350950345738	0.0055064815877	0.00215954875101	0.00772950149823	0.0	0.00117457054764	0.00238555038055	0.0	0.00264270613108	0.00546341463415	0.00737034646008	0.00244188318031	0.000124123378638	0.00375419877495	3.15609244195e-05	0.00327091340257	0.000188058298072	0.00949250430081	0.0197983093579	6.38895987733e-05	0.0166774962097	0.0232486894955	4.14610887682e-05	0.0109045734793	0.00403334229632	0.00428481411468	0.000584258409148	0.00169952413324	0.0	0.000947217141364	0.00503744500789	0.00716699468974	0.00108408748115	0.00261157897826	5.13953846945e-05	0.000223313979455	0.00793650793651	0.00121212121212	0.00203556387459	0.00515832482125	0.0	0.00489359280756	0.00203852818265	0.00576861446427
Bacteria;Bacteroidetes;Sphingobacteria;Sphingobacteriales;Saprospiraceae	0.0	0.0	0.000294068223828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000148754183711	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.21425445164e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.60638444885e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacteroidetes;Sphingobacteria;Sphingobacteriales;Sphingobacteriaceae	0.000519444540638	0.00178840361446	0.013989245505	0.0210223912125	0.0194824859517	0.018742784707	0.0245925708413	0.0315711716341	0.0132459970888	0.0202803556363	0.0576266195524	0.0254436897458	0.027726663132	0.0405925809494	0.0401869810926	0.01420123964	0.0219131202738	0.016161350721	0.0307817295541	0.0194707060767	0.0226038701653	0.0164074152994	0.0162256343243	0.0175921812528	0.0102298320354	0.0119795132961	0.0154595708798	0.0154334085275	0.0174721768231	0.0084719586992	0.0139581009049	0.0103858444786	0.0269116630757	0.00493260034641	0.0200578437149	0.0107315474728	0.0134440637569	0.0	0.0	0.00640498698452	0.0167425279307	0.0108728202529	0.00414484056349	0.0023544260783	0.00119000396668	0.000160681288664	0.00185902401239	0.000790086493679	0.00176940639269	0.0195127983183	0.00584578268535	0.0086136843816	0.0106061809804	0.0	0.0	0.000158654608916	0.00576182789023	0.0	0.017891221374	0.0268977248565	0.00607505634125	0.0	0.0207184225041	0.0	0.0	0.000110283981252	0.00261527444815	2.82826759182e-05	0.00143377081725	0.0167211755493	0.0233069188253	0.00188106796117	0.00530215919254	0.00252503637764	0.0	0.000764446297648	0.00195021222898	0.000354552780016	0.0135181149551	8.67001907404e-05	0.00135809719571	0.00166609867848	0.0	0.00625057450133	0.0199024390244	0.0213578652894	0.00162792212021	0.0	0.00141605743265	7.89023110487e-06	0.00294382206231	0.0	0.00129024330302	0.00763755005191	0.0	0.00333008447044	0.012424263054	0.0	0.00791386767277	0.0121000268889	0.00235244696492	0.000166930974042	0.037321549966	3.13627097381e-05	0.000359289260517	0.00282096920442	0.00378773812618	0.00452488687783	0.00143783561724	5.13953846945e-05	0.0	0.00139170992252	0.000440771349862	0.0445952269537	0.00163432073544	0.0	0.0034141345169	0.00152889613699	0.0
Bacteria;Chlamydiae;Chlamydiae;Chlamydiales;Parachlamydiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.40785169029e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000222123500666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.89241993323e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.53944713836e-05	2.9181743901e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.22320709106e-05	0.0	8.67001907404e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000787760686596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000714661852103	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Chloroflexi;Other;Other;Other	0.0	0.0	0.0	0.0002872834812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.23771948975e-05	0.0	3.48845321984e-05	0.0	0.000110393553017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000178679114645	0.0	0.0	0.0	0.0	0.0	0.0	2.67794976166e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.30356361291e-05	0.0	0.0	0.0	0.0	0.0	0.0	5.70776255708e-05	0.0	0.0	0.0	3.97235242711e-05	0.0	0.0	0.0	4.96709300882e-05	0.0	0.0	2.65787795024e-05	0.0	0.0	6.89464975179e-05	0.0	0.0	0.0	0.0	0.000131985820952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.81013347862e-05	0.0	7.34106592277e-05	0.0	0.0	0.0	0.0	2.68990746718e-05	0.0	0.0	0.0	0.000157804622097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.30054292813e-05	0.0	4.20079815165e-05	0.0	6.79809653297e-05	6.27254194762e-05	0.0	0.0	0.0	0.0	2.93435840254e-05	0.000102790769389	5.58284948638e-05	3.76137816896e-05	0.0	4.67945718297e-05	0.0	0.0	0.0	0.0	0.0
Bacteria;Chloroflexi;Thermomicrobia;Other;Other	0.0	0.0	0.0	8.44951415294e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.92958189249e-05	0.0	0.0	2.75983882541e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000111674446653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000330570106291	0.0	3.6060726263e-05	4.0170322166e-05	0.0	0.0	0.00148401826484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000136314067612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.88551172788e-05	0.0	0.0	0.0	0.0	0.0	4.27972267397e-05	0.0	0.000451718266792	0.0	0.0	0.000204304004358	0.0	0.0	0.0	0.0	0.0	0.0	0.000242091672046	0.0	0.0	0.0	7.89023110487e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.14610887682e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.35829667193e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.33972859148e-05	0.0	6.33793890227e-05	0.0	0.0	0.0
Bacteria;Chloroflexi;Thermomicrobia;Sphaerobacterales;Sphaerobacteraceae	0.0	0.0	0.00298269198454	0.00866920152091	0.0	2.26362134142e-05	0.0	9.63514902364e-05	0.0	0.0	0.000588928150766	0.00131463628396	0.0012787324954	0.00522634391701	0.000593037047373	0.00235104134508	0.00430534856764	6.56965476464e-05	6.01793344166e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.89360224544e-05	0.0	0.0079512206017	0.0	0.000352998279133	0.00146274947316	0.0	0.0	0.0	0.00166032885223	0.0	0.0	0.0	0.0	0.0	0.000445618614126	0.00207320725162	0.000228856227432	0.0	0.0	0.0	0.0	0.0	0.00199771689498	0.0	0.0	0.0	0.0	3.84985563041e-05	0.0	0.0	0.000620886626102	0.0	0.00565703380589	0.00486391664895	0.0	0.0	0.00723938223938	0.0	0.0	0.0	0.0	0.00141413379591	0.0	0.0	0.000299660384897	0.0	0.0	0.00111272789523	0.0	0.00034747558984	0.0	0.0	0.0019749387088	0.0	0.000110115988842	0.0	0.0	0.0	0.00126829268293	0.000699375941468	6.51168848082e-05	0.0	0.000724494500428	0.00181475315412	0.0	0.0	0.0	0.0	0.0	0.0	6.80781537205e-05	0.0	6.90162878439e-05	0.0	0.000966183574879	0.0	0.00224337185588	0.000564528775286	0.0	0.000402995600631	0.000445616250139	0.0	5.86871680507e-05	0.00169604769492	0.00259602501117	0.0	0.0	0.00400093589144	0.0	0.00228165800482	0.00034141345169	0.0	0.0
Bacteria;Cyanobacteria;Cyanobacteria;Chloroplast;Streptophyta	0.0	4.7063253012e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6060726263e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.97235242711e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.44641418211e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.70754856889e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.86871680507e-05	0.0	0.0	0.0	0.0	2.33972859148e-05	0.0	0.0	0.0	0.0	0.0
